7.547216000000e-06	9.517033891554e+02	2.007311286703e-01	9.050764000000e-02
7.994417000000e-06	9.517041561186e+02	2.007310696163e-01	8.961836000000e-02
8.468116000000e-06	9.517038693667e+02	2.007310426412e-01	8.961836000000e-02
8.969883000000e-06	9.517017387743e+02	2.007309779540e-01	8.873348000000e-02
9.501382000000e-06	9.517026568208e+02	2.007309346462e-01	8.873348000000e-02
1.006437000000e-05	9.517025750520e+02	2.007308383050e-01	8.785302000000e-02
1.066073000000e-05	9.517023195266e+02	2.007308007141e-01	8.785302000000e-02
1.129241000000e-05	9.517021103766e+02	2.007307442615e-01	8.698331000000e-02
1.196153000000e-05	9.517008432031e+02	2.007306564192e-01	8.698331000000e-02
1.267030000000e-05	9.517008392931e+02	2.007305534864e-01	8.594175000000e-02
1.342106000000e-05	9.517014386748e+02	2.007304629650e-01	8.611795000000e-02
1.421631000000e-05	9.517015980167e+02	2.007303603405e-01	8.611795000000e-02
1.505868000000e-05	9.517013468640e+02	2.007302619470e-01	8.525693000000e-02
1.595096000000e-05	9.517011280112e+02	2.007300566723e-01	8.525693000000e-02
1.689611000000e-05	9.516995633725e+02	2.007299303797e-01	8.440026000000e-02
1.789727000000e-05	9.517005297280e+02	2.007297035861e-01	8.440026000000e-02
1.895775000000e-05	9.516971329931e+02	2.007294992445e-01	8.440026000000e-02
2.008107000000e-05	9.516984117388e+02	2.007293175152e-01	8.440026000000e-02
2.127095000000e-05	9.516968549630e+02	2.007290815466e-01	8.354793000000e-02
2.253133000000e-05	9.516961715138e+02	2.007287968347e-01	8.354793000000e-02
2.386639000000e-05	9.516970218540e+02	2.007284380846e-01	9.728260000000e-02
2.528057000000e-05	9.516942803520e+02	2.007280879476e-01	9.728260000000e-02
2.677853000000e-05	9.516944627891e+02	2.007277378966e-01	9.611180000000e-02
2.836526000000e-05	9.516909257691e+02	2.007272408978e-01	9.611180000000e-02
3.004601000000e-05	9.516905564481e+02	2.007267667237e-01	9.486424000000e-02
3.182635000000e-05	9.516901913521e+02	2.007262209235e-01	9.494815000000e-02
3.371218000000e-05	9.516884172971e+02	2.007255579324e-01	9.379164000000e-02
3.570975000000e-05	9.516849558259e+02	2.007248669696e-01	9.379164000000e-02
3.782568000000e-05	9.516834491495e+02	2.007240961304e-01	9.264226000000e-02
4.006700000000e-05	9.516803297053e+02	2.007231911185e-01	9.264226000000e-02
4.244112000000e-05	9.516785107070e+02	2.007221340281e-01	9.264226000000e-02
4.495591000000e-05	9.516759601220e+02	2.007210284212e-01	9.264226000000e-02
4.761972000000e-05	9.516712662300e+02	2.007198239731e-01	9.150001000000e-02
5.044136000000e-05	9.516668648925e+02	2.007183701954e-01	9.150001000000e-02
5.343020000000e-05	9.516632843572e+02	2.007167606952e-01	9.029281000000e-02
5.659614000000e-05	9.516575018367e+02	2.007150131308e-01	9.036490000000e-02
5.994967000000e-05	9.516530770040e+02	2.007130572978e-01	9.036490000000e-02
6.350191000000e-05	9.516464789019e+02	2.007108149998e-01	8.923690000000e-02
6.726464000000e-05	9.516396472330e+02	2.007083107130e-01	8.923690000000e-02
7.125032000000e-05	9.516316845233e+02	2.007054679977e-01	8.811603000000e-02
7.547216000000e-05	9.516228931923e+02	2.007023092301e-01	8.811603000000e-02
7.994417000000e-05	9.516129756899e+02	2.006987455968e-01	8.700228000000e-02
8.468116000000e-05	9.516012931670e+02	2.006947741960e-01	8.594175000000e-02
8.969883000000e-05	9.515885948329e+02	2.006902981128e-01	8.622729000000e-02
9.501382000000e-05	9.515748850923e+02	2.006853157379e-01	8.545578000000e-02
1.006437000000e-04	9.515595360328e+02	2.006796781419e-01	8.545578000000e-02
1.066073000000e-04	9.515431215158e+02	2.006733842716e-01	8.468775000000e-02
1.129241000000e-04	9.515210665229e+02	2.006662921544e-01	8.468775000000e-02
