### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642702
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642702	5.21087e-21	        0	-1.2282e-20
 0.657738	5.30538e-12	1.3078e-09	-1.2282e-20
 0.673084	1.40886e-10	3.6954e-09	5.9351e-10
 0.688744	3.74684e-10	5.92422e-09	1.10011e-09
 0.704726	6.94924e-10	8.02134e-09	1.56785e-09
 0.721035	1.09075e-09	1.00043e-08	2.00255e-09
 0.737679	1.55268e-09	1.18884e-08	2.40791e-09
 0.754663	2.07244e-09	1.36872e-08	2.78722e-09
 0.771995	2.64284e-09	1.54132e-08	3.1434e-09
  0.78968	3.25767e-09	1.70775e-08	3.47914e-09
 0.807727	3.91158e-09	1.86904e-08	3.79685e-09
 0.826142	4.59997e-09	2.02613e-08	4.09873e-09
 0.844932	5.31894e-09	2.17986e-08	4.38681e-09
 0.864104	6.06519e-09	2.33103e-08	4.66291e-09
 0.883667	6.83597e-09	2.48036e-08	4.92871e-09
 0.903628	7.62898e-09	2.62851e-08	5.18575e-09
 0.923995	8.44239e-09	2.7761e-08	5.43545e-09
 0.944775	9.27474e-09	2.92369e-08	5.67909e-09
 0.965978	1.01249e-08	3.07184e-08	5.91788e-09
  0.98761	1.0992e-08	3.22103e-08	6.15292e-09
  1.00968	1.18756e-08	3.37174e-08	6.38523e-09
   1.0322	1.27753e-08	3.52441e-08	6.61576e-09
  1.05517	1.3691e-08	3.67946e-08	6.8454e-09
  1.07861	1.46228e-08	3.8373e-08	7.07498e-09
  1.10253	1.55711e-08	3.99831e-08	7.30527e-09
  1.12693	1.65362e-08	4.16287e-08	7.537e-09
  1.15182	1.75187e-08	4.33134e-08	7.77086e-09
  1.17721	1.85194e-08	4.50407e-08	8.0075e-09
  1.20312	1.95389e-08	4.68141e-08	8.24755e-09
  1.22955	2.05784e-08	4.86368e-08	8.4916e-09
  1.25651	2.16387e-08	5.05124e-08	8.74024e-09
  1.28402	2.27211e-08	5.2444e-08	8.994e-09
  1.31208	2.38266e-08	5.44351e-08	9.25344e-09
  1.34071	2.49566e-08	5.64888e-08	9.51907e-09
  1.36991	2.61125e-08	5.86087e-08	9.79141e-09
   1.3997	2.72956e-08	6.07979e-08	1.0071e-08
  1.43009	2.85074e-08	6.306e-08	1.03582e-08
   1.4611	2.97496e-08	6.53983e-08	1.06537e-08
  1.49273	3.10236e-08	6.78163e-08	1.09578e-08
  1.52499	3.23313e-08	7.03177e-08	1.12712e-08
   1.5579	3.36742e-08	7.2906e-08	1.15942e-08
  1.59147	3.50544e-08	7.55849e-08	1.19273e-08
  1.62572	3.64735e-08	7.83582e-08	1.22712e-08
  1.66066	3.79336e-08	8.12299e-08	1.26262e-08
  1.69629	3.94367e-08	8.42039e-08	1.29929e-08
  1.73264	4.09847e-08	8.72843e-08	1.33718e-08
  1.76972	4.25799e-08	9.04754e-08	1.37634e-08
  1.80754	4.42245e-08	9.37815e-08	1.41682e-08
  1.84612	4.59207e-08	9.7207e-08	1.45869e-08
  1.88548	4.76708e-08	1.00757e-07	1.50199e-08
  1.92561	4.94773e-08	1.04435e-07	1.54679e-08
  1.96656	5.13426e-08	1.08247e-07	1.59314e-08
  2.00832	5.32695e-08	1.12197e-07	1.6411e-08
  2.05091	5.52604e-08	1.16292e-07	1.69073e-08
  2.09435	5.73183e-08	1.20535e-07	1.7421e-08
  2.13866	5.94459e-08	1.24933e-07	1.79527e-08
  2.18385	6.16462e-08	1.29491e-07	1.8503e-08
  2.22994	6.39222e-08	1.34215e-07	1.90727e-08
  2.27695	6.62771e-08	1.3911e-07	1.96623e-08
  2.32489	6.87142e-08	1.44184e-07	2.02727e-08
  2.37378	7.12369e-08	1.49441e-07	2.09045e-08
  2.42363	7.38486e-08	1.54888e-07	2.15584e-08
  2.47447	7.6553e-08	1.60533e-07	2.22353e-08
  2.52632	7.93538e-08	1.6638e-07	2.29358e-08
  2.57918	8.22551e-08	1.72437e-07	2.36608e-08
  2.63309	8.52607e-08	1.7871e-07	2.44109e-08
  2.68805	8.83749e-08	1.85207e-07	2.51871e-08
  2.74408	9.16022e-08	1.91934e-07	2.59899e-08
