# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   1.442543e+00   9.990010e-04   2.010497e+01   0.000000e+00   3.120461e-01
      1   1.485147e+00   1.039270e-03   1.962464e+01   3.858721e-11   3.120461e-01
      2   1.528793e+00   1.081165e-03   1.915833e+01   7.370863e-11   3.120461e-01
      3   1.573502e+00   1.124751e-03   1.870553e+01   1.063087e-10   3.120461e-01
      4   1.619294e+00   1.170098e-03   1.826574e+01   1.366557e-10   3.120461e-01
      5   1.666187e+00   1.217276e-03   1.783850e+01   1.649789e-10   3.120461e-01
      6   1.714204e+00   1.266360e-03   1.742336e+01   1.914843e-10   3.120461e-01
      7   1.763365e+00   1.317425e-03   1.701989e+01   2.163587e-10   3.120461e-01
      8   1.813692e+00   1.370553e-03   1.662768e+01   2.397741e-10   3.120461e-01
      9   1.865205e+00   1.425827e-03   1.624633e+01   2.618894e-10   3.120461e-01
     10   1.917928e+00   1.483332e-03   1.587547e+01   2.828518e-10   3.120461e-01
     11   1.971882e+00   1.543161e-03   1.551472e+01   3.027985e-10   3.120461e-01
     12   2.027091e+00   1.605406e-03   1.516375e+01   3.218570e-10   3.120461e-01
     13   2.083578e+00   1.670165e-03   1.482221e+01   3.401465e-10   3.120461e-01
     14   2.141366e+00   1.737540e-03   1.448979e+01   3.577780e-10   3.120461e-01
     15   2.200480e+00   1.807636e-03   1.416618e+01   3.748554e-10   3.120461e-01
     16   2.260944e+00   1.880563e-03   1.385109e+01   3.914758e-10   3.120461e-01
     17   2.322784e+00   1.956436e-03   1.354423e+01   4.077299e-10   3.120461e-01
     18   2.386025e+00   2.035374e-03   1.324533e+01   4.237031e-10   3.120461e-01
     19   2.450693e+00   2.117501e-03   1.295413e+01   4.394752e-10   3.120461e-01
     20   2.516815e+00   2.202945e-03   1.267038e+01   4.551214e-10   3.120461e-01
     21   2.584418e+00   2.291840e-03   1.239385e+01   4.707126e-10   3.120461e-01
     22   2.653529e+00   2.384326e-03   1.212429e+01   4.863155e-10   3.120461e-01
     23   2.724176e+00   2.480548e-03   1.186149e+01   5.019935e-10   3.120461e-01
     24   2.796389e+00   2.580657e-03   1.160524e+01   5.178067e-10   3.120461e-01
     25   2.870196e+00   2.684810e-03   1.135534e+01   5.338122e-10   3.120461e-01
     26   2.945627e+00   2.793171e-03   1.111158e+01   5.500646e-10   3.120461e-01
     27   3.022713e+00   2.905909e-03   1.087377e+01   5.666163e-10   3.120461e-01
     28   3.101486e+00   3.023201e-03   1.064175e+01   5.835176e-10   3.120461e-01
     29   3.181975e+00   3.145231e-03   1.041532e+01   6.008172e-10   3.120461e-01
     30   3.264215e+00   3.272191e-03   1.019433e+01   6.185621e-10   3.120461e-01
     31   3.348237e+00   3.404279e-03   9.978614e+00   6.367983e-10   3.120461e-01
     32   3.434075e+00   3.541704e-03   9.768016e+00   6.555706e-10   3.120461e-01
     33   3.521765e+00   3.684680e-03   9.562386e+00   6.749232e-10   3.120461e-01
     34   3.611339e+00   3.833433e-03   9.361581e+00   6.948993e-10   3.120461e-01
     35   3.702836e+00   3.988194e-03   9.165462e+00   7.155422e-10   3.120461e-01
     36   3.796290e+00   4.149208e-03   8.973896e+00   7.368945e-10   3.120461e-01
     37   3.891739e+00   4.316726e-03   8.786755e+00   7.589989e-10   3.120461e-01
     38   3.989221e+00   4.491012e-03   8.603914e+00   7.818981e-10   3.120461e-01
     39   4.088774e+00   4.672338e-03   8.425254e+00   8.056352e-10   3.120461e-01
     40   4.190439e+00   4.860990e-03   8.250660e+00   8.302536e-10   3.120461e-01
     41   4.294255e+00   5.057263e-03   8.080021e+00   8.557970e-10   3.120461e-01
     42   4.400263e+00   5.261466e-03   7.913229e+00   8.823102e-10   3.120461e-01
     43   4.508506e+00   5.473918e-03   7.750181e+00   9.098382e-10   3.120461e-01
     44   4.619026e+00   5.694952e-03   7.590777e+00   9.384275e-10   3.120461e-01
     45   4.731867e+00   5.924917e-03   7.434921e+00   9.681253e-10   3.120461e-01
     46   4.847073e+00   6.164171e-03   7.282519e+00   9.989800e-10   3.120461e-01
     47   4.964690e+00   6.413092e-03   7.133481e+00   1.031041e-09   3.120461e-01
     48   5.084765e+00   6.672068e-03   6.987721e+00   1.064360e-09   3.120461e-01
     49   5.207344e+00   6.941507e-03   6.845153e+00   1.098989e-09   3.120461e-01
     50   5.332477e+00   7.221832e-03   6.705697e+00   1.134983e-09   3.120461e-01
     51   5.460211e+00   7.513481e-03   6.569273e+00   1.172397e-09   3.120461e-01
     52   5.590599e+00   7.816912e-03   6.435805e+00   1.211289e-09   3.120461e-01
     53   5.723690e+00   8.132602e-03   6.305220e+00   1.251719e-09   3.120460e-01
     54   5.859538e+00   8.461046e-03   6.177446e+00   1.293748e-09   3.120460e-01
     55   5.998195e+00   8.802759e-03   6.052414e+00   1.337441e-09   3.120460e-01
     56   6.139717e+00   9.158276e-03   5.930056e+00   1.382864e-09   3.120460e-01
     57   6.284159e+00   9.528157e-03   5.810307e+00   1.430086e-09   3.120460e-01
     58   6.431578e+00   9.912981e-03   5.693105e+00   1.479177e-09   3.120460e-01
     59   6.582032e+00   1.031335e-02   5.578388e+00   1.530213e-09   3.120460e-01
     60   6.735580e+00   1.072990e-02   5.466097e+00   1.583268e-09   3.120460e-01
     61   6.892283e+00   1.116327e-02   5.356174e+00   1.638424e-09   3.120460e-01
     62   7.052201e+00   1.161415e-02   5.248564e+00   1.695762e-09   3.120460e-01
     63   7.215398e+00   1.208325e-02   5.143212e+00   1.755369e-09   3.120460e-01
     64   7.381938e+00   1.257130e-02   5.040065e+00   1.817334e-09   3.120460e-01
     65   7.551886e+00   1.307906e-02   4.939073e+00   1.881749e-09   3.120460e-01
     66   7.725309e+00   1.360734e-02   4.840185e+00   1.948711e-09   3.120460e-01
     67   7.902275e+00   1.415696e-02   4.743353e+00   2.018319e-09   3.120460e-01
     68   8.082854e+00   1.472879e-02   4.648531e+00   2.090678e-09   3.120460e-01
     69   8.267117e+00   1.532372e-02   4.555672e+00   2.165896e-09   3.120460e-01
     70   8.455135e+00   1.594268e-02   4.464732e+00   2.244084e-09   3.120460e-01
     71   8.646983e+00   1.658665e-02   4.375668e+00   2.325361e-09   3.120460e-01
     72   8.842736e+00   1.725664e-02   4.288438e+00   2.409847e-09   3.120460e-01
     73   9.042471e+00   1.795369e-02   4.203001e+00   2.497669e-09   3.120460e-01
     74   9.246266e+00   1.867890e-02   4.119318e+00   2.588958e-09   3.120460e-01
     75   9.454201e+00   1.943341e-02   4.037348e+00   2.683850e-09   3.120460e-01
     76   9.666357e+00   2.021841e-02   3.957055e+00   2.782488e-09   3.120460e-01
     77   9.882819e+00   2.103512e-02   3.878402e+00   2.885019e-09   3.120460e-01
     78   1.010367e+01   2.188482e-02   3.801353e+00   2.991596e-09   3.120460e-01
     79   1.032900e+01   2.276885e-02   3.725873e+00   3.102381e-09   3.120460e-01
     80   1.055889e+01   2.368860e-02   3.651929e+00   3.217538e-09   3.120460e-01
     81   1.079344e+01   2.464550e-02   3.579486e+00   3.337240e-09   3.120460e-01
     82   1.103273e+01   2.564107e-02   3.508512e+00   3.461668e-09   3.120460e-01
     83   1.127687e+01   2.667685e-02   3.438977e+00   3.591009e-09   3.120460e-01
     84   1.152594e+01   2.775448e-02   3.370849e+00   3.725457e-09   3.120460e-01
     85   1.178004e+01   2.887565e-02   3.304098e+00   3.865214e-09   3.120460e-01
     86   1.203928e+01   3.004211e-02   3.238695e+00   4.010492e-09   3.120460e-01
     87   1.230375e+01   3.125569e-02   3.174612e+00   4.161509e-09   3.120460e-01
     88   1.257357e+01   3.251831e-02   3.111821e+00   4.318495e-09   3.120460e-01
     89   1.284882e+01   3.383194e-02   3.050294e+00   4.481685e-09   3.120460e-01
     90   1.312963e+01   3.519863e-02   2.990005e+00   4.651329e-09   3.120460e-01
     91   1.341610e+01   3.662055e-02   2.930929e+00   4.827682e-09   3.120460e-01
     92   1.370835e+01   3.809991e-02   2.873039e+00   5.011012e-09   3.120459e-01
     93   1.400648e+01   3.963903e-02   2.816312e+00   5.201599e-09   3.120459e-01
     94   1.431062e+01   4.124034e-02   2.760723e+00   5.399733e-09   3.120459e-01
     95   1.462088e+01   4.290634e-02   2.706250e+00   5.605715e-09   3.120459e-01
     96   1.493739e+01   4.463965e-02   2.652868e+00   5.819861e-09   3.120459e-01
     97   1.526027e+01   4.644298e-02   2.600556e+00   6.042499e-09   3.120459e-01
     98   1.558964e+01   4.831918e-02   2.549291e+00   6.273969e-09   3.120459e-01
     99   1.592564e+01   5.027117e-02   2.499053e+00   6.514628e-09   3.120459e-01
    100   1.626839e+01   5.230203e-02   2.449821e+00   6.764846e-09   3.120459e-01
    101   1.661802e+01   5.441493e-02   2.401575e+00   7.025009e-09   3.120459e-01
    102   1.697469e+01   5.661320e-02   2.354294e+00   7.295519e-09   3.120459e-01
    103   1.733851e+01   5.890029e-02   2.307960e+00   7.576794e-09   3.120459e-01
