### The result of the verage over time 
### d tau = 0.0426039
### number of kessence update = 10
### initial time = 1.44254
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  1.44254	        0	        0	-3.49401e-21
  1.48515	-1.51791e-10	-3.75813e-09	-3.49401e-21
  1.52879	-2.74942e-10	-3.33254e-09	3.85872e-11
   1.5735	-3.73846e-10	-2.94632e-09	7.37086e-11
  1.61929	-4.51422e-10	-2.59126e-09	1.06309e-10
  1.66619	-5.10115e-10	-2.26032e-09	1.36656e-10
   1.7142	-5.5196e-10	-1.94748e-09	1.64979e-10
  1.76337	-5.78638e-10	-1.64756e-09	1.91484e-10
  1.81369	-5.91535e-10	-1.35615e-09	2.16359e-10
  1.86521	-5.91788e-10	-1.06944e-09	2.39774e-10
  1.91793	-5.80319e-10	-7.84227e-10	2.61889e-10
  1.97188	-5.57872e-10	-4.97737e-10	2.82852e-10
  2.02709	-5.25043e-10	-2.07622e-10	3.02798e-10
  2.08358	-4.82299e-10	8.81241e-11	3.21857e-10
  2.14137	-4.30003e-10	3.91213e-10	3.40147e-10
  2.20048	-3.68429e-10	7.03109e-10	3.57778e-10
  2.26094	-2.97777e-10	1.02507e-09	3.74855e-10
  2.32278	-2.18185e-10	1.35816e-09	3.91476e-10
  2.38603	-1.29739e-10	1.70334e-09	4.0773e-10
  2.45069	-3.24839e-11	2.06141e-09	4.23703e-10
  2.51682	7.35746e-11	2.43309e-09	4.39475e-10
  2.58442	1.8846e-10	2.81904e-09	4.55121e-10
  2.65353	3.12221e-10	3.21983e-09	4.70713e-10
  2.72418	4.4493e-10	3.636e-09	4.86315e-10
  2.79639	5.86677e-10	4.06806e-09	5.01994e-10
   2.8702	7.37571e-10	4.5165e-09	5.17807e-10
  2.94563	8.97733e-10	4.98179e-09	5.33812e-10
  3.02271	1.0673e-09	5.4644e-09	5.50065e-10
  3.10149	1.24642e-09	5.9648e-09	5.66616e-10
  3.18198	1.43526e-09	6.48348e-09	5.83518e-10
  3.26421	1.63399e-09	7.02095e-09	6.00817e-10
  3.34824	1.84279e-09	7.5777e-09	6.18562e-10
  3.43408	2.06186e-09	8.1543e-09	6.36798e-10
  3.52176	2.29142e-09	8.75131e-09	6.55571e-10
  3.61134	2.53167e-09	9.36932e-09	6.74923e-10
  3.70284	2.78286e-09	1.0009e-08	6.94899e-10
  3.79629	3.04524e-09	1.06709e-08	7.15542e-10
  3.89174	3.31906e-09	1.13559e-08	7.36894e-10
  3.98922	3.6046e-09	1.20647e-08	7.58999e-10
  4.08877	3.90215e-09	1.27979e-08	7.81898e-10
  4.19044	4.21203e-09	1.35566e-08	8.05635e-10
  4.29425	4.53455e-09	1.43416e-08	8.30254e-10
  4.40026	4.87006e-09	1.51537e-08	8.55797e-10
  4.50851	5.21892e-09	1.5994e-08	8.8231e-10
  4.61903	5.58151e-09	1.68634e-08	9.09838e-10
  4.73187	5.95823e-09	1.77632e-08	9.38428e-10
  4.84707	6.34951e-09	1.86943e-08	9.68125e-10
  4.96469	6.75578e-09	1.96579e-08	9.9898e-10
  5.08477	7.17751e-09	2.06554e-08	1.03104e-09
  5.20734	7.61519e-09	2.1688e-08	1.06436e-09
  5.33248	8.06934e-09	2.2757e-08	1.09899e-09
  5.46021	8.54051e-09	2.3864e-08	1.13498e-09
   5.5906	9.02925e-09	2.50103e-08	1.1724e-09
  5.72369	9.53616e-09	2.61975e-08	1.21129e-09
  5.85954	1.00619e-08	2.74272e-08	1.25172e-09
   5.9982	1.0607e-08	2.87012e-08	1.29375e-09
  6.13972	1.11723e-08	3.00211e-08	1.33744e-09
  6.28416	1.17585e-08	3.13889e-08	1.38286e-09
  6.43158	1.23663e-08	3.28063e-08	1.43009e-09
  6.58203	1.29964e-08	3.42755e-08	1.47918e-09
  6.73558	1.36498e-08	3.57985e-08	1.53021e-09
  6.89228	1.43272e-08	3.73775e-08	1.58327e-09
   7.0522	1.50296e-08	3.90146e-08	1.63842e-09
   7.2154	1.57579e-08	4.07123e-08	1.69576e-09
  7.38194	1.65131e-08	4.2473e-08	1.75537e-09
  7.55189	1.72962e-08	4.42992e-08	1.81733e-09
  7.72531	1.81083e-08	4.61935e-08	1.88175e-09
  7.90228	1.89505e-08	4.81588e-08	1.94871e-09
  8.08285	1.98239e-08	5.01978e-08	2.01832e-09
  8.26712	2.07297e-08	5.23135e-08	2.09068e-09
  8.45514	2.16693e-08	5.45091e-08	2.1659e-09
  8.64698	2.26438e-08	5.67876e-08	2.24408e-09
  8.84274	2.36548e-08	5.91526e-08	2.32536e-09
  9.04247	2.47036e-08	6.16074e-08	2.40985e-09
  9.24627	2.57916e-08	6.41556e-08	2.49767e-09
   9.4542	2.69205e-08	6.68011e-08	2.58896e-09
  9.66636	2.80919e-08	6.95477e-08	2.68385e-09
  9.88282	2.93073e-08	7.23994e-08	2.78249e-09
  10.1037	3.05687e-08	7.53605e-08	2.88502e-09
   10.329	3.18777e-08	7.84354e-08	2.9916e-09
  10.5589	3.32363e-08	8.16287e-08	3.10238e-09
  10.7934	3.46464e-08	8.4945e-08	3.21754e-09
  11.0327	3.61102e-08	8.83894e-08	3.33724e-09
  11.2769	3.76296e-08	9.19669e-08	3.46167e-09
  11.5259	3.92069e-08	9.56829e-08	3.59101e-09
    11.78	4.08445e-08	9.95429e-08	3.72546e-09
  12.0393	4.25448e-08	1.03553e-07	3.86521e-09
  12.3038	4.43101e-08	1.07718e-07	4.01049e-09
  12.5736	4.61432e-08	1.12046e-07	4.16151e-09
  12.8488	4.80467e-08	1.16542e-07	4.31849e-09
  13.1296	5.00234e-08	1.21213e-07	4.48169e-09
  13.4161	5.20763e-08	1.26066e-07	4.65133e-09
  13.7083	5.42083e-08	1.31109e-07	4.82768e-09
  14.0065	5.64227e-08	1.36348e-07	5.01101e-09
  14.3106	5.87228e-08	1.41793e-07	5.2016e-09
  14.6209	6.11119e-08	1.4745e-07	5.39973e-09
  14.9374	6.35936e-08	1.53329e-07	5.60572e-09
  15.2603	6.61716e-08	1.59439e-07	5.81986e-09
  15.5896	6.88497e-08	1.65788e-07	6.0425e-09
  15.9256	7.16321e-08	1.72386e-07	6.27397e-09
  16.2684	7.45227e-08	1.79242e-07	6.51463e-09
   16.618	7.75261e-08	1.86368e-07	6.76485e-09
  16.9747	8.06466e-08	1.93774e-07	7.02501e-09
  17.3385	8.38889e-08	2.01471e-07	7.29552e-09
  17.7096	8.7258e-08	2.09471e-07	7.57679e-09
  18.0882	9.07589e-08	2.17785e-07	7.86927e-09
  18.4744	9.4397e-08	2.26426e-07	8.17339e-09
  18.8683	9.81776e-08	2.35407e-07	8.48963e-09
  19.2701	1.02107e-07	2.44742e-07	8.81847e-09
    19.68	1.0619e-07	2.54444e-07	9.16041e-09
   20.098	1.10434e-07	2.64529e-07	9.51598e-09
  20.5245	1.14844e-07	2.7501e-07	9.88572e-09
  20.9595	1.19429e-07	2.85904e-07	1.02702e-08
  21.4031	1.24194e-07	2.97227e-07	1.06701e-08
  21.8557	1.29147e-07	3.08995e-07	1.10858e-08
  22.3172	1.34296e-07	3.21227e-07	1.15182e-08
   22.788	1.39648e-07	3.3394e-07	1.19679e-08
  23.2682	1.45212e-07	3.47154e-07	1.24356e-08
   23.758	1.50997e-07	3.60887e-07	1.2922e-08
  24.2574	1.57011e-07	3.7516e-07	1.34278e-08
  24.7669	1.63263e-07	3.89994e-07	1.39538e-08
  25.2864	1.69765e-07	4.05412e-07	1.45008e-08
  25.8163	1.76525e-07	4.21435e-07	1.50696e-08
  26.3566	1.83556e-07	4.38087e-07	1.56611e-08
  26.9076	1.90867e-07	4.55392e-07	1.62764e-08
  27.4695	1.98471e-07	4.73376e-07	1.69162e-08
  28.0425	2.0638e-07	4.92063e-07	1.75815e-08
  28.6267	2.14607e-07	5.11481e-07	1.82734e-08
  29.2224	2.23166e-07	5.31656e-07	1.89927e-08
  29.8297	2.32071e-07	5.52617e-07	1.97406e-08
  30.4489	2.41338e-07	5.74391e-07	2.0518e-08
    31.08	2.50981e-07	5.97007e-07	2.13261e-08
  31.7234	2.61017e-07	6.20494e-07	2.2166e-08
  32.3792	2.71465e-07	6.44882e-07	2.30387e-08
  33.0475	2.82342e-07	6.70199e-07	2.39454e-08
  33.7285	2.93668e-07	6.96475e-07	2.48872e-08
  34.4224	3.05464e-07	7.23739e-07	2.58653e-08
  35.1294	3.17752e-07	7.52018e-07	2.68809e-08
  35.8495	3.30554e-07	7.81341e-07	2.79353e-08
  36.5828	3.43896e-07	8.11734e-07	2.90299e-08
  37.3296	3.57804e-07	8.43224e-07	3.01659e-08
  38.0796	3.72107e-07	8.75396e-07	3.13446e-08
  38.8296	3.86756e-07	9.08106e-07	3.25441e-08
  39.5796	4.01761e-07	9.41347e-07	3.37578e-08
  40.3296	4.17133e-07	9.75108e-07	3.49864e-08
  41.0796	4.32886e-07	1.00938e-06	3.62307e-08
  41.8296	4.49033e-07	1.04416e-06	3.74915e-08
  42.5796	4.65591e-07	1.07943e-06	3.87692e-08
  43.3296	4.82577e-07	1.11519e-06	4.00644e-08
  44.0796	5.00011e-07	1.15144e-06	4.13772e-08
  44.8296	5.17913e-07	1.18817e-06	4.27074e-08
  45.5796	5.36307e-07	1.22538e-06	4.40548e-08
  46.3296	5.55219e-07	1.26308e-06	4.54196e-08
  47.0796	5.74677e-07	1.30128e-06	4.68009e-08
  47.8296	5.94713e-07	1.33999e-06	4.81983e-08
  48.5796	6.15362e-07	1.37926e-06	4.96109e-08
  49.3296	6.36663e-07	1.41914e-06	5.10379e-08
  50.0796	6.5866e-07	1.45969e-06	5.24776e-08
  50.8296	6.81405e-07	1.50103e-06	5.39265e-08
  51.5796	7.04954e-07	1.54333e-06	5.53817e-08
  52.3296	7.29375e-07	1.5868e-06	5.68381e-08
  53.0796	7.54745e-07	1.63177e-06	5.82913e-08
  53.8296	7.8116e-07	1.67869e-06	5.97386e-08
  54.5796	8.08732e-07	1.72826e-06	6.11774e-08
  55.3296	8.37609e-07	1.78153e-06	6.26047e-08
  56.0796	8.67978e-07	1.84014e-06	6.4015e-08
  56.8296	9.00098e-07	1.90679e-06	6.5403e-08
  57.5796	9.34342e-07	1.98621e-06	6.67617e-08
  58.3296	9.71297e-07	2.08783e-06	6.80813e-08
  59.0796	1.01201e-06	2.23269e-06	6.9357e-08
  59.8296	1.05864e-06	2.47673e-06	7.0582e-08
  60.5796	1.11695e-06	3.01991e-06	7.17513e-08
