# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.550859097360e+00      -1.163144323062e+00      -1.163144323063e+00      -1.163339358392e-01      -1.550859097352e+00      -1.174308183850e+00       6.122887926321e-01       5.968109283110e-01       1.533248369791e-08       1.533261118514e-08       1.533261139585e-08       1.533417732490e-08       1.533247351764e-08       1.533260634688e-08 
       1.183376324775e-05      -1.550863409946e+00      -1.163147557530e+00      -1.163147557531e+00      -1.163339952292e-01      -1.550863409933e+00      -1.174311449356e+00       6.122886380590e-01       5.968108044203e-01       1.930239578126e-08       1.930261052701e-08       1.930261082245e-08       1.930458208856e-08       1.930237967782e-08       1.930260234463e-08 
       1.327770074781e-05      -1.550871396961e+00      -1.163153547838e+00      -1.163153547839e+00      -1.163340647925e-01      -1.550871396940e+00      -1.174317497114e+00       6.122878040108e-01       5.968100100700e-01       2.430017319994e-08       2.430053767510e-08       2.430053817007e-08       2.430302018885e-08       2.430014753482e-08       2.430052380814e-08 
       1.489782526975e-05      -1.550877922869e+00      -1.163158442341e+00      -1.163158442343e+00      -1.163341873724e-01      -1.550877922837e+00      -1.174322438589e+00       6.122876362896e-01       5.968098881556e-01       3.059197458596e-08       3.059256035196e-08       3.059256109216e-08       3.059568536597e-08       3.059193400387e-08       3.059253803029e-08 
       1.671563488162e-05      -1.550885559671e+00      -1.163164170062e+00      -1.163164170065e+00      -1.163342904066e-01      -1.550885559620e+00      -1.174328221359e+00       6.122875698376e-01       5.968098837054e-01       3.851278615104e-08       3.851373713948e-08       3.851373816709e-08       3.851767051496e-08       3.851272225910e-08       3.851370078873e-08 
       1.875525081255e-05      -1.550895337399e+00      -1.163171503532e+00      -1.163171503536e+00      -1.163343873884e-01      -1.550895337319e+00      -1.174335625154e+00       6.122874452803e-01       5.968098246724e-01       4.848440390248e-08       4.848590351674e-08       4.848590494953e-08       4.849085525856e-08       4.848430373421e-08       4.848584604883e-08 
       2.104373752675e-05      -1.550907884598e+00      -1.163180914263e+00      -1.163180914270e+00      -1.163345823014e-01      -1.550907884469e+00      -1.174345126237e+00       6.122872289870e-01       5.968097213235e-01       6.103763616389e-08       6.104010733129e-08       6.104011004514e-08       6.104633919293e-08       6.103747499314e-08       6.104001297912e-08 
       2.361146185250e-05      -1.550927285352e+00      -1.163195465309e+00      -1.163195465320e+00      -1.163349574335e-01      -1.550927285148e+00      -1.174359816869e+00       6.122860554764e-01       5.968086708744e-01       7.684093165638e-08       7.684488509021e-08       7.684488815047e-08       7.685272982986e-08       7.684067749781e-08       7.684473315812e-08 
       2.649249593155e-05      -1.550946926391e+00      -1.163210196826e+00      -1.163210196843e+00      -1.163353613624e-01      -1.550946926070e+00      -1.174374689761e+00       6.122857738408e-01       5.968085309543e-01       9.673574789385e-08       9.674195763234e-08       9.674196266236e-08       9.675182944262e-08       9.673534677370e-08       9.674171913980e-08 
       2.972506933572e-05      -1.550972040572e+00      -1.163229033674e+00      -1.163229033703e+00      -1.163358380366e-01      -1.550972040059e+00      -1.174393707411e+00       6.122853222860e-01       5.968082607961e-01       1.217809699602e-07       1.217908462993e-07       1.217908559856e-07       1.218032678203e-07       1.217803296337e-07       1.217904683165e-07 
       3.335207635008e-05      -1.551003942111e+00      -1.163252961694e+00      -1.163252961739e+00      -1.163364719973e-01      -1.551003941299e+00      -1.174417865012e+00       6.122846825316e-01       5.968078462989e-01       1.533099461618e-07       1.533255121628e-07       1.533255272052e-07       1.533411418636e-07       1.533089330409e-07       1.533249161804e-07 
       3.742164515408e-05      -1.551042825731e+00      -1.163282127256e+00      -1.163282127322e+00      -1.163373223701e-01      -1.551042824458e+00      -1.174447310382e+00       6.122841964789e-01       5.968076262150e-01       1.930010241697e-07       1.930253428288e-07       1.930253649647e-07       1.930450044568e-07       1.929994279165e-07       1.930244104044e-07 
       4.198777645321e-05      -1.551092729017e+00      -1.163319559342e+00      -1.163319559441e+00      -1.163384058664e-01      -1.551092727009e+00      -1.174485101557e+00       6.122833462826e-01       5.968071281858e-01       2.429660211325e-07       2.430043848786e-07       2.430044163855e-07       2.430291136739e-07       2.429635003275e-07       2.430029111167e-07 
       4.711106003561e-05      -1.551156957424e+00      -1.163367738064e+00      -1.163367738220e+00      -1.163396439873e-01      -1.551156954242e+00      -1.174533742413e+00       6.122819244139e-01       5.968061672575e-01       3.058631146627e-07       3.059240370319e-07       3.059240870283e-07       3.059551352691e-07       3.058591198075e-07       3.059216967617e-07 
       5.285947876168e-05      -1.551237243553e+00      -1.163427964323e+00      -1.163427964588e+00      -1.163412276199e-01      -1.551237238477e+00      -1.174594546326e+00       6.122802767364e-01       5.968050886636e-01       3.850385476260e-07       3.851350390838e-07       3.851351249322e-07       3.851741437176e-07       3.850321915038e-07       3.851313374222e-07 
       5.930931065539e-05      -1.551338502538e+00      -1.163503927144e+00      -1.163503927552e+00      -1.163431814881e-01      -1.551338494517e+00      -1.174671237576e+00       6.122781549004e-01       5.968036846352e-01       4.847024513213e-07       4.848554497402e-07       4.848555808146e-07       4.849045945611e-07       4.846923953929e-07       4.848495765591e-07 
       6.654614106728e-05      -1.551466187953e+00      -1.163599720633e+00      -1.163599721293e+00      -1.163457011651e-01      -1.551466175211e+00      -1.174767949481e+00       6.122754295793e-01       5.968018629547e-01       6.101529198609e-07       6.103954964719e-07       6.103957089086e-07       6.104572421755e-07       6.101369614589e-07       6.103861881473e-07 
       7.466599834007e-05      -1.551626924773e+00      -1.163720319873e+00      -1.163720320953e+00      -1.163488329459e-01      -1.551626904516e+00      -1.174889704646e+00       6.122719976701e-01       5.967995720744e-01       7.680556689871e-07       7.684402442646e-07       7.684405932652e-07       7.685177871758e-07       7.680303311735e-07       7.684254963894e-07 
       8.377662804643e-05      -1.551829391155e+00      -1.163872243744e+00      -1.163872245468e+00      -1.163527750590e-01      -1.551829359025e+00      -1.175043084165e+00       6.122676441155e-01       5.967966579043e-01       9.667955590558e-07       9.674054764997e-07       9.674060333365e-07       9.675027831458e-07       9.667553868129e-07       9.673820899841e-07 
       9.399892270729e-05      -1.552085193680e+00      -1.164064213894e+00      -1.164064216665e+00      -1.163577041340e-01      -1.552085142654e+00      -1.175236892861e+00       6.122619264313e-01       5.967927716019e-01       1.216916775281e-06       1.217885420310e-06       1.217886310087e-06       1.218007434374e-06       1.216853043944e-06       1.217848284305e-06 
       1.054685259621e-04      -1.552405507264e+00      -1.164304635155e+00      -1.164304639542e+00      -1.163639702887e-01      -1.552405426414e+00      -1.175479615416e+00       6.122551461440e-01       5.967882629579e-01       1.531683953029e-06       1.533218443640e-06       1.533219853346e-06       1.533371258532e-06       1.531582975319e-06       1.533159614021e-06 
       1.183376324775e-04      -1.552808540022e+00      -1.164607204800e+00      -1.164607211592e+00      -1.163718595041e-01      -1.552808412206e+00      -1.175785079090e+00       6.122466437189e-01       5.967826160464e-01       1.927763308728e-06       1.930194374232e-06       1.930196548792e-06       1.930385444267e-06       1.927603545782e-06       1.930101127009e-06 
       1.327770074781e-04      -1.553316259352e+00      -1.164988460769e+00      -1.164988471997e+00      -1.163817784674e-01      -1.553316055971e+00      -1.176169979029e+00       6.122358237643e-01       5.967753985514e-01       2.426097558956e-06       2.429949093227e-06       2.429952719446e-06       2.430187807782e-06       2.425843782576e-06       2.429801498603e-06 
       1.489782526975e-04      -1.553955013142e+00      -1.165468267152e+00      -1.165468284500e+00      -1.163942746722e-01      -1.553954691694e+00      -1.176654365560e+00       6.122222558512e-01       5.967663664601e-01       3.052987691083e-06       3.059091006138e-06       3.059096581273e-06       3.059388234491e-06       3.052586283581e-06       3.058856993311e-06 
       1.671563488162e-04      -1.554757991848e+00      -1.166071683172e+00      -1.166071705941e+00      -1.164100324742e-01      -1.554757489937e+00      -1.177263529830e+00       6.122053812059e-01       5.967552026108e-01       3.841441471442e-06       3.851117416598e-06       3.851123844803e-06       3.851484190423e-06       3.840812005117e-06       3.850744569794e-06 
       1.875525081255e-04      -1.555769289283e+00      -1.166831997638e+00      -1.166832043401e+00      -1.164298381466e-01      -1.555768478882e+00      -1.178031085972e+00       6.121839078177e-01       5.967408719489e-01       4.832869038770e-06       4.848180462785e-06       4.848195526077e-06       4.848638339253e-06       4.831859013236e-06       4.847594221959e-06 
       2.104373752675e-04      -1.557041618732e+00      -1.167789193947e+00      -1.167789262941e+00      -1.164547654565e-01      -1.557040340646e+00      -1.178997369292e+00       6.121568636910e-01       5.967228705700e-01       6.079097169643e-06       6.103364417283e-06       6.103386628545e-06       6.103926966367e-06       6.077502545193e-06       6.102434021746e-06 
       2.361146185250e-04      -1.558642223010e+00      -1.168994313411e+00      -1.168994422386e+00      -1.164861382744e-01      -1.558640199080e+00      -1.180213899720e+00       6.121227756702e-01       5.967001550664e-01       7.645016598473e-06       7.683466959118e-06       7.683502013226e-06       7.684155103790e-06       7.642492419527e-06       7.681992714482e-06 
       2.649249593155e-04      -1.560655056068e+00      -1.170511330039e+00      -1.170511502762e+00      -1.165256315766e-01      -1.560651850386e+00      -1.181745230401e+00       6.120798858503e-01       5.966715707817e-01       9.611657404528e-06       9.672573200696e-06       9.672628747871e-06       9.673407907599e-06       9.607662052895e-06       9.670237663976e-06 
       2.972506933572e-04      -1.563185937203e+00      -1.172421202297e+00      -1.172421476468e+00      -1.165753342762e-01      -1.563180859892e+00      -1.183673043991e+00       6.120258354713e-01       5.966355232213e-01       1.208000990341e-05       1.217651018169e-05       1.217659838623e-05       1.217751108848e-05       1.207368748514e-05       1.217281059850e-05 
       3.335207635008e-04      -1.566367614901e+00      -1.174826021746e+00      -1.174826456748e+00      -1.166378626547e-01      -1.566359574971e+00      -1.186100327717e+00       6.119575900786e-01       5.965899408490e-01       1.517559235702e-05       1.532846059505e-05       1.532860050599e-05       1.532964152567e-05       1.516559189082e-05       1.532260038799e-05 
       3.742164515408e-04      -1.570362223133e+00      -1.177851351626e+00      -1.177852039588e+00      -1.167166551395e-01      -1.570349500195e+00      -1.189153717089e+00       6.118723101495e-01       5.965331127295e-01       1.905398708575e-05       1.929604662643e-05       1.929626783623e-05       1.929740704985e-05       1.903818100337e-05       1.928676745564e-05 
