# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.721007968981e+00      -1.290756160937e+00      -1.290756160950e+00      -1.290234618858e-01      -1.721007960127e+00      -9.968004529740e-01       5.699472564952e-01       5.696019114432e-01       1.058745488406e-07       1.059443151129e-07       1.059443154912e-07       1.059441432358e-07       1.058724709154e-07       1.059442563220e-07 
       1.183376324775e-05      -1.721150876769e+00      -1.290863432384e+00      -1.290863432415e+00      -1.290297975812e-01      -1.721150862862e+00      -9.968821840394e-01       5.699631083178e-01       5.696177913380e-01       1.332771138570e-07       1.333791123547e-07       1.333791173862e-07       1.333788795769e-07       1.332738783702e-07       1.333790306065e-07 
       1.327770074781e-05      -1.721414097806e+00      -1.291061013578e+00      -1.291061013635e+00      -1.290344838745e-01      -1.721414075471e+00      -9.970309541403e-01       5.699622168511e-01       5.696169497655e-01       1.677514567783e-07       1.679141161933e-07       1.679141245848e-07       1.679137363493e-07       1.677462827441e-07       1.679139858406e-07 
       1.489782526975e-05      -1.721771441890e+00      -1.291329291370e+00      -1.291329291481e+00      -1.290393305869e-01      -1.721771406260e+00      -9.972325715662e-01       5.699545802128e-01       5.696093791237e-01       2.111257503710e-07       2.113889290977e-07       2.113889444058e-07       2.113882950266e-07       2.111174894120e-07       2.113887189995e-07 
       1.671563488162e-05      -1.722169083325e+00      -1.291627929251e+00      -1.291627929387e+00      -1.290476323454e-01      -1.722169026924e+00      -9.974577412188e-01       5.699580039433e-01       5.696128774380e-01       2.657118045125e-07       2.661242319240e-07       2.661242496694e-07       2.661232186008e-07       2.656987487492e-07       2.661238968992e-07 
       1.875525081255e-05      -1.722661506057e+00      -1.291997887705e+00      -1.291997887948e+00      -1.290579791255e-01      -1.722661416634e+00      -9.977367015960e-01       5.699643163013e-01       5.696192833249e-01       3.343868715954e-07       3.350333842433e-07       3.350334185727e-07       3.350318276170e-07       3.343662052081e-07       3.350328653672e-07 
       2.104373752675e-05      -1.723333231480e+00      -1.292502715778e+00      -1.292502716159e+00      -1.290697441109e-01      -1.723333089843e+00      -9.981167623507e-01       5.699592337634e-01       5.696143234139e-01       4.207500926666e-07       4.217793941718e-07       4.217794483558e-07       4.217768334732e-07       4.207173412688e-07       4.217785650377e-07 
       2.361146185250e-05      -1.724213849464e+00      -1.293164822439e+00      -1.293164823048e+00      -1.290831076995e-01      -1.724213624454e+00      -9.986148211025e-01       5.699439795530e-01       5.695992236799e-01       5.293493102823e-07       5.309854128527e-07       5.309855086803e-07       5.309813297455e-07       5.292973241239e-07       5.309841024550e-07 
       2.649249593155e-05      -1.725166402569e+00      -1.293881798492e+00      -1.293881799460e+00      -1.291047866411e-01      -1.725166046793e+00      -9.991557407019e-01       5.699636364292e-01       5.696190689975e-01       6.659056243583e-07       6.684789242625e-07       6.684790605371e-07       6.684724976366e-07       6.658234492195e-07       6.684768511504e-07 
       2.972506933572e-05      -1.726482959500e+00      -1.294873332127e+00      -1.294873333604e+00      -1.291287060632e-01      -1.726482395146e+00      -9.999024231032e-01       5.699587363229e-01       5.696144131691e-01       8.374713225763e-07       8.415598136635e-07       8.415600217426e-07       8.415494344137e-07       8.373410157256e-07       8.415565075382e-07 
