7.547216000000e-06	4.456918041353e-03	1.659079755253e-06	1.565977209704e+03	1.899977536360e-01	5.946393422533e-01
7.994417000000e-06	5.000602102612e-03	1.861553523874e-06	1.566007684768e+03	1.900001578962e-01	5.946405396828e-01
8.468116000000e-06	5.610778996421e-03	2.088693333798e-06	1.566004925695e+03	1.899998947167e-01	5.946402661046e-01
8.969883000000e-06	6.295612772977e-03	2.343491890353e-06	1.565966842025e+03	1.899968161347e-01	5.946386195794e-01
9.501382000000e-06	7.063671123110e-03	2.629473830295e-06	1.565985670556e+03	1.899982827755e-01	5.946392444784e-01
1.006437000000e-05	7.925629388016e-03	2.950293966578e-06	1.565976029260e+03	1.899974176677e-01	5.946386978860e-01
1.066073000000e-05	8.893026173371e-03	3.310189635434e-06	1.565934436878e+03	1.899940365628e-01	5.946368639704e-01
1.129241000000e-05	9.977626056874e-03	3.714234616717e-06	1.565990054010e+03	1.899985055682e-01	5.946389421039e-01
1.196153000000e-05	1.119569340948e-02	4.167259588071e-06	1.565927855102e+03	1.899934558885e-01	5.946361773220e-01
1.267030000000e-05	1.256130853407e-02	4.675868411809e-06	1.565968332284e+03	1.899967017239e-01	5.946376680757e-01
1.342106000000e-05	1.409383189569e-02	5.246445591775e-06	1.565980314945e+03	1.899975568706e-01	5.946378816449e-01
1.421631000000e-05	1.581387955000e-02	5.886506614997e-06	1.565955730592e+03	1.899954811627e-01	5.946365429179e-01
1.505868000000e-05	1.774328860383e-02	6.604792061602e-06	1.565963801458e+03	1.899959904182e-01	5.946365433105e-01
1.595096000000e-05	1.990820916585e-02	7.410696512151e-06	1.565966159180e+03	1.899960902410e-01	5.946363216144e-01
1.689611000000e-05	2.233764464156e-02	8.314835486494e-06	1.565950031688e+03	1.899947038961e-01	5.946352228571e-01
1.789727000000e-05	2.506367264133e-02	9.329248705259e-06	1.565928887310e+03	1.899928572629e-01	5.946338583039e-01
1.895775000000e-05	2.812146661303e-02	1.046765371548e-05	1.565941563695e+03	1.899937372531e-01	5.946338866984e-01
2.008107000000e-05	3.155297604887e-02	1.174479471471e-05	1.565931640667e+03	1.899928133228e-01	5.946329387261e-01
2.127095000000e-05	3.540184920761e-02	1.317815329532e-05	1.565964742666e+03	1.899953633153e-01	5.946336547578e-01
2.253133000000e-05	3.972182367301e-02	1.478594561881e-05	1.565952478337e+03	1.899941385467e-01	5.946324366233e-01
2.386639000000e-05	4.456788397842e-02	1.659017362456e-05	1.565964008396e+03	1.899947818313e-01	5.946320199717e-01
