### The result of the verage over time 
### d tau = 0.0426039
### number of kessence update = 10
### initial time = 1.44254
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  8.08285	1.89835e-09	2.95687e-09	1.67812e-09
  8.26712	1.97198e-09	3.07417e-09	1.73238e-09
  8.45514	2.04816e-09	3.19558e-09	1.78864e-09
  8.64698	2.12698e-09	3.32128e-09	1.84698e-09
  8.84274	2.20856e-09	3.45141e-09	1.90747e-09
  9.04247	2.29299e-09	3.58616e-09	1.97019e-09
  9.24627	2.38038e-09	3.7257e-09	2.03523e-09
   9.4542	2.47084e-09	3.87022e-09	2.10268e-09
  9.66636	2.56449e-09	4.01991e-09	2.17261e-09
  9.88282	2.66145e-09	4.17497e-09	2.24512e-09
  10.1037	2.76184e-09	4.3356e-09	2.32032e-09
   10.329	2.86579e-09	4.50203e-09	2.39829e-09
  10.5589	2.97344e-09	4.67447e-09	2.47914e-09
  10.7934	3.08493e-09	4.85316e-09	2.56298e-09
  11.0327	3.20041e-09	5.03833e-09	2.64991e-09
  11.2769	3.32001e-09	5.23024e-09	2.74006e-09
  11.5259	3.44391e-09	5.42914e-09	2.83355e-09
    11.78	3.57226e-09	5.63531e-09	2.93048e-09
  12.0393	3.70523e-09	5.84903e-09	3.03101e-09
  12.3038	3.843e-09	6.07057e-09	3.13525e-09
  12.5736	3.98575e-09	6.30025e-09	3.24335e-09
  12.8488	4.13367e-09	6.53838e-09	3.35545e-09
  13.1296	4.28696e-09	6.78527e-09	3.47171e-09
  13.4161	4.44582e-09	7.04127e-09	3.59226e-09
  13.7083	4.61045e-09	7.30673e-09	3.71728e-09
  14.0065	4.78109e-09	7.582e-09	3.84694e-09
  14.3106	4.95796e-09	7.86747e-09	3.9814e-09
  14.6209	5.14129e-09	8.16352e-09	4.12084e-09
  14.9374	5.33134e-09	8.47056e-09	4.26545e-09
  15.2603	5.52836e-09	8.789e-09	4.41543e-09
  15.5896	5.73261e-09	9.1193e-09	4.57097e-09
  15.9256	5.94437e-09	9.46188e-09	4.73228e-09
  16.2684	6.16392e-09	9.81724e-09	4.89958e-09
   16.618	6.39157e-09	1.01858e-08	5.0731e-09
  16.9747	6.62762e-09	1.05682e-08	5.25305e-09
  17.3385	6.87239e-09	1.09649e-08	5.43969e-09
  17.7096	7.12622e-09	1.13764e-08	5.63326e-09
  18.0882	7.38945e-09	1.18032e-08	5.83402e-09
  18.4744	7.66244e-09	1.22461e-08	6.04225e-09
  18.8683	7.94556e-09	1.27055e-08	6.25821e-09
  19.2701	8.23921e-09	1.31822e-08	6.48219e-09
    19.68	8.54379e-09	1.36767e-08	6.7145e-09
   20.098	8.85971e-09	1.41898e-08	6.95545e-09
  20.5245	9.18741e-09	1.47222e-08	7.20535e-09
  20.9595	9.52735e-09	1.52745e-08	7.46453e-09
  21.4031	 9.88e-09	1.58475e-08	7.73334e-09
  21.8557	1.02458e-08	1.64421e-08	8.01214e-09
  22.3172	1.06254e-08	1.7059e-08	8.30128e-09
   22.788	1.10192e-08	1.7699e-08	8.60115e-09
  23.2682	1.14278e-08	1.83631e-08	8.91214e-09
   23.758	1.18517e-08	1.90521e-08	9.23464e-09
  24.2574	1.22917e-08	1.97669e-08	9.56909e-09
  24.7669	1.27482e-08	2.05086e-08	9.9159e-09
  25.2864	1.32219e-08	2.1278e-08	1.02755e-08
  25.8163	1.37136e-08	2.20762e-08	1.06484e-08
  26.3566	1.4224e-08	2.29044e-08	1.1035e-08
  26.9076	1.47537e-08	2.37634e-08	1.14357e-08
  27.4695	1.53035e-08	2.46545e-08	1.18512e-08
  28.0425	1.58743e-08	2.55788e-08	1.22818e-08
  28.6267	1.64669e-08	2.65374e-08	1.27281e-08
  29.2224	1.70822e-08	2.75317e-08	1.31906e-08
  29.8297	1.77211e-08	2.85626e-08	1.36698e-08
  30.4489	1.83846e-08	2.96316e-08	1.41661e-08
    31.08	1.90738e-08	3.07399e-08	1.46802e-08
  31.7234	1.97896e-08	3.18888e-08	1.52125e-08
  32.3792	2.05333e-08	3.30795e-08	1.57636e-08
  33.0475	2.13059e-08	3.43134e-08	1.63338e-08
  33.7285	2.21089e-08	3.55918e-08	1.69237e-08
  34.4224	2.29435e-08	3.69158e-08	1.75337e-08
  35.1294	2.38111e-08	3.82869e-08	1.81643e-08
  35.8495	2.47132e-08	3.97062e-08	1.88157e-08
  36.5828	2.56514e-08	4.11749e-08	1.94884e-08
  37.3296	2.66273e-08	4.26941e-08	2.01824e-08
  38.0898	2.76429e-08	4.42649e-08	2.08981e-08
  38.8635	2.86999e-08	4.58881e-08	2.16354e-08
  39.6508	2.98005e-08	4.75647e-08	2.23944e-08
  40.4516	3.09467e-08	4.92951e-08	2.31747e-08
  41.2659	3.2141e-08	5.108e-08	2.39762e-08
  42.0936	3.33858e-08	5.29194e-08	2.47982e-08
  42.9347	3.46838e-08	5.48133e-08	2.564e-08
  43.7889	3.60379e-08	5.67614e-08	2.65006e-08
   44.656	3.7451e-08	5.87627e-08	2.73788e-08
  45.5356	3.89265e-08	6.08162e-08	2.8273e-08
  46.4275	4.04679e-08	6.29201e-08	2.91813e-08
  47.3313	4.20789e-08	6.50722e-08	3.01014e-08
  48.2462	4.37635e-08	6.72694e-08	3.10306e-08
  49.1718	4.55258e-08	6.95081e-08	3.19655e-08
  50.1074	4.73702e-08	7.17839e-08	3.29023e-08
  51.0521	4.93014e-08	7.40914e-08	3.3837e-08
  52.0051	5.1324e-08	7.64242e-08	3.47645e-08
  52.9653	5.34431e-08	7.87748e-08	3.56796e-08
  53.9316	5.56635e-08	8.11348e-08	3.6576e-08
  54.9027	5.79902e-08	8.34943e-08	3.74469e-08
  55.8775	6.04282e-08	8.58424e-08	3.82855e-08
  56.8544	6.29822e-08	8.81668e-08	3.90858e-08
  57.8319	6.56566e-08	9.04542e-08	3.98395e-08
  58.8086	6.84555e-08	9.26901e-08	4.05402e-08
  59.7827	7.13825e-08	9.48593e-08	4.11803e-08
  60.7526	7.44404e-08	9.69456e-08	4.17531e-08
  61.7166	7.76313e-08	9.89322e-08	4.22526e-08
   62.673	8.09563e-08	1.00802e-07	4.26737e-08
  63.6203	8.44153e-08	1.02539e-07	4.30106e-08
  64.5566	8.80073e-08	1.04125e-07	4.32597e-08
  65.4805	9.17298e-08	1.05545e-07	4.34184e-08
  66.3906	9.55791e-08	1.06784e-07	4.34848e-08
  67.2853	9.95499e-08	1.07827e-07	4.34576e-08
  68.1635	1.03636e-07	1.08664e-07	4.33373e-08
   69.024	1.07829e-07	1.09283e-07	4.31252e-08
  69.8659	1.1212e-07	1.09677e-07	4.28236e-08
  70.6882	1.165e-07	1.09839e-07	4.24357e-08
  71.4903	1.20956e-07	1.09767e-07	4.19661e-08
  72.2715	1.25478e-07	1.09459e-07	4.14196e-08
  73.0315	1.30052e-07	1.08916e-07	4.08018e-08
  73.7698	1.34665e-07	1.08143e-07	4.01189e-08
  74.4863	1.39305e-07	1.07146e-07	3.93773e-08
   75.181	1.43957e-07	1.05932e-07	3.85839e-08
  75.8538	1.48609e-07	1.04511e-07	3.77454e-08
  76.5048	1.53248e-07	1.02895e-07	3.68685e-08
  77.1344	1.57861e-07	1.01097e-07	3.59599e-08
  77.7426	1.62436e-07	9.91303e-08	3.50257e-08
  78.3298	1.66963e-07	9.70109e-08	3.40719e-08
  78.8965	1.71429e-07	9.47541e-08	3.31043e-08
  79.4431	1.75826e-07	9.23756e-08	3.21279e-08
  79.9699	1.80145e-07	8.98917e-08	3.11476e-08
  80.4775	1.84378e-07	8.73184e-08	3.01678e-08
  80.9664	1.88517e-07	8.46714e-08	2.91923e-08
  81.4371	1.92556e-07	8.19661e-08	2.82246e-08
  81.8902	1.9649e-07	7.92173e-08	2.72679e-08
  82.3261	2.00315e-07	7.64391e-08	2.63247e-08
  82.7455	2.04027e-07	7.36449e-08	2.53973e-08
  83.1488	2.07624e-07	7.08471e-08	2.44878e-08
  83.5366	2.11102e-07	6.80573e-08	2.35977e-08
  83.9095	2.14461e-07	6.52863e-08	2.27283e-08
  84.2678	2.177e-07	6.25436e-08	2.18807e-08
  84.6123	2.20818e-07	5.98382e-08	2.10557e-08
  84.9432	2.23817e-07	5.71777e-08	2.02539e-08
  85.2613	2.26697e-07	5.45692e-08	1.94757e-08
  85.5668	2.2946e-07	5.20185e-08	1.87213e-08
  85.8603	2.32107e-07	4.95309e-08	1.79908e-08
  86.1423	2.3464e-07	4.71107e-08	1.72841e-08
  86.4131	2.37061e-07	4.47615e-08	1.66012e-08
  86.6732	2.39374e-07	4.24861e-08	1.59417e-08
  86.9231	2.41581e-07	4.02867e-08	1.53053e-08
   87.163	2.43685e-07	3.8165e-08	1.46916e-08
  87.3934	2.45689e-07	3.61219e-08	1.41003e-08
  87.6146	2.47596e-07	3.4158e-08	1.35307e-08
  87.8271	2.49409e-07	3.22734e-08	1.29824e-08
  88.0311	2.51133e-07	3.04676e-08	1.24548e-08
   88.227	2.5277e-07	2.87401e-08	1.19473e-08
   88.415	2.54323e-07	2.70898e-08	1.14594e-08
  88.5956	2.55797e-07	2.55153e-08	1.09904e-08
   88.769	2.57194e-07	2.40152e-08	1.05398e-08
  88.9355	2.58517e-07	2.25877e-08	1.01069e-08
  89.0953	2.59771e-07	2.1231e-08	9.69116e-09
  89.2488	2.60957e-07	1.99429e-08	9.29199e-09
  89.3961	2.62079e-07	1.87213e-08	8.90879e-09
  89.5376	2.63141e-07	1.75641e-08	8.541e-09
  89.6734	2.64144e-07	1.64688e-08	8.18804e-09
  89.8038	2.65093e-07	1.54332e-08	7.84937e-09
  89.9289	2.65989e-07	1.4455e-08	7.52446e-09
  90.0491	2.66835e-07	1.35316e-08	7.21277e-09
  90.1645	2.67634e-07	1.26609e-08	6.91381e-09
  90.2752	2.68388e-07	1.18405e-08	6.62708e-09
  90.3815	2.691e-07	1.10679e-08	6.3521e-09
  90.4836	2.69772e-07	1.03411e-08	6.08841e-09
  90.5816	2.70406e-07	9.65779e-09	5.83557e-09
  90.6757	2.71003e-07	9.01577e-09	5.59314e-09
   90.766	2.71567e-07	8.41297e-09	5.36071e-09
  90.8527	2.72099e-07	7.84735e-09	5.13787e-09
   90.936	2.726e-07	7.31695e-09	4.92424e-09
  91.0159	2.73072e-07	6.81986e-09	4.71944e-09
  91.0926	2.73518e-07	6.35426e-09	4.52313e-09
  91.1662	2.73938e-07	5.91838e-09	4.33494e-09
  91.2369	2.74334e-07	5.51055e-09	4.15456e-09
  91.3048	2.74707e-07	5.12915e-09	3.98165e-09
    91.37	2.75059e-07	4.77264e-09	3.81593e-09
  91.4325	2.75391e-07	4.43956e-09	3.65708e-09
  91.4926	2.75704e-07	4.12851e-09	3.50482e-09
  91.5502	2.75998e-07	3.83815e-09	3.3589e-09
  91.6056	2.76276e-07	3.56723e-09	3.21903e-09
  91.6587	2.76538e-07	3.31455e-09	3.08499e-09
  91.7097	2.76786e-07	3.07896e-09	2.95651e-09
  91.7587	2.77019e-07	2.85941e-09	2.83338e-09
  91.8057	2.77239e-07	2.65486e-09	2.71537e-09
  91.8508	2.77446e-07	2.46437e-09	2.60227e-09
  91.8941	2.77642e-07	2.28703e-09	2.49388e-09
  91.9357	2.77826e-07	2.12198e-09	 2.39e-09
  91.9757	 2.78e-07	1.96842e-09	2.29044e-09
   92.014	2.78165e-07	1.8256e-09	2.19503e-09
  92.0508	2.7832e-07	1.6928e-09	2.10359e-09
  92.0861	2.78466e-07	1.56935e-09	2.01595e-09
    92.12	2.78605e-07	1.45464e-09	1.93197e-09
  92.1526	2.78735e-07	1.34807e-09	1.85148e-09
  92.1838	2.78859e-07	1.24908e-09	1.77434e-09
  92.2138	2.78976e-07	1.15717e-09	1.70042e-09
  92.2426	2.79086e-07	1.07184e-09	1.62958e-09
  92.2703	2.7919e-07	9.92643e-10	1.56168e-09
  92.2968	2.79288e-07	9.19157e-10	1.49662e-09
  92.3223	2.79382e-07	8.50984e-10	1.43426e-09
  92.3468	2.7947e-07	7.87752e-10	1.37451e-09
  92.3703	2.79553e-07	7.29116e-10	1.31724e-09
  92.3928	2.79632e-07	6.74753e-10	1.26236e-09
  92.4145	2.79706e-07	6.2436e-10	1.20976e-09
  92.4352	2.79777e-07	5.77657e-10	1.15936e-09
  92.4552	2.79844e-07	5.34381e-10	1.11105e-09
  92.4743	2.79907e-07	4.94288e-10	1.06476e-09
  92.4927	2.79967e-07	4.57149e-10	1.0204e-09
  92.5104	2.80024e-07	4.22753e-10	9.7788e-10
  92.5273	2.80078e-07	3.90903e-10	9.37136e-10
  92.5436	2.80129e-07	3.61414e-10	8.98089e-10
  92.5592	2.80178e-07	3.34115e-10	8.60669e-10
  92.5742	2.80224e-07	3.08847e-10	8.24809e-10
  92.5886	2.80268e-07	2.85463e-10	7.90442e-10
  92.6024	2.80309e-07	2.63825e-10	7.57507e-10
  92.6156	2.80348e-07	2.43805e-10	7.25945e-10
  92.6284	2.80386e-07	2.25284e-10	6.95697e-10
  92.6406	2.80421e-07	2.08153e-10	6.6671e-10
  92.6523	2.80455e-07	1.92308e-10	6.38931e-10
  92.6636	2.80487e-07	1.77656e-10	6.12309e-10
  92.6744	2.80517e-07	1.64107e-10	5.86796e-10
  92.6848	2.80546e-07	1.5158e-10	5.62346e-10
  92.6947	2.80573e-07	1.39999e-10	5.38915e-10
  92.7043	2.80599e-07	1.29294e-10	5.16461e-10
  92.7135	2.80624e-07	1.194e-10	4.94942e-10
  92.7223	2.80648e-07	1.10255e-10	4.74319e-10
  92.7308	2.8067e-07	1.01805e-10	4.54556e-10
  92.7389	2.80692e-07	9.39957e-11	4.35616e-10
  92.7467	2.80712e-07	8.67807e-11	4.17465e-10
  92.7542	2.80731e-07	8.01149e-11	4.00071e-10
  92.7614	2.8075e-07	7.39569e-11	3.83402e-10
  92.7683	2.80767e-07	6.82686e-11	3.67426e-10
  92.7749	2.80784e-07	6.30144e-11	3.52117e-10
  92.7813	2.808e-07	5.81617e-11	3.37446e-10
  92.7874	2.80815e-07	5.368e-11	3.23385e-10
  92.7932	2.8083e-07	4.95413e-11	3.09911e-10
  92.7989	2.80843e-07	4.57196e-11	2.96998e-10
  92.8043	2.80857e-07	4.21908e-11	2.84623e-10
  92.8094	2.80869e-07	3.89327e-11	2.72764e-10
  92.8144	2.80881e-07	3.59247e-11	2.61399e-10
  92.8192	2.80892e-07	3.31477e-11	2.50507e-10
  92.8238	2.80903e-07	3.05842e-11	2.40069e-10
  92.8282	2.80914e-07	2.82179e-11	2.30066e-10
  92.8324	2.80924e-07	2.60337e-11	2.2048e-10
  92.8365	2.80933e-07	2.40177e-11	2.11294e-10
  92.8404	2.80942e-07	2.2157e-11	2.0249e-10
  92.8441	2.80951e-07	2.04398e-11	1.94053e-10
  92.8477	2.80959e-07	1.88551e-11	1.85967e-10
  92.8512	2.80967e-07	1.73927e-11	1.78218e-10
  92.8545	2.80974e-07	1.60433e-11	1.70793e-10
  92.8577	2.80981e-07	1.47981e-11	1.63676e-10
  92.8607	2.80988e-07	1.36491e-11	1.56857e-10
  92.8636	2.80995e-07	1.25891e-11	1.50321e-10
  92.8664	2.81001e-07	1.1611e-11	1.44057e-10
  92.8691	2.81007e-07	1.07087e-11	1.38055e-10
  92.8717	2.81013e-07	9.8762e-12	1.32303e-10
  92.8742	2.81018e-07	9.10823e-12	1.2679e-10
  92.8766	2.81023e-07	8.39979e-12	1.21507e-10
  92.8789	2.81028e-07	7.74627e-12	1.16444e-10
  92.8811	2.81033e-07	7.14344e-12	1.11593e-10
  92.8832	2.81038e-07	6.58738e-12	1.06943e-10
  92.8852	2.81042e-07	6.07448e-12	1.02487e-10
  92.8872	2.81046e-07	5.60141e-12	9.82166e-11
  92.8891	2.8105e-07	5.16508e-12	9.41243e-11
  92.8909	2.81054e-07	4.76265e-12	9.02024e-11
  92.8926	2.81058e-07	4.3915e-12	8.6444e-11
  92.8942	2.81061e-07	4.0492e-12	8.28422e-11
  92.8958	2.81064e-07	3.73352e-12	7.93904e-11
  92.8973	2.81068e-07	3.4424e-12	7.60825e-11
  92.8988	2.81071e-07	3.17392e-12	7.29124e-11
  92.9002	2.81074e-07	2.92634e-12	6.98744e-11
  92.9016	2.81076e-07	2.69804e-12	6.69629e-11
  92.9028	2.81079e-07	2.48751e-12	6.41728e-11
  92.9041	2.81082e-07	2.29337e-12	6.14989e-11
  92.9053	2.81084e-07	2.11436e-12	5.89365e-11
  92.9064	2.81086e-07	1.9493e-12	5.64808e-11
  92.9075	2.81089e-07	1.7971e-12	5.41274e-11
  92.9086	2.81091e-07	1.65676e-12	5.18721e-11
  92.9096	2.81093e-07	1.52737e-12	4.97108e-11
  92.9106	2.81095e-07	1.40807e-12	4.76395e-11
  92.9115	2.81097e-07	1.29807e-12	4.56545e-11
  92.9124	2.81098e-07	1.19665e-12	4.37522e-11
  92.9133	2.811e-07	1.10314e-12	4.19292e-11
  92.9141	2.81102e-07	1.01693e-12	4.01822e-11
  92.9149	2.81103e-07	9.37452e-13	3.85079e-11
  92.9156	2.81105e-07	8.64175e-13	3.69034e-11
  92.9164	2.81106e-07	7.96619e-13	3.53658e-11
  92.9171	2.81108e-07	7.34338e-13	3.38922e-11
  92.9177	2.81109e-07	6.76921e-13	3.248e-11
  92.9184	2.8111e-07	6.23988e-13	3.11267e-11
   92.919	2.81111e-07	5.7519e-13	2.98298e-11
  92.9196	2.81113e-07	5.30204e-13	2.85869e-11
  92.9202	2.81114e-07	4.88733e-13	2.73957e-11
  92.9207	2.81115e-07	4.50503e-13	2.62542e-11
  92.9213	2.81116e-07	4.1526e-13	2.51603e-11
  92.9218	2.81117e-07	3.82772e-13	2.4112e-11
  92.9222	2.81118e-07	3.52823e-13	2.31073e-11
  92.9227	2.81119e-07	3.25216e-13	2.21445e-11
  92.9232	2.8112e-07	2.99767e-13	2.12218e-11
  92.9236	2.8112e-07	2.76308e-13	2.03376e-11
   92.924	2.81121e-07	2.54684e-13	1.94902e-11
  92.9244	2.81122e-07	2.3475e-13	1.86781e-11
  92.9248	2.81123e-07	2.16376e-13	1.78998e-11
  92.9251	2.81123e-07	1.99439e-13	1.7154e-11
  92.9255	2.81124e-07	1.83827e-13	1.64393e-11
  92.9258	2.81125e-07	1.69436e-13	1.57543e-11
  92.9262	2.81125e-07	1.56171e-13	1.50979e-11
  92.9265	2.81126e-07	1.43944e-13	1.44688e-11
  92.9268	2.81126e-07	1.32674e-13	1.38659e-11
  92.9271	2.81127e-07	1.22285e-13	1.32882e-11
  92.9273	2.81127e-07	1.1271e-13	1.27345e-11
  92.9276	2.81128e-07	1.03884e-13	1.22039e-11
  92.9278	2.81128e-07	9.57486e-14	1.16954e-11
  92.9281	2.81129e-07	8.82502e-14	1.12081e-11
  92.9283	2.81129e-07	8.13387e-14	1.07411e-11
  92.9285	2.8113e-07	7.49683e-14	1.02935e-11
  92.9288	2.8113e-07	6.90966e-14	9.86464e-12
   92.929	2.8113e-07	6.36846e-14	9.45361e-12
  92.9292	2.81131e-07	5.86963e-14	9.05971e-12
  92.9294	2.81131e-07	5.40986e-14	8.68222e-12
  92.9295	2.81132e-07	4.98609e-14	8.32046e-12
  92.9297	2.81132e-07	4.5955e-14	7.97378e-12
  92.9299	2.81132e-07	4.2355e-14	7.64154e-12
    92.93	2.81132e-07	3.90369e-14	7.32314e-12
  92.9302	2.81133e-07	3.59787e-14	7.01801e-12
  92.9303	2.81133e-07	3.316e-14	6.72559e-12
  92.9305	2.81133e-07	3.0562e-14	6.44536e-12
  92.9306	2.81133e-07	2.81675e-14	6.1768e-12
  92.9308	2.81134e-07	2.59606e-14	5.91944e-12
  92.9309	2.81134e-07	2.39266e-14	5.67279e-12
   92.931	2.81134e-07	2.20518e-14	5.43643e-12
  92.9311	2.81134e-07	2.0324e-14	5.20991e-12
  92.9312	2.81135e-07	1.87314e-14	4.99283e-12
  92.9313	2.81135e-07	1.72637e-14	4.78479e-12
  92.9314	2.81135e-07	1.59109e-14	4.58543e-12
  92.9315	2.81135e-07	1.46641e-14	4.39437e-12
  92.9316	2.81135e-07	1.3515e-14	4.21127e-12
  92.9317	2.81135e-07	1.24559e-14	4.0358e-12
  92.9318	2.81136e-07	1.14798e-14	3.86764e-12
  92.9319	2.81136e-07	1.05802e-14	3.70649e-12
   92.932	2.81136e-07	9.75102e-15	3.55205e-12
  92.9321	2.81136e-07	8.98685e-15	3.40405e-12
  92.9321	2.81136e-07	8.28255e-15	3.26222e-12
  92.9322	2.81136e-07	7.63344e-15	3.12629e-12
  92.9323	2.81136e-07	7.03519e-15	2.99603e-12
  92.9323	2.81137e-07	6.48382e-15	2.87119e-12
  92.9324	2.81137e-07	5.97566e-15	2.75156e-12
  92.9325	2.81137e-07	5.50731e-15	2.63691e-12
  92.9325	2.81137e-07	5.07567e-15	2.52704e-12
  92.9326	2.81137e-07	4.67786e-15	2.42175e-12
  92.9326	2.81137e-07	4.31122e-15	2.32084e-12
  92.9327	2.81137e-07	3.97331e-15	2.22414e-12
  92.9327	2.81137e-07	3.66189e-15	2.13147e-12
  92.9328	2.81137e-07	3.37487e-15	2.04266e-12
  92.9328	2.81137e-07	3.11034e-15	1.95755e-12
  92.9329	2.81137e-07	2.86655e-15	1.87598e-12
  92.9329	2.81138e-07	2.64186e-15	1.79781e-12
  92.9329	2.81138e-07	2.43479e-15	1.72291e-12
   92.933	2.81138e-07	2.24394e-15	1.65112e-12
   92.933	2.81138e-07	2.06805e-15	1.58232e-12
  92.9331	2.81138e-07	1.90595e-15	1.51639e-12
  92.9331	2.81138e-07	1.75655e-15	1.45321e-12
  92.9331	2.81138e-07	1.61886e-15	1.39266e-12
  92.9332	2.81138e-07	1.49197e-15	1.33463e-12
  92.9332	2.81138e-07	1.37502e-15	1.27902e-12
  92.9332	2.81138e-07	1.26723e-15	1.22573e-12
  92.9332	2.81138e-07	1.1679e-15	1.17466e-12
  92.9333	2.81138e-07	1.07635e-15	1.12571e-12
  92.9333	2.81138e-07	9.91974e-16	1.07881e-12
  92.9333	2.81138e-07	9.14215e-16	1.03386e-12
  92.9333	2.81138e-07	8.4255e-16	9.9078e-13
  92.9334	2.81138e-07	7.76503e-16	9.49498e-13
  92.9334	2.81138e-07	7.15633e-16	9.09935e-13
  92.9334	2.81138e-07	6.59534e-16	8.72021e-13
  92.9334	2.81138e-07	6.07832e-16	8.35687e-13
  92.9334	2.81138e-07	5.60184e-16	8.00867e-13
  92.9335	2.81138e-07	5.1627e-16	7.67497e-13
  92.9335	2.81138e-07	4.75799e-16	7.35518e-13
  92.9335	2.81139e-07	4.385e-16	7.04872e-13
  92.9335	2.81139e-07	4.04125e-16	6.75502e-13
  92.9335	2.81139e-07	3.72444e-16	6.47356e-13
  92.9335	2.81139e-07	3.43247e-16	6.20383e-13
  92.9336	2.81139e-07	3.16339e-16	5.94534e-13
  92.9336	2.81139e-07	2.9154e-16	5.69761e-13
  92.9336	2.81139e-07	2.68685e-16	5.46021e-13
  92.9336	2.81139e-07	2.47622e-16	5.2327e-13
  92.9336	2.81139e-07	2.2821e-16	5.01468e-13
  92.9336	2.81139e-07	2.1032e-16	4.80573e-13
  92.9336	2.81139e-07	1.93832e-16	4.60549e-13
  92.9337	2.81139e-07	1.78636e-16	4.4136e-13
  92.9337	2.81139e-07	1.64632e-16	4.2297e-13
  92.9337	2.81139e-07	1.51726e-16	4.05346e-13
  92.9337	2.81139e-07	1.39831e-16	3.88456e-13
  92.9337	2.81139e-07	1.28869e-16	3.72271e-13
  92.9337	2.81139e-07	1.18766e-16	3.5676e-13
