# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=3
# for k=1.05469e-05 to 8.92137 h/Mpc,
# number of wavenumbers equal to 2527
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       1.130115616633e-05      -4.842416215426e-04      -3.632431685044e-04      -3.632431844996e-04      -9.726268050523e-06      -4.842382596325e-04      -3.458579528047e-04       5.953580760146e-01       5.946406604773e-01      -3.160507131758e-11      -5.630525499076e-15      -8.989713139762e-18      -3.301273997954e-11      -5.094604772845e-14 
       1.135331993310e-05      -4.887214769806e-04      -3.666042118150e-04      -3.666042281076e-04      -9.816263965701e-06      -4.887180525723e-04      -3.490581321487e-04       5.953580664044e-01       5.946406525322e-01      -3.219261710716e-11      -5.735194320503e-15      -9.156844258774e-18      -3.362645306164e-11      -5.189314522333e-14 
       1.140572447687e-05      -4.932427661777e-04      -3.699963518611e-04      -3.699963684566e-04      -9.907092423770e-06      -4.932392781103e-04      -3.522879198773e-04       5.953580527630e-01       5.946406405428e-01      -3.279108946127e-11      -5.841826342386e-15      -9.327081679020e-18      -3.425157442262e-11      -5.285785545869e-14 
       1.145837090903e-05      -4.978058806862e-04      -3.734198827076e-04      -3.734198996115e-04      -9.998761499735e-06      -4.978023277992e-04      -3.555475959884e-04       5.953580449738e-01       5.946406343658e-01      -3.340069061845e-11      -5.950386030526e-15      -9.500485419429e-18      -3.488831717482e-11      -5.384049437480e-14 
       1.151126034608e-05      -5.024111991196e-04      -3.768750886870e-04      -3.768751059053e-04      -1.009127875063e-05      -5.024075801615e-04      -3.588374312098e-04       5.953580334246e-01       5.946406246262e-01      -3.402160737285e-11      -6.061050785083e-15      -9.677112045482e-18      -3.553689612859e-11      -5.484139766658e-14 
       1.156439390968e-05      -5.070591186749e-04      -3.803622681555e-04      -3.803622856937e-04      -1.018465218129e-05      -5.070554324596e-04      -3.621577096115e-04       5.953580263678e-01       5.946406192166e-01      -3.465408289024e-11      -6.173672858771e-15      -9.857023475088e-18      -3.619753243539e-11      -5.586090727526e-14 
       1.161777272666e-05      -5.117500225119e-04      -3.838817088653e-04      -3.838817267297e-04      -1.027888916352e-05      -5.117462677577e-04      -3.655087051605e-04       5.953580113696e-01       5.946406060680e-01      -3.529829983540e-11      -6.288538129480e-15      -1.004027796717e-17      -3.687044892776e-11      -5.689937695858e-14 
       1.167139792907e-05      -5.164843191931e-04      -3.874337177040e-04      -3.874337359004e-04      -1.037399851417e-05      -5.164804946509e-04      -3.688907100865e-04       5.953580012898e-01       5.946405976785e-01      -3.595450953944e-11      -6.405423385646e-15      -1.022694049189e-17      -3.755587495886e-11      -5.795714941692e-14 
       1.172527065417e-05      -5.212624103753e-04      -3.910185963025e-04      -3.910186148374e-04      -1.046998794902e-05      -5.212585147080e-04      -3.723040115578e-04       5.953579960778e-01       5.946405943868e-01      -3.662289250785e-11      -6.524519448999e-15      -1.041707452402e-17      -3.825404330946e-11      -5.903456810467e-14 
       1.177939204446e-05      -5.260846896283e-04      -3.946366403349e-04      -3.946366592143e-04      -1.056686524628e-05      -5.260807215467e-04      -3.757488910992e-04       5.953579836370e-01       5.946405836752e-01      -3.730372542211e-11      -6.645801166448e-15      -1.061074173773e-17      -3.896518953473e-11      -6.013203405805e-14 
       1.183376324775e-05      -5.309515763480e-04      -3.982881647684e-04      -3.982881839988e-04      -1.066463923206e-05      -5.309475344928e-04      -3.792256486167e-04       5.953579754197e-01       5.946405772021e-01      -3.799720963655e-11      -6.769225873113e-15      -1.080801057994e-17      -3.968955607218e-11      -6.124987970149e-14 
       1.188838541710e-05      -5.358634768875e-04      -4.019734748448e-04      -4.019734944326e-04      -1.076331778192e-05      -5.358593598968e-04      -3.827345747325e-04       5.953579653283e-01       5.946405689138e-01      -3.870358504693e-11      -6.895054457808e-15      -1.100894640437e-17      -4.042738786195e-11      -6.238852178741e-14 
       1.194325971094e-05      -5.408208105900e-04      -4.056928855315e-04      -4.056929054836e-04      -1.086290948989e-05      -5.408166170609e-04      -3.862759693406e-04       5.953579565601e-01       5.946405621677e-01      -3.942307124961e-11      -7.023361232650e-15      -1.121361825006e-17      -4.117893559077e-11      -6.354833311416e-14 
       1.199838729300e-05      -5.458239906870e-04      -4.094467072431e-04      -4.094467275660e-04      -1.096342238162e-05      -5.458197192039e-04      -3.898501279916e-04       5.953579417297e-01       5.946405491585e-01      -4.015595654311e-11      -7.153936014520e-15      -1.142209369009e-17      -4.194445353895e-11      -6.472970897333e-14 
       1.205376933243e-05      -5.508734479652e-04      -4.132352635426e-04      -4.132352842433e-04      -1.106486532197e-05      -5.508690970911e-04      -3.934573587640e-04       5.953579282672e-01       5.946405375539e-01      -4.090246245280e-11      -7.286967919986e-15      -1.163444534094e-17      -4.272420221086e-11      -6.593304744213e-14 
       1.210940700373e-05      -5.559696184585e-04      -4.170588819411e-04      -4.170589030267e-04      -1.116724749376e-05      -5.559651866808e-04      -3.970979735159e-04       5.953579244673e-01       5.946405357357e-01      -4.166282968353e-11      -7.422391617674e-15      -1.185074762129e-17      -4.351844696190e-11      -6.715872863035e-14 
       1.216530148686e-05      -5.611129178371e-04      -4.209178747249e-04      -4.209178962026e-04      -1.127057660872e-05      -5.611084036737e-04      -4.007722695586e-04       5.953579136912e-01       5.946405268812e-01      -4.243734351864e-11      -7.560373574452e-15      -1.207106932167e-17      -4.432745509908e-11      -6.840721116078e-14 
       1.222145396719e-05      -5.663037858313e-04      -4.248125721676e-04      -4.248125940447e-04      -1.137486159186e-05      -5.662991877162e-04      -4.044805613569e-04       5.953579000055e-01       5.946405152712e-01      -4.322624119532e-11      -7.701044106703e-15      -1.229548627622e-17      -4.515150211844e-11      -6.967890839265e-14 
       1.227786563560e-05      -5.715426677020e-04      -4.287433088490e-04      -4.287433311324e-04      -1.148011178854e-05      -5.715379841779e-04      -4.082231674999e-04       5.953578892206e-01       5.946405061201e-01      -4.402985489123e-11      -7.844004993017e-15      -1.252407638992e-17      -4.599086830434e-11      -7.097424322688e-14 
       1.233453768844e-05      -5.768300070161e-04      -4.327104178330e-04      -4.327104405307e-04      -1.158633589369e-05      -5.768252364151e-04      -4.120004050952e-04       5.953578805982e-01       5.946404995953e-01      -4.484835412152e-11      -7.989888554539e-15      -1.275691687252e-17      -4.684583758214e-11      -7.229364880424e-14 
       1.239147132759e-05      -5.821662422709e-04      -4.367142286021e-04      -4.367142517219e-04      -1.169354248688e-05      -5.821613829648e-04      -4.158125878491e-04       5.953578648231e-01       5.946404858274e-01      -4.568208587428e-11      -8.138465128564e-15      -1.299408410385e-17      -4.771669924043e-11      -7.363759403723e-14 
       1.244866776048e-05      -5.875518407016e-04      -4.407550920944e-04      -4.407551156445e-04      -1.180174148392e-05      -5.875468910079e-04      -4.196600499191e-04       5.953578569364e-01       5.946404801485e-01      -4.653128903598e-11      -8.289896748936e-15      -1.323566303499e-17      -4.860375095067e-11      -7.500651206690e-14 
       1.250612820011e-05      -5.929872448828e-04      -4.448333409358e-04      -4.448333649233e-04      -1.191094135327e-05      -5.929822032181e-04      -4.235431079957e-04       5.953578433245e-01       5.946404684589e-01      -4.739631662848e-11      -8.443916059158e-15      -1.348173153314e-17      -4.950729117042e-11      -7.640087714165e-14 
       1.256385386508e-05      -5.984729230047e-04      -4.489493267133e-04      -4.489493511467e-04      -1.202115173393e-05      -5.984677876154e-04      -4.274620968484e-04       5.953578316355e-01       5.946404588202e-01      -4.827741178514e-11      -8.600891526187e-15      -1.373237541990e-17      -5.042762775459e-11      -7.782116521447e-14 
       1.262184597961e-05      -6.040093330581e-04      -4.531033935490e-04      -4.531034184366e-04      -1.213238160873e-05      -6.040041022163e-04      -4.314173441210e-04       5.953578154381e-01       5.946404445774e-01      -4.917490652628e-11      -8.760780558481e-15      -1.398767771196e-17      -5.136507210917e-11      -7.926787357857e-14 
       1.268010577357e-05      -6.095969602472e-04      -4.572959059379e-04      -4.572959312882e-04      -1.224464127281e-05      -6.095916321606e-04      -4.354091968767e-04       5.953578096390e-01       5.946404407791e-01      -5.008906844169e-11      -8.923441413343e-15      -1.424772984787e-17      -5.231994425531e-11      -8.074142977348e-14 
       1.273863448253e-05      -6.152362599957e-04      -4.615272060587e-04      -4.615272318804e-04      -1.235793932086e-05      -6.152308328560e-04      -4.394379808991e-04       5.953577976481e-01       5.946404309157e-01      -5.102021725340e-11      -9.089348577555e-15      -1.451261467720e-17      -5.329256569186e-11      -8.224240564884e-14 
       1.279743334774e-05      -6.209277167517e-04      -4.657976578711e-04      -4.657976841728e-04      -1.247228571568e-05      -6.209221887222e-04      -4.435040427353e-04       5.953577856463e-01       5.946404210403e-01      -5.196867791922e-11      -9.258323297552e-15      -1.478242410366e-17      -5.428326730168e-11      -8.377128321123e-14 
       1.285650361617e-05      -6.266718061470e-04      -4.701076187311e-04      -4.701076455217e-04      -1.258768984164e-05      -6.266661753593e-04      -4.476077226310e-04       5.953577678137e-01       5.946404054322e-01      -5.293476617316e-11      -9.430647635433e-15      -1.505724760644e-17      -5.529238415552e-11      -8.532860946592e-14 
       1.291584654058e-05      -6.324690309689e-04      -4.744574663706e-04      -4.744574936593e-04      -1.270416227283e-05      -6.324632955049e-04      -4.517493802543e-04       5.953577585828e-01       5.946403983824e-01      -5.391881124629e-11      -9.605925072256e-15      -1.533718351551e-17      -5.632026096262e-11      -8.691484569469e-14 
       1.297546337948e-05      -6.383198731341e-04      -4.788475628717e-04      -4.788475906676e-04      -1.282171249673e-05      -6.383140310658e-04      -4.559293603504e-04       5.953577496908e-01       5.946403915592e-01      -5.492116815159e-11      -9.784373074805e-15      -1.562232399840e-17      -5.736724505209e-11      -8.853057288063e-14 
       1.303535539720e-05      -6.442248209483e-04      -4.832782751005e-04      -4.832783034134e-04      -1.294034977429e-05      -6.442188702336e-04      -4.601480122060e-04       5.953577344608e-01       5.946403786956e-01      -5.594212543063e-11      -9.966425983022e-15      -1.591276356459e-17      -5.843369089476e-11      -9.017634874214e-14 
       1.309552386392e-05      -6.501843811591e-04      -4.877499838841e-04      -4.877500127232e-04      -1.306008496623e-05      -6.501783198457e-04      -4.644056984354e-04       5.953577188414e-01       5.946403653073e-01      -5.698207802985e-11      -1.015175600282e-14      -1.620860249374e-17      -5.951996061026e-11      -9.185271692028e-14 
       1.315597005566e-05      -6.561990627536e-04      -4.922630715946e-04      -4.922631009697e-04      -1.318092847207e-05      -6.561928887786e-04      -4.687027831357e-04       5.953577066759e-01       5.946403553155e-01      -5.804137827433e-11      -1.034044701224e-14      -1.650994272348e-17      -6.062642338416e-11      -9.356024893595e-14 
       1.321669525435e-05      -6.622693706914e-04      -4.968179176478e-04      -4.968179475691e-04      -1.330288962516e-05      -6.622630819352e-04      -4.730396275079e-04       5.953576934282e-01       5.946403443808e-01      -5.912034613680e-11      -1.053269648492e-14      -1.681688520255e-17      -6.175345437942e-11      -9.529950847666e-14 
       1.327770074781e-05      -6.683958201571e-04      -5.014149091983e-04      -5.014149396756e-04      -1.342597948208e-05      -6.683894145286e-04      -4.774166002162e-04       5.953576804129e-01       5.946403336147e-01      -6.021938779769e-11      -1.072848787075e-14      -1.712953409549e-17      -6.290143556533e-11      -9.707110952400e-14 
       1.333898782985e-05      -6.745789311319e-04      -5.060544369136e-04      -5.060544679575e-04      -1.355020861276e-05      -6.745724064355e-04      -4.818340732406e-04       5.953576683358e-01       5.946403237843e-01      -6.133886331950e-11      -1.092788240164e-14      -1.744799586710e-17      -6.407075642543e-11      -9.887564063800e-14 
       1.340055780019e-05      -6.808192274525e-04      -5.107368943840e-04      -5.107369260054e-04      -1.367558679819e-05      -6.808125814081e-04      -4.862924212871e-04       5.953576570284e-01       5.946403149244e-01      -6.247911886284e-11      -1.113110863866e-14      -1.777237882363e-17      -6.526181422682e-11      -1.007137083131e-13 
       1.346241196461e-05      -6.871172352381e-04      -5.154626770443e-04      -5.154627092535e-04      -1.380212532721e-05      -6.871104656422e-04      -4.907920208995e-04       5.953576445459e-01       5.946403048006e-01      -6.364058772214e-11      -1.133800951760e-14      -1.810279229903e-17      -6.647501209681e-11      -1.025859433059e-13 
       1.352455163488e-05      -6.934734883534e-04      -5.202321860273e-04      -5.202322188355e-04      -1.392983457022e-05      -6.934665929098e-04      -4.953332539941e-04       5.953576312372e-01       5.946402938752e-01      -6.482364701572e-11      -1.154878950812e-14      -1.843934806694e-17      -6.771076178689e-11      -1.044929860472e-13 
       1.358697812884e-05      -6.998885261649e-04      -5.250458266453e-04      -5.250458600632e-04      -1.405872550247e-05      -6.998815025346e-04      -4.999165064899e-04       5.953576178847e-01       5.946402829264e-01      -6.602869835765e-11      -1.176348640761e-14      -1.878216086179e-17      -6.896948261090e-11      -1.064354786215e-13 
       1.364969277040e-05      -7.063628935929e-04      -5.299040083767e-04      -5.299040424161e-04      -1.418880915508e-05      -7.063557393761e-04      -5.045421682671e-04       5.953576056789e-01       5.946402732401e-01      -6.725613093261e-11      -1.198224761209e-14      -1.913134757455e-17      -7.025160173407e-11      -1.084140732271e-13 
       1.371269688959e-05      -7.128971313208e-04      -5.348071375974e-04      -5.348071722695e-04      -1.432009587614e-05      -7.128898441372e-04      -5.092106262351e-04       5.953575885436e-01       5.946402584069e-01      -6.850643185384e-11      -1.220491446678e-14      -1.948702417251e-17      -7.155755329036e-11      -1.104294706000e-13 
       1.377599182259e-05      -7.194918042200e-04      -5.397556387509e-04      -5.397556740674e-04      -1.445259802455e-05      -7.194843815691e-04      -5.139222845536e-04       5.953575754280e-01       5.946402477610e-01      -6.977993728392e-11      -1.243176210109e-14      -1.984931496473e-17      -7.288778123039e-11      -1.124823041916e-13 
       1.383957891171e-05      -7.261474644704e-04      -5.447499268140e-04      -5.447499627871e-04      -1.458632597959e-05      -7.261399038354e-04      -5.186775383133e-04       5.953575613842e-01       5.946402362049e-01      -7.107712144954e-11      -1.266287265448e-14      -2.021834092184e-17      -7.424273643388e-11      -1.145733097479e-13 
       1.390345950551e-05      -7.328646769017e-04      -5.497904262840e-04      -5.497904629258e-04      -1.472129129871e-05      -7.328569757176e-04      -5.234767916999e-04       5.953575472132e-01       5.946402245447e-01      -7.239841864285e-11      -1.289827958551e-14      -2.059422757509e-17      -7.562287849905e-11      -1.167031844896e-13 
       1.396763495873e-05      -7.396440075991e-04      -5.548775626075e-04      -5.548775999305e-04      -1.485750525836e-05      -7.396361632787e-04      -5.283204497892e-04       5.953575307479e-01       5.946402105850e-01      -7.374428381937e-11      -1.313812879565e-14      -2.097710124575e-17      -7.702867518726e-11      -1.188726670576e-13 
       1.403210663239e-05      -7.464860351254e-04      -5.600117705920e-04      -5.600118086089e-04      -1.499497964030e-05      -7.464780449810e-04      -5.332089265923e-04       5.953575153451e-01       5.946401977378e-01      -7.511516369548e-11      -1.338238719663e-14      -2.136709378724e-17      -7.846060399552e-11      -1.210824669240e-13 
       1.409687589377e-05      -7.533913400794e-04      -5.651934866130e-04      -5.651935253365e-04      -1.513372628881e-05      -7.533832014117e-04      -5.381426375901e-04       5.953575017486e-01       5.946401867132e-01      -7.651152168322e-11      -1.363114470702e-14      -2.176433782864e-17      -7.991915068473e-11      -1.233333337358e-13 
       1.416194411647e-05      -7.603605063355e-04      -5.704231494772e-04      -5.704231889207e-04      -1.527375679579e-05      -7.603522163387e-04      -5.431220005950e-04       5.953574891978e-01       5.946401768075e-01      -7.793382767419e-11      -1.388448999821e-14      -2.216896795692e-17      -8.140480994014e-11      -1.256260277258e-13 
       1.422731268045e-05      -7.673941153167e-04      -5.757011962709e-04      -5.757012364473e-04      -1.541508250591e-05      -7.673856712924e-04      -5.481474317446e-04       5.953574713180e-01       5.946401615019e-01      -7.938259821729e-11      -1.414269727853e-14      -2.258111765323e-17      -8.291808456271e-11      -1.279613864988e-13 
       1.429298297201e-05      -7.744927796812e-04      -5.810280873418e-04      -5.810281282653e-04      -1.555771635870e-05      -7.744841786686e-04      -5.532193693857e-04       5.953574604190e-01       5.946401532220e-01      -8.085828809990e-11      -1.440546987214e-14      -2.300093391422e-17      -8.445949035646e-11      -1.303401108703e-13 
       1.435895638386e-05      -7.816570804071e-04      -5.864042594835e-04      -5.864043011676e-04      -1.570166970353e-05      -7.816483195247e-04      -5.583382293937e-04       5.953574416845e-01       5.946401371974e-01      -8.236139892019e-11      -1.467339342515e-14      -2.342855061072e-17      -8.602954660562e-11      -1.327630825316e-13 
       1.442523431514e-05      -7.888876435055e-04      -5.918301831431e-04      -5.918302256023e-04      -1.584695496906e-05      -7.888787197266e-04      -5.635044596896e-04       5.953574291136e-01       5.946401272758e-01      -8.389246388068e-11      -1.494591473927e-14      -2.386412123663e-17      -8.762878997113e-11      -1.352310484797e-13 
       1.449181817146e-05      -7.961850702004e-04      -5.973063103150e-04      -5.973063535637e-04      -1.599358502281e-05      -7.961759805296e-04      -5.687184906549e-04       5.953574149935e-01       5.946401159307e-01      -8.545197072681e-11      -1.522391888447e-14      -2.430778838002e-17      -8.925775954937e-11      -1.377449370348e-13 
       1.455870936489e-05      -8.035499780921e-04      -6.028331051561e-04      -6.028331492092e-04      -1.614157130363e-05      -8.035407193662e-04      -5.739807641986e-04       5.953573983496e-01       5.946401021209e-01      -8.704045543793e-11      -1.550691855386e-14      -2.475970294636e-17      -9.091700931700e-11      -1.403055183747e-13 
       1.462590931404e-05      -8.109829948389e-04      -6.084110395891e-04      -6.084110844612e-04      -1.629092707058e-05      -8.109735640012e-04      -5.792917296823e-04       5.953573827344e-01       5.946400892782e-01      -8.865848988560e-11      -1.579518350034e-14      -2.522001971310e-17      -9.260710188830e-11      -1.429137180440e-13 
       1.469341944407e-05      -8.184847473863e-04      -6.140405848810e-04      -6.140406305869e-04      -1.644166495695e-05      -8.184751412759e-04      -5.846518358179e-04       5.953573662097e-01       5.946400755439e-01      -9.030660426297e-11      -1.608887577467e-14      -2.568889391635e-17      -9.432860988967e-11      -1.455704131319e-13 
       1.476124118670e-05      -8.260558706091e-04      -6.197222182031e-04      -6.197222647586e-04      -1.659379737442e-05      -8.260460859658e-04      -5.900615369143e-04       5.953573483638e-01       5.946400605267e-01      -9.198535287385e-11      -1.638811889163e-14      -2.616648419181e-17      -9.608211802013e-11      -1.482765045668e-13 
       1.482937598026e-05      -8.336970095730e-04      -6.254564244901e-04      -6.254564719111e-04      -1.674733743473e-05      -8.336870430311e-04      -5.955212947073e-04       5.953573318072e-01       5.946400468386e-01      -9.369530294615e-11      -1.669276972975e-14      -2.665295477039e-17      -9.786822144118e-11      -1.510328710886e-13 
       1.489782526975e-05      -8.414088131866e-04      -6.312436915801e-04      -6.312437398828e-04      -1.690229839802e-05      -8.413986613427e-04      -6.010315736915e-04       5.953573178530e-01       5.946400357561e-01      -9.543703757413e-11      -1.700294583657e-14      -2.714847121739e-17      -9.968752610208e-11      -1.538404522296e-13 
       1.496659050680e-05      -8.491919287010e-04      -6.370845061069e-04      -6.370845553073e-04      -1.705869303903e-05      -8.491815882131e-04      -6.065928371922e-04       5.953573028146e-01       5.946400235398e-01      -9.721117557543e-11      -1.731900125787e-14      -2.765319916217e-17      -1.015406484812e-10      -1.567002646265e-13 
       1.503567314976e-05      -8.570470141460e-04      -6.429793626801e-04      -6.429794127953e-04      -1.721653446313e-05      -8.570364814127e-04      -6.122055561576e-04       5.953572854369e-01       5.946400090809e-01      -9.901826797656e-11      -1.764078934648e-14      -2.816730968141e-17      -1.034282168562e-10      -1.596131913660e-13 
       1.510507466371e-05      -8.649747414473e-04      -6.489287664544e-04      -6.489288175017e-04      -1.737583720784e-05      -8.649640128388e-04      -6.178702115808e-04       5.953572708152e-01       5.946399976229e-01      -1.008588927619e-10      -1.796910925980e-14      -2.869097952495e-17      -1.053508714439e-10      -1.625802951420e-13 
       1.517479652050e-05      -8.729757741321e-04      -6.549332164713e-04      -6.549332684670e-04      -1.753661319045e-05      -8.729648461766e-04      -6.235872785704e-04       5.953572534759e-01       5.946399830759e-01      -1.027338414068e-10      -1.830274239298e-14      -2.922438387237e-17      -1.073092651328e-10      -1.656025329256e-13 
       1.524484019875e-05      -8.810507904350e-04      -6.609932224290e-04      -6.609932753916e-04      -1.769887707967e-05      -8.810396592752e-04      -6.293572424755e-04       5.953572341377e-01       5.946399668599e-01      -1.046435629643e-10      -1.864324528497e-14      -2.976770352223e-17      -1.093040602615e-10      -1.686809772132e-13 
       1.531520718394e-05      -8.892004766694e-04      -6.671093005137e-04      -6.671093544604e-04      -1.786264215252e-05      -8.891891386936e-04      -6.351805947421e-04       5.953572146214e-01       5.946399503344e-01      -1.065888299541e-10      -1.898993195001e-14      -3.032112394600e-17      -1.113359354101e-10      -1.718166655487e-13 
       1.538589896837e-05      -8.974255259611e-04      -6.732819715977e-04      -6.732820265483e-04      -1.802792252249e-05      -8.974139770553e-04      -6.410578313267e-04       5.953571963164e-01       5.946399352379e-01      -1.085701932280e-10      -1.934308894223e-14      -3.088483438395e-17      -1.134055797541e-10      -1.750105867754e-13 
       1.545691705125e-05      -9.057266377462e-04      -6.795117619492e-04      -6.795118179208e-04      -1.819473270651e-05      -9.057148742168e-04      -6.469894533203e-04       5.953571818039e-01       5.946399237522e-01      -1.105884472763e-10      -1.970244519743e-14      -3.145902802624e-17      -1.155136956935e-10      -1.782638778685e-13 
       1.552826293871e-05      -9.141045039207e-04      -6.857991915698e-04      -6.857992485822e-04      -1.836308594358e-05      -9.140925217139e-04      -6.529759558106e-04       5.953571637977e-01       5.946399088795e-01      -1.126441964579e-10      -2.006877727754e-14      -3.204389380422e-17      -1.176609966422e-10      -1.815776675145e-13 
