# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=100
# for k=1.05469e-05 to 8.92137 h/Mpc,
# number of wavenumbers equal to 2527
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#w
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_fld                 13:t_ur                  14:t_tot              
       1.140572447687e-05      -1.870943631690e-05      -1.403214618576e-05      -1.403214678076e-05      -3.980382586238e-07      -1.870942526514e-05      -1.416681915346e-05       6.122880822606e-01       5.968102206516e-01      -2.099231899775e-13      -1.914197917977e-16      -7.221668968253e-20      -2.237397086884e-13      -8.233435000911e-15 
       1.145837090903e-05      -1.888255169809e-05      -1.416198400349e-05      -1.416198460955e-05      -4.017212584782e-07      -1.888254044085e-05      -1.429790306311e-05       6.122880792613e-01       5.968102188587e-01      -2.138259462007e-13      -1.949786185971e-16      -7.355929779711e-20      -2.278993318163e-13      -8.386505698336e-15 
       1.151126034608e-05      -1.905726888021e-05      -1.429302319575e-05      -1.429302381308e-05      -4.054383370060e-07      -1.905725741370e-05      -1.443019987684e-05       6.122880760319e-01       5.968102169502e-01      -2.178012602761e-13      -1.986035619889e-16      -7.492686686207e-20      -2.321362821413e-13      -8.542422097017e-15 
       1.156439390968e-05      -1.923360267816e-05      -1.442527487416e-05      -1.442527550296e-05      -4.091898092826e-07      -1.923359099846e-05      -1.456372081288e-05       6.122880728360e-01       5.968102149885e-01      -2.218504802798e-13      -2.022959528827e-16      -7.631986089355e-20      -2.364520087259e-13      -8.701237276014e-15 
       1.161777272666e-05      -1.941156805884e-05      -1.455875026434e-05      -1.455875090484e-05      -4.129759932831e-07      -1.941155616201e-05      -1.469847720462e-05       6.122880697278e-01       5.968102131204e-01      -2.259749807413e-13      -2.060569890373e-16      -7.773875264578e-20      -2.408479704490e-13      -8.863005042500e-15 
       1.167139792907e-05      -1.959118011278e-05      -1.469346068465e-05      -1.469346133706e-05      -4.167972105813e-07      -1.959116799477e-05      -1.483448047899e-05       6.122880665125e-01       5.968102111575e-01      -2.301761611558e-13      -2.098879461598e-16      -7.918402353302e-20      -2.453256589092e-13      -9.027780286162e-15 
       1.172527065417e-05      -1.977245407759e-05      -1.482941756377e-05      -1.482941822830e-05      -4.206537849018e-07      -1.977244173429e-05      -1.497174217436e-05       6.122880632438e-01       5.968102091523e-01      -2.344554471525e-13      -2.137901252348e-16      -8.065616402833e-20      -2.498865935594e-13      -9.195618921891e-15 
       1.177939204446e-05      -1.995540533359e-05      -1.496663243740e-05      -1.496663311429e-05      -4.245460441139e-07      -1.995539276081e-05      -1.511027393714e-05       6.122880600061e-01       5.968102071868e-01      -2.388142907608e-13      -2.177648495789e-16      -8.215567364292e-20      -2.545323219882e-13      -9.366577899750e-15 
       1.183376324775e-05      -2.014004938819e-05      -1.510511693661e-05      -1.510511762608e-05      -4.284743173329e-07      -2.014003658166e-05      -1.525008750999e-05       6.122880564763e-01       5.968102049793e-01      -2.432541710211e-13      -2.218135330085e-16      -8.368306118404e-20      -2.592644207893e-13      -9.540715242365e-15 
       1.188838541710e-05      -2.032640192736e-05      -1.524488282635e-05      -1.524488352864e-05      -4.324389390527e-07      -2.032638888274e-05      -1.539119477079e-05       6.122880532838e-01       5.968102030816e-01      -2.477765946859e-13      -2.259374294368e-16      -8.523884504619e-20      -2.640844954800e-13      -9.718090022180e-15 
       1.194325971094e-05      -2.051447873029e-05      -1.538594194152e-05      -1.538594265687e-05      -4.364402442153e-07      -2.051446544315e-05      -1.553360766799e-05       6.122880497636e-01       5.968102007373e-01      -2.523830957717e-13      -2.301379300943e-16      -8.682355299133e-20      -2.689941873416e-13      -9.898762502046e-15 
       1.199838729300e-05      -2.070429577535e-05      -1.552830626643e-05      -1.552830699507e-05      -4.404785736746e-07      -2.070428224118e-05      -1.567733830089e-05       6.122880462992e-01       5.968101986004e-01      -2.570752382507e-13      -2.344165870222e-16      -8.843772289712e-20      -2.739951510805e-13      -1.008279385166e-14 
       1.205376933243e-05      -2.089586915003e-05      -1.567198786720e-05      -1.567198860939e-05      -4.445542688545e-07      -2.089585536425e-05      -1.582239885143e-05       6.122880426472e-01       5.968101962915e-01      -2.618546139403e-13      -2.387747879665e-16      -9.008190246008e-20      -2.790890893864e-13      -1.027024658946e-14 
       1.210940700373e-05      -2.108921511352e-05      -1.581699893876e-05      -1.581699969475e-05      -4.486676761937e-07      -2.108920107144e-05      -1.596880163155e-05       6.122880390393e-01       5.968101940349e-01      -2.667228445820e-13      -2.432140100907e-16      -9.175664958272e-20      -2.842777307364e-13      -1.046118432178e-14 
       1.216530148686e-05      -2.128435097887e-05      -1.596335246645e-05      -1.596335323650e-05      -4.528190683384e-07      -2.128433667574e-05      -1.611655975119e-05       6.122880623330e-01       5.968102205958e-01      -2.716815818680e-13      -2.477425918805e-16      -9.346251945283e-20      -2.895628204140e-13      -1.065567261173e-14 
       1.222145396719e-05      -2.148129146641e-05      -1.611105949105e-05      -1.611106027542e-05      -4.570089503695e-07      -2.148127689736e-05      -1.626568435710e-05       6.122880583370e-01       5.968102179461e-01      -2.767325088824e-13      -2.523484924240e-16      -9.520011714823e-20      -2.949461824869e-13      -1.085377592107e-14 
       1.227786563560e-05      -2.168005337076e-05      -1.626013260910e-05      -1.626013340805e-05      -4.612376857655e-07      -2.168003853084e-05      -1.641618816668e-05       6.122880300456e-01       5.968101891437e-01      -2.818773372350e-13      -2.570331791548e-16      -9.697003285833e-20      -3.004296425209e-13      -1.105556138767e-14 
       1.233453768844e-05      -2.188065520271e-05      -1.641058570428e-05      -1.641058651808e-05      -4.655054624792e-07      -2.188064008691e-05      -1.656808519685e-05       6.122880259638e-01       5.968101864967e-01      -2.871178169506e-13      -2.618118716884e-16      -9.877283986042e-20      -3.060150322438e-13      -1.126109915641e-14 
       1.239147132759e-05      -2.208311315406e-05      -1.656243092099e-05      -1.656243174992e-05      -4.698127290484e-07      -2.208309775723e-05      -1.672138770855e-05       6.122880217415e-01       5.968101836987e-01      -2.924557241608e-13      -2.666793557894e-16      -1.006091635926e-19      -3.117042620378e-13      -1.147045814208e-14 
       1.244866776048e-05      -2.228744326558e-05      -1.671568029043e-05      -1.671568113477e-05      -4.741598939868e-07      -2.228742758250e-05      -1.687610784840e-05       6.122879868758e-01       5.968101498934e-01      -2.978928765456e-13      -2.716337775936e-16      -1.024796272554e-19      -3.174992709820e-13      -1.168370914187e-14 
       1.250612820011e-05      -2.249366514954e-05      -1.687034852240e-05      -1.687034938244e-05      -4.785472389462e-07      -2.249364917490e-05      -1.703226046741e-05       6.122879830192e-01       5.968101474696e-01      -3.034311063421e-13      -2.766839066252e-16      -1.043848653299e-19      -3.234020081708e-13      -1.190092501516e-14 
       1.256385386508e-05      -2.270179514829e-05      -1.702644787429e-05      -1.702644875032e-05      -4.829751792928e-07      -2.270177887666e-05      -1.718985794056e-05       6.122879788935e-01       5.968101447877e-01      -3.090722992449e-13      -2.818278891056e-16      -1.063255244027e-19      -3.294144851911e-13      -1.212217921781e-14 
       1.262184597961e-05      -2.291185092254e-05      -1.718399159223e-05      -1.718399248455e-05      -4.874440907452e-07      -2.291183434839e-05      -1.734891364111e-05       6.122879746473e-01       5.968101419979e-01      -3.148183693608e-13      -2.870675006103e-16      -1.083022629879e-19      -3.355387421077e-13      -1.234754682745e-14 
       1.268010577357e-05      -2.312385029587e-05      -1.734299304459e-05      -1.734299395350e-05      -4.919543527473e-07      -2.312383341359e-05      -1.750944106568e-05       6.122879704114e-01       5.968101392279e-01      -3.206712664984e-13      -2.924045199673e-16      -1.103157518652e-19      -3.417768570398e-13      -1.257710431770e-14 
       1.273863448253e-05      -2.333781125137e-05      -1.750346571931e-05      -1.750346664511e-05      -4.965063476801e-07      -2.333779405523e-05      -1.767145383167e-05       6.122879661792e-01       5.968101364720e-01      -3.266329767616e-13      -2.978407590055e-16      -1.123666742953e-19      -3.481309467918e-13      -1.281092958572e-14 
       1.279743334774e-05      -2.355375193548e-05      -1.766542322688e-05      -1.766542416989e-05      -5.011004614005e-07      -2.355373441963e-05      -1.783496568017e-05       6.122879618660e-01       5.968101336487e-01      -3.327055231408e-13      -3.033780629446e-16      -1.144557262257e-19      -3.546031674849e-13      -1.304910197539e-14 
       1.285650361617e-05      -2.377169066535e-05      -1.782887930586e-05      -1.782888026641e-05      -5.057370838574e-07      -2.377167282386e-05      -1.799999048157e-05       6.122879574492e-01       5.968101307489e-01      -3.388909661877e-13      -3.090183286250e-16      -1.165836165015e-19      -3.611957148940e-13      -1.329170230050e-14 
       1.291584654058e-05      -2.399164593268e-05      -1.799384782570e-05      -1.799384880411e-05      -5.104166086806e-07      -2.399162775950e-05      -1.816654223841e-05       6.122879530392e-01       5.968101278839e-01      -3.451914048144e-13      -3.147634782060e-16      -1.187510671910e-19      -3.679108258908e-13      -1.353881288119e-14 
       1.297546337948e-05      -2.421363639405e-05      -1.816034277955e-05      -1.816034377614e-05      -5.151394325675e-07      -2.421361788300e-05      -1.833463507812e-05       6.122879486031e-01       5.968101249990e-01      -3.516089769193e-13      -3.206154273388e-16      -1.209588137860e-19      -3.747507798358e-13      -1.379051757504e-14 
       1.303535539720e-05      -2.443768087894e-05      -1.832837829022e-05      -1.832837930534e-05      -5.199059559126e-07      -2.443766202374e-05      -1.850428325903e-05       6.122879441054e-01       5.968101220654e-01      -3.581458602036e-13      -3.265761710289e-16      -1.232076054637e-19      -3.817178975830e-13      -1.404690179270e-14 
       1.309552386392e-05      -2.466379839290e-05      -1.849796861261e-05      -1.849796964661e-05      -5.247165832720e-07      -2.466377918716e-05      -1.867550117284e-05       6.122879395509e-01       5.968101190840e-01      -3.648042727336e-13      -3.326477283778e-16      -1.254982052824e-19      -3.888145433577e-13      -1.430805253156e-14 
       1.315597005566e-05      -2.489200811885e-05      -1.866912813465e-05      -1.866912918787e-05      -5.295717230390e-07      -2.489198855606e-05      -1.884830334553e-05       6.122879349877e-01       5.968101161024e-01      -3.715864738845e-13      -3.388321569099e-16      -1.278313904983e-19      -3.960431252080e-13      -1.457405840601e-14 
       1.321669525435e-05      -2.512232941447e-05      -1.884187137536e-05      -1.884187244816e-05      -5.344717868431e-07      -2.512230948798e-05      -1.902270443545e-05       6.122879303988e-01       5.968101131052e-01      -3.784947651000e-13      -3.451315570035e-16      -1.302079528476e-19      -4.034060959966e-13      -1.484500968080e-14 
       1.327770074781e-05      -2.535478181542e-05      -1.901621298725e-05      -1.901621408000e-05      -5.394171900470e-07      -2.535476151847e-05      -1.919871923572e-05       6.122879257415e-01       5.968101100524e-01      -3.855314906129e-13      -3.515480679538e-16      -1.326286987947e-19      -4.109059541890e-13      -1.512099829886e-14 
       1.333898782985e-05      -2.558938504189e-05      -1.919216776125e-05      -1.919216887431e-05      -5.444083523893e-07      -2.558936436759e-05      -1.937636267918e-05       6.122879210575e-01       5.968101069854e-01      -3.926990381593e-13      -3.580838684326e-16      -1.350944497740e-19      -4.185452446340e-13      -1.540211790957e-14 
       1.340055780019e-05      -2.582615899491e-05      -1.936975062392e-05      -1.936975175767e-05      -5.494456975855e-07      -2.582613793625e-05      -1.955564983564e-05       6.122879163467e-01       5.968101039055e-01      -3.999998398008e-13      -3.647411774804e-16      -1.376060424529e-19      -4.263265594412e-13      -1.568846390110e-14 
       1.346241196461e-05      -2.606512375861e-05      -1.954897663919e-05      -1.954897779402e-05      -5.545296528416e-07      -2.606510230844e-05      -1.973659591359e-05       6.122879115913e-01       5.968101007964e-01      -4.074363729123e-13      -3.715222553406e-16      -1.401643290910e-19      -4.342525390159e-13      -1.598013343885e-14 
       1.352455163488e-05      -2.630629960004e-05      -1.972986100816e-05      -1.972986218446e-05      -5.596606491235e-07      -2.630627775108e-05      -1.991921625998e-05       6.122879067100e-01       5.968100975778e-01      -4.150111609643e-13      -3.784293951602e-16      -1.427701778191e-19      -4.423258729084e-13      -1.627722549499e-14 
       1.358697812884e-05      -2.654970697623e-05      -1.991241907445e-05      -1.991242027262e-05      -5.648391221788e-07      -2.654968472107e-05      -2.010352636567e-05       6.122879016743e-01       5.968100942141e-01      -4.227267742947e-13      -3.854648991139e-16      -1.454244729576e-19      -4.505493007074e-13      -1.657984087618e-14 
       1.364969277040e-05      -2.679536653934e-05      -2.009666632805e-05      -2.009666754850e-05      -5.700655109987e-07      -2.679534387043e-05      -2.028954186929e-05       6.122878965912e-01       5.968100908195e-01      -4.305858310257e-13      -3.926312036256e-16      -1.481281151097e-19      -4.589256127204e-13      -1.688808227358e-14 
       1.371269688959e-05      -2.704329912799e-05      -2.028261839879e-05      -2.028261964193e-05      -5.753402589406e-07      -2.704327603763e-05      -2.047727855065e-05       6.122878914605e-01       5.968100873938e-01      -4.385909979527e-13      -3.999307409828e-16      -1.508820217042e-19      -4.674576512542e-13      -1.720205428199e-14 
       1.377599182259e-05      -2.729352578618e-05      -2.047029107057e-05      -2.047029233682e-05      -5.806638127726e-07      -2.729350226654e-05      -2.066675234510e-05       6.122878865601e-01       5.968100842513e-01      -4.467449913383e-13      -4.073661058395e-16      -1.536871272182e-19      -4.761483108882e-13      -1.752186344685e-14 
       1.383957891171e-05      -2.754606773070e-05      -2.065970025689e-05      -2.065970154668e-05      -5.860366244754e-07      -2.754604377381e-05      -2.085797931886e-05       6.122878816710e-01       5.968100811110e-01      -4.550505781317e-13      -4.149396434698e-16      -1.565443835079e-19      -4.850005415165e-13      -1.784761827767e-14 
       1.390345950551e-05      -2.780094637841e-05      -2.085086202132e-05      -2.085086333508e-05      -5.914591501680e-07      -2.780092197613e-05      -2.105097568961e-05       6.122878766869e-01       5.968100778917e-01      -4.635105767113e-13      -4.226539716922e-16      -1.594547601315e-19      -4.940173466733e-13      -1.817942931624e-14 
       1.396763495873e-05      -2.805818335261e-05      -2.104379258227e-05      -2.104379392046e-05      -5.969318498672e-07      -2.805815849665e-05      -2.124575783142e-05       6.122878716607e-01       5.968100746467e-01      -4.721278577655e-13      -4.305117212538e-16      -1.624192446775e-19      -5.032017859440e-13      -1.851740915572e-14 
       1.403210663239e-05      -2.831780047444e-05      -2.123850830656e-05      -2.123850966963e-05      -6.024551878421e-07      -2.831777515638e-05      -2.144234226815e-05       6.122878666012e-01       5.968100713859e-01      -4.809053453748e-13      -4.385155613202e-16      -1.654388430887e-19      -5.125569758031e-13      -1.886167248146e-14 
       1.409687589377e-05      -2.857981976594e-05      -2.143502571170e-05      -2.143502710011e-05      -6.080296325990e-07      -2.857979397718e-05      -2.164074567580e-05       6.122878614981e-01       5.968100680994e-01      -4.898460179840e-13      -4.466682078359e-16      -1.685145800090e-19      -5.220860907202e-13      -1.921233611149e-14 
       1.416194411647e-05      -2.884426346277e-05      -2.163336147544e-05      -2.163336288966e-05      -6.136556565047e-07      -2.884423719457e-05      -2.184098489216e-05       6.122878564477e-01       5.968100649863e-01      -4.989529098811e-13      -4.549725590802e-16      -1.716474990724e-19      -5.317923567864e-13      -1.956951895068e-14 
       1.422731268045e-05      -2.911115398653e-05      -2.183353241498e-05      -2.183353385550e-05      -6.193337372551e-07      -2.911112722997e-05      -2.204307689579e-05       6.122878514278e-01       5.968100617988e-01      -5.082291103084e-13      -4.634311373974e-16      -1.748386633941e-19      -5.416790827838e-13      -1.993334237125e-14 
       1.429298297201e-05      -2.938051397219e-05      -2.203555550759e-05      -2.203555697489e-05      -6.250643564311e-07      -2.938048671819e-05      -2.224703882688e-05       6.122878462605e-01       5.968100585057e-01      -5.176777673548e-13      -4.720470538935e-16      -1.780891558280e-19      -5.517496157398e-13      -2.030392975225e-14 
       1.435895638386e-05      -2.965236627582e-05      -2.223944789637e-05      -2.223944939095e-05      -6.308480003443e-07      -2.965233851513e-05      -2.245288799303e-05       6.122878411734e-01       5.968100552307e-01      -5.273020868645e-13      -4.808230992816e-16      -1.814000794334e-19      -5.620073796130e-13      -2.068140692164e-14 
       1.442523431514e-05      -2.992673396186e-05      -2.244522688073e-05      -2.244522840309e-05      -6.366851599291e-07      -2.992670568507e-05      -2.266064185963e-05       6.122878360589e-01       5.968100520164e-01      -5.371053354964e-13      -4.897623518033e-16      -1.847725577083e-19      -5.724558420066e-13      -2.106590179769e-14 
       1.449181817146e-05      -3.020364029394e-05      -2.265290990948e-05      -2.265291146014e-05      -6.425763298051e-07      -3.020361149144e-05      -2.287031804294e-05       6.122878308082e-01       5.968100486866e-01      -5.470908392783e-13      -4.988678014063e-16      -1.882077349760e-19      -5.830985548067e-13      -2.145754493288e-14 
       1.455870936489e-05      -3.048310876035e-05      -2.286251459994e-05      -2.286251617943e-05      -6.485220096242e-07      -3.048307942237e-05      -2.308193432932e-05       6.122878254093e-01       5.968100452294e-01      -5.572619865785e-13      -5.081425383904e-16      -1.917067769091e-19      -5.939391293656e-13      -2.185646922266e-14 
       1.462590931404e-05      -3.076516307822e-05      -2.307405874112e-05      -2.307406034998e-05      -6.545227044352e-07      -3.076513319482e-05      -2.329550867847e-05       6.122878200723e-01       5.968100418484e-01      -5.676222287813e-13      -5.175897109471e-16      -1.952708708890e-19      -6.049812441968e-13      -2.226281003407e-14 
       1.469341944407e-05      -3.104982716230e-05      -2.328756027021e-05      -2.328756190898e-05      -6.605789234510e-07      -3.104979672332e-05      -2.351105919970e-05       6.122878145769e-01       5.968100383196e-01      -5.781750814535e-13      -5.272124718398e-16      -1.989012263870e-19      -6.162286462991e-13      -2.267670524469e-14 
       1.476124118670e-05      -3.133712516115e-05      -2.350303729981e-05      -2.350303896905e-05      -6.666911798778e-07      -3.133709415627e-05      -2.372860417942e-05       6.122878089588e-01       5.968100346863e-01      -5.889241254057e-13      -5.370141228163e-16      -2.025990752146e-19      -6.276851521230e-13      -2.309829530294e-14 
       1.482937598026e-05      -3.162708144733e-05      -2.372050811056e-05      -2.372050981083e-05      -6.728599921464e-07      -3.162704986603e-05      -2.394816207365e-05       6.122878032593e-01       5.968100309911e-01      -5.998730080664e-13      -5.469980016597e-16      -2.063656721504e-19      -6.393546491454e-13      -2.352772326680e-14 
       1.489782526975e-05      -3.191972061665e-05      -2.393999115050e-05      -2.393999288238e-05      -6.790858836017e-07      -3.191968844821e-05      -2.416975150749e-05       6.122877974742e-01       5.968100272337e-01      -6.110254447126e-13      -5.571675048001e-16      -2.102022953178e-19      -6.512410969533e-13      -2.396513485171e-14 
       1.496659050680e-05      -3.221506749216e-05      -2.416150503820e-05      -2.416150680228e-05      -6.853693826487e-07      -3.221503472567e-05      -2.439339127812e-05       6.122877915859e-01       5.968100234221e-01      -6.223852198190e-13      -5.675261428963e-16      -2.141102466170e-19      -6.633485276785e-13      -2.441067847600e-14 
       1.503567314976e-05      -3.251314713022e-05      -2.438506856716e-05      -2.438507036404e-05      -6.917110220215e-07      -3.251311375455e-05      -2.461910035940e-05       6.122877856669e-01       5.968100195860e-01      -6.339561878302e-13      -5.780773382701e-16      -2.180908521208e-19      -6.756810516767e-13      -2.486450533627e-14 
       1.510507466371e-05      -3.281398481453e-05      -2.461070070148e-05      -2.461070253177e-05      -6.981113396868e-07      -3.281395081838e-05      -2.484689789738e-05       6.122877796908e-01       5.968100157040e-01      -6.457422750990e-13      -5.888246776204e-16      -2.221454625638e-19      -6.882428535115e-13      -2.532676942640e-14 
       1.517479652050e-05      -3.311760606406e-05      -2.483842058168e-05      -2.483842244599e-05      -7.045708785981e-07      -3.311757143587e-05      -2.507680321625e-05       6.122877736566e-01       5.968100117776e-01      -6.577474809811e-13      -5.997718133562e-16      -2.262754538027e-19      -7.010381956420e-13      -2.579762760477e-14 
       1.524484019875e-05      -3.342403663524e-05      -2.506824752642e-05      -2.506824942540e-05      -7.110901868311e-07      -3.342400136327e-05      -2.530883582004e-05       6.122877675876e-01       5.968100078312e-01      -6.699758791857e-13      -6.109224644436e-16      -2.304822272784e-19      -7.140714197878e-13      -2.627723964601e-14 
       1.531520718394e-05      -3.373330252294e-05      -2.530020103322e-05      -2.530020296750e-05      -7.176698175291e-07      -3.373326659521e-05      -2.554301539335e-05       6.122877615098e-01       5.968100038913e-01      -6.824316191538e-13      -6.222804176452e-16      -2.347672104895e-19      -7.273469484117e-13      -2.676576829526e-14 
       1.538589896837e-05      -3.404542996152e-05      -2.553430077924e-05      -2.553430274948e-05      -7.243103288802e-07      -3.404539336585e-05      -2.577936180214e-05       6.122877554302e-01       5.968099999656e-01      -6.951189274566e-13      -6.338495294641e-16      -2.391318574677e-19      -7.408692862166e-13      -2.726337932324e-14 
       1.545691705125e-05      -3.436044542001e-05      -2.577056661766e-05      -2.577056862453e-05      -7.310122839774e-07      -3.436040814398e-05      -2.601789509011e-05       6.122877492053e-01       5.968099959387e-01      -7.080421093588e-13      -6.456337785605e-16      -2.435776492422e-19      -7.546430202017e-13      -2.777024157013e-14 
       1.552826293871e-05      -3.467837561807e-05      -2.600901858968e-05      -2.600902063385e-05      -7.377762512237e-07      -3.467833764904e-05      -2.625863549073e-05       6.122877427901e-01       5.968099917823e-01      -7.212055501381e-13      -6.576371888934e-16      -2.481060943750e-19      -7.686728224367e-13      -2.828652700685e-14 
