### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  5.68245	      nan	      nan	 (32 , 32 , 32) 
   5.7802	      nan	      nan	 (32 , 32 , 32) 
  5.87787	      nan	      nan	 (32 , 32 , 32) 
  5.97529	      nan	      nan	 (32 , 32 , 32) 
   6.0723	      nan	      nan	 (32 , 32 , 32) 
  6.16872	      nan	      nan	 (32 , 32 , 32) 
  6.26439	      nan	      nan	 (32 , 32 , 32) 
  6.35915	      nan	      nan	 (32 , 32 , 32) 
  6.45282	      nan	      nan	 (32 , 32 , 32) 
  6.54525	      nan	      nan	 (32 , 32 , 32) 
   6.6363	      nan	      nan	 (32 , 32 , 32) 
  6.72582	      nan	      nan	 (32 , 32 , 32) 
  6.81369	      nan	      nan	 (32 , 32 , 32) 
   6.8998	      nan	      nan	 (32 , 32 , 32) 
