### The result of the verage over time 
### d tau = 0.00375899
### number of kessence update = 10
### initial time = 0.642702
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642702	        0	        0	 (32 , 32 , 32) 
 0.646461	4.89784e-08	-4.65212e-10	 (32 , 32 , 32) 
  0.65024	9.94499e-08	-4.19477e-10	 (32 , 32 , 32) 
 0.654037	1.4928e-07	-3.66652e-10	 (32 , 32 , 32) 
 0.657855	1.98755e-07	-2.99869e-10	 (32 , 32 , 32) 
 0.661692	2.47906e-07	-2.18329e-10	 (32 , 32 , 32) 
 0.665548	2.96744e-07	-1.21998e-10	 (32 , 32 , 32) 
 0.669425	3.45278e-07	-1.09986e-11	 (32 , 32 , 32) 
 0.673321	3.93515e-07	1.14504e-10	 (32 , 32 , 32) 
 0.677237	4.41462e-07	2.54336e-10	 (32 , 32 , 32) 
 0.681174	4.89127e-07	4.08326e-10	 (32 , 32 , 32) 
  0.68513	5.36514e-07	5.76306e-10	 (32 , 32 , 32) 
 0.689107	5.83631e-07	7.58112e-10	 (32 , 32 , 32) 
 0.693105	6.30483e-07	9.53585e-10	 (32 , 32 , 32) 
 0.697122	6.77076e-07	1.16257e-09	 (32 , 32 , 32) 
 0.701161	7.23415e-07	1.38493e-09	 (32 , 32 , 32) 
  0.70522	7.69505e-07	1.6205e-09	 (32 , 32 , 32) 
   0.7093	8.15352e-07	1.86915e-09	 (32 , 32 , 32) 
 0.713401	8.60959e-07	2.13075e-09	 (32 , 32 , 32) 
 0.717522	9.06332e-07	2.40517e-09	 (32 , 32 , 32) 
 0.721665	9.51475e-07	2.69227e-09	 (32 , 32 , 32) 
  0.72583	9.96394e-07	2.99194e-09	 (32 , 32 , 32) 
 0.730015	1.04109e-06	3.30405e-09	 (32 , 32 , 32) 
 0.734222	1.08557e-06	3.62849e-09	 (32 , 32 , 32) 
  0.73845	1.12984e-06	3.96515e-09	 (32 , 32 , 32) 
   0.7427	1.1739e-06	4.31392e-09	 (32 , 32 , 32) 
 0.746972	1.21776e-06	4.67469e-09	 (32 , 32 , 32) 
 0.751265	1.26142e-06	5.04737e-09	 (32 , 32 , 32) 
 0.755581	1.30489e-06	5.43185e-09	 (32 , 32 , 32) 
 0.759919	1.34816e-06	5.82805e-09	 (32 , 32 , 32) 
 0.764278	1.39125e-06	6.23588e-09	 (32 , 32 , 32) 
  0.76866	1.43415e-06	6.65523e-09	 (32 , 32 , 32) 
 0.773065	1.47687e-06	7.08604e-09	 (32 , 32 , 32) 
 0.777491	1.51942e-06	7.52823e-09	 (32 , 32 , 32) 
 0.781941	1.56179e-06	7.9817e-09	 (32 , 32 , 32) 
 0.786413	1.604e-06	8.4464e-09	 (32 , 32 , 32) 
 0.790908	1.64604e-06	8.92224e-09	 (32 , 32 , 32) 
 0.795426	1.68793e-06	9.40916e-09	 (32 , 32 , 32) 
 0.799967	1.72965e-06	9.9071e-09	 (32 , 32 , 32) 
 0.804531	1.77122e-06	1.0416e-08	 (32 , 32 , 32) 
 0.809118	1.81264e-06	1.09358e-08	 (32 , 32 , 32) 
 0.813729	1.85392e-06	1.14664e-08	 (32 , 32 , 32) 
 0.818364	1.89505e-06	1.20078e-08	 (32 , 32 , 32) 
 0.823021	1.93604e-06	1.256e-08	 (32 , 32 , 32) 
 0.827703	1.97689e-06	1.31228e-08	 (32 , 32 , 32) 
 0.832408	2.01761e-06	1.36963e-08	 (32 , 32 , 32) 
 0.837138	2.0582e-06	1.42803e-08	 (32 , 32 , 32) 
 0.841891	2.09866e-06	1.4875e-08	 (32 , 32 , 32) 
 0.846669	2.139e-06	1.54801e-08	 (32 , 32 , 32) 
 0.851471	2.17922e-06	1.60958e-08	 (32 , 32 , 32) 
 0.856298	2.21932e-06	1.67219e-08	 (32 , 32 , 32) 
 0.861149	2.2593e-06	1.73584e-08	 (32 , 32 , 32) 
 0.866024	2.29917e-06	1.80054e-08	 (32 , 32 , 32) 
 0.870925	2.33894e-06	1.86627e-08	 (32 , 32 , 32) 
  0.87585	2.3786e-06	1.93304e-08	 (32 , 32 , 32) 
 0.880801	2.41815e-06	2.00084e-08	 (32 , 32 , 32) 
 0.885777	2.45761e-06	2.06967e-08	 (32 , 32 , 32) 
 0.890777	2.49697e-06	2.13954e-08	 (32 , 32 , 32) 
 0.895804	2.53623e-06	2.21043e-08	 (32 , 32 , 32) 
 0.900856	2.5754e-06	2.28236e-08	 (32 , 32 , 32) 
 0.905933	2.61449e-06	2.35531e-08	 (32 , 32 , 32) 
 0.911037	2.65349e-06	2.42929e-08	 (32 , 32 , 32) 
 0.916166	2.6924e-06	2.5043e-08	 (32 , 32 , 32) 
 0.921321	2.73123e-06	2.58034e-08	 (32 , 32 , 32) 
 0.926503	2.76999e-06	2.6574e-08	 (32 , 32 , 32) 
 0.931711	2.80867e-06	2.73549e-08	 (32 , 32 , 32) 
 0.936945	2.84728e-06	2.81461e-08	 (32 , 32 , 32) 
 0.942206	2.88581e-06	2.89477e-08	 (32 , 32 , 32) 
 0.947493	2.92428e-06	2.97595e-08	 (32 , 32 , 32) 
 0.952808	2.96268e-06	3.05817e-08	 (32 , 32 , 32) 
 0.958149	3.00102e-06	3.14142e-08	 (32 , 32 , 32) 
 0.963517	3.0393e-06	3.2257e-08	 (32 , 32 , 32) 
 0.968913	3.07753e-06	3.31103e-08	 (32 , 32 , 32) 
 0.974336	3.11569e-06	3.3974e-08	 (32 , 32 , 32) 
 0.979787	3.15381e-06	3.4848e-08	 (32 , 32 , 32) 
 0.985265	3.19187e-06	3.57326e-08	 (32 , 32 , 32) 
 0.990771	3.22988e-06	3.66276e-08	 (32 , 32 , 32) 
 0.996304	3.26785e-06	3.75332e-08	 (32 , 32 , 32) 
  1.00187	3.30578e-06	3.84492e-08	 (32 , 32 , 32) 
  1.00746	3.34366e-06	3.93759e-08	 (32 , 32 , 32) 
  1.01307	3.3815e-06	4.03132e-08	 (32 , 32 , 32) 
  1.01872	3.41931e-06	4.12612e-08	 (32 , 32 , 32) 
   1.0244	3.45708e-06	4.22198e-08	 (32 , 32 , 32) 
   1.0301	3.49482e-06	4.31892e-08	 (32 , 32 , 32) 
  1.03583	3.53253e-06	4.41694e-08	 (32 , 32 , 32) 
   1.0416	3.57021e-06	4.51604e-08	 (32 , 32 , 32) 
  1.04739	3.60787e-06	4.61623e-08	 (32 , 32 , 32) 
  1.05321	3.6455e-06	4.71751e-08	 (32 , 32 , 32) 
  1.05906	3.68311e-06	4.81989e-08	 (32 , 32 , 32) 
  1.06494	3.7207e-06	4.92338e-08	 (32 , 32 , 32) 
  1.07085	3.75827e-06	5.02797e-08	 (32 , 32 , 32) 
  1.07679	3.79582e-06	5.13369e-08	 (32 , 32 , 32) 
  1.08275	3.83337e-06	5.24052e-08	 (32 , 32 , 32) 
  1.08875	3.8709e-06	5.34848e-08	 (32 , 32 , 32) 
  1.09478	3.90842e-06	5.45757e-08	 (32 , 32 , 32) 
  1.10084	3.94594e-06	5.56781e-08	 (32 , 32 , 32) 
  1.10694	3.98344e-06	5.67919e-08	 (32 , 32 , 32) 
  1.11306	4.02095e-06	5.79173e-08	 (32 , 32 , 32) 
  1.11921	4.05846e-06	5.90543e-08	 (32 , 32 , 32) 
  1.12539	4.09596e-06	6.0203e-08	 (32 , 32 , 32) 
  1.13161	4.13347e-06	6.13635e-08	 (32 , 32 , 32) 
  1.13785	4.17098e-06	6.25358e-08	 (32 , 32 , 32) 
  1.14413	4.2085e-06	6.372e-08	 (32 , 32 , 32) 
  1.15044	4.24603e-06	6.49162e-08	 (32 , 32 , 32) 
  1.15678	4.28357e-06	6.61246e-08	 (32 , 32 , 32) 
  1.16316	4.32112e-06	6.73451e-08	 (32 , 32 , 32) 
  1.16956	4.35869e-06	6.85778e-08	 (32 , 32 , 32) 
    1.176	4.39627e-06	6.98229e-08	 (32 , 32 , 32) 
  1.18247	4.43387e-06	7.10805e-08	 (32 , 32 , 32) 
  1.18897	4.47148e-06	7.23506e-08	 (32 , 32 , 32) 
  1.19551	4.50913e-06	7.36333e-08	 (32 , 32 , 32) 
  1.20208	4.54679e-06	7.49287e-08	 (32 , 32 , 32) 
  1.20868	4.58448e-06	7.6237e-08	 (32 , 32 , 32) 
  1.21532	4.6222e-06	7.75582e-08	 (32 , 32 , 32) 
  1.22199	4.65994e-06	7.88924e-08	 (32 , 32 , 32) 
  1.22869	4.69772e-06	8.02397e-08	 (32 , 32 , 32) 
  1.23543	4.73553e-06	8.16003e-08	 (32 , 32 , 32) 
   1.2422	4.77337e-06	8.29742e-08	 (32 , 32 , 32) 
    1.249	4.81125e-06	8.43615e-08	 (32 , 32 , 32) 
  1.25584	4.84917e-06	8.57625e-08	 (32 , 32 , 32) 
  1.26271	4.88713e-06	8.71771e-08	 (32 , 32 , 32) 
  1.26962	4.92513e-06	8.86054e-08	 (32 , 32 , 32) 
  1.27656	4.96317e-06	9.00477e-08	 (32 , 32 , 32) 
  1.28354	5.00126e-06	9.1504e-08	 (32 , 32 , 32) 
  1.29056	5.0394e-06	9.29745e-08	 (32 , 32 , 32) 
   1.2976	5.07759e-06	9.44592e-08	 (32 , 32 , 32) 
  1.30469	5.11582e-06	9.59584e-08	 (32 , 32 , 32) 
  1.31181	5.15411e-06	9.7472e-08	 (32 , 32 , 32) 
  1.31896	5.19245e-06	9.90003e-08	 (32 , 32 , 32) 
  1.32615	5.23085e-06	1.00543e-07	 (32 , 32 , 32) 
  1.33338	5.2693e-06	1.02101e-07	 (32 , 32 , 32) 
  1.34065	5.30782e-06	1.03674e-07	 (32 , 32 , 32) 
  1.34795	5.34639e-06	1.05263e-07	 (32 , 32 , 32) 
  1.35528	5.38503e-06	1.06866e-07	 (32 , 32 , 32) 
  1.36266	5.42373e-06	1.08485e-07	 (32 , 32 , 32) 
  1.37007	5.4625e-06	1.1012e-07	 (32 , 32 , 32) 
  1.37752	5.50134e-06	1.1177e-07	 (32 , 32 , 32) 
  1.38501	5.54024e-06	1.13436e-07	 (32 , 32 , 32) 
  1.39253	5.57922e-06	1.15119e-07	 (32 , 32 , 32) 
  1.40009	5.61827e-06	1.16817e-07	 (32 , 32 , 32) 
  1.40769	5.6574e-06	1.18532e-07	 (32 , 32 , 32) 
  1.41533	5.6966e-06	1.20263e-07	 (32 , 32 , 32) 
  1.42301	5.73588e-06	1.22011e-07	 (32 , 32 , 32) 
  1.43072	5.77524e-06	1.23776e-07	 (32 , 32 , 32) 
  1.43848	5.81468e-06	1.25558e-07	 (32 , 32 , 32) 
  1.44627	5.8542e-06	1.27357e-07	 (32 , 32 , 32) 
   1.4541	5.89381e-06	1.29173e-07	 (32 , 32 , 32) 
  1.46197	5.93351e-06	1.31007e-07	 (32 , 32 , 32) 
  1.46988	5.97329e-06	1.32858e-07	 (32 , 32 , 32) 
  1.47783	6.01316e-06	1.34727e-07	 (32 , 32 , 32) 
  1.48583	6.05313e-06	1.36615e-07	 (32 , 32 , 32) 
  1.49386	6.09319e-06	1.3852e-07	 (32 , 32 , 32) 
  1.50193	6.13334e-06	1.40444e-07	 (32 , 32 , 32) 
  1.51004	6.17359e-06	1.42386e-07	 (32 , 32 , 32) 
  1.51819	6.21394e-06	1.44347e-07	 (32 , 32 , 32) 
  1.52639	6.25439e-06	1.46326e-07	 (32 , 32 , 32) 
  1.53462	6.29493e-06	1.48325e-07	 (32 , 32 , 32) 
   1.5429	6.33559e-06	1.50343e-07	 (32 , 32 , 32) 
  1.55122	6.37635e-06	1.52381e-07	 (32 , 32 , 32) 
  1.55958	6.41721e-06	1.54438e-07	 (32 , 32 , 32) 
  1.56798	6.45818e-06	1.56515e-07	 (32 , 32 , 32) 
  1.57642	6.49927e-06	1.58612e-07	 (32 , 32 , 32) 
  1.58491	6.54046e-06	1.6073e-07	 (32 , 32 , 32) 
  1.59344	6.58177e-06	1.62868e-07	 (32 , 32 , 32) 
  1.60201	6.62319e-06	1.65026e-07	 (32 , 32 , 32) 
  1.61062	6.66473e-06	1.67205e-07	 (32 , 32 , 32) 
  1.61928	6.70639e-06	1.69406e-07	 (32 , 32 , 32) 
  1.62798	6.74817e-06	1.71628e-07	 (32 , 32 , 32) 
  1.63673	6.79006e-06	1.73871e-07	 (32 , 32 , 32) 
  1.64552	6.83209e-06	1.76136e-07	 (32 , 32 , 32) 
  1.65435	6.87423e-06	1.78423e-07	 (32 , 32 , 32) 
  1.66323	6.91651e-06	1.80732e-07	 (32 , 32 , 32) 
  1.67215	6.95891e-06	1.83063e-07	 (32 , 32 , 32) 
  1.68111	7.00144e-06	1.85417e-07	 (32 , 32 , 32) 
  1.69013	7.04411e-06	1.87794e-07	 (32 , 32 , 32) 
  1.69918	7.08691e-06	1.90194e-07	 (32 , 32 , 32) 
  1.70829	7.12984e-06	1.92617e-07	 (32 , 32 , 32) 
  1.71743	7.17291e-06	1.95064e-07	 (32 , 32 , 32) 
  1.72663	7.21612e-06	1.97534e-07	 (32 , 32 , 32) 
  1.73587	7.25947e-06	2.00029e-07	 (32 , 32 , 32) 
  1.74515	7.30296e-06	2.02548e-07	 (32 , 32 , 32) 
  1.75448	7.34659e-06	2.05091e-07	 (32 , 32 , 32) 
  1.76386	7.39037e-06	2.0766e-07	 (32 , 32 , 32) 
  1.77329	7.43429e-06	2.10253e-07	 (32 , 32 , 32) 
  1.78276	7.47837e-06	2.12871e-07	 (32 , 32 , 32) 
  1.79228	7.52259e-06	2.15516e-07	 (32 , 32 , 32) 
  1.80185	7.56697e-06	2.18185e-07	 (32 , 32 , 32) 
  1.81147	7.6115e-06	2.20881e-07	 (32 , 32 , 32) 
  1.82113	7.65618e-06	2.23604e-07	 (32 , 32 , 32) 
  1.83085	7.70102e-06	2.26353e-07	 (32 , 32 , 32) 
  1.84061	7.74602e-06	2.29129e-07	 (32 , 32 , 32) 
  1.85042	7.79119e-06	2.31932e-07	 (32 , 32 , 32) 
  1.86028	7.83651e-06	2.34762e-07	 (32 , 32 , 32) 
  1.87019	7.882e-06	2.3762e-07	 (32 , 32 , 32) 
  1.88015	7.92765e-06	2.40506e-07	 (32 , 32 , 32) 
  1.89015	7.97347e-06	2.43421e-07	 (32 , 32 , 32) 
  1.90021	8.01946e-06	2.46364e-07	 (32 , 32 , 32) 
  1.91032	8.06562e-06	2.49336e-07	 (32 , 32 , 32) 
  1.92048	8.11195e-06	2.52337e-07	 (32 , 32 , 32) 
  1.93069	8.15846e-06	2.55368e-07	 (32 , 32 , 32) 
  1.94095	8.20514e-06	2.58428e-07	 (32 , 32 , 32) 
  1.95126	8.252e-06	2.61518e-07	 (32 , 32 , 32) 
  1.96163	8.29904e-06	2.64639e-07	 (32 , 32 , 32) 
  1.97204	8.34626e-06	2.67791e-07	 (32 , 32 , 32) 
  1.98251	8.39366e-06	2.70974e-07	 (32 , 32 , 32) 
  1.99303	8.44125e-06	2.74188e-07	 (32 , 32 , 32) 
   2.0036	8.48902e-06	2.77433e-07	 (32 , 32 , 32) 
  2.01422	8.53698e-06	2.80711e-07	 (32 , 32 , 32) 
   2.0249	8.58514e-06	2.84021e-07	 (32 , 32 , 32) 
  2.03563	8.63348e-06	2.87364e-07	 (32 , 32 , 32) 
  2.04642	8.68202e-06	2.90739e-07	 (32 , 32 , 32) 
  2.05726	8.73075e-06	2.94148e-07	 (32 , 32 , 32) 
  2.06815	8.77968e-06	2.97591e-07	 (32 , 32 , 32) 
   2.0791	8.8288e-06	3.01067e-07	 (32 , 32 , 32) 
   2.0901	8.87813e-06	3.04578e-07	 (32 , 32 , 32) 
  2.10115	8.92766e-06	3.08124e-07	 (32 , 32 , 32) 
  2.11226	8.9774e-06	3.11705e-07	 (32 , 32 , 32) 
  2.12343	9.02733e-06	3.15321e-07	 (32 , 32 , 32) 
  2.13465	9.07748e-06	3.18973e-07	 (32 , 32 , 32) 
  2.14593	9.12784e-06	3.22661e-07	 (32 , 32 , 32) 
  2.15726	9.17841e-06	3.26386e-07	 (32 , 32 , 32) 
  2.16865	9.22919e-06	3.30147e-07	 (32 , 32 , 32) 
   2.1801	9.28018e-06	3.33946e-07	 (32 , 32 , 32) 
  2.19161	9.33139e-06	3.37782e-07	 (32 , 32 , 32) 
  2.20317	9.38282e-06	3.41657e-07	 (32 , 32 , 32) 
  2.21479	9.43447e-06	3.4557e-07	 (32 , 32 , 32) 
  2.22646	9.48634e-06	3.49521e-07	 (32 , 32 , 32) 
   2.2382	9.53844e-06	3.53512e-07	 (32 , 32 , 32) 
  2.24999	9.59076e-06	3.57542e-07	 (32 , 32 , 32) 
  2.26184	9.64331e-06	3.61613e-07	 (32 , 32 , 32) 
  2.27375	9.69608e-06	3.65723e-07	 (32 , 32 , 32) 
  2.28572	9.74909e-06	3.69875e-07	 (32 , 32 , 32) 
  2.29775	9.80233e-06	3.74068e-07	 (32 , 32 , 32) 
  2.30983	9.85581e-06	3.78302e-07	 (32 , 32 , 32) 
  2.32198	9.90952e-06	3.82578e-07	 (32 , 32 , 32) 
  2.33419	9.96347e-06	3.86897e-07	 (32 , 32 , 32) 
  2.34646	1.00177e-05	3.91259e-07	 (32 , 32 , 32) 
  2.35879	1.00721e-05	3.95664e-07	 (32 , 32 , 32) 
  2.37118	1.01268e-05	4.00112e-07	 (32 , 32 , 32) 
  2.38363	1.01817e-05	4.04605e-07	 (32 , 32 , 32) 
  2.39614	1.02369e-05	4.09142e-07	 (32 , 32 , 32) 
  2.40871	1.02923e-05	4.13725e-07	 (32 , 32 , 32) 
  2.42135	1.03479e-05	4.18353e-07	 (32 , 32 , 32) 
  2.43405	1.04039e-05	4.23026e-07	 (32 , 32 , 32) 
  2.44681	1.046e-05	4.27746e-07	 (32 , 32 , 32) 
  2.45964	1.05165e-05	4.32513e-07	 (32 , 32 , 32) 
  2.47253	1.05732e-05	4.37328e-07	 (32 , 32 , 32) 
  2.48548	1.06301e-05	4.4219e-07	 (32 , 32 , 32) 
  2.49849	1.06873e-05	4.471e-07	 (32 , 32 , 32) 
  2.51157	1.07448e-05	4.52058e-07	 (32 , 32 , 32) 
  2.52471	1.08025e-05	4.57066e-07	 (32 , 32 , 32) 
  2.53792	1.08606e-05	4.62124e-07	 (32 , 32 , 32) 
   2.5512	1.09188e-05	4.67231e-07	 (32 , 32 , 32) 
  2.56453	1.09774e-05	4.7239e-07	 (32 , 32 , 32) 
  2.57794	1.10362e-05	4.77599e-07	 (32 , 32 , 32) 
  2.59141	1.10953e-05	4.82859e-07	 (32 , 32 , 32) 
  2.60494	1.11547e-05	4.88172e-07	 (32 , 32 , 32) 
  2.61855	1.12143e-05	4.93537e-07	 (32 , 32 , 32) 
  2.63221	1.12743e-05	4.98955e-07	 (32 , 32 , 32) 
  2.64595	1.13345e-05	5.04427e-07	 (32 , 32 , 32) 
  2.65975	1.1395e-05	5.09952e-07	 (32 , 32 , 32) 
  2.67362	1.14557e-05	5.15532e-07	 (32 , 32 , 32) 
  2.68756	1.15168e-05	5.21167e-07	 (32 , 32 , 32) 
  2.70157	1.15782e-05	5.26858e-07	 (32 , 32 , 32) 
  2.71564	1.16398e-05	5.32604e-07	 (32 , 32 , 32) 
  2.72978	1.17018e-05	5.38407e-07	 (32 , 32 , 32) 
    2.744	1.1764e-05	5.44267e-07	 (32 , 32 , 32) 
  2.75828	1.18265e-05	5.50184e-07	 (32 , 32 , 32) 
  2.77263	1.18893e-05	5.56159e-07	 (32 , 32 , 32) 
  2.78705	1.19525e-05	5.62193e-07	 (32 , 32 , 32) 
  2.80154	1.20159e-05	5.68286e-07	 (32 , 32 , 32) 
   2.8161	1.20796e-05	5.74439e-07	 (32 , 32 , 32) 
  2.83073	1.21437e-05	5.80651e-07	 (32 , 32 , 32) 
  2.84543	1.2208e-05	5.86924e-07	 (32 , 32 , 32) 
   2.8602	1.22726e-05	5.93259e-07	 (32 , 32 , 32) 
  2.87505	1.23376e-05	5.99654e-07	 (32 , 32 , 32) 
  2.88996	1.24029e-05	6.06113e-07	 (32 , 32 , 32) 
  2.90495	1.24684e-05	6.12633e-07	 (32 , 32 , 32) 
  2.92001	1.25343e-05	6.19217e-07	 (32 , 32 , 32) 
  2.93514	1.26005e-05	6.25865e-07	 (32 , 32 , 32) 
  2.95035	1.26671e-05	6.32577e-07	 (32 , 32 , 32) 
  2.96562	1.27339e-05	6.39353e-07	 (32 , 32 , 32) 
  2.98097	1.28011e-05	6.46195e-07	 (32 , 32 , 32) 
   2.9964	1.28685e-05	6.53103e-07	 (32 , 32 , 32) 
   3.0119	1.29363e-05	6.60077e-07	 (32 , 32 , 32) 
  3.02747	1.30045e-05	6.67118e-07	 (32 , 32 , 32) 
  3.04312	1.30729e-05	6.74226e-07	 (32 , 32 , 32) 
  3.05884	1.31417e-05	6.81402e-07	 (32 , 32 , 32) 
  3.07463	1.32108e-05	6.88647e-07	 (32 , 32 , 32) 
   3.0905	1.32802e-05	6.9596e-07	 (32 , 32 , 32) 
  3.10645	1.335e-05	7.03343e-07	 (32 , 32 , 32) 
  3.12247	1.34201e-05	7.10795e-07	 (32 , 32 , 32) 
  3.13857	1.34905e-05	7.18318e-07	 (32 , 32 , 32) 
  3.15474	1.35612e-05	7.25912e-07	 (32 , 32 , 32) 
  3.17099	1.36323e-05	7.33577e-07	 (32 , 32 , 32) 
  3.18732	1.37037e-05	7.41314e-07	 (32 , 32 , 32) 
  3.20372	1.37755e-05	7.49123e-07	 (32 , 32 , 32) 
   3.2202	1.38476e-05	7.57005e-07	 (32 , 32 , 32) 
  3.23675	1.392e-05	7.6496e-07	 (32 , 32 , 32) 
  3.25339	1.39928e-05	7.72989e-07	 (32 , 32 , 32) 
   3.2701	1.40659e-05	7.81092e-07	 (32 , 32 , 32) 
  3.28689	1.41393e-05	7.8927e-07	 (32 , 32 , 32) 
  3.30375	1.42131e-05	7.97523e-07	 (32 , 32 , 32) 
   3.3207	1.42873e-05	8.05851e-07	 (32 , 32 , 32) 
  3.33772	1.43617e-05	8.14255e-07	 (32 , 32 , 32) 
  3.35482	1.44365e-05	8.22735e-07	 (32 , 32 , 32) 
    3.372	1.45117e-05	8.31292e-07	 (32 , 32 , 32) 
  3.38926	1.45872e-05	8.39926e-07	 (32 , 32 , 32) 
   3.4066	1.4663e-05	8.48637e-07	 (32 , 32 , 32) 
  3.42402	1.47392e-05	8.57426e-07	 (32 , 32 , 32) 
  3.44151	1.48157e-05	8.66294e-07	 (32 , 32 , 32) 
  3.45909	1.48925e-05	8.75239e-07	 (32 , 32 , 32) 
  3.47674	1.49697e-05	8.84264e-07	 (32 , 32 , 32) 
  3.49448	1.50473e-05	8.93367e-07	 (32 , 32 , 32) 
   3.5123	1.51251e-05	9.0255e-07	 (32 , 32 , 32) 
  3.53019	1.52033e-05	9.11813e-07	 (32 , 32 , 32) 
  3.54817	1.52819e-05	9.21155e-07	 (32 , 32 , 32) 
  3.56622	1.53608e-05	9.30578e-07	 (32 , 32 , 32) 
  3.58436	1.544e-05	9.40081e-07	 (32 , 32 , 32) 
  3.60257	1.55196e-05	9.49664e-07	 (32 , 32 , 32) 
  3.62087	1.55995e-05	9.59328e-07	 (32 , 32 , 32) 
  3.63925	1.56797e-05	9.69073e-07	 (32 , 32 , 32) 
  3.65771	1.57603e-05	9.78899e-07	 (32 , 32 , 32) 
  3.67625	1.58412e-05	9.88805e-07	 (32 , 32 , 32) 
  3.69487	1.59224e-05	9.98793e-07	 (32 , 32 , 32) 
  3.71357	1.60039e-05	1.00886e-06	 (32 , 32 , 32) 
  3.73235	1.60858e-05	1.01901e-06	 (32 , 32 , 32) 
  3.75121	1.6168e-05	1.02924e-06	 (32 , 32 , 32) 
  3.77015	1.62505e-05	1.03956e-06	 (32 , 32 , 32) 
  3.78918	1.63334e-05	1.04995e-06	 (32 , 32 , 32) 
  3.80828	1.64165e-05	1.06042e-06	 (32 , 32 , 32) 
  3.82747	 1.65e-05	1.07098e-06	 (32 , 32 , 32) 
  3.84673	1.65838e-05	1.08162e-06	 (32 , 32 , 32) 
  3.86608	1.66679e-05	1.09233e-06	 (32 , 32 , 32) 
  3.88551	1.67523e-05	1.10313e-06	 (32 , 32 , 32) 
  3.90502	1.6837e-05	1.11401e-06	 (32 , 32 , 32) 
  3.92461	1.69219e-05	1.12496e-06	 (32 , 32 , 32) 
  3.94427	1.70072e-05	1.136e-06	 (32 , 32 , 32) 
  3.96402	1.70928e-05	1.14711e-06	 (32 , 32 , 32) 
  3.98385	1.71786e-05	1.1583e-06	 (32 , 32 , 32) 
  4.00376	1.72648e-05	1.16957e-06	 (32 , 32 , 32) 
  4.02375	1.73512e-05	1.18092e-06	 (32 , 32 , 32) 
  4.04382	1.74379e-05	1.19234e-06	 (32 , 32 , 32) 
  4.06397	1.75248e-05	1.20384e-06	 (32 , 32 , 32) 
   4.0842	1.7612e-05	1.21542e-06	 (32 , 32 , 32) 
   4.1045	1.76994e-05	1.22707e-06	 (32 , 32 , 32) 
  4.12489	1.77871e-05	1.23879e-06	 (32 , 32 , 32) 
  4.14535	1.78751e-05	1.25059e-06	 (32 , 32 , 32) 
  4.16589	1.79632e-05	1.26246e-06	 (32 , 32 , 32) 
  4.18651	1.80516e-05	1.2744e-06	 (32 , 32 , 32) 
  4.20721	1.81403e-05	1.2864e-06	 (32 , 32 , 32) 
  4.22798	1.82291e-05	1.29848e-06	 (32 , 32 , 32) 
  4.24883	1.83181e-05	1.31063e-06	 (32 , 32 , 32) 
  4.26976	1.84073e-05	1.32284e-06	 (32 , 32 , 32) 
