# Matter power spectrum P(k) at redshift z=10
# for k=1.02819e-05 to 5.00333 h/Mpc,
# number of wavenumbers equal to 1940
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.028185622909e-05       5.468122039531e-01 
       1.034121403287e-05       5.499689760665e-01 
       1.040091451300e-05       5.531439718194e-01 
       1.046095964776e-05       5.563372970806e-01 
       1.052135142686e-05       5.595490570597e-01 
       1.058209185151e-05       5.627793585089e-01 
       1.064318293446e-05       5.660283061620e-01 
       1.070462670008e-05       5.692960124042e-01 
       1.076642518443e-05       5.725825837930e-01 
       1.082858043532e-05       5.758881288680e-01 
       1.089109451240e-05       5.792127565496e-01 
       1.095396948718e-05       5.825565772175e-01 
       1.101720744314e-05       5.859197015288e-01 
       1.108081047582e-05       5.893022406955e-01 
       1.114478069280e-05       5.927043108085e-01 
       1.120912021388e-05       5.961260139586e-01 
       1.127383117107e-05       5.995674749235e-01 
       1.133891570869e-05       6.030288035265e-01 
       1.140437598345e-05       6.065101137407e-01 
       1.147021416450e-05       6.100115251063e-01 
       1.153643243351e-05       6.135331471252e-01 
       1.160303298477e-05       6.170750956113e-01 
       1.167001802520e-05       6.206374950408e-01 
       1.173738977449e-05       6.242204610813e-01 
       1.180515046514e-05       6.278241116118e-01 
       1.187330234252e-05       6.314485651492e-01 
       1.194184766498e-05       6.350939428481e-01 
       1.201078870391e-05       6.387603649393e-01 
       1.208012774379e-05       6.424479533569e-01 
       1.214986708233e-05       6.461568306176e-01 
       1.222000903046e-05       6.498871209148e-01 
       1.229055591247e-05       6.536389446202e-01 
       1.236151006608e-05       6.574124272296e-01 
       1.243287384249e-05       6.612076941062e-01 
       1.250464960647e-05       6.650248695034e-01 
       1.257683973647e-05       6.688640831065e-01 
       1.264944662463e-05       6.727254604532e-01 
       1.272247267693e-05       6.766091294162e-01 
       1.279592031323e-05       6.805152184225e-01 
       1.286979196736e-05       6.844438571761e-01 
       1.294409008721e-05       6.883951768297e-01 
       1.301881713479e-05       6.923693069716e-01 
       1.309397558631e-05       6.963663790624e-01 
       1.316956793232e-05       7.003865267938e-01 
       1.324559667769e-05       7.044298826169e-01 
       1.332206434181e-05       7.084965805497e-01 
       1.339897345857e-05       7.125867550895e-01 
       1.347632657650e-05       7.167005421349e-01 
       1.355412625886e-05       7.208380776271e-01 
       1.363237508369e-05       7.249995007848e-01 
       1.371107564391e-05       7.291849452412e-01 
       1.379023054742e-05       7.333945546235e-01 
       1.386984241718e-05       7.376284644729e-01 
       1.394991389128e-05       7.418868169740e-01 
       1.403044762304e-05       7.461697508670e-01 
       1.411144628111e-05       7.504774113244e-01 
       1.419291254954e-05       7.548099404121e-01 
       1.427484912787e-05       7.591674803158e-01 
       1.435725873122e-05       7.635501779915e-01 
       1.444014409041e-05       7.679581745814e-01 
       1.452350795200e-05       7.723916198682e-01 
       1.460735307841e-05       7.768506582929e-01 
       1.469168224802e-05       7.813354392280e-01 
       1.477649825524e-05       7.858461103287e-01 
       1.486180391061e-05       7.903828204289e-01 
       1.494760204091e-05       7.949457199008e-01 
       1.503389548922e-05       7.995349641255e-01 
       1.512068711504e-05       8.041506994840e-01 
       1.520797979438e-05       8.087930819886e-01 
       1.529577641986e-05       8.134622647114e-01 
       1.538407990080e-05       8.181584023512e-01 
       1.547289316329e-05       8.228816501418e-01 
       1.556221915034e-05       8.276321658236e-01 
       1.565206082194e-05       8.324101054005e-01 
       1.574242115517e-05       8.372156276633e-01 
       1.583330314430e-05       8.420488919951e-01 
       1.592470980088e-05       8.469100584643e-01 
       1.601664415384e-05       8.517992884011e-01 
       1.610910924962e-05       8.567167423989e-01 
       1.620210815222e-05       8.616625851922e-01 
       1.629564394334e-05       8.666369803977e-01 
       1.638971972248e-05       8.716400935489e-01 
       1.648433860702e-05       8.766720875135e-01 
       1.657950373234e-05       8.817331314929e-01 
       1.667521825193e-05       8.868233926479e-01 
       1.677148533746e-05       8.919430393492e-01 
       1.686830817895e-05       8.970922403335e-01 
       1.696568998480e-05       9.022711682535e-01 
       1.706363398195e-05       9.074799941671e-01 
       1.716214341596e-05       9.127188899820e-01 
       1.726122155115e-05       9.179880296527e-01 
       1.736087167065e-05       9.232875866375e-01 
       1.746109707657e-05       9.286177374166e-01 
       1.756190109007e-05       9.339786604245e-01 
       1.766328705150e-05       9.393705303203e-01 
       1.776525832046e-05       9.447935271368e-01 
       1.786781827599e-05       9.502478300267e-01 
       1.797097031660e-05       9.557336205604e-01 
       1.807471786044e-05       9.612510812073e-01 
       1.817906434539e-05       9.668003921309e-01 
       1.828401322917e-05       9.723817396312e-01 
       1.838956798946e-05       9.779953070448e-01 
       1.849573212404e-05       9.836412810999e-01 
       1.860250915086e-05       9.893198479844e-01 
       1.870990260817e-05       9.950311975376e-01 
       1.881791605469e-05       1.000775517889e+00 
       1.892655306963e-05       1.006552998720e+00 
       1.903581725291e-05       1.012363833323e+00 
       1.914571222520e-05       1.018208213755e+00 
       1.925624162809e-05       1.024086332136e+00 
       1.936740912418e-05       1.029998384149e+00 
       1.947921839724e-05       1.035944566661e+00 
       1.959167315227e-05       1.041925075256e+00 
       1.970477711569e-05       1.047940108255e+00 
       1.981853403541e-05       1.053989865804e+00 
       1.993294768100e-05       1.060074547003e+00 
       2.004802184377e-05       1.066194354756e+00 
       2.016376033694e-05       1.072349490381e+00 
       2.028016699571e-05       1.078540159323e+00 
       2.039724567747e-05       1.084766567708e+00 
       2.051500026182e-05       1.091028918543e+00 
       2.063343465082e-05       1.097327421818e+00 
       2.075255276900e-05       1.103662284786e+00 
       2.087235856358e-05       1.110033718620e+00 
       2.099285600456e-05       1.116441933456e+00 
       2.111404908486e-05       1.122887141861e+00 
       2.123594182045e-05       1.129369557349e+00 
       2.135853825048e-05       1.135889395189e+00 
       2.148184243743e-05       1.142446870532e+00 
       2.160585846721e-05       1.149042201340e+00 
       2.173059044935e-05       1.155675605222e+00 
       2.185604251708e-05       1.162347303285e+00 
       2.198221882750e-05       1.169057516448e+00 
       2.210912356171e-05       1.175806466101e+00 
       2.223676092494e-05       1.182594374900e+00 
       2.236513514672e-05       1.189421471312e+00 
       2.249425048096e-05       1.196287977219e+00 
       2.262411120617e-05       1.203194124642e+00 
       2.275472162552e-05       1.210140137498e+00 
       2.288608606705e-05       1.217126250380e+00 
       2.301820888378e-05       1.224152691892e+00 
       2.315109445385e-05       1.231219694656e+00 
       2.328474718069e-05       1.238327494589e+00 
       2.341917149315e-05       1.245476327448e+00 
       2.355437184562e-05       1.252666428058e+00 
       2.369035271825e-05       1.259898035574e+00 
       2.382711861703e-05       1.267171389943e+00 
       2.396467407396e-05       1.274486731926e+00 
       2.410302364720e-05       1.281844303497e+00 
       2.424217192125e-05       1.289244348741e+00 
       2.438212350705e-05       1.296687112774e+00 
       2.452288304217e-05       1.304172841797e+00 
       2.466445519096e-05       1.311701785409e+00 
       2.480684464468e-05       1.319274190920e+00 
       2.495005612169e-05       1.326890309862e+00 
       2.509409436758e-05       1.334550395162e+00 
       2.523896415533e-05       1.342254699300e+00 
       2.538467028550e-05       1.350003480209e+00 
       2.553121758633e-05       1.357796992032e+00 
       2.567861091397e-05       1.365635492663e+00 
       2.582685515258e-05       1.373519243652e+00 
       2.597595521451e-05       1.381448505943e+00 
       2.612591604049e-05       1.389423542642e+00 
       2.627674259977e-05       1.397444615846e+00 
       2.642843989028e-05       1.405511991692e+00 
       2.658101293880e-05       1.413625939221e+00 
       2.673446680115e-05       1.421786726194e+00 
       2.688880656231e-05       1.429994622798e+00 
       2.704403733664e-05       1.438249902354e+00 
       2.720016426800e-05       1.446552836262e+00 
       2.735719252998e-05       1.454903700440e+00 
       2.751512732601e-05       1.463302771670e+00 
       2.767397388956e-05       1.471750327600e+00 
       2.783373748433e-05       1.480246649257e+00 
       2.799442340440e-05       1.488792017369e+00 
       2.815603697441e-05       1.497386715152e+00 
       2.831858354975e-05       1.506031027313e+00 
       2.848206851670e-05       1.514725240224e+00 
       2.864649729267e-05       1.523469641906e+00 
       2.881187532632e-05       1.532264522042e+00 
       2.897820809777e-05       1.541110171937e+00 
       2.914550111880e-05       1.550006884719e+00 
       2.931375993298e-05       1.558954955617e+00 
       2.948299011589e-05       1.567954679388e+00 
       2.965319727530e-05       1.577006355871e+00 
       2.982438705138e-05       1.586110284336e+00 
       2.999656511681e-05       1.595266765780e+00 
       3.016973717707e-05       1.604476104707e+00 
       3.034390897054e-05       1.613738606078e+00 
       3.051908626874e-05       1.623054575785e+00 
       3.069527487653e-05       1.632424322906e+00 
       3.087248063225e-05       1.641848157827e+00 
       3.105070940796e-05       1.651326392725e+00 
       3.122996710962e-05       1.660859341578e+00 
       3.141025967728e-05       1.670447319315e+00 
       3.159159308530e-05       1.680090645260e+00 
       3.177397334251e-05       1.689789638001e+00 
       3.195740649243e-05       1.699544618823e+00 
       3.214189861348e-05       1.709355911092e+00 
       3.232745581917e-05       1.719223839360e+00 
       3.251408425830e-05       1.729148731279e+00 
       3.270179011517e-05       1.739130914515e+00 
       3.289057960978e-05       1.749170720277e+00 
       3.308045899803e-05       1.759268481129e+00 
       3.327143457195e-05       1.769424531555e+00 
       3.346351265989e-05       1.779639207975e+00 
       3.365669962674e-05       1.789912848742e+00 
       3.385100187411e-05       1.800245794165e+00 
       3.404642584060e-05       1.810638386509e+00 
       3.424297800196e-05       1.821090970020e+00 
       3.444066487134e-05       1.831603890929e+00 
       3.463949299946e-05       1.842177497460e+00 
       3.483946897490e-05       1.852812139531e+00 
       3.504059942423e-05       1.863508169970e+00 
       3.524289101233e-05       1.874265942797e+00 
       3.544635044251e-05       1.885085814592e+00 
       3.565098445679e-05       1.895968143486e+00 
       3.585679983614e-05       1.906913290484e+00 
