# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=10
# for k=1.02819e-05 to 5.00333 h/Mpc,
# number of wavenumbers equal to 1940
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       6.303351515293e-05      -5.722013995750e-03      -4.300140399758e-03      -4.300141206731e-03      -5.721860724435e-03      -4.304578076683e-03       6.014383753482e-01       5.995136817868e-01 
       6.339741160713e-05      -5.788135244648e-03      -4.349932255399e-03      -4.349933081165e-03      -5.787978408103e-03      -4.354420902080e-03       6.014380741050e-01       5.995134463639e-01 
       6.376340885849e-05      -5.855018963825e-03      -4.400300640400e-03      -4.400301485392e-03      -5.854858479224e-03      -4.404840837354e-03       6.014377693662e-01       5.995132082184e-01 
       6.413151903503e-05      -5.922673908635e-03      -4.451252229739e-03      -4.451253094412e-03      -5.922509690833e-03      -4.455844563987e-03       6.014374610713e-01       5.995129672980e-01 
       6.450175433482e-05      -5.991108934744e-03      -4.502793776694e-03      -4.502794661509e-03      -5.990940896842e-03      -4.507438841822e-03       6.014371492880e-01       5.995127236929e-01 
       6.487412702632e-05      -6.060332995273e-03      -4.554932110261e-03      -4.554933015686e-03      -6.060161048671e-03      -4.559630506488e-03       6.014368338072e-01       5.995124771391e-01 
       6.524864944882e-05      -6.130355149620e-03      -4.607674141387e-03      -4.607675067901e-03      -6.130179203386e-03      -4.612426475641e-03       6.014365147334e-01       5.995122277893e-01 
       6.562533401287e-05      -6.201184557147e-03      -4.661026858846e-03      -4.661027806941e-03      -6.201004518209e-03      -4.665833744839e-03       6.014361919006e-01       5.995119755482e-01 
       6.600419320064e-05      -6.272830483177e-03      -4.714997333839e-03      -4.714998304017e-03      -6.272646256494e-03      -4.719859392134e-03       6.014358653762e-01       5.995117203658e-01 
       6.638523956636e-05      -6.345302298766e-03      -4.769592718867e-03      -4.769593711650e-03      -6.345113786162e-03      -4.774510576965e-03       6.014355350738e-01       5.995114622706e-01 
       6.676848573676e-05      -6.418609477781e-03      -4.824820248409e-03      -4.824821264315e-03      -6.418416580526e-03      -4.829794540793e-03       6.014352009410e-01       5.995112011250e-01 
       6.715394441145e-05      -6.492761605964e-03      -4.880687241875e-03      -4.880688281445e-03      -6.492564222114e-03      -4.885718610117e-03       6.014348629546e-01       5.995109369966e-01 
       6.754162836336e-05      -6.567768376418e-03      -4.937201102874e-03      -4.937202166660e-03      -6.567566401623e-03      -4.942290195696e-03       6.014345210432e-01       5.995106698558e-01 
       6.793155043914e-05      -6.643639592093e-03      -4.994369320665e-03      -4.994370409229e-03      -6.643432919743e-03      -4.999516794016e-03       6.014341751530e-01       5.995103995197e-01 
       6.832372355963e-05      -6.720385168164e-03      -5.052199471772e-03      -5.052200585690e-03      -6.720173688997e-03      -5.057405988906e-03       6.014338253017e-01       5.995101259792e-01 
       6.871816072025e-05      -6.798015131808e-03      -5.110699219753e-03      -5.110700359617e-03      -6.797798734029e-03      -5.115965451310e-03       6.014334713987e-01       5.995098495236e-01 
       6.911487499145e-05      -6.876539623829e-03      -5.169876317127e-03      -5.169877483542e-03      -6.876318193361e-03      -5.175202941211e-03       6.014331134115e-01       5.995095697754e-01 
       6.951387951914e-05      -6.955968900896e-03      -5.229738606213e-03      -5.229739799816e-03      -6.955742320556e-03      -5.235126308480e-03       6.014327512769e-01       5.995092867484e-01 
       6.991518752510e-05      -7.036313333253e-03      -5.290294020093e-03      -5.290295241453e-03      -7.036081485211e-03      -5.295743493752e-03       6.014323850308e-01       5.995090005356e-01 
       7.031881230746e-05      -7.117583416200e-03      -5.351550583150e-03      -5.351551832986e-03      -7.117346174731e-03      -5.357062529233e-03       6.014320143622e-01       5.995087108504e-01 
       7.072476724111e-05      -7.199789754502e-03      -5.413516413833e-03      -5.413517692771e-03      -7.199546996008e-03      -5.419091541057e-03       6.014316395063e-01       5.995084179037e-01 
       7.113306577818e-05      -7.282943078565e-03      -5.476199723361e-03      -5.476201032095e-03      -7.282694675208e-03      -5.481838748355e-03       6.014312602943e-01       5.995081215301e-01 
       7.154372144843e-05      -7.367054242458e-03      -5.539608819831e-03      -5.539610159052e-03      -7.366800062100e-03      -5.545312467161e-03       6.014308767625e-01       5.995078217784e-01 
       7.195674785973e-05      -7.452134217176e-03      -5.603752105429e-03      -5.603753475833e-03      -7.451874126968e-03      -5.609521107683e-03       6.014304888511e-01       5.995075186353e-01 
       7.237215869852e-05      -7.538194102763e-03      -5.668638079845e-03      -5.668639482169e-03      -7.537927964504e-03      -5.674473177751e-03       6.014300963842e-01       5.995072119169e-01 
       7.278996773026e-05      -7.625245122465e-03      -5.734275341622e-03      -5.734276776608e-03      -7.624972795742e-03      -5.740177284100e-03       6.014296993261e-01       5.995069015594e-01 
       7.321018879986e-05      -7.713298629268e-03      -5.800672590022e-03      -5.800674058432e-03      -7.713019970197e-03      -5.806642134286e-03       6.014292977260e-01       5.995065877672e-01 
       7.363283583217e-05      -7.802366101917e-03      -5.867838623057e-03      -5.867840125670e-03      -7.802080963406e-03      -5.873876534697e-03       6.014288914476e-01       5.995062701842e-01 
       7.405792283243e-05      -7.892459150883e-03      -5.935782341822e-03      -5.935783879434e-03      -7.892167382375e-03      -5.941889394894e-03       6.014284804723e-01       5.995059490206e-01 
       7.448546388672e-05      -7.983589517160e-03      -6.004512749951e-03      -6.004514323376e-03      -7.983290964838e-03      -6.010689727062e-03       6.014280647328e-01       5.995056240702e-01 
       7.491547316245e-05      -8.075769075292e-03      -6.074038955567e-03      -6.074040565641e-03      -8.075463581310e-03      -6.080286647971e-03       6.014276441947e-01       5.995052953945e-01 
       7.534796490882e-05      -8.169009833636e-03      -6.144370171954e-03      -6.144371819532e-03      -8.168697236651e-03      -6.150689379639e-03       6.014272187594e-01       5.995049628989e-01 
       7.578295345729e-05      -8.263323936014e-03      -6.215515719179e-03      -6.215517405134e-03      -8.263004071273e-03      -6.221907250956e-03       6.014267884130e-01       5.995046265136e-01 
       7.622045322206e-05      -8.358723665605e-03      -6.287485026287e-03      -6.287486751511e-03      -8.358396364344e-03      -6.293949699884e-03       6.014263531773e-01       5.995042864054e-01 
       7.666047870053e-05      -8.455221440600e-03      -6.360287628652e-03      -6.360289394061e-03      -8.454886529966e-03      -6.366826270808e-03       6.014259128195e-01       5.995039421931e-01 
       7.710304447381e-05      -8.552829824073e-03      -6.433933174701e-03      -6.433934981245e-03      -8.552487126017e-03      -6.440546621273e-03       6.014254673540e-01       5.995035940909e-01 
       7.754816520718e-05      -8.651561515951e-03      -6.508431423718e-03      -6.508433272340e-03      -8.651210850978e-03      -6.515120519730e-03       6.014250167911e-01       5.995032417852e-01 
       7.799585565059e-05      -8.751429363586e-03      -6.583792247581e-03      -6.583794139265e-03      -8.751070546390e-03      -6.590557847372e-03       6.014245610139e-01       5.995028856751e-01 
       7.844613063914e-05      -8.852446357265e-03      -6.660025632612e-03      -6.660027568359e-03      -8.852079198700e-03      -6.666868599903e-03       6.014240999679e-01       5.995025253345e-01 
       7.889900509356e-05      -8.954625634833e-03      -6.737141681443e-03      -6.737143662269e-03      -8.954249941938e-03      -6.744062889434e-03       6.014236336358e-01       5.995021608354e-01 
       7.935449402074e-05      -9.057980481760e-03      -6.815150611769e-03      -6.815152638732e-03      -9.057596055717e-03      -6.822150943264e-03       6.014231618406e-01       5.995017921022e-01 
       7.981261251419e-05      -9.162524333772e-03      -6.894062760961e-03      -6.894064835156e-03      -9.162130971303e-03      -6.901143108454e-03       6.014226845208e-01       5.995014189607e-01 
       8.027337575457e-05      -9.268270779337e-03      -6.973888587654e-03      -6.973890710159e-03      -9.267868273092e-03      -6.981049853389e-03       6.014222017735e-01       5.995010416564e-01 
       8.073679901017e-05      -9.375233556546e-03      -7.054638668262e-03      -7.054640840199e-03      -9.374821694568e-03      -7.061881764380e-03       6.014217134288e-01       5.995006599582e-01 
       8.120289763741e-05      -9.483426561925e-03      -7.136323704190e-03      -7.136325926724e-03      -9.483005127260e-03      -7.143649552832e-03       6.014212194922e-01       5.995002738636e-01 
       8.167168708139e-05      -9.592863847189e-03      -7.218954519297e-03      -7.218956793596e-03      -9.592432616949e-03      -7.226364052672e-03       6.014207198440e-01       5.994998833579e-01 
       8.214318287637e-05      -9.703559620906e-03      -7.302542062168e-03      -7.302544389447e-03      -9.703118367028e-03      -7.310036222692e-03       6.014202143348e-01       5.994994882309e-01 
       8.261740064628e-05      -9.815528252157e-03      -7.387097409896e-03      -7.387099791379e-03      -9.815076742989e-03      -7.394677150258e-03       6.014197030353e-01       5.994990886052e-01 
       8.309435610525e-05      -9.928784275054e-03      -7.472631768037e-03      -7.472634204992e-03      -9.928322272108e-03      -7.480298051345e-03       6.014191858911e-01       5.994986843758e-01 
       8.357406505814e-05      -1.004334237866e-02      -7.559156467059e-03      -7.559158960774e-03      -1.004286963873e-02      -7.566910266910e-03       6.014186625877e-01       5.994982752740e-01 
       8.405654340103e-05      -1.015921743001e-02      -7.646682976925e-03      -7.646685528729e-03      -1.015873370332e-02      -7.654525277544e-03       6.014181333824e-01       5.994978616445e-01 
       8.454180712179e-05      -1.027642445029e-02      -7.735222892163e-03      -7.735225503400e-03      -1.027592948242e-02      -7.743154688476e-03       6.014175979713e-01       5.994974431017e-01 
       8.502987230059e-05      -1.039497863919e-02      -7.824787947264e-03      -7.824790619323e-03      -1.039447216885e-02      -7.832810245036e-03       6.014170564044e-01       5.994970196654e-01 
       8.552075511041e-05      -1.051489536225e-02      -7.915390009679e-03      -7.915392743979e-03      -1.051437712213e-02      -7.923503825612e-03       6.014165085880e-01       5.994965915723e-01 
       8.601447181762e-05      -1.063619015840e-02      -8.007041085407e-03      -8.007043883394e-03      -1.063565987602e-02      -8.015247447243e-03       6.014159545020e-01       5.994961584389e-01 
       8.651103878248e-05      -1.075887874035e-02      -8.099753317562e-03      -8.099756180720e-03      -1.075833613580e-02      -8.108053264204e-03       6.014153939222e-01       5.994957201182e-01 
       8.701047245972e-05      -1.088297699898e-02      -8.193538992187e-03      -8.193541922034e-03      -1.088242178632e-02      -8.201933573809e-03       6.014148268960e-01       5.994952770180e-01 
       8.751278939904e-05      -1.100850100028e-02      -8.288410535531e-03      -8.288413533617e-03      -1.100793288715e-02      -8.296900813683e-03       6.014142532759e-01       5.994948284800e-01 
       8.801800624570e-05      -1.113546699543e-02      -8.384380520102e-03      -8.384383588024e-03      -1.113488568198e-02      -8.392967567843e-03       6.014136730745e-01       5.994943750587e-01 
       8.852613974104e-05      -1.126389141144e-02      -8.481461660747e-03      -8.481464800130e-03      -1.126329659182e-02      -8.490146562738e-03       6.014130861167e-01       5.994939162241e-01 
       8.903720672307e-05      -1.139379086463e-02      -8.579666822585e-03      -8.579670035087e-03      -1.139318222546e-02      -8.588450675209e-03       6.014124924038e-01       5.994934520722e-01 
       8.955122412698e-05      -1.152518215535e-02      -8.679009017782e-03      -8.679012305114e-03      -1.152455937554e-02      -8.687892929279e-03       6.014118918222e-01       5.994929825958e-01 
       9.006820898575e-05      -1.165808227050e-02      -8.779501409349e-03      -8.779504773246e-03      -1.165744502256e-02      -8.788486499903e-03       6.014112843136e-01       5.994925077040e-01 
       9.058817843067e-05      -1.179250838965e-02      -8.881157312981e-03      -8.881160755231e-03      -1.179185633770e-02      -8.890244714869e-03       6.014106697441e-01       5.994920271139e-01 
       9.111114969197e-05      -1.192847788261e-02      -8.983990197948e-03      -8.983993720377e-03      -1.192781068276e-02      -8.993181055639e-03       6.014100480566e-01       5.994915412226e-01 
       9.163714009930e-05      -1.206600831489e-02      -9.088013690986e-03      -9.088017295454e-03      -1.206532561600e-02      -9.097309161261e-03       6.014094192487e-01       5.994910496520e-01 
       9.216616708239e-05      -1.220511744763e-02      -9.193241574948e-03      -9.193245263372e-03      -1.220441889024e-02      -9.202642827038e-03       6.014087831714e-01       5.994905523781e-01 
       9.269824817159e-05      -1.234582323849e-02      -9.299687791546e-03      -9.299691565884e-03      -1.234510845482e-02      -9.309196007239e-03       6.014081396868e-01       5.994900493335e-01 
       9.323340099843e-05      -1.248814384997e-02      -9.407366446918e-03      -9.407370309167e-03      -1.248741246348e-02      -9.416982820681e-03       6.014074888337e-01       5.994895404969e-01 
       9.377164329626e-05      -1.263209763919e-02      -9.516291805080e-03      -9.516295757301e-03      -1.263134926582e-02      -9.526017544198e-03       6.014068303304e-01       5.994890255316e-01 
       9.431299290079e-05      -1.277770318162e-02      -9.626478303113e-03      -9.626482347387e-03      -1.277693742582e-02      -9.636314627787e-03       6.014061643416e-01       5.994885049841e-01 
       9.485746775069e-05      -1.292497924511e-02      -9.737940538472e-03      -9.737944676936e-03      -1.292419570704e-02      -9.747888681957e-03       6.014054906826e-01       5.994879783088e-01 
       9.540508588820e-05      -1.307394481454e-02      -9.850693277665e-03      -9.850697512510e-03      -1.307314307976e-02      -9.860754486410e-03       6.014048090998e-01       5.994874452950e-01 
       9.595586545972e-05      -1.322461908911e-02      -9.964751463751e-03      -9.964755797227e-03      -1.322379873462e-02      -9.974926997522e-03       6.014041197337e-01       5.994869063308e-01 
       9.650982471640e-05      -1.337702147383e-02      -1.008013020689e-02      -1.008013464126e-02      -1.337618206847e-02      -1.009042133886e-02       6.014034223714e-01       5.994863612504e-01 
       9.706698201478e-05      -1.353117159523e-02      -1.019684479536e-02      -1.019684933303e-02      -1.353031269755e-02      -1.020725281233e-02       6.014027169331e-01       5.994858095289e-01 
       9.762735581734e-05      -1.368708929586e-02      -1.031491069252e-02      -1.031491533588e-02      -1.368621045285e-02      -1.032543689496e-02       6.014020033298e-01       5.994852517497e-01 
       9.819096469316e-05      -1.384479464087e-02      -1.043434354331e-02      -1.043434829486e-02      -1.384389539051e-02      -1.044498924553e-02       6.014012815563e-01       5.994846874298e-01 
       9.875782731854e-05      -1.400430791460e-02      -1.055515917033e-02      -1.055516403255e-02      -1.400338778427e-02      -1.056592570057e-02       6.014005514318e-01       5.994841165522e-01 
       9.932796247756e-05      -1.416564963448e-02      -1.067737358172e-02      -1.067737855719e-02      -1.416470813618e-02      -1.068826228232e-02       6.013998128296e-01       5.994835389731e-01 
       9.990138906278e-05      -1.432884053156e-02      -1.080100296838e-02      -1.080100805975e-02      -1.432787717334e-02      -1.081201519592e-02       6.013990656604e-01       5.994829548861e-01 
       1.004781260758e-04      -1.449390158013e-02      -1.092606371232e-02      -1.092606892227e-02      -1.449291585617e-02      -1.093720083772e-02       6.013983099150e-01       5.994823638525e-01 
       1.010581926279e-04      -1.466085398586e-02      -1.105257238359e-02      -1.105257771490e-02      -1.465984537643e-02      -1.106383579228e-02       6.013975454744e-01       5.994817662683e-01 
       1.016416079408e-04      -1.482971917964e-02      -1.118054574028e-02      -1.118055119577e-02      -1.482868715542e-02      -1.119193683232e-02       6.013967721106e-01       5.994811615411e-01 
       1.022283913471e-04      -1.500051884058e-02      -1.131000074047e-02      -1.131000632301e-02      -1.499946285947e-02      -1.132152093067e-02       6.013959898484e-01       5.994805498690e-01 
       1.028185622909e-04      -1.517327488550e-02      -1.144095453610e-02      -1.144096024867e-02      -1.517219439185e-02      -1.145260525421e-02       6.013951986027e-01       5.994799311770e-01 
       1.034121403287e-04      -1.534800947029e-02      -1.157342447533e-02      -1.157343032095e-02      -1.534690389479e-02      -1.158520716612e-02       6.013943981487e-01       5.994793052811e-01 
       1.040091451300e-04      -1.552474499655e-02      -1.170742810965e-02      -1.170743409145e-02      -1.552361375898e-02      -1.171934423310e-02       6.013935884663e-01       5.994786720340e-01 
       1.046095964776e-04      -1.570350411491e-02      -1.184298319235e-02      -1.184298931349e-02      -1.570234661990e-02      -1.185503422374e-02       6.013927694003e-01       5.994780316630e-01 
       1.052135142686e-04      -1.588430972694e-02      -1.198010768417e-02      -1.198011394789e-02      -1.588312536696e-02      -1.199229511423e-02       6.013919409007e-01       5.994773837672e-01 
       1.058209185151e-04      -1.606718498541e-02      -1.211881975141e-02      -1.211882616102e-02      -1.606597313810e-02      -1.213114508649e-02       6.013911028349e-01       5.994767284543e-01 
       1.064318293446e-04      -1.625215329905e-02      -1.225913777089e-02      -1.225914432980e-02      -1.625091332714e-02      -1.227160253310e-02       6.013902550363e-01       5.994760654667e-01 
       1.070462670008e-04      -1.643923833822e-02      -1.240108033558e-02      -1.240108704722e-02      -1.643796959018e-02      -1.241368606288e-02       6.013893975508e-01       5.994753949423e-01 
       1.076642518443e-04      -1.662846402625e-02      -1.254466624732e-02      -1.254467311529e-02      -1.662716583611e-02      -1.255741449375e-02       6.013885300999e-01       5.994747164698e-01 
       1.082858043533e-04      -1.681985455745e-02      -1.268991452997e-02      -1.268992155791e-02      -1.681852624240e-02      -1.270280686574e-02       6.013876526225e-01       5.994740303889e-01 
       1.089109451240e-04      -1.701343438852e-02      -1.283684442759e-02      -1.283685161921e-02      -1.701207525267e-02      -1.284988243922e-02       6.013867650819e-01       5.994733362959e-01 
       1.095396948718e-04      -1.720922824745e-02      -1.298547540389e-02      -1.298548276302e-02      -1.720783757542e-02      -1.299866069440e-02       6.013858672138e-01       5.994726341401e-01 
       1.101720744314e-04      -1.740726113244e-02      -1.313582715119e-02      -1.313583468172e-02      -1.740583819499e-02      -1.314916134018e-02       6.013849590173e-01       5.994719238765e-01 
       1.108081047582e-04      -1.760755831958e-02      -1.328791958792e-02      -1.328792729381e-02      -1.760610236760e-02      -1.330140431175e-02       6.013840402936e-01       5.994712054053e-01 
       1.114478069280e-04      -1.781014535304e-02      -1.344177286047e-02      -1.344178074584e-02      -1.780865562386e-02      -1.345540977246e-02       6.013831108913e-01       5.994704785088e-01 
       1.120912021388e-04      -1.801504807261e-02      -1.359740735645e-02      -1.359741542548e-02      -1.801352378447e-02      -1.361119812695e-02       6.013821708784e-01       5.994697433486e-01 
       1.127383117107e-04      -1.822229259019e-02      -1.375484369083e-02      -1.375485194782e-02      -1.822073294199e-02      -1.376879000744e-02       6.013812199643e-01       5.994689996586e-01 
       1.133891570869e-04      -1.843190530696e-02      -1.391410272135e-02      -1.391411117066e-02      -1.843030948028e-02      -1.392820628898e-02       6.013802580923e-01       5.994682474127e-01 
       1.140437598345e-04      -1.864391291213e-02      -1.407520554595e-02      -1.407521419205e-02      -1.864228007050e-02      -1.408946808704e-02       6.013792851291e-01       5.994674864457e-01 
       1.147021416450e-04      -1.885834238618e-02      -1.423817350406e-02      -1.423818235155e-02      -1.885667167199e-02      -1.425259675871e-02       6.013783008122e-01       5.994667165524e-01 
       1.153643243352e-04      -1.907522101149e-02      -1.440302818973e-02      -1.440303724329e-02      -1.907351154892e-02      -1.441761391586e-02       6.013773052254e-01       5.994659378567e-01 
       1.160303298477e-04      -1.929457636220e-02      -1.456979144035e-02      -1.456980070478e-02      -1.929282725456e-02      -1.458454141385e-02       6.013762981690e-01       5.994651500679e-01 
       1.167001802520e-04      -1.951643631140e-02      -1.473848534474e-02      -1.473849482495e-02      -1.951464664128e-02      -1.475340135961e-02       6.013752794156e-01       5.994643533593e-01 
       1.173738977449e-04      -1.974082904708e-02      -1.490913225489e-02      -1.490914195586e-02      -1.973899787493e-02      -1.492421612338e-02       6.013742489730e-01       5.994635474031e-01 
       1.180515046514e-04      -1.996778304896e-02      -1.508175477183e-02      -1.508176469874e-02      -1.996590941631e-02      -1.509700832467e-02       6.013732065480e-01       5.994627318943e-01 
       1.187330234252e-04      -2.019732712417e-02      -1.525637576729e-02      -1.525638592542e-02      -2.019541004768e-02      -1.527180085379e-02       6.013721521638e-01       5.994619071482e-01 
       1.194184766498e-04      -2.042949036839e-02      -1.543301837103e-02      -1.543302876561e-02      -2.042752885581e-02      -1.544861685906e-02       6.013710856730e-01       5.994610729260e-01 
       1.201078870391e-04      -2.066430223575e-02      -1.561170598164e-02      -1.561171661834e-02      -2.066229524552e-02      -1.562747975826e-02       6.013700067392e-01       5.994602290577e-01 
       1.208012774379e-04      -2.090179247640e-02      -1.579246227201e-02      -1.579247315662e-02      -2.089973894574e-02      -1.580841324334e-02       6.013689153521e-01       5.994593753753e-01 
       1.214986708233e-04      -2.114199113733e-02      -1.597531118473e-02      -1.597532232284e-02      -2.113989000211e-02      -1.599144127577e-02       6.013678113922e-01       5.994585117721e-01 
       1.222000903046e-04      -2.138492863102e-02      -1.616027694157e-02      -1.616028833914e-02      -2.138277878987e-02      -1.617658809687e-02       6.013666946928e-01       5.994576382549e-01 
       1.229055591247e-04      -2.163063568501e-02      -1.634738404435e-02      -1.634739570732e-02      -2.162843601322e-02      -1.636387822788e-02       6.013655650996e-01       5.994567545995e-01 
       1.236151006608e-04      -2.187914336144e-02      -1.653665727747e-02      -1.653666921209e-02      -2.187689270452e-02      -1.655333647298e-02       6.013644224790e-01       5.994558607526e-01 
       1.243287384249e-04      -2.213048305755e-02      -1.672812171260e-02      -1.672813392522e-02      -2.212818023840e-02      -1.674498792366e-02       6.013632666583e-01       5.994549565102e-01 
       1.250464960647e-04      -2.238468651339e-02      -1.692180271350e-02      -1.692181521055e-02      -2.238233032691e-02      -1.693885796358e-02       6.013620975594e-01       5.994540419276e-01 
       1.257683973647e-04      -2.264178580879e-02      -1.711772593182e-02      -1.711773871996e-02      -2.263937501845e-02      -1.713497226463e-02       6.013609148755e-01       5.994531166809e-01 
       1.264944662463e-04      -2.290181337139e-02      -1.731591732268e-02      -1.731593040868e-02      -2.289934671647e-02      -1.733335680217e-02       6.013597186012e-01       5.994521808360e-01 
       1.272247267693e-04      -2.316480197861e-02      -1.751640313763e-02      -1.751641652842e-02      -2.316227816842e-02      -1.753403784822e-02       6.013585085234e-01       5.994512341150e-01 
       1.279592031323e-04      -2.343078475844e-02      -1.771920993135e-02      -1.771922363398e-02      -2.342820247356e-02      -1.773704197803e-02       6.013572844630e-01       5.994502763013e-01 
       1.286979196736e-04      -2.369979520397e-02      -1.792436456945e-02      -1.792437859122e-02      -2.369715309319e-02      -1.794239607806e-02       6.013560463454e-01       5.994493077340e-01 
       1.294409008721e-04      -2.397186716067e-02      -1.813189422190e-02      -1.813190857028e-02      -2.396916383873e-02      -1.815012733922e-02       6.013547938354e-01       5.994483277897e-01 
       1.301881713479e-04      -2.424703483958e-02      -1.834182637891e-02      -1.834184106145e-02      -2.424426889331e-02      -1.836026327271e-02       6.013535268629e-01       5.994473364982e-01 
       1.309397558631e-04      -2.452533282501e-02      -1.855418885071e-02      -1.855420387521e-02      -2.452250280981e-02      -1.857283171007e-02       6.013522453933e-01       5.994463338321e-01 
       1.316956793232e-04      -2.480679606561e-02      -1.876900975989e-02      -1.876902513446e-02      -2.480390049797e-02      -1.878786079540e-02       6.013509490637e-01       5.994453195281e-01 
       1.324559667769e-04      -2.509145988600e-02      -1.898631756248e-02      -1.898633329516e-02      -2.508849725692e-02      -1.900537900610e-02       6.013496377988e-01       5.994442935224e-01 
       1.332206434181e-04      -2.537935999316e-02      -1.920614104166e-02      -1.920615714062e-02      -2.537632874909e-02      -1.922541514696e-02       6.013483114511e-01       5.994432557034e-01 
       1.339897345857e-04      -2.567053246441e-02      -1.942850930870e-02      -1.942852578285e-02      -2.566743103078e-02      -1.944799835161e-02       6.013469697350e-01       5.994422058064e-01 
       1.347632657650e-04      -2.596501379346e-02      -1.965345182295e-02      -1.965346868055e-02      -2.596184053679e-02      -1.967315810074e-02       6.013456126195e-01       5.994411438917e-01 
       1.355412625886e-04      -2.626284081801e-02      -1.988099836802e-02      -1.988101561829e-02      -2.625959408558e-02      -1.990092420072e-02       6.013442397105e-01       5.994400695386e-01 
       1.363237508369e-04      -2.656405081095e-02      -2.011117909144e-02      -2.011119674357e-02      -2.656072890469e-02      -2.013132682125e-02       6.013428511248e-01       5.994389829608e-01 
       1.371107564391e-04      -2.686868141250e-02      -2.034402447074e-02      -2.034404253392e-02      -2.686528260029e-02      -2.036439646218e-02       6.013414463712e-01       5.994378836320e-01 
       1.379023054742e-04      -2.717677068326e-02      -2.057956535084e-02      -2.057958383482e-02      -2.717329318802e-02      -2.060016399134e-02       6.013400255072e-01       5.994367717067e-01 
       1.386984241718e-04      -2.748835708196e-02      -2.081783292752e-02      -2.081785184193e-02      -2.748479909097e-02      -2.083866062703e-02       6.013385883134e-01       5.994356469927e-01 
       1.394991389128e-04      -2.780347946912e-02      -2.105885875024e-02      -2.105887810530e-02      -2.779983912169e-02      -2.107991794196e-02       6.013371344048e-01       5.994345091634e-01 
       1.403044762304e-04      -2.812217712989e-02      -2.130267474829e-02      -2.130269455414e-02      -2.811845252741e-02      -2.132396788825e-02       6.013356638275e-01       5.994333582542e-01 
       1.411144628111e-04      -2.844448975638e-02      -2.154931320849e-02      -2.154933347564e-02      -2.844067895591e-02      -2.157084277609e-02       6.013341762870e-01       5.994321940491e-01 
       1.419291254954e-04      -2.877045746737e-02      -2.179880679644e-02      -2.179882753561e-02      -2.876655847843e-02      -2.182057529446e-02       6.013326716185e-01       5.994310164200e-01 
       1.427484912787e-04      -2.910012079841e-02      -2.205118855006e-02      -2.205120977227e-02      -2.909613158861e-02      -2.207319850486e-02       6.013311495048e-01       5.994298250895e-01 
       1.435725873122e-04      -2.943352072678e-02      -2.230649189909e-02      -2.230651361559e-02      -2.942943921507e-02      -2.232874586072e-02       6.013296099100e-01       5.994286200985e-01 
       1.444014409041e-04      -2.977069864907e-02      -2.256475065179e-02      -2.256477287421e-02      -2.976652270814e-02      -2.258725119423e-02       6.013280525736e-01       5.994274011715e-01 
       1.452350795200e-04      -3.011169639796e-02      -2.282599900904e-02      -2.282602174897e-02      -3.010742384979e-02      -2.284874872999e-02       6.013264772720e-01       5.994261680974e-01 
       1.460735307841e-04      -3.045655626071e-02      -2.309027156920e-02      -2.309029483876e-02      -3.045218487922e-02      -2.311327309075e-02       6.013248838018e-01       5.994249208554e-01 
       1.469168224802e-04      -3.080532095727e-02      -2.335760333065e-02      -2.335762714226e-02      -3.080084846326e-02      -2.338085929915e-02       6.013232720037e-01       5.994236591914e-01 
       1.477649825524e-04      -3.115803365412e-02      -2.362802969297e-02      -2.362805405917e-02      -3.115345771815e-02      -2.365154277905e-02       6.013216415991e-01       5.994223829300e-01 
       1.486180391061e-04      -3.151473797961e-02      -2.390158646848e-02      -2.390161140219e-02      -3.151005621699e-02      -2.392535936740e-02       6.013199923798e-01       5.994210919535e-01 
       1.494760204091e-04      -3.187547801362e-02      -2.417830988560e-02      -2.417833540001e-02      -3.187068798830e-02      -2.420234531729e-02       6.013183242103e-01       5.994197860455e-01 
       1.503389548922e-04      -3.224029830075e-02      -2.445823658584e-02      -2.445826269449e-02      -3.223539751342e-02      -2.448253729509e-02       6.013166367766e-01       5.994184650705e-01 
       1.512068711504e-04      -3.260924384559e-02      -2.474140363998e-02      -2.474143035667e-02      -3.260422975062e-02      -2.476597239651e-02       6.013149299304e-01       5.994171288378e-01 
       1.520797979438e-04      -3.298236012632e-02      -2.502784854193e-02      -2.502787588088e-02      -3.297723011110e-02      -2.505268814063e-02       6.013132033525e-01       5.994157771312e-01 
       1.529577641986e-04      -3.335969309995e-02      -2.531760922789e-02      -2.531763720359e-02      -3.335444449445e-02      -2.534272248884e-02       6.013114569505e-01       5.994144098683e-01 
       1.538407990080e-04      -3.374128919044e-02      -2.561072406510e-02      -2.561075269235e-02      -3.373591926600e-02      -2.563611383371e-02       6.013096904598e-01       5.994130268753e-01 
       1.547289316329e-04      -3.412719530733e-02      -2.590723186494e-02      -2.590726115861e-02      -3.412170127174e-02      -2.593290101185e-02       6.013079035822e-01       5.994116278580e-01 
