### The result of the verage over time 
### d tau = 0.241233
### number of kessence update = 10
### initial time = 10.9925
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  10.9925	        0	        0	-6.35275e-21
  11.2337	-1.09359e-11	-2.69001e-10	-6.35275e-21
  11.4798	1.69275e-11	-2.32148e-10	6.38181e-10
  11.7309	6.4808e-11	-1.8782e-10	1.19888e-09
   11.987	1.29506e-10	-1.31879e-10	1.69176e-09
  12.2483	2.08426e-10	-6.10544e-11	2.12489e-09
  12.5149	2.99496e-10	2.71346e-11	2.50551e-09
  12.7868	4.01078e-10	1.34526e-10	2.84013e-09
  13.0642	5.11903e-10	2.62438e-10	3.1346e-09
  13.3472	6.31007e-10	4.11777e-10	3.39417e-09
  13.6359	7.57678e-10	5.83121e-10	3.62354e-09
  13.9304	8.91417e-10	7.76794e-10	3.82696e-09
  14.2309	1.0319e-09	9.92927e-10	4.0082e-09
  14.5374	1.17894e-09	1.23151e-09	4.17066e-09
    14.85	1.33248e-09	1.49243e-09	4.3174e-09
  15.1689	1.49256e-09	1.7755e-09	4.45115e-09
  15.4943	1.65928e-09	2.08052e-09	4.57435e-09
  15.8262	1.83282e-09	2.40724e-09	4.68921e-09
  16.1647	2.01341e-09	2.75543e-09	4.79769e-09
  16.5101	2.20133e-09	3.12487e-09	4.90158e-09
  16.8624	2.39688e-09	3.51538e-09	5.00246e-09
  17.2218	2.60038e-09	3.92681e-09	5.10177e-09
  17.5884	2.81221e-09	4.35905e-09	5.20079e-09
  17.9624	3.03274e-09	4.81206e-09	5.3007e-09
  18.3438	3.26235e-09	5.28582e-09	5.40255e-09
   18.733	3.50146e-09	5.78041e-09	5.50729e-09
  19.1299	3.75048e-09	6.29595e-09	5.6158e-09
  19.5348	4.00984e-09	6.83261e-09	5.72888e-09
  19.9478	4.27997e-09	7.39063e-09	5.84727e-09
  20.3691	4.56134e-09	7.97034e-09	5.97163e-09
  20.7989	4.85439e-09	8.57209e-09	6.1026e-09
  21.2373	5.1596e-09	9.19633e-09	6.24076e-09
  21.6845	5.47746e-09	9.84356e-09	6.38667e-09
  22.1406	5.80845e-09	1.05143e-08	6.54085e-09
  22.6059	6.15308e-09	1.12093e-08	6.70381e-09
  23.0806	6.51189e-09	1.19291e-08	6.87601e-09
  23.5647	6.88539e-09	1.26745e-08	7.05793e-09
  24.0585	7.27416e-09	1.34464e-08	7.25002e-09
  24.5623	7.67875e-09	1.42455e-08	7.45273e-09
  25.0761	8.09977e-09	1.50729e-08	7.6665e-09
  25.6003	8.53781e-09	1.59296e-08	7.89177e-09
  26.1349	8.99352e-09	1.68165e-08	8.12899e-09
  26.6803	9.46755e-09	1.77348e-08	8.37861e-09
  27.2366	9.96058e-09	1.86856e-08	8.64109e-09
   27.804	1.04733e-08	1.96703e-08	8.91692e-09
  28.3828	1.10065e-08	2.069e-08	9.20656e-09
  28.9732	1.15608e-08	2.17462e-08	9.51052e-09
  29.5754	1.21372e-08	2.28402e-08	9.82932e-09
  30.1897	1.27363e-08	2.39735e-08	1.01635e-08
  30.8163	1.33591e-08	2.51476e-08	1.05135e-08
  31.4554	1.40064e-08	2.63642e-08	1.08801e-08
  32.1073	1.46792e-08	2.76249e-08	1.12637e-08
  32.7723	1.53784e-08	2.89315e-08	1.16651e-08
  33.4506	1.6105e-08	3.02858e-08	1.20848e-08
  34.1425	1.68601e-08	3.16897e-08	1.25237e-08
  34.8482	1.76447e-08	3.31452e-08	1.29823e-08
  35.5681	1.846e-08	3.46544e-08	1.34615e-08
  36.3024	1.93071e-08	3.62194e-08	1.3962e-08
  37.0514	2.01874e-08	3.78426e-08	1.44847e-08
  37.8014	2.10852e-08	3.94955e-08	1.50304e-08
  38.5514	2.19991e-08	4.11759e-08	1.55851e-08
  39.3014	2.29287e-08	4.28842e-08	1.61481e-08
  40.0514	2.38741e-08	4.46203e-08	1.67196e-08
  40.8014	2.48352e-08	4.63844e-08	 1.73e-08
  41.5514	2.58118e-08	4.81768e-08	1.78897e-08
  42.3014	2.68041e-08	4.99976e-08	1.84887e-08
  43.0514	2.78118e-08	5.18468e-08	1.90974e-08
  43.8014	2.88351e-08	5.37248e-08	1.97161e-08
  44.5514	2.98739e-08	5.56315e-08	2.0345e-08
  45.3014	3.09283e-08	5.75673e-08	2.09843e-08
  46.0514	3.19983e-08	5.95322e-08	2.16343e-08
  46.8014	3.30839e-08	6.15264e-08	2.22952e-08
  47.5514	3.41852e-08	6.35501e-08	2.29673e-08
  48.3014	3.53023e-08	6.56033e-08	2.36509e-08
  49.0514	3.64352e-08	6.76863e-08	2.43463e-08
  49.8014	3.7584e-08	6.97991e-08	2.50537e-08
  50.5514	3.87488e-08	7.19419e-08	2.57734e-08
  51.3014	3.99296e-08	7.41149e-08	2.65058e-08
  52.0514	4.11266e-08	7.63181e-08	2.72511e-08
  52.8014	4.23399e-08	7.85518e-08	2.80098e-08
  53.5514	4.35695e-08	8.0816e-08	2.87822e-08
  54.3014	4.48156e-08	8.31108e-08	2.95688e-08
  55.0514	4.60783e-08	8.54365e-08	3.03701e-08
  55.8014	4.73578e-08	8.77931e-08	3.11866e-08
  56.5514	4.86541e-08	9.01807e-08	3.20189e-08
  57.3014	4.99675e-08	9.25996e-08	3.28672e-08
  58.0514	5.1298e-08	9.50497e-08	3.37323e-08
  58.8014	5.26458e-08	9.75313e-08	3.46146e-08
  59.5514	5.40111e-08	1.00045e-07	3.55147e-08
  60.3014	5.53941e-08	1.02589e-07	3.6433e-08
  61.0514	5.67949e-08	1.05166e-07	3.737e-08
  61.8014	5.82137e-08	1.07775e-07	3.83259e-08
  62.5514	5.96506e-08	1.10415e-07	3.93013e-08
  63.3014	6.11059e-08	1.13088e-07	4.02961e-08
  64.0514	6.25796e-08	1.15793e-07	4.13108e-08
  64.8014	6.40719e-08	1.1853e-07	4.2346e-08
  65.5514	6.5583e-08	1.21299e-07	4.34018e-08
  66.3014	6.71131e-08	1.241e-07	4.44788e-08
  67.0514	6.86623e-08	1.26934e-07	4.55776e-08
  67.8014	7.02308e-08	1.298e-07	4.66986e-08
  68.5514	7.18187e-08	1.32698e-07	4.78421e-08
  69.3014	7.34263e-08	1.35629e-07	4.90092e-08
  70.0514	7.50537e-08	1.38592e-07	 5.02e-08
  70.8014	7.6701e-08	1.41586e-07	5.14142e-08
  71.5514	7.83684e-08	1.44613e-07	5.26515e-08
  72.3014	8.00559e-08	1.47672e-07	5.39106e-08
  73.0514	8.17637e-08	1.50762e-07	5.51903e-08
