### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  27.9594	1.05373e-08	1.96786e-08	9.13437e-09
  28.5186	1.10761e-08	2.07105e-08	9.42444e-09
  29.0889	1.16363e-08	2.17789e-08	9.72918e-09
  29.6707	1.22186e-08	2.28853e-08	1.00491e-08
  30.2641	1.28239e-08	2.40309e-08	1.03848e-08
  30.8694	1.34531e-08	2.52175e-08	1.07368e-08
  31.4868	1.4107e-08	2.64466e-08	1.11057e-08
  32.1165	1.47866e-08	2.77198e-08	1.1492e-08
  32.7589	1.54929e-08	2.90389e-08	1.18965e-08
   33.414	1.62267e-08	3.04057e-08	1.23197e-08
  34.0823	1.69893e-08	3.18222e-08	1.27625e-08
   34.764	1.77816e-08	3.32902e-08	1.32255e-08
  35.4592	1.86048e-08	3.48119e-08	1.37095e-08
  36.1684	1.94601e-08	3.63894e-08	1.42153e-08
  36.8918	2.03487e-08	3.8025e-08	1.47436e-08
  37.6296	2.12719e-08	3.9721e-08	1.52955e-08
  38.3796	2.22278e-08	4.14739e-08	1.58717e-08
  39.1296	2.32012e-08	4.32563e-08	1.64704e-08
  39.8796	2.41917e-08	4.50683e-08	1.70777e-08
  40.6296	2.51992e-08	4.69101e-08	1.76942e-08
  41.3796	2.62235e-08	4.87819e-08	1.83202e-08
  42.1296	2.72647e-08	5.06837e-08	1.8956e-08
  42.8796	2.83226e-08	5.26159e-08	1.9602e-08
  43.6296	2.93973e-08	5.45784e-08	2.02585e-08
  44.3796	3.04886e-08	5.65716e-08	2.09258e-08
  45.1296	3.15967e-08	5.85956e-08	2.16041e-08
  45.8796	3.27215e-08	6.06504e-08	2.22938e-08
  46.6296	3.38631e-08	6.27364e-08	2.29953e-08
  47.3796	3.50215e-08	6.48536e-08	2.37087e-08
  48.1296	3.61967e-08	6.70022e-08	2.44344e-08
  48.8796	3.73889e-08	6.91823e-08	2.51727e-08
  49.6296	3.85981e-08	7.13941e-08	2.5924e-08
  50.3796	3.98243e-08	7.36378e-08	2.66886e-08
  51.1296	4.10678e-08	7.59133e-08	2.74668e-08
  51.8796	4.23285e-08	7.8221e-08	2.8259e-08
  52.6296	4.36065e-08	8.05609e-08	2.90657e-08
  53.3796	4.4902e-08	8.29332e-08	2.98871e-08
  54.1296	4.62151e-08	8.5338e-08	3.07239e-08
  54.8796	4.7546e-08	8.77755e-08	3.15766e-08
  55.6296	4.88946e-08	9.02457e-08	3.24458e-08
  56.3796	5.02613e-08	9.27487e-08	3.33321e-08
  57.1296	5.16462e-08	9.52849e-08	3.42359e-08
  57.8796	5.30493e-08	9.78542e-08	3.5158e-08
  58.6296	5.4471e-08	1.00457e-07	3.60988e-08
  59.3796	5.59112e-08	1.03093e-07	3.70588e-08
  60.1296	5.73703e-08	1.05762e-07	3.80389e-08
  60.8796	5.88484e-08	1.08465e-07	3.90394e-08
  61.6296	6.03457e-08	1.11202e-07	4.00606e-08
  62.3796	6.18623e-08	1.13973e-07	4.1103e-08
  63.1296	6.33984e-08	1.16778e-07	4.21666e-08
  63.8796	6.49542e-08	1.19616e-07	4.32519e-08
  64.6296	6.65298e-08	1.22489e-07	4.43596e-08
  65.3796	6.81254e-08	1.25395e-07	4.54899e-08
  66.1296	6.97411e-08	1.28336e-07	4.66436e-08
  66.8796	7.13773e-08	1.31311e-07	4.78212e-08
  67.6296	7.30339e-08	1.34319e-07	4.90235e-08
  68.3796	7.47113e-08	1.37362e-07	5.02509e-08
  69.1296	7.64095e-08	1.40438e-07	5.15032e-08
  69.8796	7.81287e-08	1.43549e-07	5.27825e-08
  70.6296	7.98692e-08	1.46693e-07	5.40873e-08
  71.3796	8.16309e-08	1.49871e-07	5.54167e-08
  72.1296	8.3414e-08	1.53083e-07	5.67697e-08
  72.8796	8.52185e-08	1.56327e-07	5.81459e-08
  73.6296	8.70445e-08	1.59605e-07	5.95444e-08
  74.3796	8.88919e-08	1.62916e-07	6.09662e-08
  75.1296	9.07609e-08	1.66259e-07	6.24108e-08
  75.8796	9.26515e-08	1.69634e-07	6.38791e-08
  76.6296	9.45637e-08	1.73042e-07	6.53703e-08
  77.3796	9.64976e-08	1.76481e-07	6.68851e-08
  78.1296	9.84531e-08	1.79951e-07	6.84237e-08
  78.8796	1.0043e-07	1.83452e-07	6.9987e-08
  79.6296	1.02429e-07	1.86984e-07	7.15755e-08
  80.3796	1.0445e-07	1.90546e-07	7.31906e-08
  81.1296	1.06493e-07	1.94137e-07	7.48328e-08
  81.8796	1.08557e-07	1.97758e-07	7.65034e-08
  82.6296	1.10643e-07	2.01408e-07	7.82022e-08
  83.3796	1.12752e-07	2.05086e-07	7.99291e-08
  84.1296	1.14882e-07	2.08793e-07	8.16853e-08
  84.8796	1.17035e-07	2.12527e-07	8.34707e-08
  85.6296	1.1921e-07	2.16288e-07	8.52869e-08
  86.3796	1.21407e-07	2.20076e-07	8.71319e-08
  87.1296	1.23625e-07	2.2389e-07	8.90028e-08
  87.8796	1.25866e-07	2.27729e-07	9.08989e-08
  88.6296	1.28129e-07	2.31594e-07	9.28174e-08
  89.3796	1.30414e-07	2.35483e-07	9.47559e-08
  90.1296	1.32719e-07	2.39395e-07	9.67146e-08
  90.8796	1.35047e-07	2.4333e-07	9.86937e-08
  91.6296	1.37395e-07	2.47287e-07	1.00692e-07
  92.3796	1.39764e-07	2.51266e-07	1.02707e-07
  93.1296	1.42154e-07	2.55265e-07	1.04737e-07
  93.8796	1.44564e-07	2.59283e-07	1.06779e-07
  94.6296	1.46994e-07	2.63321e-07	1.08831e-07
  95.3796	1.49444e-07	2.67376e-07	1.10894e-07
  96.1296	1.51912e-07	2.71448e-07	1.12968e-07
  96.8796	1.544e-07	2.75536e-07	1.15053e-07
  97.6296	1.56907e-07	2.79639e-07	1.1715e-07
  98.3796	1.59431e-07	2.83757e-07	1.19258e-07
  99.1296	1.61974e-07	2.87887e-07	1.21377e-07
  99.8796	1.64535e-07	2.9203e-07	1.23507e-07
   100.63	1.67112e-07	2.96183e-07	1.25644e-07
   101.38	1.69707e-07	3.00348e-07	1.27789e-07
   102.13	1.72318e-07	3.04521e-07	1.2994e-07
   102.88	1.74946e-07	3.08703e-07	1.32095e-07
   103.63	1.77589e-07	3.12893e-07	1.34255e-07
   104.38	1.80247e-07	3.1709e-07	1.36421e-07
   105.13	1.82921e-07	3.21292e-07	1.38593e-07
   105.88	1.85609e-07	3.255e-07	1.40774e-07
   106.63	1.88311e-07	3.29712e-07	1.42964e-07
   107.38	1.91028e-07	3.33929e-07	1.45165e-07
   108.13	1.93758e-07	3.38148e-07	1.47375e-07
   108.88	1.96502e-07	3.42371e-07	1.49596e-07
   109.63	1.99259e-07	3.46596e-07	1.51828e-07
   110.38	2.02029e-07	3.50823e-07	1.54074e-07
   111.13	2.04812e-07	3.55052e-07	1.56333e-07
   111.88	2.07608e-07	3.59283e-07	1.58608e-07
   112.63	2.10416e-07	3.63515e-07	1.60904e-07
   113.38	2.13236e-07	3.67748e-07	1.63223e-07
   114.13	2.16069e-07	3.71984e-07	1.6557e-07
   114.88	2.18914e-07	3.76221e-07	1.67946e-07
   115.63	2.21772e-07	3.8046e-07	1.70351e-07
   116.38	2.24643e-07	3.84701e-07	1.72786e-07
   117.13	2.27526e-07	3.88944e-07	1.75254e-07
   117.88	2.30421e-07	3.9319e-07	1.77763e-07
   118.63	2.3333e-07	3.9744e-07	1.80314e-07
   119.38	2.36251e-07	4.01693e-07	1.82906e-07
   120.13	2.39186e-07	4.0595e-07	1.85535e-07
   120.88	2.42134e-07	4.10211e-07	1.882e-07
   121.63	2.45096e-07	4.14478e-07	1.90895e-07
   122.38	2.4807e-07	4.1875e-07	1.93618e-07
   123.13	2.51058e-07	4.23028e-07	1.96365e-07
   123.88	2.54058e-07	4.27313e-07	1.99136e-07
   124.63	2.57072e-07	4.31604e-07	2.01931e-07
   125.38	2.60099e-07	4.35902e-07	2.04753e-07
   126.13	2.63139e-07	4.40207e-07	2.07602e-07
   126.88	2.66192e-07	4.4452e-07	2.10486e-07
   127.63	2.69259e-07	4.48841e-07	2.13407e-07
   128.38	2.72339e-07	4.5317e-07	2.1637e-07
   129.13	2.75434e-07	4.57507e-07	2.19378e-07
   129.88	2.78542e-07	4.61854e-07	2.22439e-07
   130.63	2.81665e-07	4.66208e-07	2.2555e-07
   131.38	2.84803e-07	4.70572e-07	2.28698e-07
   132.13	2.87955e-07	4.74944e-07	2.31875e-07
   132.88	2.91122e-07	4.79323e-07	2.3507e-07
   133.63	2.94302e-07	4.8371e-07	2.38275e-07
   134.38	2.97496e-07	4.88104e-07	2.41492e-07
   135.13	3.00704e-07	4.92503e-07	2.44718e-07
   135.88	3.03926e-07	4.96906e-07	2.47957e-07
   136.63	3.07161e-07	5.01312e-07	2.51209e-07
   137.38	3.10409e-07	5.0572e-07	2.54476e-07
   138.13	3.1367e-07	5.10128e-07	2.5776e-07
   138.88	3.16944e-07	5.14536e-07	2.61057e-07
   139.63	3.2023e-07	5.18942e-07	2.64355e-07
   140.38	3.23528e-07	5.23345e-07	2.67646e-07
   141.13	3.26838e-07	5.27742e-07	2.70917e-07
   141.88	3.30158e-07	5.32134e-07	2.74164e-07
   142.63	3.33488e-07	5.36518e-07	2.7738e-07
   143.38	3.36827e-07	5.40892e-07	2.8056e-07
   144.13	3.40174e-07	5.45255e-07	2.83713e-07
   144.88	3.4353e-07	5.49606e-07	2.86843e-07
   145.63	3.46893e-07	5.53942e-07	2.89952e-07
   146.38	3.50263e-07	5.58263e-07	2.93045e-07
   147.13	3.5364e-07	5.62567e-07	2.96126e-07
   147.88	3.57023e-07	5.66853e-07	2.99195e-07
   148.63	3.60412e-07	5.71121e-07	3.02255e-07
   149.38	3.63805e-07	5.75369e-07	3.05309e-07
   150.13	3.67204e-07	5.79598e-07	3.08356e-07
   150.88	3.70607e-07	5.83808e-07	3.11393e-07
   151.63	3.74015e-07	5.87998e-07	3.14422e-07
   152.38	3.77426e-07	5.9217e-07	3.17444e-07
   153.13	3.8084e-07	5.96325e-07	3.2046e-07
   153.88	3.84258e-07	6.00464e-07	3.23474e-07
   154.63	3.87679e-07	6.0459e-07	3.2648e-07
   155.38	3.91102e-07	6.08703e-07	3.29468e-07
   156.13	3.94527e-07	6.12808e-07	3.32443e-07
   156.88	3.97954e-07	6.16907e-07	3.35401e-07
   157.63	4.01383e-07	6.21003e-07	3.38344e-07
   158.38	4.04813e-07	6.25102e-07	3.4128e-07
   159.13	4.08246e-07	6.29206e-07	3.44209e-07
   159.88	4.11679e-07	6.33323e-07	3.47131e-07
   160.63	4.15114e-07	6.37459e-07	3.50039e-07
   161.38	4.18551e-07	6.41619e-07	3.52936e-07
   162.13	4.21989e-07	6.45814e-07	3.55817e-07
   162.88	4.25429e-07	6.5005e-07	3.58682e-07
   163.63	4.28871e-07	6.5434e-07	3.61534e-07
   164.38	4.32316e-07	6.58694e-07	3.64366e-07
   165.13	4.35763e-07	6.63127e-07	3.67183e-07
   165.88	4.39214e-07	6.67653e-07	3.69981e-07
   166.63	4.42669e-07	6.72291e-07	3.7276e-07
   167.38	4.46129e-07	6.7706e-07	3.75519e-07
   168.13	4.49595e-07	6.81984e-07	3.78256e-07
   168.88	4.53067e-07	6.87091e-07	3.80971e-07
   169.63	4.56548e-07	6.92412e-07	3.83662e-07
   170.38	4.6004e-07	6.97985e-07	3.86327e-07
   171.13	4.63543e-07	7.03854e-07	3.8897e-07
   171.88	4.6706e-07	7.10071e-07	3.91589e-07
   172.63	4.70595e-07	7.16701e-07	3.94187e-07
   173.38	4.74151e-07	7.23819e-07	3.96767e-07
   174.13	4.77731e-07	7.3152e-07	3.99328e-07
   174.88	4.8134e-07	7.39917e-07	4.01873e-07
   175.63	4.84985e-07	7.4915e-07	4.04404e-07
   176.38	4.88672e-07	7.59393e-07	4.06922e-07
   177.13	4.9241e-07	7.70859e-07	4.09425e-07
   177.88	4.96209e-07	7.83818e-07	4.11917e-07
   178.63	5.00081e-07	7.98607e-07	4.14394e-07
   179.38	5.04043e-07	8.15653e-07	4.16858e-07
   180.13	5.08113e-07	8.35509e-07	4.19314e-07
   180.88	5.12316e-07	8.58892e-07	4.21761e-07
   181.63	5.16681e-07	8.86759e-07	4.24204e-07
   182.38	5.21248e-07	9.20396e-07	4.26643e-07
   183.13	5.26067e-07	9.61571e-07	4.29078e-07
   183.88	5.31205e-07	1.01274e-06	4.31513e-07
   184.63	5.36751e-07	1.07738e-06	4.33951e-07
   185.38	5.42827e-07	1.16049e-06	4.36393e-07
   186.13	5.49599e-07	1.26938e-06	4.38843e-07
   186.88	5.57307e-07	1.41512e-06	4.41304e-07
   187.63	5.66295e-07	1.61503e-06	4.43778e-07
   188.38	5.77083e-07	1.89748e-06	4.46264e-07
   189.13	5.9048e-07	2.31084e-06	4.48765e-07
   189.88	6.07807e-07	2.94174e-06	4.51287e-07
   190.63	6.31335e-07	3.95692e-06	4.53827e-07
   191.38	6.65303e-07	5.71653e-06	4.56385e-07
   192.13	7.18541e-07	9.10051e-06	4.58957e-07
   192.88	8.12003e-07	1.65598e-05	4.6154e-07
   193.63	1.00719e-06	3.73922e-05	4.64135e-07
   194.38	1.57981e-06	0.000130512	4.66741e-07
   195.13	6.07221e-06	0.0016891	4.69355e-07
   195.88	5.69478e+13	7.43946e+16	4.71984e-07
   196.63	      nan	      nan	4.74628e-07
   197.38	      nan	      nan	4.77292e-07
   198.13	      nan	      nan	4.79981e-07
   198.88	      nan	      nan	4.82699e-07
   199.63	      nan	      nan	4.85444e-07
   200.38	      nan	      nan	4.8822e-07
   201.13	      nan	      nan	4.91025e-07
   201.88	      nan	      nan	4.93853e-07
   202.63	      nan	      nan	4.96697e-07
   203.38	      nan	      nan	4.99553e-07
   204.13	      nan	      nan	5.02415e-07
   204.88	      nan	      nan	5.05272e-07
   205.63	      nan	      nan	5.08114e-07
   206.38	      nan	      nan	5.10929e-07
   207.13	      nan	      nan	5.13713e-07
   207.88	      nan	      nan	5.16471e-07
   208.63	      nan	      nan	5.19198e-07
   209.38	      nan	      nan	5.21886e-07
   210.13	      nan	      nan	5.2453e-07
   210.88	      nan	      nan	5.27129e-07
   211.63	      nan	      nan	5.29683e-07
   212.38	      nan	      nan	5.32199e-07
   213.13	      nan	      nan	5.34675e-07
   213.88	      nan	      nan	5.37117e-07
   214.63	      nan	      nan	5.39518e-07
   215.38	      nan	      nan	5.4188e-07
   216.13	      nan	      nan	5.44208e-07
   216.88	      nan	      nan	5.46501e-07
   217.63	      nan	      nan	5.48761e-07
   218.38	      nan	      nan	5.50994e-07
   219.13	      nan	      nan	5.53204e-07
   219.88	      nan	      nan	5.55391e-07
   220.63	      nan	      nan	5.57562e-07
   221.38	      nan	      nan	5.59718e-07
   222.13	      nan	      nan	5.61864e-07
   222.88	      nan	      nan	5.64003e-07
   223.63	      nan	      nan	5.6614e-07
   224.38	      nan	      nan	5.68277e-07
   225.13	      nan	      nan	5.70418e-07
   225.88	      nan	      nan	5.72564e-07
   226.63	      nan	      nan	5.74713e-07
   227.38	      nan	      nan	5.76865e-07
   228.13	      nan	      nan	5.79012e-07
   228.88	      nan	      nan	5.81158e-07
   229.63	      nan	      nan	5.83295e-07
   230.38	      nan	      nan	5.85424e-07
   231.13	      nan	      nan	5.87543e-07
   231.88	      nan	      nan	5.89649e-07
   232.63	      nan	      nan	5.91745e-07
   233.38	      nan	      nan	5.93829e-07
   234.13	      nan	      nan	5.95899e-07
   234.88	      nan	      nan	5.97958e-07
   235.63	      nan	      nan	6.00011e-07
   236.38	      nan	      nan	6.02059e-07
   237.13	      nan	      nan	6.04104e-07
   237.88	      nan	      nan	6.06151e-07
   238.63	      nan	      nan	6.08205e-07
   239.38	      nan	      nan	6.10267e-07
   240.13	      nan	      nan	6.12337e-07
   240.88	      nan	      nan	6.14409e-07
   241.63	      nan	      nan	6.16479e-07
   242.38	      nan	      nan	6.18538e-07
   243.13	      nan	      nan	6.20581e-07
   243.88	      nan	      nan	6.22595e-07
   244.63	      nan	      nan	6.24575e-07
   245.38	      nan	      nan	6.26516e-07
   246.13	      nan	      nan	6.28422e-07
   246.88	      nan	      nan	6.30296e-07
   247.63	      nan	      nan	6.32142e-07
   248.38	      nan	      nan	6.33964e-07
   249.13	      nan	      nan	6.35761e-07
   249.88	      nan	      nan	6.37541e-07
   250.63	      nan	      nan	6.39302e-07
   251.38	      nan	      nan	6.41047e-07
   252.13	      nan	      nan	6.42777e-07
   252.88	      nan	      nan	6.44498e-07
   253.63	      nan	      nan	6.46209e-07
   254.38	      nan	      nan	6.47913e-07
   255.13	      nan	      nan	6.49615e-07
   255.88	      nan	      nan	6.51312e-07
   256.63	      nan	      nan	6.53009e-07
   257.38	      nan	      nan	6.54704e-07
   258.13	      nan	      nan	6.56397e-07
   258.88	      nan	      nan	6.58087e-07
   259.63	      nan	      nan	6.59775e-07
   260.38	      nan	      nan	6.61467e-07
   261.13	      nan	      nan	6.63162e-07
   261.88	      nan	      nan	6.64865e-07
   262.63	      nan	      nan	6.66578e-07
   263.38	      nan	      nan	6.68303e-07
   264.13	      nan	      nan	6.70035e-07
   264.88	      nan	      nan	6.71771e-07
   265.63	      nan	      nan	6.73504e-07
   266.38	      nan	      nan	6.7523e-07
   267.13	      nan	      nan	6.76945e-07
   267.88	      nan	      nan	6.78646e-07
   268.63	      nan	      nan	6.80333e-07
   269.38	      nan	      nan	6.82007e-07
   270.13	      nan	      nan	6.83665e-07
   270.88	      nan	      nan	6.8531e-07
   271.63	      nan	      nan	6.86942e-07
   272.38	      nan	      nan	6.88553e-07
   273.13	      nan	      nan	6.90144e-07
   273.88	      nan	      nan	6.91713e-07
   274.63	      nan	      nan	6.93262e-07
   275.38	      nan	      nan	6.94791e-07
   276.13	      nan	      nan	6.963e-07
   276.88	      nan	      nan	6.9779e-07
   277.63	      nan	      nan	6.99264e-07
   278.38	      nan	      nan	7.00719e-07
   279.13	      nan	      nan	7.02157e-07
   279.88	      nan	      nan	7.03584e-07
   280.63	      nan	      nan	7.04999e-07
   281.38	      nan	      nan	7.06409e-07
   282.13	      nan	      nan	7.07813e-07
   282.88	      nan	      nan	7.09214e-07
   283.63	      nan	      nan	7.10618e-07
   284.38	      nan	      nan	7.1203e-07
   285.13	      nan	      nan	7.13458e-07
   285.88	      nan	      nan	7.14909e-07
   286.63	      nan	      nan	7.1639e-07
   287.38	      nan	      nan	7.1791e-07
   288.13	      nan	      nan	7.19478e-07
   288.88	      nan	      nan	7.21102e-07
   289.63	      nan	      nan	7.22779e-07
   290.38	      nan	      nan	7.2449e-07
   291.13	      nan	      nan	7.26213e-07
   291.88	      nan	      nan	7.27929e-07
   292.63	      nan	      nan	7.29628e-07
   293.38	      nan	      nan	7.31302e-07
   294.13	      nan	      nan	7.32953e-07
   294.88	      nan	      nan	7.3458e-07
   295.63	      nan	      nan	7.36192e-07
   296.38	      nan	      nan	7.37791e-07
   297.13	      nan	      nan	7.39376e-07
   297.88	      nan	      nan	7.40946e-07
   298.63	      nan	      nan	7.42498e-07
   299.38	      nan	      nan	7.44034e-07
   300.13	      nan	      nan	7.4555e-07
   300.88	      nan	      nan	7.47042e-07
   301.63	      nan	      nan	7.48506e-07
   302.38	      nan	      nan	7.49937e-07
   303.13	      nan	      nan	7.51341e-07
   303.88	      nan	      nan	7.52718e-07
   304.63	      nan	      nan	7.54073e-07
   305.38	      nan	      nan	7.5541e-07
   306.13	      nan	      nan	7.56734e-07
   306.88	      nan	      nan	7.58048e-07
   307.63	      nan	      nan	7.59354e-07
   308.38	      nan	      nan	7.60655e-07
   309.13	      nan	      nan	7.6195e-07
   309.88	      nan	      nan	7.63238e-07
   310.63	      nan	      nan	7.64522e-07
   311.38	      nan	      nan	7.65802e-07
   312.13	      nan	      nan	7.67081e-07
   312.88	      nan	      nan	7.68362e-07
   313.63	      nan	      nan	7.69645e-07
   314.38	      nan	      nan	7.7093e-07
   315.13	      nan	      nan	7.72216e-07
   315.88	      nan	      nan	7.73502e-07
   316.63	      nan	      nan	7.74785e-07
   317.38	      nan	      nan	7.76062e-07
   318.13	      nan	      nan	7.77333e-07
   318.88	      nan	      nan	7.78593e-07
   319.63	      nan	      nan	7.7984e-07
   320.38	      nan	      nan	7.81075e-07
   321.13	      nan	      nan	7.82296e-07
   321.88	      nan	      nan	7.835e-07
   322.63	      nan	      nan	7.84689e-07
   323.38	      nan	      nan	7.85861e-07
   324.13	      nan	      nan	7.87014e-07
   324.88	      nan	      nan	7.8815e-07
   325.63	      nan	      nan	7.8927e-07
   326.38	      nan	      nan	7.90373e-07
   327.13	      nan	      nan	7.91461e-07
   327.88	      nan	      nan	7.92533e-07
   328.63	      nan	      nan	7.93586e-07
   329.38	      nan	      nan	7.94622e-07
   330.13	      nan	      nan	7.95641e-07
   330.88	      nan	      nan	7.96645e-07
   331.63	      nan	      nan	7.97635e-07
   332.38	      nan	      nan	7.98611e-07
   333.13	      nan	      nan	7.99578e-07
   333.88	      nan	      nan	8.00535e-07
   334.63	      nan	      nan	8.01485e-07
   335.38	      nan	      nan	8.02427e-07
   336.13	      nan	      nan	8.03364e-07
   336.88	      nan	      nan	8.04298e-07
   337.63	      nan	      nan	8.05228e-07
   338.38	      nan	      nan	8.06156e-07
   339.13	      nan	      nan	8.07082e-07
   339.88	      nan	      nan	8.08006e-07
   340.63	      nan	      nan	8.0893e-07
   341.38	      nan	      nan	8.09852e-07
   342.13	      nan	      nan	8.10774e-07
   342.88	      nan	      nan	8.11696e-07
   343.63	      nan	      nan	8.1262e-07
   344.38	      nan	      nan	8.13545e-07
   345.13	      nan	      nan	8.14473e-07
   345.88	      nan	      nan	8.15403e-07
   346.63	      nan	      nan	8.16337e-07
   347.38	      nan	      nan	8.17275e-07
   348.13	      nan	      nan	8.18221e-07
   348.88	      nan	      nan	8.19174e-07
   349.63	      nan	      nan	8.20137e-07
   350.38	      nan	      nan	8.2111e-07
   351.13	      nan	      nan	8.22096e-07
   351.88	      nan	      nan	8.23095e-07
   352.63	      nan	      nan	8.24111e-07
   353.38	      nan	      nan	8.25146e-07
   354.13	      nan	      nan	8.26205e-07
   354.88	      nan	      nan	8.27293e-07
   355.63	      nan	      nan	8.28413e-07
   356.38	      nan	      nan	8.29568e-07
   357.13	      nan	      nan	8.30764e-07
   357.88	      nan	      nan	8.32005e-07
   358.63	      nan	      nan	8.33292e-07
   359.38	      nan	      nan	8.34633e-07
   360.13	      nan	      nan	8.36032e-07
   360.88	      nan	      nan	8.37494e-07
   361.63	      nan	      nan	8.39024e-07
   362.38	      nan	      nan	8.40621e-07
   363.13	      nan	      nan	8.42284e-07
   363.88	      nan	      nan	8.43997e-07
   364.63	      nan	      nan	8.45733e-07
   365.38	      nan	      nan	8.47458e-07
   366.13	      nan	      nan	8.49148e-07
   366.88	      nan	      nan	8.50778e-07
   367.63	      nan	      nan	8.52331e-07
   368.38	      nan	      nan	8.53805e-07
   369.13	      nan	      nan	8.55216e-07
   369.88	      nan	      nan	8.56568e-07
   370.63	      nan	      nan	8.57868e-07
   371.38	      nan	      nan	8.59115e-07
   372.13	      nan	      nan	8.60309e-07
   372.88	      nan	      nan	8.6145e-07
   373.63	      nan	      nan	8.62539e-07
   374.38	      nan	      nan	8.63578e-07
   375.13	      nan	      nan	8.64571e-07
   375.88	      nan	      nan	8.65522e-07
   376.63	      nan	      nan	8.66434e-07
   377.38	      nan	      nan	8.6731e-07
   378.13	      nan	      nan	8.68156e-07
   378.88	      nan	      nan	8.68971e-07
   379.63	      nan	      nan	8.69762e-07
