### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.2453e-06	9.55373e-07	 (32 , 32 , 32) 
  12.4142	2.52185e-06	8.84032e-07	 (32 , 32 , 32) 
  12.6625	3.71485e-06	8.4496e-07	 (32 , 32 , 32) 
  12.9158	4.86482e-06	8.36356e-07	 (32 , 32 , 32) 
  13.1741	5.98367e-06	8.58772e-07	 (32 , 32 , 32) 
  13.4376	7.08248e-06	9.15187e-07	 (32 , 32 , 32) 
  13.7063	8.17345e-06	1.01138e-06	 (32 , 32 , 32) 
  13.9805	9.27091e-06	1.15661e-06	 (32 , 32 , 32) 
  14.2601	1.03926e-05	1.36469e-06	 (32 , 32 , 32) 
  14.5453	1.1561e-05	1.65555e-06	 (32 , 32 , 32) 
  14.8362	1.28064e-05	2.05742e-06	 (32 , 32 , 32) 
  15.1329	1.41691e-05	2.60992e-06	 (32 , 32 , 32) 
  15.4356	1.57047e-05	3.36777e-06	 (32 , 32 , 32) 
  15.7443	1.74895e-05	4.40511e-06	 (32 , 32 , 32) 
  16.0591	1.96283e-05	5.81864e-06	 (32 , 32 , 32) 
  16.3803	2.22626e-05	7.72511e-06	 (32 , 32 , 32) 
  16.7079	2.55753e-05	1.0241e-05	 (32 , 32 , 32) 
  17.0421	2.97822e-05	1.34129e-05	 (32 , 32 , 32) 
  17.3829	3.50789e-05	1.70201e-05	 (32 , 32 , 32) 
  17.7306	4.14637e-05	2.0053e-05	 (32 , 32 , 32) 
  18.0852	4.82326e-05	1.93735e-05	 (32 , 32 , 32) 
  18.4469	5.26181e-05	6.32246e-06	 (32 , 32 , 32) 
  18.8159	4.622e-05	-4.18498e-05	 (32 , 32 , 32) 
  19.1922	5.74886e-06	-0.000183578	 (32 , 32 , 32) 
   19.576	-0.0001308	-0.000566999	 (32 , 32 , 32) 
  19.9675	-0.000524673	-0.00156173	 (32 , 32 , 32) 
  20.3669	-0.00158477	-0.00405673	 (32 , 32 , 32) 
  20.7742	-0.00429499	-0.00997513	 (32 , 32 , 32) 
  21.1897	-0.0106923	-0.0221027	 (32 , 32 , 32) 
  21.6135	-0.0230441	-0.0365534	 (32 , 32 , 32) 
  22.0458	-0.022489	 0.130111	 (32 , 32 , 32) 
  22.4867	      nan	      nan	 (32 , 32 , 32) 
  22.9364	      nan	      nan	 (32 , 32 , 32) 
  23.3951	      nan	      nan	 (32 , 32 , 32) 
  23.8631	      nan	      nan	 (32 , 32 , 32) 
  24.3403	      nan	      nan	 (32 , 32 , 32) 
  24.8271	      nan	      nan	 (32 , 32 , 32) 
  25.3237	      nan	      nan	 (32 , 32 , 32) 
