### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	        0	        0	-3.11285e-20
 0.657739	-3.76051e-09	-9.22374e-08	-3.11285e-20
 0.673084	-6.73953e-09	-7.68682e-08	5.93511e-10
 0.688745	-8.81016e-09	-5.50401e-08	1.10011e-09
 0.704726	-9.70896e-09	-2.36388e-08	1.56786e-09
 0.721036	-9.08273e-09	1.98145e-08	2.00256e-09
  0.73768	-6.51401e-09	7.73129e-08	2.40793e-09
 0.754664	-1.54159e-09	1.50443e-07	2.78723e-09
 0.771996	6.32262e-09	2.4045e-07	3.14343e-09
 0.789681	1.75803e-08	3.48294e-07	3.47917e-09
 0.807728	3.27357e-08	4.74696e-07	3.79688e-09
 0.826143	5.22879e-08	6.20184e-07	4.09877e-09
 0.844933	7.67235e-08	7.85125e-07	4.38685e-09
 0.864106	1.06513e-07	9.6976e-07	4.66296e-09
 0.883669	1.42106e-07	1.17423e-06	4.92877e-09
 0.903631	1.83932e-07	1.3986e-06	5.18582e-09
 0.923998	2.32394e-07	1.64288e-06	5.43552e-09
 0.944778	2.87875e-07	1.90703e-06	5.67918e-09
 0.965981	3.5073e-07	2.19102e-06	5.91798e-09
 0.987614	4.21296e-07	2.49478e-06	6.15303e-09
  1.00969	4.99886e-07	2.81825e-06	6.38536e-09
   1.0322	5.86792e-07	3.16139e-06	6.61592e-09
  1.05518	6.82292e-07	3.52418e-06	6.84558e-09
  1.07862	7.86644e-07	3.90662e-06	7.07518e-09
  1.10253	9.00093e-07	4.30876e-06	7.3055e-09
  1.12693	1.02288e-06	4.73068e-06	7.53726e-09
  1.15182	1.15521e-06	5.17251e-06	7.77115e-09
  1.17722	1.29733e-06	5.63443e-06	8.00783e-09
  1.20313	1.44943e-06	6.11667e-06	8.24793e-09
  1.22956	1.61173e-06	6.61954e-06	8.49204e-09
  1.25652	1.78445e-06	7.14339e-06	8.74073e-09
  1.28403	1.9678e-06	7.68865e-06	8.99457e-09
   1.3121	2.16199e-06	8.25583e-06	9.25408e-09
  1.34073	2.36727e-06	8.84552e-06	9.5198e-09
  1.36993	2.58387e-06	9.45844e-06	9.79224e-09
  1.39973	2.81205e-06	1.00954e-05	1.00719e-08
  1.43012	3.0521e-06	1.07573e-05	1.03593e-08
  1.46113	3.3043e-06	1.14454e-05	1.06549e-08
  1.49276	3.569e-06	1.2161e-05	1.09592e-08
  1.52503	3.84656e-06	1.29058e-05	1.12728e-08
  1.55795	4.13743e-06	1.36818e-05	1.1596e-08
  1.59153	4.44207e-06	1.44916e-05	1.19294e-08
  1.62578	4.76108e-06	1.53386e-05	1.22735e-08
  1.66072	5.09514e-06	1.62271e-05	1.26289e-08
  1.69637	5.4451e-06	1.71627e-05	1.2996e-08
  1.73273	5.81202e-06	1.81532e-05	1.33753e-08
  1.76982	6.19725e-06	1.92092e-05	1.37674e-08
  1.80765	6.60255e-06	2.03452e-05	1.41728e-08
  1.84625	7.03028e-06	2.15823e-05	1.45921e-08
  1.88561	7.48364e-06	2.29505e-05	1.50258e-08
  1.92577	7.96711e-06	2.44947e-05	1.54746e-08
  1.96673	8.48708e-06	2.62831e-05	1.59391e-08
  2.00851	9.05301e-06	2.84244e-05	1.64197e-08
  2.05113	9.67943e-06	3.11025e-05	1.69172e-08
   2.0946	1.03901e-05	3.46578e-05	1.74323e-08
  2.13894	1.12273e-05	3.98079e-05	1.79655e-08
  2.18417	1.22786e-05	4.84119e-05	1.85176e-08
   2.2303	1.37804e-05	6.74762e-05	1.90893e-08
  2.27735	1.69627e-05	0.000160936	1.96813e-08
  2.32534	  3.43827	  877.758	2.02943e-08
  2.37428	      nan	      nan	2.0929e-08
   2.4242	      nan	      nan	2.15864e-08
  2.47512	      nan	      nan	2.2267e-08
  2.52704	      nan	      nan	2.29719e-08
  2.57999	      nan	      nan	2.37018e-08
  2.63399	      nan	      nan	2.44575e-08
  2.68906	      nan	      nan	2.524e-08
  2.74522	      nan	      nan	2.60501e-08
