### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	3.46612e-06	        0	 (32 , 32 , 32) 
 0.657739	3.52463e-06	2.82965e-09	 (32 , 32 , 32) 
 0.673084	3.5914e-06	8.1604e-09	 (32 , 32 , 32) 
 0.688745	3.65612e-06	1.31212e-08	 (32 , 32 , 32) 
 0.704726	3.72142e-06	1.77711e-08	 (32 , 32 , 32) 
 0.721036	3.78754e-06	2.2158e-08	 (32 , 32 , 32) 
  0.73768	3.8546e-06	2.6323e-08	 (32 , 32 , 32) 
 0.754664	3.92271e-06	3.03028e-08	 (32 , 32 , 32) 
 0.771996	3.99194e-06	3.41303e-08	 (32 , 32 , 32) 
 0.789681	4.06238e-06	3.78352e-08	 (32 , 32 , 32) 
 0.807728	4.1341e-06	4.14442e-08	 (32 , 32 , 32) 
 0.826143	4.20717e-06	4.49816e-08	 (32 , 32 , 32) 
 0.844933	4.28166e-06	4.84696e-08	 (32 , 32 , 32) 
 0.864106	4.35761e-06	5.19282e-08	 (32 , 32 , 32) 
 0.883669	4.43509e-06	5.53761e-08	 (32 , 32 , 32) 
 0.903631	4.51416e-06	5.88303e-08	 (32 , 32 , 32) 
 0.923998	4.59485e-06	6.23066e-08	 (32 , 32 , 32) 
 0.944778	4.67722e-06	6.58198e-08	 (32 , 32 , 32) 
 0.965981	4.76131e-06	6.93836e-08	 (32 , 32 , 32) 
 0.987614	4.84717e-06	7.3011e-08	 (32 , 32 , 32) 
  1.00969	4.93485e-06	7.67143e-08	 (32 , 32 , 32) 
   1.0322	5.02437e-06	8.05053e-08	 (32 , 32 , 32) 
  1.05518	5.11579e-06	8.43951e-08	 (32 , 32 , 32) 
  1.07862	5.20915e-06	8.83947e-08	 (32 , 32 , 32) 
  1.10253	5.30448e-06	9.25145e-08	 (32 , 32 , 32) 
  1.12693	5.40184e-06	9.6765e-08	 (32 , 32 , 32) 
  1.15182	5.50125e-06	1.01156e-07	 (32 , 32 , 32) 
  1.17722	5.60277e-06	1.05698e-07	 (32 , 32 , 32) 
  1.20313	5.70643e-06	1.10401e-07	 (32 , 32 , 32) 
  1.22956	5.81228e-06	1.15275e-07	 (32 , 32 , 32) 
  1.25652	5.92037e-06	1.2033e-07	 (32 , 32 , 32) 
  1.28403	6.03073e-06	1.25575e-07	 (32 , 32 , 32) 
   1.3121	6.14342e-06	1.31022e-07	 (32 , 32 , 32) 
  1.34073	6.25849e-06	1.36681e-07	 (32 , 32 , 32) 
  1.36993	6.37598e-06	1.42562e-07	 (32 , 32 , 32) 
  1.39973	6.49594e-06	1.48677e-07	 (32 , 32 , 32) 
  1.43012	6.61844e-06	1.55035e-07	 (32 , 32 , 32) 
  1.46113	6.74351e-06	1.6165e-07	 (32 , 32 , 32) 
  1.49276	6.87122e-06	1.68533e-07	 (32 , 32 , 32) 
  1.52503	7.00162e-06	1.75696e-07	 (32 , 32 , 32) 
  1.55795	7.13478e-06	1.83151e-07	 (32 , 32 , 32) 
  1.59153	7.27075e-06	1.90912e-07	 (32 , 32 , 32) 
  1.62578	7.40959e-06	1.98992e-07	 (32 , 32 , 32) 
  1.66072	7.55137e-06	2.07405e-07	 (32 , 32 , 32) 
  1.69637	7.69616e-06	2.16166e-07	 (32 , 32 , 32) 
  1.73273	7.84403e-06	2.2529e-07	 (32 , 32 , 32) 
  1.76982	7.99503e-06	2.34791e-07	 (32 , 32 , 32) 
  1.80765	8.14925e-06	2.44688e-07	 (32 , 32 , 32) 
  1.84625	8.30676e-06	2.54995e-07	 (32 , 32 , 32) 
  1.88561	8.46764e-06	2.65732e-07	 (32 , 32 , 32) 
  1.92577	8.63196e-06	2.76916e-07	 (32 , 32 , 32) 
  1.96673	8.79981e-06	2.88566e-07	 (32 , 32 , 32) 
  2.00851	8.97127e-06	3.00702e-07	 (32 , 32 , 32) 
  2.05113	9.14642e-06	3.13344e-07	 (32 , 32 , 32) 
   2.0946	9.32535e-06	3.26514e-07	 (32 , 32 , 32) 
  2.13894	9.50816e-06	3.40234e-07	 (32 , 32 , 32) 
  2.18417	9.69493e-06	3.54527e-07	 (32 , 32 , 32) 
   2.2303	9.88575e-06	3.69416e-07	 (32 , 32 , 32) 
  2.27735	1.00807e-05	3.84927e-07	 (32 , 32 , 32) 
  2.32534	1.028e-05	4.01086e-07	 (32 , 32 , 32) 
  2.37428	1.04836e-05	4.17918e-07	 (32 , 32 , 32) 
   2.4242	1.06916e-05	4.35453e-07	 (32 , 32 , 32) 
  2.47512	1.09043e-05	4.53719e-07	 (32 , 32 , 32) 
  2.52704	1.11216e-05	4.72745e-07	 (32 , 32 , 32) 
  2.57999	1.13437e-05	4.92562e-07	 (32 , 32 , 32) 
  2.63399	1.15707e-05	5.13203e-07	 (32 , 32 , 32) 
  2.68906	1.18027e-05	5.34699e-07	 (32 , 32 , 32) 
  2.74522	1.20398e-05	5.57085e-07	 (32 , 32 , 32) 
  2.80248	1.22822e-05	5.80395e-07	 (32 , 32 , 32) 
  2.86087	1.25299e-05	6.04666e-07	 (32 , 32 , 32) 
   2.9204	1.27831e-05	6.29932e-07	 (32 , 32 , 32) 
   2.9811	1.30418e-05	6.56232e-07	 (32 , 32 , 32) 
  3.04298	1.33063e-05	6.83602e-07	 (32 , 32 , 32) 
  3.10606	1.35765e-05	7.12081e-07	 (32 , 32 , 32) 
  3.17036	1.38527e-05	7.41706e-07	 (32 , 32 , 32) 
