### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	5.21085e-21	        0	-3.11285e-20
 0.657739	5.66704e-12	1.40635e-09	-3.11285e-20
 0.673084	1.48669e-10	3.95936e-09	5.93511e-10
 0.688745	3.95008e-10	6.31676e-09	1.10011e-09
 0.704726	7.31331e-10	8.51192e-09	1.56786e-09
 0.721036	1.14552e-09	1.05675e-08	2.00256e-09
  0.73768	1.62707e-09	1.2503e-08	2.40793e-09
 0.754664	2.1669e-09	1.43358e-08	2.78723e-09
 0.771996	2.75721e-09	1.60815e-08	3.14343e-09
 0.789681	3.39129e-09	1.77538e-08	3.47917e-09
 0.807728	4.06344e-09	1.93654e-08	3.79688e-09
 0.826143	4.7688e-09	2.09275e-08	4.09877e-09
 0.844933	5.50329e-09	2.24503e-08	4.38685e-09
 0.864106	6.2635e-09	2.39429e-08	4.66296e-09
 0.883669	7.04661e-09	2.54137e-08	4.92877e-09
 0.903631	7.85033e-09	2.68703e-08	5.18582e-09
 0.923998	8.67284e-09	2.83196e-08	5.43552e-09
 0.944778	9.5127e-09	2.97681e-08	5.67918e-09
 0.965981	1.03689e-08	3.12215e-08	5.91798e-09
 0.987614	1.12406e-08	3.26853e-08	6.15303e-09
  1.00969	1.21274e-08	3.41645e-08	6.38536e-09
   1.0322	1.30291e-08	3.5664e-08	6.61592e-09
  1.05518	1.39456e-08	3.7188e-08	6.84558e-09
  1.07862	1.48773e-08	3.87408e-08	7.07518e-09
  1.10253	1.58244e-08	4.03264e-08	7.3055e-09
  1.12693	1.67875e-08	4.19486e-08	7.53726e-09
  1.15182	1.77672e-08	4.36111e-08	7.77115e-09
  1.17722	1.87644e-08	4.53173e-08	8.00783e-09
  1.20313	1.97799e-08	4.70709e-08	8.24793e-09
  1.22956	2.08148e-08	4.88751e-08	8.49204e-09
  1.25652	2.18701e-08	5.07333e-08	8.74073e-09
  1.28403	2.29471e-08	5.26488e-08	8.99457e-09
   1.3121	2.4047e-08	5.46248e-08	9.25408e-09
  1.34073	2.51711e-08	5.66648e-08	9.5198e-09
  1.36993	2.63208e-08	5.8772e-08	9.79224e-09
  1.39973	2.74977e-08	6.09496e-08	1.00719e-08
  1.43012	2.87031e-08	6.32012e-08	1.03593e-08
  1.46113	2.99389e-08	6.553e-08	1.06549e-08
  1.49276	3.12065e-08	6.79395e-08	1.09592e-08
  1.52503	3.25077e-08	7.04334e-08	1.12728e-08
  1.55795	3.38443e-08	7.30151e-08	1.1596e-08
  1.59153	3.52181e-08	7.56885e-08	1.19294e-08
  1.62578	3.66311e-08	7.84572e-08	1.22735e-08
  1.66072	3.80851e-08	8.13253e-08	1.26289e-08
  1.69637	3.95821e-08	8.42966e-08	1.2996e-08
  1.73273	4.11243e-08	8.73754e-08	1.33753e-08
  1.76982	4.27139e-08	9.05658e-08	1.37674e-08
  1.80765	4.43529e-08	9.38722e-08	1.41728e-08
  1.84625	4.60437e-08	9.72992e-08	1.45921e-08
  1.88561	4.77887e-08	1.00851e-07	1.50258e-08
  1.92577	4.95902e-08	1.04534e-07	1.54746e-08
  1.96673	5.14508e-08	1.08351e-07	1.59391e-08
  2.00851	5.33731e-08	1.12308e-07	1.64197e-08
  2.05113	5.53597e-08	1.16411e-07	1.69172e-08
   2.0946	5.74134e-08	1.20664e-07	1.74323e-08
  2.13894	5.95371e-08	1.25074e-07	1.79655e-08
  2.18417	6.17337e-08	1.29646e-07	1.85176e-08
   2.2303	6.40063e-08	1.34387e-07	1.90893e-08
  2.27735	6.63581e-08	1.39302e-07	1.96813e-08
  2.32534	6.87922e-08	1.44397e-07	2.02943e-08
  2.37428	7.13122e-08	1.4968e-07	2.0929e-08
   2.4242	7.39216e-08	1.55157e-07	2.15864e-08
  2.47512	7.66239e-08	1.60835e-07	2.2267e-08
  2.52704	7.94231e-08	1.6672e-07	2.29719e-08
  2.57999	8.23229e-08	1.72821e-07	2.37018e-08
  2.63399	8.53276e-08	1.79145e-07	2.44575e-08
  2.68906	8.84413e-08	1.85698e-07	2.524e-08
  2.74522	9.16685e-08	1.92489e-07	2.60501e-08
  2.80248	9.50138e-08	1.99526e-07	2.68887e-08
  2.86087	9.84819e-08	2.06816e-07	2.77567e-08
   2.9204	1.02078e-07	2.14367e-07	2.8655e-08
   2.9811	1.05807e-07	2.22187e-07	2.95845e-08
  3.04298	1.09674e-07	2.30285e-07	3.05462e-08
  3.10606	1.13686e-07	2.38666e-07	3.15408e-08
  3.17036	1.17847e-07	2.47341e-07	3.25694e-08
