### The result of the verage over time 
### d tau = 0.0015036
### number of kessence update = 10
### initial time = 0.642702
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642702	        0	        0	 (32 , 32 , 32) 
 0.644206	1.96506e-08	        0	 (32 , 32 , 32) 
 0.645713	3.98448e-08	        0	 (32 , 32 , 32) 
 0.647222	5.99603e-08	        0	 (32 , 32 , 32) 
 0.648735	8.0034e-08	        0	 (32 , 32 , 32) 
 0.650251	1.00064e-07	        0	 (32 , 32 , 32) 
  0.65177	1.20045e-07	        0	 (32 , 32 , 32) 
 0.653293	1.39977e-07	        0	 (32 , 32 , 32) 
 0.654818	1.59857e-07	        0	 (32 , 32 , 32) 
 0.656347	1.79685e-07	        0	 (32 , 32 , 32) 
 0.657878	1.99462e-07	        0	 (32 , 32 , 32) 
 0.659413	2.19188e-07	        0	 (32 , 32 , 32) 
 0.660951	2.38863e-07	        0	 (32 , 32 , 32) 
 0.662492	2.58488e-07	        0	 (32 , 32 , 32) 
 0.664036	2.78063e-07	        0	 (32 , 32 , 32) 
 0.665584	2.97588e-07	        0	 (32 , 32 , 32) 
 0.667135	3.17065e-07	        0	 (32 , 32 , 32) 
 0.668688	3.36493e-07	        0	 (32 , 32 , 32) 
 0.670245	3.55874e-07	        0	 (32 , 32 , 32) 
 0.671806	3.75207e-07	        0	 (32 , 32 , 32) 
 0.673369	3.94493e-07	        0	 (32 , 32 , 32) 
 0.674936	4.13732e-07	        0	 (32 , 32 , 32) 
 0.676506	4.32925e-07	        0	 (32 , 32 , 32) 
 0.678079	4.52073e-07	        0	 (32 , 32 , 32) 
 0.679655	4.71176e-07	        0	 (32 , 32 , 32) 
 0.681234	4.90233e-07	        0	 (32 , 32 , 32) 
 0.682817	5.09246e-07	        0	 (32 , 32 , 32) 
 0.684403	5.28216e-07	        0	 (32 , 32 , 32) 
 0.685993	5.47141e-07	        0	 (32 , 32 , 32) 
 0.687585	5.66023e-07	        0	 (32 , 32 , 32) 
 0.689181	5.84863e-07	        0	 (32 , 32 , 32) 
  0.69078	6.0366e-07	        0	 (32 , 32 , 32) 
 0.692382	6.22414e-07	        0	 (32 , 32 , 32) 
 0.693988	6.41127e-07	        0	 (32 , 32 , 32) 
 0.695597	6.59798e-07	        0	 (32 , 32 , 32) 
 0.697209	6.78428e-07	        0	 (32 , 32 , 32) 
 0.698825	6.97017e-07	        0	 (32 , 32 , 32) 
 0.700444	7.15566e-07	        0	 (32 , 32 , 32) 
 0.702066	7.34075e-07	        0	 (32 , 32 , 32) 
 0.703691	7.52543e-07	        0	 (32 , 32 , 32) 
  0.70532	7.70973e-07	        0	 (32 , 32 , 32) 
 0.706952	7.89362e-07	        0	 (32 , 32 , 32) 
 0.708588	8.07713e-07	        0	 (32 , 32 , 32) 
 0.710227	8.26026e-07	        0	 (32 , 32 , 32) 
 0.711869	8.443e-07	        0	 (32 , 32 , 32) 
 0.713514	8.62536e-07	        0	 (32 , 32 , 32) 
 0.715163	8.80734e-07	        0	 (32 , 32 , 32) 
 0.716816	8.98895e-07	        0	 (32 , 32 , 32) 
 0.718471	9.17019e-07	        0	 (32 , 32 , 32) 
  0.72013	9.35106e-07	        0	 (32 , 32 , 32) 
 0.721793	9.53156e-07	        0	 (32 , 32 , 32) 
 0.723459	9.7117e-07	        0	 (32 , 32 , 32) 
 0.725128	9.89148e-07	        0	 (32 , 32 , 32) 
 0.726801	1.00709e-06	        0	 (32 , 32 , 32) 
 0.728477	1.025e-06	        0	 (32 , 32 , 32) 
 0.730157	1.04287e-06	        0	 (32 , 32 , 32) 
  0.73184	1.06071e-06	        0	 (32 , 32 , 32) 
 0.733526	1.07851e-06	        0	 (32 , 32 , 32) 
 0.735216	1.09628e-06	        0	 (32 , 32 , 32) 
  0.73691	1.11401e-06	        0	 (32 , 32 , 32) 
 0.738606	1.13171e-06	        0	 (32 , 32 , 32) 
 0.740307	1.14938e-06	        0	 (32 , 32 , 32) 
  0.74201	1.16701e-06	        0	 (32 , 32 , 32) 
 0.743718	1.18461e-06	        0	 (32 , 32 , 32) 
 0.745429	1.20218e-06	        0	 (32 , 32 , 32) 
 0.747143	1.21971e-06	        0	 (32 , 32 , 32) 
 0.748861	1.23722e-06	        0	 (32 , 32 , 32) 
 0.750582	1.25469e-06	        0	 (32 , 32 , 32) 
 0.752307	1.27213e-06	        0	 (32 , 32 , 32) 
 0.754035	1.28954e-06	        0	 (32 , 32 , 32) 
 0.755767	1.30691e-06	        0	 (32 , 32 , 32) 
 0.757502	1.32426e-06	        0	 (32 , 32 , 32) 
 0.759241	1.34157e-06	        0	 (32 , 32 , 32) 
 0.760984	1.35886e-06	        0	 (32 , 32 , 32) 
  0.76273	1.37611e-06	        0	 (32 , 32 , 32) 
 0.764479	1.39334e-06	        0	 (32 , 32 , 32) 
 0.766233	1.41053e-06	        0	 (32 , 32 , 32) 
 0.767989	1.4277e-06	        0	 (32 , 32 , 32) 
  0.76975	1.44484e-06	        0	 (32 , 32 , 32) 
 0.771514	1.46194e-06	        0	 (32 , 32 , 32) 
 0.773281	1.47902e-06	        0	 (32 , 32 , 32) 
 0.775053	1.49607e-06	        0	 (32 , 32 , 32) 
 0.776827	1.5131e-06	        0	 (32 , 32 , 32) 
 0.778606	1.53009e-06	        0	 (32 , 32 , 32) 
 0.780388	1.54706e-06	        0	 (32 , 32 , 32) 
 0.782174	1.564e-06	        0	 (32 , 32 , 32) 
 0.783963	1.58091e-06	        0	 (32 , 32 , 32) 
 0.785756	1.59779e-06	        0	 (32 , 32 , 32) 
 0.787553	1.61465e-06	        0	 (32 , 32 , 32) 
 0.789353	1.63148e-06	        0	 (32 , 32 , 32) 
 0.791157	1.64829e-06	        0	 (32 , 32 , 32) 
 0.792964	1.66507e-06	        0	 (32 , 32 , 32) 
 0.794776	1.68182e-06	        0	 (32 , 32 , 32) 
 0.796591	1.69855e-06	        0	 (32 , 32 , 32) 
  0.79841	1.71525e-06	        0	 (32 , 32 , 32) 
 0.800232	1.73193e-06	        0	 (32 , 32 , 32) 
 0.802058	1.74858e-06	        0	 (32 , 32 , 32) 
 0.803888	1.7652e-06	        0	 (32 , 32 , 32) 
 0.805722	1.78181e-06	        0	 (32 , 32 , 32) 
 0.807559	1.79839e-06	        0	 (32 , 32 , 32) 
   0.8094	1.81494e-06	        0	 (32 , 32 , 32) 
 0.811245	1.83147e-06	        0	 (32 , 32 , 32) 
 0.813094	1.84798e-06	        0	 (32 , 32 , 32) 
 0.814946	1.86446e-06	        0	 (32 , 32 , 32) 
 0.816803	1.88092e-06	        0	 (32 , 32 , 32) 
 0.818663	1.89736e-06	        0	 (32 , 32 , 32) 
 0.820526	1.91377e-06	        0	 (32 , 32 , 32) 
 0.822394	1.93016e-06	        0	 (32 , 32 , 32) 
 0.824265	1.94653e-06	        0	 (32 , 32 , 32) 
  0.82614	1.96288e-06	        0	 (32 , 32 , 32) 
 0.828019	1.9792e-06	        0	 (32 , 32 , 32) 
 0.829902	1.9955e-06	        0	 (32 , 32 , 32) 
 0.831789	2.01178e-06	        0	 (32 , 32 , 32) 
 0.833679	2.02804e-06	        0	 (32 , 32 , 32) 
 0.835574	2.04428e-06	        0	 (32 , 32 , 32) 
 0.837472	2.0605e-06	        0	 (32 , 32 , 32) 
 0.839374	2.0767e-06	        0	 (32 , 32 , 32) 
  0.84128	2.09287e-06	        0	 (32 , 32 , 32) 
  0.84319	2.10903e-06	        0	 (32 , 32 , 32) 
 0.845104	2.12517e-06	        0	 (32 , 32 , 32) 
 0.847021	2.14128e-06	        0	 (32 , 32 , 32) 
 0.848943	2.15738e-06	        0	 (32 , 32 , 32) 
 0.850868	2.17345e-06	        0	 (32 , 32 , 32) 
 0.852798	2.18951e-06	        0	 (32 , 32 , 32) 
 0.854731	2.20555e-06	        0	 (32 , 32 , 32) 
 0.856668	2.22157e-06	        0	 (32 , 32 , 32) 
 0.858609	2.23757e-06	        0	 (32 , 32 , 32) 
 0.860554	2.25355e-06	        0	 (32 , 32 , 32) 
 0.862503	2.26951e-06	        0	 (32 , 32 , 32) 
 0.864457	2.28546e-06	        0	 (32 , 32 , 32) 
 0.866414	2.30138e-06	        0	 (32 , 32 , 32) 
 0.868375	2.31729e-06	        0	 (32 , 32 , 32) 
  0.87034	2.33318e-06	        0	 (32 , 32 , 32) 
 0.872309	2.34906e-06	        0	 (32 , 32 , 32) 
 0.874282	2.36491e-06	        0	 (32 , 32 , 32) 
 0.876259	2.38075e-06	        0	 (32 , 32 , 32) 
  0.87824	2.39657e-06	        0	 (32 , 32 , 32) 
 0.880225	2.41238e-06	        0	 (32 , 32 , 32) 
 0.882214	2.42817e-06	        0	 (32 , 32 , 32) 
 0.884207	2.44394e-06	        0	 (32 , 32 , 32) 
 0.886204	2.4597e-06	        0	 (32 , 32 , 32) 
 0.888205	2.47544e-06	        0	 (32 , 32 , 32) 
 0.890211	2.49116e-06	        0	 (32 , 32 , 32) 
  0.89222	2.50687e-06	        0	 (32 , 32 , 32) 
 0.894233	2.52256e-06	        0	 (32 , 32 , 32) 
 0.896251	2.53824e-06	        0	 (32 , 32 , 32) 
 0.898273	2.5539e-06	        0	 (32 , 32 , 32) 
 0.900298	2.56955e-06	        0	 (32 , 32 , 32) 
 0.902328	2.58518e-06	        0	 (32 , 32 , 32) 
 0.904362	2.6008e-06	        0	 (32 , 32 , 32) 
 0.906401	2.6164e-06	        0	 (32 , 32 , 32) 
 0.908443	2.63199e-06	        0	 (32 , 32 , 32) 
 0.910489	2.64757e-06	        0	 (32 , 32 , 32) 
  0.91254	2.66313e-06	        0	 (32 , 32 , 32) 
 0.914595	2.67868e-06	        0	 (32 , 32 , 32) 
 0.916654	2.69421e-06	        0	 (32 , 32 , 32) 
 0.918717	2.70973e-06	        0	 (32 , 32 , 32) 
 0.920784	2.72524e-06	        0	 (32 , 32 , 32) 
 0.922856	2.74073e-06	        0	 (32 , 32 , 32) 
 0.924931	2.75621e-06	        0	 (32 , 32 , 32) 
 0.927011	2.77168e-06	        0	 (32 , 32 , 32) 
 0.929095	2.78713e-06	        0	 (32 , 32 , 32) 
 0.931184	2.80258e-06	        0	 (32 , 32 , 32) 
 0.933276	2.81801e-06	        0	 (32 , 32 , 32) 
 0.935373	2.83342e-06	        0	 (32 , 32 , 32) 
 0.937474	2.84883e-06	        0	 (32 , 32 , 32) 
  0.93958	2.86423e-06	        0	 (32 , 32 , 32) 
  0.94169	2.87961e-06	        0	 (32 , 32 , 32) 
 0.943804	2.89498e-06	        0	 (32 , 32 , 32) 
 0.945922	2.91034e-06	        0	 (32 , 32 , 32) 
 0.948044	2.92569e-06	        0	 (32 , 32 , 32) 
 0.950171	2.94102e-06	        0	 (32 , 32 , 32) 
 0.952302	2.95635e-06	        0	 (32 , 32 , 32) 
 0.954438	2.97167e-06	        0	 (32 , 32 , 32) 
 0.956578	2.98697e-06	        0	 (32 , 32 , 32) 
 0.958722	3.00227e-06	        0	 (32 , 32 , 32) 
  0.96087	3.01755e-06	        0	 (32 , 32 , 32) 
 0.963023	3.03283e-06	        0	 (32 , 32 , 32) 
 0.965181	3.04809e-06	        0	 (32 , 32 , 32) 
 0.967342	3.06334e-06	        0	 (32 , 32 , 32) 
 0.969508	3.07859e-06	        0	 (32 , 32 , 32) 
 0.971679	3.09383e-06	        0	 (32 , 32 , 32) 
 0.973853	3.10905e-06	        0	 (32 , 32 , 32) 
 0.976033	3.12427e-06	        0	 (32 , 32 , 32) 
 0.978216	3.13948e-06	        0	 (32 , 32 , 32) 
 0.980404	3.15467e-06	        0	 (32 , 32 , 32) 
 0.982597	3.16986e-06	        0	 (32 , 32 , 32) 
 0.984794	3.18505e-06	        0	 (32 , 32 , 32) 
 0.986995	3.20022e-06	        0	 (32 , 32 , 32) 
 0.989201	3.21538e-06	        0	 (32 , 32 , 32) 
 0.991411	3.23054e-06	        0	 (32 , 32 , 32) 
 0.993626	3.24569e-06	        0	 (32 , 32 , 32) 
 0.995845	3.26083e-06	        0	 (32 , 32 , 32) 
 0.998069	3.27596e-06	        0	 (32 , 32 , 32) 
   1.0003	3.29109e-06	        0	 (32 , 32 , 32) 
  1.00253	3.3062e-06	        0	 (32 , 32 , 32) 
  1.00477	3.32131e-06	        0	 (32 , 32 , 32) 
  1.00701	3.33642e-06	        0	 (32 , 32 , 32) 
  1.00926	3.35151e-06	        0	 (32 , 32 , 32) 
  1.01151	3.3666e-06	        0	 (32 , 32 , 32) 
  1.01376	3.38168e-06	        0	 (32 , 32 , 32) 
  1.01602	3.39676e-06	        0	 (32 , 32 , 32) 
  1.01829	3.41183e-06	        0	 (32 , 32 , 32) 
  1.02056	3.42689e-06	        0	 (32 , 32 , 32) 
  1.02283	3.44195e-06	        0	 (32 , 32 , 32) 
  1.02511	3.457e-06	        0	 (32 , 32 , 32) 
  1.02739	3.47204e-06	        0	 (32 , 32 , 32) 
  1.02968	3.48708e-06	        0	 (32 , 32 , 32) 
  1.03197	3.50211e-06	        0	 (32 , 32 , 32) 
  1.03427	3.51714e-06	        0	 (32 , 32 , 32) 
