### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.01085e-06	-1.80466e-09	 (32 , 32 , 32) 
  12.4142	2.07818e-06	-1.58456e-09	 (32 , 32 , 32) 
  12.6625	3.07874e-06	-1.35741e-09	 (32 , 32 , 32) 
  12.9158	4.04509e-06	-1.11056e-09	 (32 , 32 , 32) 
  13.1741	4.98122e-06	-8.33683e-10	 (32 , 32 , 32) 
  13.4376	5.88961e-06	-5.18763e-10	 (32 , 32 , 32) 
  13.7063	6.77253e-06	-1.5967e-10	 (32 , 32 , 32) 
  13.9805	7.63212e-06	2.48191e-10	 (32 , 32 , 32) 
  14.2601	8.47039e-06	7.08185e-10	 (32 , 32 , 32) 
  14.5453	9.28923e-06	1.2227e-09	 (32 , 32 , 32) 
  14.8362	1.00904e-05	1.79335e-09	 (32 , 32 , 32) 
  15.1329	1.08756e-05	2.42116e-09	 (32 , 32 , 32) 
  15.4356	1.16464e-05	3.10671e-09	 (32 , 32 , 32) 
  15.7443	1.24043e-05	3.85024e-09	 (32 , 32 , 32) 
  16.0591	1.31507e-05	4.65177e-09	 (32 , 32 , 32) 
  16.3803	1.38869e-05	5.51118e-09	 (32 , 32 , 32) 
  16.7079	1.46142e-05	6.42827e-09	 (32 , 32 , 32) 
  17.0421	1.53338e-05	7.40281e-09	 (32 , 32 , 32) 
  17.3829	1.60468e-05	8.43459e-09	 (32 , 32 , 32) 
  17.7306	1.67543e-05	9.52346e-09	 (32 , 32 , 32) 
  18.0852	1.74574e-05	1.06693e-08	 (32 , 32 , 32) 
  18.4469	1.8157e-05	1.18723e-08	 (32 , 32 , 32) 
  18.8159	1.88541e-05	1.31324e-08	 (32 , 32 , 32) 
  19.1922	1.95496e-05	1.44501e-08	 (32 , 32 , 32) 
   19.576	2.02443e-05	1.58257e-08	 (32 , 32 , 32) 
  19.9675	2.0939e-05	1.72598e-08	 (32 , 32 , 32) 
  20.3669	2.16347e-05	1.87532e-08	 (32 , 32 , 32) 
  20.7742	2.2332e-05	2.03069e-08	 (32 , 32 , 32) 
  21.1897	2.30316e-05	2.19218e-08	 (32 , 32 , 32) 
  21.6135	2.37344e-05	2.35993e-08	 (32 , 32 , 32) 
  22.0458	2.44411e-05	2.53407e-08	 (32 , 32 , 32) 
  22.4867	2.51522e-05	2.71477e-08	 (32 , 32 , 32) 
  22.9364	2.58688e-05	2.90221e-08	 (32 , 32 , 32) 
  23.3951	2.65916e-05	3.09659e-08	 (32 , 32 , 32) 
  23.8631	2.73212e-05	3.29814e-08	 (32 , 32 , 32) 
  24.3403	2.80585e-05	3.50715e-08	 (32 , 32 , 32) 
  24.8271	2.88044e-05	3.72396e-08	 (32 , 32 , 32) 
  25.3237	2.95609e-05	3.94894e-08	 (32 , 32 , 32) 
  25.8301	3.03311e-05	4.18259e-08	 (32 , 32 , 32) 
  26.3467	3.11215e-05	4.42529e-08	 (32 , 32 , 32) 
  26.8737	3.19361e-05	4.67744e-08	 (32 , 32 , 32) 
  27.4111	3.27711e-05	4.93949e-08	 (32 , 32 , 32) 
  27.9594	3.36297e-05	5.21164e-08	 (32 , 32 , 32) 
  28.5186	3.45121e-05	5.49398e-08	 (32 , 32 , 32) 
  29.0889	3.54176e-05	5.78668e-08	 (32 , 32 , 32) 
  29.6707	3.63471e-05	6.08995e-08	 (32 , 32 , 32) 
  30.2641	3.73015e-05	6.40395e-08	 (32 , 32 , 32) 
  30.8694	3.82806e-05	6.72877e-08	 (32 , 32 , 32) 
  31.4868	3.92841e-05	7.06456e-08	 (32 , 32 , 32) 
  32.1165	4.03129e-05	7.41152e-08	 (32 , 32 , 32) 
  32.7589	4.13694e-05	7.76977e-08	 (32 , 32 , 32) 
   33.414	4.24537e-05	8.13937e-08	 (32 , 32 , 32) 
  34.0823	4.35655e-05	8.52042e-08	 (32 , 32 , 32) 
   34.764	4.47044e-05	8.91304e-08	 (32 , 32 , 32) 
  35.4592	4.58696e-05	9.31727e-08	 (32 , 32 , 32) 
  36.1684	4.7062e-05	9.73298e-08	 (32 , 32 , 32) 
  36.8918	4.82835e-05	1.01601e-07	 (32 , 32 , 32) 
  37.6296	4.9535e-05	1.05987e-07	 (32 , 32 , 32) 
  38.3796	5.08127e-05	1.1047e-07	 (32 , 32 , 32) 
  39.1296	5.20949e-05	1.14976e-07	 (32 , 32 , 32) 
  39.8796	5.33796e-05	1.19503e-07	 (32 , 32 , 32) 
  40.6296	5.46667e-05	1.24048e-07	 (32 , 32 , 32) 
  41.3796	5.59556e-05	1.2861e-07	 (32 , 32 , 32) 
  42.1296	5.72468e-05	1.33185e-07	 (32 , 32 , 32) 
  42.8796	5.85408e-05	1.3777e-07	 (32 , 32 , 32) 
  43.6296	5.98369e-05	1.42362e-07	 (32 , 32 , 32) 
  44.3796	6.11366e-05	1.46958e-07	 (32 , 32 , 32) 
  45.1296	6.24388e-05	1.51552e-07	 (32 , 32 , 32) 
  45.8796	6.37423e-05	1.56136e-07	 (32 , 32 , 32) 
  46.6296	6.5047e-05	1.60696e-07	 (32 , 32 , 32) 
  47.3796	6.63547e-05	1.65218e-07	 (32 , 32 , 32) 
  48.1296	6.76644e-05	1.69688e-07	 (32 , 32 , 32) 
  48.8796	6.89776e-05	1.74097e-07	 (32 , 32 , 32) 
  49.6296	7.03005e-05	1.7844e-07	 (32 , 32 , 32) 
  50.3796	7.16324e-05	1.82711e-07	 (32 , 32 , 32) 
  51.1296	7.29722e-05	1.86909e-07	 (32 , 32 , 32) 
  51.8796	7.43192e-05	1.91034e-07	 (32 , 32 , 32) 
  52.6296	7.5673e-05	1.95085e-07	 (32 , 32 , 32) 
  53.3796	7.70317e-05	1.99066e-07	 (32 , 32 , 32) 
  54.1296	7.8395e-05	2.0298e-07	 (32 , 32 , 32) 
  54.8796	7.97628e-05	2.06829e-07	 (32 , 32 , 32) 
  55.6296	8.11342e-05	2.10615e-07	 (32 , 32 , 32) 
  56.3796	8.25087e-05	2.14342e-07	 (32 , 32 , 32) 
  57.1296	8.38862e-05	2.18009e-07	 (32 , 32 , 32) 
  57.8796	8.52662e-05	2.21618e-07	 (32 , 32 , 32) 
  58.6296	8.66482e-05	2.2517e-07	 (32 , 32 , 32) 
  59.3796	8.80311e-05	2.28666e-07	 (32 , 32 , 32) 
  60.1296	8.94148e-05	2.32108e-07	 (32 , 32 , 32) 
  60.8796	9.07985e-05	2.35497e-07	 (32 , 32 , 32) 
  61.6296	9.21819e-05	2.38833e-07	 (32 , 32 , 32) 
  62.3796	9.35649e-05	2.42118e-07	 (32 , 32 , 32) 
  63.1296	9.49471e-05	2.45352e-07	 (32 , 32 , 32) 
  63.8796	9.63278e-05	2.48534e-07	 (32 , 32 , 32) 
  64.6296	9.77058e-05	2.51662e-07	 (32 , 32 , 32) 
  65.3796	9.90809e-05	2.54733e-07	 (32 , 32 , 32) 
  66.1296	0.000100454	2.5774e-07	 (32 , 32 , 32) 
  66.8796	0.000101825	2.6068e-07	 (32 , 32 , 32) 
  67.6296	0.000103194	2.63547e-07	 (32 , 32 , 32) 
  68.3796	0.000104561	2.66338e-07	 (32 , 32 , 32) 
  69.1296	0.000105929	2.6905e-07	 (32 , 32 , 32) 
  69.8796	0.000107296	2.71677e-07	 (32 , 32 , 32) 
  70.6296	0.000108663	2.74217e-07	 (32 , 32 , 32) 
  71.3796	0.000110029	2.76666e-07	 (32 , 32 , 32) 
  72.1296	0.000111394	2.79024e-07	 (32 , 32 , 32) 
  72.8796	0.000112758	2.8129e-07	 (32 , 32 , 32) 
  73.6296	0.000114122	2.83464e-07	 (32 , 32 , 32) 
  74.3796	0.000115485	2.85547e-07	 (32 , 32 , 32) 
  75.1296	0.000116849	2.87537e-07	 (32 , 32 , 32) 
  75.8796	0.000118212	2.89436e-07	 (32 , 32 , 32) 
  76.6296	0.000119574	2.91244e-07	 (32 , 32 , 32) 
  77.3796	0.000120934	2.92963e-07	 (32 , 32 , 32) 
  78.1296	0.000122293	2.94594e-07	 (32 , 32 , 32) 
  78.8796	0.000123649	2.96138e-07	 (32 , 32 , 32) 
  79.6296	0.000125003	2.97597e-07	 (32 , 32 , 32) 
  80.3796	0.000126354	2.98973e-07	 (32 , 32 , 32) 
  81.1296	0.000127703	3.00269e-07	 (32 , 32 , 32) 
  81.8796	0.00012905	3.01487e-07	 (32 , 32 , 32) 
  82.6296	0.000130392	3.02629e-07	 (32 , 32 , 32) 
  83.3796	0.000131729	3.03696e-07	 (32 , 32 , 32) 
  84.1296	0.000133062	3.04691e-07	 (32 , 32 , 32) 
  84.8796	0.00013439	3.05617e-07	 (32 , 32 , 32) 
  85.6296	0.000135714	3.06476e-07	 (32 , 32 , 32) 
  86.3796	0.000137032	3.0727e-07	 (32 , 32 , 32) 
  87.1296	0.000138345	3.08001e-07	 (32 , 32 , 32) 
  87.8796	0.000139653	3.08671e-07	 (32 , 32 , 32) 
  88.6296	0.000140955	3.09279e-07	 (32 , 32 , 32) 
  89.3796	0.000142251	3.09829e-07	 (32 , 32 , 32) 
  90.1296	0.000143541	3.10321e-07	 (32 , 32 , 32) 
  90.8796	0.000144826	3.10758e-07	 (32 , 32 , 32) 
  91.6296	0.000146104	3.1114e-07	 (32 , 32 , 32) 
  92.3796	0.000147377	3.11469e-07	 (32 , 32 , 32) 
  93.1296	0.000148643	3.11748e-07	 (32 , 32 , 32) 
  93.8796	0.000149903	3.11976e-07	 (32 , 32 , 32) 
  94.6296	0.000151157	3.12157e-07	 (32 , 32 , 32) 
  95.3796	0.000152405	3.12292e-07	 (32 , 32 , 32) 
  96.1296	0.000153647	3.12382e-07	 (32 , 32 , 32) 
  96.8796	0.000154882	3.12429e-07	 (32 , 32 , 32) 
  97.6296	0.000156112	3.12434e-07	 (32 , 32 , 32) 
  98.3796	0.000157335	3.124e-07	 (32 , 32 , 32) 
  99.1296	0.000158553	3.12327e-07	 (32 , 32 , 32) 
  99.8796	0.000159765	3.12217e-07	 (32 , 32 , 32) 
   100.63	0.000160973	3.1207e-07	 (32 , 32 , 32) 
   101.38	0.000162175	3.11887e-07	 (32 , 32 , 32) 
   102.13	0.000163372	3.11671e-07	 (32 , 32 , 32) 
   102.88	0.000164563	3.1142e-07	 (32 , 32 , 32) 
   103.63	0.000165749	3.11137e-07	 (32 , 32 , 32) 
   104.38	0.00016693	3.10823e-07	 (32 , 32 , 32) 
   105.13	0.000168105	3.10477e-07	 (32 , 32 , 32) 
   105.88	0.000169275	3.10102e-07	 (32 , 32 , 32) 
   106.63	0.00017044	3.09697e-07	 (32 , 32 , 32) 
