### The result of the verage over time 
### d tau = 0.0426039
### number of kessence update = 10
### initial time = 1.44254
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  1.44254	-9.70781e-26	        0	-3.49401e-21
  1.48515	-1.51777e-11	-3.75777e-10	-3.49401e-21
  1.52879	-2.54969e-11	-3.33221e-10	3.85872e-11
   1.5735	-3.23631e-11	-2.94601e-10	7.37086e-11
  1.61929	-3.62012e-11	-2.59094e-10	1.06309e-10
  1.66619	-3.73826e-11	-2.26e-10	1.36656e-10
   1.7142	-3.62223e-11	-1.94715e-10	1.64979e-10
  1.76337	-3.29867e-11	-1.64721e-10	1.91484e-10
  1.81369	-2.79e-11	-1.35577e-10	2.16359e-10
  1.86521	-2.11505e-11	-1.06905e-10	2.39774e-10
  1.91793	-1.28956e-11	-7.83803e-11	2.61889e-10
  1.97188	-3.26566e-12	-4.97284e-11	2.82852e-10
  2.02709	7.63177e-12	-2.07138e-11	3.02798e-10
  2.08358	1.97089e-11	8.86385e-12	3.21857e-10
  2.14137	3.28951e-11	3.91758e-11	3.40147e-10
  2.20048	4.71341e-11	7.03685e-11	3.57778e-10
  2.26094	6.23823e-11	1.02567e-10	3.74855e-10
  2.32278	7.8607e-11	1.3588e-10	3.91476e-10
  2.38603	9.57848e-11	1.70401e-10	4.0773e-10
  2.45069	1.139e-10	2.0621e-10	4.23703e-10
  2.51682	1.32944e-10	2.43382e-10	4.39475e-10
  2.58442	1.52915e-10	2.81979e-10	4.55121e-10
  2.65353	1.73815e-10	3.2206e-10	4.70713e-10
  2.72418	1.9565e-10	3.63679e-10	4.86315e-10
  2.79639	2.18434e-10	4.06888e-10	5.01994e-10
   2.8702	2.42179e-10	4.51734e-10	5.17807e-10
  2.94563	2.66905e-10	4.98265e-10	5.33812e-10
  3.02271	2.92632e-10	5.46528e-10	5.50065e-10
  3.10149	3.19382e-10	5.96571e-10	5.66616e-10
  3.18198	3.47183e-10	6.48442e-10	5.83518e-10
  3.26421	3.76061e-10	7.0219e-10	6.00817e-10
  3.34824	4.06048e-10	7.57868e-10	6.18562e-10
  3.43408	4.37174e-10	8.15531e-10	6.36798e-10
  3.52176	4.69475e-10	8.75233e-10	6.55571e-10
  3.61134	5.02986e-10	9.37037e-10	6.74923e-10
  3.70284	5.37746e-10	1.00101e-09	6.94899e-10
  3.79629	5.73793e-10	1.0672e-09	7.15542e-10
  3.89174	6.11171e-10	1.13571e-09	7.36894e-10
  3.98922	6.49923e-10	1.20658e-09	7.58999e-10
  4.08877	6.90095e-10	1.27992e-09	7.81898e-10
  4.19044	7.31736e-10	1.35579e-09	8.05635e-10
  4.29425	7.74895e-10	1.43429e-09	8.30254e-10
  4.40026	8.19625e-10	1.5155e-09	8.55797e-10
  4.50851	8.65981e-10	1.59954e-09	8.8231e-10
  4.61903	9.1402e-10	1.68649e-09	9.09838e-10
  4.73187	9.63802e-10	1.77647e-09	9.38428e-10
  4.84707	1.01539e-09	1.86959e-09	9.68125e-10
  4.96469	1.06885e-09	1.96596e-09	9.9898e-10
  5.08477	1.12424e-09	2.06572e-09	1.03104e-09
  5.20734	1.18165e-09	2.16899e-09	1.06436e-09
  5.33248	1.24114e-09	2.27591e-09	1.09899e-09
  5.46021	1.30279e-09	2.38661e-09	1.13498e-09
   5.5906	1.36668e-09	2.50125e-09	1.1724e-09
  5.72369	1.4329e-09	2.61999e-09	1.21129e-09
  5.85954	1.50153e-09	2.74298e-09	1.25172e-09
   5.9982	1.57266e-09	2.8704e-09	1.29375e-09
  6.13972	1.64639e-09	3.00241e-09	1.33744e-09
  6.28416	1.72282e-09	3.13921e-09	1.38286e-09
  6.43158	1.80205e-09	3.28098e-09	1.43009e-09
  6.58203	1.88419e-09	3.42793e-09	1.47918e-09
  6.73558	1.96935e-09	3.58026e-09	1.53021e-09
  6.89228	2.05764e-09	3.73818e-09	1.58327e-09
   7.0522	2.1492e-09	3.90193e-09	1.63842e-09
   7.2154	2.24414e-09	4.07174e-09	1.69576e-09
  7.38194	2.3426e-09	4.24785e-09	1.75537e-09
  7.55189	2.44472e-09	4.43052e-09	1.81733e-09
  7.72531	2.55064e-09	4.62001e-09	1.88175e-09
  7.90228	2.6605e-09	4.81659e-09	1.94871e-09
  8.08285	2.77447e-09	5.02056e-09	2.01832e-09
  8.26712	2.8927e-09	5.2322e-09	2.09068e-09
  8.45514	3.01536e-09	5.45183e-09	2.1659e-09
  8.64698	3.14264e-09	5.67978e-09	2.24408e-09
  8.84274	3.2747e-09	5.91636e-09	2.32536e-09
  9.04247	3.41174e-09	6.16194e-09	2.40985e-09
  9.24627	3.55396e-09	6.41688e-09	2.49767e-09
   9.4542	3.70156e-09	6.68155e-09	2.58896e-09
  9.66636	3.85475e-09	6.95634e-09	2.68385e-09
  9.88282	4.01377e-09	7.24166e-09	2.78249e-09
  10.1037	4.17883e-09	7.53794e-09	2.88502e-09
   10.329	4.35018e-09	7.84561e-09	2.9916e-09
  10.5589	4.52807e-09	8.16514e-09	3.10238e-09
  10.7934	4.71276e-09	8.49699e-09	3.21754e-09
  11.0327	4.90452e-09	8.84166e-09	3.33724e-09
  11.2769	5.10364e-09	9.19968e-09	3.46167e-09
  11.5259	5.31039e-09	9.57156e-09	3.59101e-09
    11.78	5.5251e-09	9.95788e-09	3.72546e-09
  12.0393	5.74808e-09	1.03592e-08	3.86521e-09
  12.3038	5.97965e-09	1.07761e-08	4.01049e-09
  12.5736	6.22017e-09	1.12093e-08	4.16151e-09
  12.8488	6.46998e-09	1.16594e-08	4.31849e-09
  13.1296	6.72946e-09	1.2127e-08	4.48169e-09
  13.4161	6.999e-09	1.26129e-08	4.65133e-09
  13.7083	7.27899e-09	1.31178e-08	4.82768e-09
  14.0065	7.56986e-09	1.36425e-08	5.01101e-09
  14.3106	7.87205e-09	1.41877e-08	5.2016e-09
  14.6209	8.18599e-09	1.47543e-08	5.39973e-09
  14.9374	8.51218e-09	1.53432e-08	5.60572e-09
  15.2603	8.85108e-09	1.59552e-08	5.81986e-09
  15.5896	9.20323e-09	1.65912e-08	6.0425e-09
  15.9256	9.56914e-09	1.72522e-08	6.27397e-09
  16.2684	9.94938e-09	1.79393e-08	6.51463e-09
   16.618	1.03445e-08	1.86535e-08	6.76485e-09
  16.9747	1.07551e-08	1.93958e-08	7.02501e-09
  17.3385	1.11819e-08	2.01674e-08	7.29552e-09
  17.7096	1.16254e-08	2.09695e-08	7.57679e-09
  18.0882	1.20864e-08	2.18033e-08	7.86927e-09
  18.4744	1.25655e-08	2.267e-08	8.17339e-09
  18.8683	1.30635e-08	2.3571e-08	8.48963e-09
  19.2701	1.35812e-08	2.45077e-08	8.81847e-09
    19.68	1.41193e-08	2.54814e-08	9.16041e-09
   20.098	1.46787e-08	2.64937e-08	9.51598e-09
  20.5245	1.52602e-08	2.75461e-08	9.88572e-09
  20.9595	1.58648e-08	2.86402e-08	1.02702e-08
  21.4031	1.64934e-08	2.97775e-08	1.06701e-08
  21.8557	1.71469e-08	3.09599e-08	1.10858e-08
