### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  5.87787	7.65275e-08	8.90667e-08	2.55889e-08
  5.97529	7.99523e-08	9.13216e-08	2.58546e-08
   6.0723	8.35664e-08	9.35382e-08	2.60793e-08
  6.16872	8.73792e-08	9.57052e-08	2.62598e-08
  6.26439	9.13997e-08	9.78111e-08	2.63934e-08
  6.35915	9.56362e-08	9.98439e-08	2.64779e-08
  6.45282	1.00097e-07	1.01792e-07	2.65115e-08
  6.54525	1.04788e-07	1.03642e-07	2.64931e-08
   6.6363	1.09716e-07	1.05384e-07	2.64223e-08
  6.72582	1.14886e-07	1.07005e-07	2.6299e-08
  6.81369	1.20302e-07	1.08496e-07	2.61241e-08
   6.8998	1.25966e-07	1.09846e-07	2.5899e-08
  6.98405	1.3188e-07	1.11047e-07	2.56256e-08
  7.06634	1.38045e-07	1.12091e-07	2.53064e-08
  7.14661	1.4446e-07	1.12972e-07	2.49443e-08
   7.2248	1.51123e-07	1.13683e-07	2.45425e-08
  7.30085	1.58032e-07	1.14223e-07	2.41047e-08
  7.37475	1.65183e-07	1.14588e-07	2.36345e-08
  7.44647	1.72571e-07	1.14777e-07	2.31359e-08
  7.51601	1.80193e-07	1.14792e-07	2.26127e-08
  7.58335	1.88044e-07	1.14633e-07	2.20688e-08
  7.64853	1.96116e-07	1.14305e-07	2.1508e-08
  7.71154	2.04405e-07	1.13811e-07	2.09338e-08
  7.77243	2.12904e-07	1.13158e-07	2.03499e-08
  7.83122	2.21609e-07	1.1235e-07	1.97593e-08
  7.88795	2.30511e-07	1.11395e-07	1.9165e-08
  7.94267	2.39607e-07	1.10301e-07	1.85699e-08
  7.99541	2.48891e-07	1.09076e-07	1.79764e-08
  8.04623	2.58356e-07	1.07729e-07	1.73867e-08
  8.09517	 2.68e-07	1.06269e-07	1.68028e-08
   8.1423	2.77816e-07	1.04705e-07	1.62264e-08
  8.18766	2.87802e-07	1.03046e-07	1.5659e-08
  8.23131	2.97954e-07	1.01302e-07	1.51019e-08
  8.27329	3.08269e-07	9.94814e-08	1.45562e-08
  8.31367	3.18743e-07	9.75936e-08	1.40228e-08
   8.3525	3.29377e-07	9.56473e-08	1.35023e-08
  8.38983	3.40167e-07	9.3651e-08	1.29953e-08
  8.42571	3.51112e-07	9.1613e-08	1.25022e-08
  8.46019	3.62214e-07	8.95411e-08	1.20234e-08
  8.49333	3.7347e-07	8.74427e-08	1.15591e-08
  8.52517	3.84882e-07	8.5325e-08	1.11092e-08
  8.55576	3.96451e-07	8.31944e-08	1.06739e-08
  8.58515	4.08177e-07	8.10573e-08	1.0253e-08
  8.61338	4.20064e-07	7.89193e-08	9.84639e-09
   8.6405	4.32112e-07	7.6786e-08	9.45397e-09
  8.66654	4.44324e-07	7.4662e-08	9.07547e-09
  8.69156	4.56703e-07	7.25521e-08	8.71063e-09
  8.71558	4.69253e-07	7.04602e-08	8.35916e-09
  8.73865	4.81976e-07	6.83901e-08	8.02076e-09
   8.7608	4.94878e-07	6.63451e-08	7.69508e-09
  8.78207	5.07961e-07	6.43283e-08	7.38179e-09
   8.8025	5.2123e-07	6.23422e-08	7.08052e-09
  8.82211	5.34691e-07	6.03893e-08	6.79093e-09
  8.84094	5.48347e-07	5.84715e-08	6.51264e-09
  8.85902	5.62204e-07	5.65905e-08	6.24528e-09
  8.87638	5.76268e-07	5.47479e-08	5.9885e-09
  8.89305	5.90544e-07	5.29448e-08	5.74193e-09
  8.90906	6.05038e-07	5.11823e-08	5.50522e-09
  8.92442	6.19755e-07	4.94611e-08	5.278e-09
  8.93917	6.34703e-07	4.77819e-08	5.05995e-09
  8.95333	6.49887e-07	4.61451e-08	4.85071e-09
  8.96693	6.65315e-07	4.45509e-08	4.64996e-09
  8.97998	6.80992e-07	4.29993e-08	4.45738e-09
  8.99252	6.96925e-07	4.14905e-08	4.27266e-09
  9.00455	7.13123e-07	4.00241e-08	4.09548e-09
   9.0161	7.29591e-07	3.86001e-08	3.92557e-09
  9.02719	7.46337e-07	3.72179e-08	3.76263e-09
  9.03784	7.63369e-07	3.58772e-08	3.60639e-09
  9.04806	7.80695e-07	3.45774e-08	3.45658e-09
  9.05787	7.98321e-07	3.3318e-08	3.31294e-09
  9.06729	8.16257e-07	3.20983e-08	3.17524e-09
  9.07633	8.3451e-07	3.09176e-08	3.04322e-09
  9.08501	8.53087e-07	2.97751e-08	2.91666e-09
  9.09335	8.71999e-07	2.86702e-08	2.79534e-09
  9.10135	8.91253e-07	2.76019e-08	2.67905e-09
  9.10903	9.10857e-07	2.65695e-08	2.56757e-09
   9.1164	9.30822e-07	2.55721e-08	2.46072e-09
  9.12348	9.51154e-07	2.46088e-08	2.3583e-09
  9.13028	9.71864e-07	2.36788e-08	2.26013e-09
   9.1368	9.92962e-07	2.27812e-08	2.16604e-09
  9.14307	1.01445e-06	2.19151e-08	2.07585e-09
  9.14908	1.03635e-06	2.10797e-08	1.98942e-09
  9.15485	1.05867e-06	2.0274e-08	1.90658e-09
  9.16039	1.08141e-06	1.94973e-08	1.82718e-09
  9.16571	1.10458e-06	1.87485e-08	1.75108e-09
  9.17082	1.1282e-06	1.80269e-08	1.67815e-09
  9.17572	1.15228e-06	1.73317e-08	1.60825e-09
  9.18043	1.17682e-06	1.66619e-08	1.54126e-09
  9.18495	1.20185e-06	1.60168e-08	1.47706e-09
  9.18928	1.22735e-06	1.53957e-08	1.41554e-09
  9.19345	1.25336e-06	1.47976e-08	1.35657e-09
  9.19745	1.27988e-06	1.42218e-08	1.30006e-09
  9.20128	1.30692e-06	1.36676e-08	1.2459e-09
  9.20497	1.3345e-06	1.31343e-08	1.19399e-09
  9.20851	1.36262e-06	1.26211e-08	1.14425e-09
   9.2119	1.3913e-06	1.21274e-08	1.09658e-09
  9.21516	1.42055e-06	1.16524e-08	1.05089e-09
  9.21829	1.45038e-06	1.11954e-08	1.00711e-09
  9.22129	1.48081e-06	1.0756e-08	9.65152e-10
  9.22418	1.51184e-06	1.03333e-08	9.24941e-10
  9.22695	1.5435e-06	9.92694e-09	8.86404e-10
   9.2296	1.5758e-06	9.53616e-09	8.49473e-10
  9.23216	1.60874e-06	9.16045e-09	8.1408e-10
   9.2346	1.64235e-06	8.79925e-09	7.80162e-10
  9.23696	1.67663e-06	8.45204e-09	7.47657e-10
  9.23921	1.71161e-06	8.11828e-09	7.16505e-10
  9.24138	1.7473e-06	7.79749e-09	6.86652e-10
  9.24346	1.78371e-06	7.48918e-09	6.58042e-10
  9.24546	1.82085e-06	7.19289e-09	6.30625e-10
  9.24738	1.85875e-06	6.90815e-09	6.04349e-10
  9.24922	1.89742e-06	6.63454e-09	5.79169e-10
  9.25098	1.93688e-06	6.37163e-09	5.55037e-10
  9.25268	1.97714e-06	6.11902e-09	5.31911e-10
  9.25431	2.01822e-06	5.87632e-09	5.09748e-10
  9.25587	2.06013e-06	5.64314e-09	4.88509e-10
  9.25737	2.1029e-06	5.41913e-09	4.68155e-10
  9.25881	2.14655e-06	5.20393e-09	4.48649e-10
   9.2602	2.19108e-06	4.9972e-09	4.29955e-10
  9.26152	2.23653e-06	4.79861e-09	4.1204e-10
   9.2628	2.28291e-06	4.60786e-09	3.94872e-10
  9.26402	2.33023e-06	4.42463e-09	3.78419e-10
   9.2652	2.37852e-06	4.24864e-09	3.62652e-10
  9.26632	2.42781e-06	4.07961e-09	3.47541e-10
  9.26741	2.4781e-06	3.91726e-09	3.33061e-10
  9.26845	2.52942e-06	3.76133e-09	3.19183e-10
  9.26944	2.5818e-06	3.61158e-09	3.05884e-10
   9.2704	2.63525e-06	3.46775e-09	2.93139e-10
  9.27132	2.6898e-06	3.32963e-09	2.80925e-10
   9.2722	2.74546e-06	3.19698e-09	2.6922e-10
  9.27305	2.80228e-06	3.0696e-09	2.58002e-10
  9.27387	2.86025e-06	2.94727e-09	2.47252e-10
  9.27465	2.91942e-06	2.8298e-09	2.3695e-10
   9.2754	2.97981e-06	2.71699e-09	2.27077e-10
  9.27612	3.04144e-06	2.60867e-09	2.17615e-10
  9.27681	3.10433e-06	2.50465e-09	2.08548e-10
  9.27747	3.16852e-06	2.40476e-09	1.99859e-10
  9.27811	3.23403e-06	2.30885e-09	1.91531e-10
  9.27872	3.30089e-06	2.21675e-09	1.83551e-10
  9.27931	3.36912e-06	2.12832e-09	1.75903e-10
  9.27987	3.43876e-06	2.04341e-09	1.68574e-10
  9.28041	3.50983e-06	1.96187e-09	1.6155e-10
  9.28093	3.58236e-06	1.88359e-09	1.54818e-10
  9.28143	3.65639e-06	1.80842e-09	1.48368e-10
  9.28191	3.73195e-06	1.73624e-09	1.42186e-10
  9.28237	3.80906e-06	1.66694e-09	1.36261e-10
  9.28281	3.88776e-06	1.6004e-09	1.30584e-10
  9.28323	3.96808e-06	1.53652e-09	1.25143e-10
  9.28364	4.05005e-06	1.47518e-09	1.19928e-10
  9.28403	4.13372e-06	1.41628e-09	1.14931e-10
   9.2844	4.21911e-06	1.35974e-09	1.10143e-10
  9.28476	4.30626e-06	1.30545e-09	1.05553e-10
  9.28511	4.3952e-06	1.25332e-09	1.01155e-10
  9.28544	4.48598e-06	1.20327e-09	9.69405e-11
  9.28576	4.57863e-06	1.15522e-09	9.29013e-11
  9.28606	4.6732e-06	1.10909e-09	8.90304e-11
  9.28635	4.76971e-06	1.0648e-09	8.53208e-11
  9.28664	4.86821e-06	1.02227e-09	8.17658e-11
  9.28691	4.96875e-06	9.81444e-10	7.83589e-11
  9.28717	5.07135e-06	9.42245e-10	7.50939e-11
  9.28741	5.17608e-06	9.0461e-10	7.1965e-11
  9.28765	5.28296e-06	8.68478e-10	6.89665e-11
  9.28788	5.39205e-06	8.33788e-10	6.60929e-11
   9.2881	5.50339e-06	8.00483e-10	6.3339e-11
  9.28831	5.61702e-06	7.68507e-10	6.06999e-11
  9.28852	5.733e-06	7.37808e-10	5.81707e-11
  9.28871	5.85138e-06	7.08335e-10	5.57469e-11
   9.2889	5.97219e-06	6.80038e-10	5.34241e-11
  9.28908	6.0955e-06	6.52872e-10	5.11981e-11
  9.28925	6.22135e-06	6.2679e-10	4.90649e-11
  9.28942	6.3498e-06	6.0175e-10	4.70205e-11
  9.28958	6.4809e-06	5.7771e-10	4.50613e-11
  9.28973	6.6147e-06	5.5463e-10	4.31838e-11
  9.28988	6.75126e-06	5.32471e-10	4.13844e-11
  9.29002	6.89065e-06	5.11198e-10	3.96601e-11
  9.29015	7.03291e-06	4.90774e-10	3.80076e-11
  9.29028	7.1781e-06	4.71166e-10	3.64239e-11
  9.29041	7.32629e-06	4.52342e-10	3.49063e-11
  9.29052	7.47754e-06	4.34269e-10	3.34518e-11
  9.29064	7.63191e-06	4.16918e-10	3.2058e-11
  9.29075	7.78947e-06	4.0026e-10	3.07223e-11
  9.29086	7.95027e-06	3.84268e-10	2.94422e-11
  9.29096	8.1144e-06	3.68914e-10	2.82154e-11
  9.29105	8.28191e-06	3.54174e-10	2.70398e-11
  9.29115	8.45288e-06	3.40023e-10	2.59131e-11
  9.29124	8.62738e-06	3.26437e-10	2.48334e-11
  9.29132	8.80548e-06	3.13394e-10	2.37987e-11
  9.29141	8.98726e-06	3.00872e-10	2.28071e-11
  9.29149	9.17279e-06	2.8885e-10	2.18568e-11
  9.29156	9.36214e-06	2.77308e-10	2.09461e-11
  9.29163	9.55541e-06	2.66228e-10	2.00733e-11
  9.29171	9.75266e-06	2.5559e-10	1.92369e-11
  9.29177	9.95399e-06	2.45377e-10	1.84354e-11
  9.29184	1.01595e-05	2.35573e-10	1.76672e-11
   9.2919	1.03692e-05	2.2616e-10	1.69311e-11
  9.29196	1.05832e-05	2.17123e-10	1.62257e-11
  9.29202	1.08017e-05	2.08447e-10	1.55496e-11
  9.29207	1.10247e-05	2.00118e-10	1.49017e-11
  9.29212	1.12523e-05	1.92122e-10	1.42808e-11
  9.29217	1.14845e-05	1.84445e-10	1.36857e-11
  9.29222	1.17216e-05	1.77075e-10	1.31155e-11
  9.29227	1.19636e-05	1.69999e-10	1.2569e-11
  9.29232	1.22105e-05	1.63206e-10	1.20453e-11
  9.29236	1.24626e-05	1.56685e-10	1.15434e-11
   9.2924	1.27199e-05	1.50424e-10	1.10625e-11
  9.29244	1.29824e-05	1.44413e-10	1.06015e-11
  9.29248	1.32504e-05	1.38642e-10	1.01598e-11
  9.29251	1.35239e-05	1.33102e-10	9.73646e-12
  9.29255	1.38031e-05	1.27784e-10	9.33078e-12
  9.29258	1.4088e-05	1.22678e-10	8.942e-12
  9.29261	1.43788e-05	1.17776e-10	8.56941e-12
  9.29265	1.46757e-05	1.13069e-10	8.21235e-12
  9.29268	1.49786e-05	1.08551e-10	7.87017e-12
   9.2927	1.52878e-05	1.04214e-10	7.54225e-12
  9.29273	1.56034e-05	1.00049e-10	7.22799e-12
  9.29276	1.59255e-05	9.60513e-11	6.92682e-12
  9.29278	1.62542e-05	9.22131e-11	6.6382e-12
  9.29281	1.65897e-05	8.85284e-11	6.36161e-12
  9.29283	1.69322e-05	8.49908e-11	6.09655e-12
  9.29285	1.72817e-05	8.15946e-11	5.84252e-12
  9.29288	1.76384e-05	7.83341e-11	5.59908e-12
   9.2929	1.80025e-05	7.52039e-11	5.36579e-12
  9.29292	1.83741e-05	7.21988e-11	5.14221e-12
  9.29293	1.87534e-05	6.93138e-11	4.92796e-12
  9.29295	1.91405e-05	6.6544e-11	4.72262e-12
  9.29297	1.95356e-05	6.38849e-11	4.52585e-12
  9.29299	1.99389e-05	6.13321e-11	4.33727e-12
    9.293	2.03504e-05	5.88813e-11	4.15655e-12
  9.29302	2.07705e-05	5.65284e-11	3.98336e-12
  9.29303	2.11993e-05	5.42696e-11	3.81739e-12
  9.29305	2.16369e-05	5.2101e-11	3.65833e-12
  9.29306	2.20835e-05	5.0019e-11	3.5059e-12
  9.29307	2.25393e-05	4.80203e-11	3.35982e-12
  9.29309	2.30046e-05	4.61014e-11	3.21983e-12
   9.2931	2.34795e-05	4.42592e-11	3.08567e-12
  9.29311	2.39641e-05	4.24906e-11	2.9571e-12
  9.29312	2.44588e-05	4.07927e-11	2.83389e-12
  9.29313	2.49637e-05	3.91626e-11	2.71581e-12
  9.29314	2.5479e-05	3.75977e-11	2.60265e-12
  9.29315	2.60049e-05	3.60953e-11	2.49421e-12
  9.29316	2.65417e-05	3.46529e-11	2.39028e-12
  9.29317	2.70896e-05	3.32682e-11	2.29069e-12
  9.29318	2.76488e-05	3.19388e-11	2.19524e-12
  9.29319	2.82195e-05	3.06625e-11	2.10377e-12
   9.2932	2.8802e-05	2.94373e-11	2.01611e-12
  9.29321	2.93965e-05	2.8261e-11	1.93211e-12
  9.29321	3.00033e-05	2.71316e-11	1.85161e-12
  9.29322	3.06227e-05	2.60475e-11	1.77446e-12
  9.29323	3.12548e-05	2.50066e-11	1.70052e-12
  9.29323	 3.19e-05	2.40074e-11	1.62966e-12
  9.29324	3.25584e-05	2.3048e-11	1.56176e-12
  9.29325	3.32305e-05	2.2127e-11	1.49669e-12
  9.29325	3.39164e-05	2.12428e-11	1.43433e-12
  9.29326	3.46166e-05	2.0394e-11	1.37456e-12
  9.29326	3.53311e-05	1.9579e-11	1.31729e-12
  9.29327	3.60604e-05	1.87966e-11	1.2624e-12
  9.29327	3.68048e-05	1.80455e-11	1.2098e-12
  9.29328	3.75645e-05	1.73244e-11	1.15939e-12
  9.29328	3.83399e-05	1.66322e-11	1.11109e-12
  9.29329	3.91313e-05	1.59675e-11	1.06479e-12
  9.29329	3.99391e-05	1.53295e-11	1.02042e-12
  9.29329	4.07635e-05	1.47169e-11	9.77907e-13
   9.2933	4.16049e-05	1.41288e-11	9.3716e-13
   9.2933	4.24637e-05	1.35642e-11	8.98112e-13
  9.29331	4.33403e-05	1.30222e-11	8.60691e-13
  9.29331	4.42349e-05	1.25018e-11	8.24829e-13
  9.29331	4.5148e-05	1.20023e-11	7.90461e-13
  9.29332	4.60799e-05	1.15227e-11	7.57525e-13
  9.29332	4.70311e-05	1.10622e-11	7.25961e-13
  9.29332	4.80019e-05	1.06202e-11	6.95713e-13
  9.29332	4.89928e-05	1.01958e-11	6.66725e-13
  9.29333	5.00041e-05	9.78836e-12	6.38945e-13
  9.29333	5.10363e-05	9.39722e-12	6.12322e-13
  9.29333	5.20898e-05	9.0217e-12	5.86809e-13
  9.29333	5.3165e-05	8.6612e-12	5.62358e-13
  9.29334	5.42625e-05	8.31509e-12	5.38927e-13
  9.29334	5.53825e-05	7.98282e-12	5.16471e-13
  9.29334	5.65257e-05	7.66383e-12	4.94952e-13
  9.29334	5.76926e-05	7.35758e-12	4.74329e-13
  9.29334	5.88834e-05	7.06357e-12	4.54565e-13
  9.29335	6.00989e-05	6.78131e-12	4.35625e-13
  9.29335	6.13395e-05	6.51033e-12	4.17474e-13
  9.29335	6.26056e-05	6.25018e-12	4.00079e-13
  9.29335	6.38979e-05	6.00042e-12	3.83409e-13
  9.29335	6.52169e-05	5.76065e-12	3.67434e-13
  9.29335	6.65631e-05	5.53045e-12	3.52124e-13
  9.29336	6.79371e-05	5.30945e-12	3.37452e-13
  9.29336	6.93395e-05	5.09729e-12	3.23392e-13
  9.29336	7.07708e-05	4.8936e-12	3.09917e-13
  9.29336	7.22316e-05	4.69805e-12	2.97004e-13
  9.29336	7.37226e-05	4.51032e-12	2.84629e-13
  9.29336	7.52444e-05	4.33009e-12	2.72769e-13
  9.29336	7.67976e-05	4.15706e-12	2.61404e-13
  9.29336	7.83829e-05	3.99094e-12	2.50512e-13
  9.29337	8.00009e-05	3.83146e-12	2.40074e-13
  9.29337	8.16522e-05	3.67836e-12	2.30071e-13
  9.29337	8.33377e-05	3.53137e-12	2.20485e-13
  9.29337	8.5058e-05	3.39026e-12	2.11298e-13
  9.29337	8.68137e-05	3.25478e-12	2.02494e-13
  9.29337	8.86057e-05	3.12472e-12	1.94056e-13
  9.29337	9.04347e-05	2.99986e-12	1.85971e-13
  9.29337	9.23015e-05	2.87998e-12	1.78222e-13
  9.29337	9.42068e-05	2.7649e-12	1.70796e-13
  9.29337	9.61514e-05	2.65441e-12	1.6368e-13
  9.29337	9.81361e-05	2.54834e-12	1.5686e-13
  9.29338	0.000100162	2.44651e-12	1.50324e-13
  9.29338	0.000102229	2.34875e-12	1.4406e-13
  9.29338	0.00010434	2.25489e-12	1.38058e-13
  9.29338	0.000106493	2.16479e-12	1.32305e-13
  9.29338	0.000108692	2.07828e-12	1.26793e-13
  9.29338	0.000110935	1.99523e-12	1.2151e-13
  9.29338	0.000113225	1.9155e-12	1.16447e-13
  9.29338	0.000115562	1.83896e-12	1.11595e-13
  9.29338	0.000117948	1.76548e-12	1.06945e-13
  9.29338	0.000120382	1.69493e-12	1.02489e-13
  9.29338	0.000122867	1.6272e-12	9.82185e-14
  9.29338	0.000125404	1.56218e-12	9.41261e-14
  9.29338	0.000127992	1.49975e-12	9.02042e-14
  9.29338	0.000130634	1.43982e-12	8.64457e-14
  9.29338	0.000133331	1.38229e-12	8.28438e-14
  9.29338	0.000136083	1.32705e-12	7.93919e-14
  9.29338	0.000138892	1.27402e-12	7.60839e-14
  9.29338	0.000141759	1.22311e-12	7.29138e-14
  9.29338	0.000144685	1.17424e-12	6.98757e-14
  9.29338	0.000147672	1.12731e-12	6.69642e-14
  9.29338	0.00015072	1.08227e-12	6.4174e-14
  9.29338	0.000153831	1.03902e-12	6.15001e-14
  9.29338	0.000157007	9.97499e-13	5.89376e-14
  9.29338	0.000160248	9.57639e-13	5.64819e-14
  9.29339	0.000163555	9.19372e-13	5.41285e-14
  9.29339	0.000166931	8.82633e-13	5.18731e-14
  9.29339	0.000170377	8.47363e-13	4.97117e-14
  9.29339	0.000173894	8.13503e-13	4.76404e-14
  9.29339	0.000177484	7.80995e-13	4.56554e-14
  9.29339	0.000181147	7.49787e-13	4.37531e-14
  9.29339	0.000184887	7.19825e-13	4.193e-14
  9.29339	0.000188703	6.91061e-13	4.0183e-14
  9.29339	0.000192598	6.63446e-13	3.85087e-14
  9.29339	0.000196574	6.36935e-13	3.69041e-14
  9.29339	0.000200631	6.11483e-13	3.53665e-14
  9.29339	0.000204773	5.87048e-13	3.38929e-14
  9.29339	 0.000209	5.6359e-13	3.24807e-14
  9.29339	0.000213314	5.41069e-13	3.11273e-14
  9.29339	0.000217717	5.19447e-13	2.98303e-14
  9.29339	0.000222211	4.9869e-13	2.85874e-14
  9.29339	0.000226798	4.78763e-13	2.73963e-14
  9.29339	0.00023148	4.59631e-13	2.62547e-14
  9.29339	0.000236258	4.41264e-13	2.51608e-14
  9.29339	0.000241135	4.23632e-13	2.41124e-14
  9.29339	0.000246112	4.06703e-13	2.31078e-14
  9.29339	0.000251193	3.90451e-13	2.21449e-14
  9.29339	0.000256378	3.74849e-13	2.12222e-14
  9.29339	0.00026167	3.5987e-13	2.0338e-14
  9.29339	0.000267071	3.4549e-13	1.94905e-14
  9.29339	0.000272584	3.31684e-13	1.86784e-14
  9.29339	0.000278211	3.1843e-13	1.79002e-14
  9.29339	0.000283954	3.05705e-13	1.71543e-14
  9.29339	0.000289815	2.93489e-13	1.64396e-14
  9.29339	0.000295797	2.81761e-13	1.57546e-14
  9.29339	0.000301903	2.70502e-13	1.50981e-14
