### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	        0	        0	-3.11285e-20
 0.657739	3.84307e-06	-9.29555e-11	-3.11285e-20
 0.673084	7.46268e-06	-8.25344e-11	5.93511e-10
 0.688745	1.08719e-05	-7.32815e-11	1.10011e-09
 0.704726	1.40832e-05	-6.50658e-11	1.56786e-09
 0.721036	1.71081e-05	-5.77712e-11	2.00256e-09
  0.73768	1.99576e-05	-5.12943e-11	2.40793e-09
 0.754664	2.26419e-05	-4.55436e-11	2.78723e-09
 0.771996	2.51707e-05	-4.04375e-11	3.14343e-09
 0.789681	2.75531e-05	-3.59038e-11	3.47917e-09
 0.807728	2.97977e-05	-3.18785e-11	3.79688e-09
 0.826143	3.19124e-05	-2.83044e-11	4.09877e-09
 0.844933	3.39049e-05	-2.5131e-11	4.38685e-09
 0.864106	3.57824e-05	-2.23133e-11	4.66296e-09
 0.883669	3.75514e-05	-1.98116e-11	4.92877e-09
 0.903631	3.92183e-05	-1.75903e-11	5.18582e-09
 0.923998	4.07891e-05	-1.56181e-11	5.43552e-09
 0.944778	4.22693e-05	-1.3867e-11	5.67918e-09
 0.965981	4.36643e-05	-1.23122e-11	5.91798e-09
 0.987614	4.49789e-05	-1.09318e-11	6.15303e-09
  1.00969	4.62178e-05	-9.70609e-12	6.38536e-09
   1.0322	4.73855e-05	-8.61782e-12	6.61592e-09
  1.05518	4.8486e-05	-7.65157e-12	6.84558e-09
  1.07862	4.95233e-05	-6.79365e-12	7.07518e-09
  1.10253	5.05009e-05	-6.03192e-12	7.3055e-09
  1.12693	5.14225e-05	-5.3556e-12	7.53726e-09
  1.15182	5.22911e-05	-4.7551e-12	7.77115e-09
  1.17722	5.31099e-05	-4.22194e-12	8.00783e-09
  1.20313	5.38817e-05	-3.74855e-12	8.24793e-09
  1.22956	5.46094e-05	-3.32824e-12	8.49204e-09
  1.25652	5.52953e-05	-2.95506e-12	8.74073e-09
  1.28403	5.5942e-05	-2.62372e-12	8.99457e-09
   1.3121	5.65517e-05	-2.32953e-12	9.25408e-09
  1.34073	5.71265e-05	-2.06833e-12	9.5198e-09
  1.36993	5.76685e-05	-1.83641e-12	9.79224e-09
  1.39973	5.81795e-05	-1.6305e-12	1.00719e-08
  1.43012	5.86614e-05	-1.44767e-12	1.03593e-08
  1.46113	5.91157e-05	-1.28535e-12	1.06549e-08
  1.49276	5.95443e-05	-1.14122e-12	1.09592e-08
  1.52503	5.99484e-05	-1.01326e-12	1.12728e-08
  1.55795	6.03295e-05	-8.99644e-13	1.1596e-08
  1.59153	6.0689e-05	-7.98768e-13	1.19294e-08
  1.62578	6.10282e-05	-7.09202e-13	1.22735e-08
  1.66072	6.13481e-05	-6.29679e-13	1.26289e-08
  1.69637	6.16499e-05	-5.59073e-13	1.2996e-08
  1.73273	6.19348e-05	-4.96384e-13	1.33753e-08
  1.76982	6.22036e-05	-4.40724e-13	1.37674e-08
  1.80765	6.24573e-05	-3.91305e-13	1.41728e-08
  1.84625	6.26968e-05	-3.47427e-13	1.45921e-08
  1.88561	6.2923e-05	-3.08469e-13	1.50258e-08
  1.92577	6.31367e-05	-2.7388e-13	1.54746e-08
  1.96673	6.33386e-05	-2.43169e-13	1.59391e-08
  2.00851	6.35294e-05	-2.15901e-13	1.64197e-08
  2.05113	6.37098e-05	-1.91692e-13	1.69172e-08
   2.0946	6.38805e-05	-1.70196e-13	1.74323e-08
  2.13894	6.40421e-05	-1.51111e-13	1.79655e-08
  2.18417	6.41952e-05	-1.34166e-13	1.85176e-08
   2.2303	6.43404e-05	-1.19121e-13	1.90893e-08
  2.27735	6.44781e-05	-1.05764e-13	1.96813e-08
  2.32534	6.4609e-05	-9.39034e-14	2.02943e-08
  2.37428	6.47336e-05	-8.33732e-14	2.0929e-08
   2.4242	6.48523e-05	-7.40238e-14	2.15864e-08
  2.47512	6.49656e-05	-6.57227e-14	2.2267e-08
  2.52704	6.5074e-05	-5.83524e-14	2.29719e-08
  2.57999	6.5178e-05	-5.18086e-14	2.37018e-08
  2.63399	6.5278e-05	-4.59985e-14	2.44575e-08
  2.68906	6.53746e-05	-4.084e-14	2.524e-08
  2.74522	6.54681e-05	-3.62598e-14	2.60501e-08
  2.80248	6.55591e-05	-3.21933e-14	2.68887e-08
  2.86087	6.5648e-05	-2.85827e-14	2.77567e-08
   2.9204	6.57354e-05	-2.5377e-14	2.8655e-08
   2.9811	6.58217e-05	-2.25308e-14	2.95845e-08
  3.04298	6.59076e-05	-2.00037e-14	3.05462e-08
  3.10606	6.59936e-05	-1.776e-14	3.15408e-08
  3.17036	6.60803e-05	-1.57679e-14	3.25694e-08
  3.23589	6.61683e-05	-1.39991e-14	3.36327e-08
  3.30269	6.62584e-05	-1.24287e-14	3.47316e-08
  3.37075	6.63513e-05	-1.10344e-14	3.58668e-08
   3.4401	6.64479e-05	-9.79647e-15	3.7039e-08
  3.51076	6.6549e-05	-8.69733e-15	3.82489e-08
  3.58272	6.66555e-05	-7.72144e-15	3.9497e-08
  3.65602	6.67686e-05	-6.85498e-15	4.07837e-08
  3.73065	6.68893e-05	-6.08568e-15	4.21092e-08
  3.80663	6.7019e-05	-5.40265e-15	4.34737e-08
  3.88396	6.71591e-05	-4.79621e-15	4.48771e-08
  3.96265	6.7311e-05	-4.25778e-15	4.6319e-08
  4.04269	6.74765e-05	-3.77973e-15	4.77988e-08
  4.12408	6.76574e-05	-3.35528e-15	4.93155e-08
  4.20681	6.78556e-05	-2.97844e-15	5.08679e-08
  4.29088	6.80735e-05	-2.64385e-15	5.24541e-08
  4.37626	6.83133e-05	-2.34679e-15	5.40721e-08
  4.46293	6.85778e-05	-2.08305e-15	5.57189e-08
  4.55086	6.88698e-05	-1.84888e-15	5.73914e-08
  4.64001	6.91923e-05	-1.64099e-15	5.90854e-08
  4.73035	6.95488e-05	-1.45641e-15	6.07963e-08
  4.82181	6.99428e-05	-1.29253e-15	6.25185e-08
  4.91434	7.03781e-05	-1.14705e-15	6.42456e-08
  5.00787	7.08588e-05	-1.01788e-15	6.59705e-08
  5.10231	7.13892e-05	-9.03213e-16	6.7685e-08
  5.19758	7.19739e-05	-8.01414e-16	6.93802e-08
  5.29358	7.26176e-05	-7.11043e-16	7.10461e-08
  5.39019	7.33251e-05	-6.30819e-16	7.2672e-08
   5.4873	7.41013e-05	-5.59605e-16	7.42463e-08
  5.58476	7.49514e-05	-4.96392e-16	7.57569e-08
  5.68245	7.58802e-05	-4.40284e-16	7.71911e-08
   5.7802	7.68927e-05	-3.90484e-16	7.85359e-08
  5.87787	7.79937e-05	-3.46285e-16	7.97782e-08
  5.97529	7.91876e-05	-3.07062e-16	8.09051e-08
   6.0723	8.04787e-05	-2.72255e-16	8.19044e-08
  6.16872	8.18708e-05	-2.4137e-16	8.27643e-08
  6.26439	8.33672e-05	-2.13968e-16	8.34743e-08
  6.35915	8.49706e-05	-1.89658e-16	8.40253e-08
  6.45282	8.66833e-05	-1.68093e-16	8.44098e-08
  6.54525	8.85067e-05	-1.48966e-16	8.46222e-08
   6.6363	9.04416e-05	-1.32002e-16	8.46588e-08
  6.72582	9.24883e-05	-1.16959e-16	8.45184e-08
  6.81369	9.46463e-05	-1.03621e-16	8.42015e-08
   6.8998	9.69143e-05	-9.17962e-17	8.37112e-08
  6.98405	9.92906e-05	-8.13137e-17	8.30522e-08
  7.06634	0.000101773	-7.20224e-17	8.22315e-08
  7.14661	0.000104358	-6.37879e-17	8.12574e-08
   7.2248	0.000107043	-5.64909e-17	8.014e-08
  7.30085	0.000109825	-5.00252e-17	7.88902e-08
  7.37475	0.000112698	-4.42968e-17	7.75199e-08
  7.44647	0.00011566	-3.92221e-17	7.60416e-08
  7.51601	0.000118705	-3.4727e-17	7.44681e-08
  7.58335	0.000121829	-3.07454e-17	7.28124e-08
  7.64853	0.000125028	-2.72192e-17	7.1087e-08
  7.71154	0.000128297	-2.40964e-17	6.93044e-08
  7.77243	0.000131633	-2.13311e-17	6.74765e-08
  7.83122	0.000135029	-1.88825e-17	6.56145e-08
  7.88795	0.000138483	-1.67144e-17	6.37291e-08
  7.94267	0.00014199	-1.47949e-17	6.18299e-08
  7.99541	0.000145547	-1.30955e-17	5.9926e-08
  8.04623	0.000149149	-1.15911e-17	5.80255e-08
  8.09517	0.000152794	-1.02592e-17	5.61356e-08
   8.1423	0.000156477	-9.08027e-18	5.42629e-08
  8.18766	0.000160197	-8.03666e-18	5.24129e-08
  8.23131	0.000163949	-7.1129e-18	5.05907e-08
  8.27329	0.000167731	-6.29523e-18	4.88004e-08
  8.31367	0.000171541	-5.5715e-18	4.70456e-08
   8.3525	0.000175376	-4.93091e-18	4.53293e-08
  8.38983	0.000179234	-4.36395e-18	4.36539e-08
  8.42571	0.000183113	-3.86214e-18	4.20212e-08
  8.46019	0.000187012	-3.41801e-18	4.04326e-08
  8.49333	0.000190928	-3.02493e-18	3.88894e-08
  8.52517	0.000194859	-2.67704e-18	3.7392e-08
  8.55576	0.000198806	-2.36915e-18	3.59409e-08
  8.58515	0.000202765	-2.09666e-18	3.45361e-08
  8.61338	0.000206736	-1.85551e-18	3.31775e-08
   8.6405	0.000210718	-1.64208e-18	3.18648e-08
  8.66654	0.00021471	-1.4532e-18	3.05974e-08
  8.69156	0.000218711	-1.28604e-18	2.93747e-08
