### The result of the verage over time 
### d tau = 0.0088429
### number of kessence update = 10
### initial time = 0.402011
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.402011	        0	    1e-08	-7.6233e-21
 0.410854	3.81529e-10	9.40748e-09	-7.6233e-21
 0.419876	8.07729e-10	8.35703e-09	1.89752e-09
 0.429079	1.22765e-09	7.4312e-09	3.50201e-09
 0.438469	1.63851e-09	6.61869e-09	4.87561e-09
 0.448047	2.03863e-09	5.90917e-09	6.06185e-09
 0.457819	2.427e-09	5.29318e-09	7.09252e-09
 0.467788	2.80313e-09	4.76212e-09	7.99176e-09
 0.477958	3.16687e-09	4.30817e-09	8.77864e-09
 0.488333	3.51834e-09	3.92424e-09	9.46868e-09
 0.498917	3.85782e-09	3.6039e-09	1.00748e-08
 0.509714	4.18573e-09	3.34132e-09	1.06081e-08
 0.520728	4.5026e-09	3.13122e-09	1.1078e-08
 0.531964	4.80902e-09	2.96885e-09	1.14928e-08
 0.543426	5.10564e-09	2.8499e-09	1.18597e-08
 0.555118	5.39313e-09	2.77049e-09	1.2185e-08
 0.567046	5.67219e-09	2.7271e-09	1.24742e-08
 0.579214	5.94353e-09	2.7166e-09	1.27325e-08
 0.591626	6.20785e-09	2.73613e-09	1.29641e-08
 0.604288	6.46587e-09	2.78317e-09	1.31729e-08
 0.617204	6.71826e-09	2.85542e-09	1.33624e-08
 0.630379	6.96573e-09	2.95085e-09	1.35355e-08
  0.64382	7.20894e-09	3.06762e-09	1.36951e-08
  0.65753	7.44853e-09	3.20412e-09	1.38436e-08
 0.671516	7.68514e-09	3.3589e-09	1.39831e-08
 0.685782	7.91938e-09	3.53069e-09	1.41155e-08
 0.700335	8.15185e-09	3.71835e-09	1.42426e-08
  0.71518	8.38311e-09	3.92089e-09	1.43658e-08
 0.730323	8.61373e-09	4.13746e-09	1.44865e-08
  0.74577	8.84425e-09	4.36729e-09	1.4606e-08
 0.761527	9.07516e-09	4.60975e-09	1.47254e-08
   0.7776	9.30699e-09	4.86427e-09	1.48456e-08
 0.793995	9.54022e-09	5.1304e-09	1.49676e-08
 0.810719	9.7753e-09	5.40775e-09	1.5092e-08
 0.827779	1.00127e-08	5.696e-09	1.52198e-08
  0.84518	1.02529e-08	5.99493e-09	1.53515e-08
 0.862931	1.04963e-08	6.30433e-09	1.54877e-08
 0.881038	1.07433e-08	6.62409e-09	1.5629e-08
 0.899507	1.09943e-08	6.95414e-09	1.57759e-08
 0.918347	1.12498e-08	7.29445e-09	1.59289e-08
