### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	        0	        0	-3.11285e-20
 0.657739	-4.09646e-12	-6.31528e-11	-3.11285e-20
 0.673084	3.15083e-11	1.2017e-10	5.93511e-10
 0.688745	9.20484e-11	4.04209e-10	1.10011e-09
 0.704726	1.79294e-10	7.84784e-10	1.56786e-09
 0.721036	2.9413e-10	1.25648e-09	2.00256e-09
  0.73768	4.37296e-10	1.8143e-09	2.40793e-09
 0.754664	6.09425e-10	2.45374e-09	2.78723e-09
 0.771996	8.11058e-10	3.17076e-09	3.14343e-09
 0.789681	1.04266e-09	3.96175e-09	3.47917e-09
 0.807728	1.30462e-09	4.82354e-09	3.79688e-09
 0.826143	1.59728e-09	5.75332e-09	4.09877e-09
 0.844933	1.92094e-09	6.74863e-09	4.38685e-09
 0.864106	2.27585e-09	7.80739e-09	4.66296e-09
 0.883669	2.66225e-09	8.92778e-09	4.92877e-09
 0.903631	3.08034e-09	1.01083e-08	5.18582e-09
 0.923998	3.53034e-09	1.13478e-08	5.43552e-09
 0.944778	4.01243e-09	1.26452e-08	5.67918e-09
 0.965981	4.52682e-09	1.39999e-08	5.91798e-09
 0.987614	5.0737e-09	1.54114e-08	6.15303e-09
  1.00969	5.65331e-09	1.68794e-08	6.38536e-09
   1.0322	6.26588e-09	1.84039e-08	6.61592e-09
  1.05518	6.91167e-09	1.99852e-08	6.84558e-09
  1.07862	7.59096e-09	2.16234e-08	7.07518e-09
  1.10253	8.30407e-09	2.33193e-08	7.3055e-09
  1.12693	9.05135e-09	2.50734e-08	7.53726e-09
  1.15182	9.8332e-09	2.68868e-08	7.77115e-09
  1.17722	1.065e-08	2.87605e-08	8.00783e-09
  1.20313	1.15023e-08	3.06957e-08	8.24793e-09
  1.22956	1.23906e-08	3.26939e-08	8.49204e-09
  1.25652	1.33155e-08	3.47565e-08	8.74073e-09
  1.28403	1.42775e-08	3.68853e-08	8.99457e-09
   1.3121	1.52773e-08	3.90821e-08	9.25408e-09
  1.34073	1.63157e-08	4.1349e-08	9.5198e-09
  1.36993	1.73935e-08	4.3688e-08	9.79224e-09
  1.39973	1.85115e-08	4.61015e-08	1.00719e-08
  1.43012	1.96707e-08	4.8592e-08	1.03593e-08
  1.46113	2.08719e-08	5.11619e-08	1.06549e-08
  1.49276	2.21162e-08	5.38141e-08	1.09592e-08
  1.52503	2.34048e-08	5.65515e-08	1.12728e-08
  1.55795	2.47389e-08	5.9377e-08	1.1596e-08
  1.59153	2.61196e-08	6.2294e-08	1.19294e-08
  1.62578	2.75483e-08	6.53056e-08	1.22735e-08
