# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=96.0791
# for k=2.10937e-07 to 223.611 h/Mpc,
# number of wavenumbers equal to 873
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       7.313964902793e-03      -2.000301939263e+00      -6.354159695857e+00      -6.450378910009e+00      -2.522040214768e-01      -2.010943184308e+00      -6.312576112919e+00       5.157507660511e-01       5.174113163315e-01      -1.130197131882e-03       6.713764922506e-03       6.740868280283e-03       6.740856753207e-03      -6.759395442500e-04       6.455293589057e-03 
       7.484329030815e-03      -1.952071075439e+00      -6.572113635265e+00      -6.677341131343e+00      -2.579291212053e-01      -1.980114341550e+00      -6.530747963087e+00       5.131418997841e-01       5.147679564747e-01      -1.037745499130e-03       6.997730484454e-03       7.027288742638e-03       7.027276161859e-03      -5.856278722658e-04       6.734210487005e-03 
       7.658661449156e-03      -1.906767810861e+00      -6.798268366765e+00      -6.913334885272e+00      -2.638787397189e-01      -1.952742666060e+00      -6.757663060967e+00       5.105063601561e-01       5.120766768016e-01      -9.244094538229e-04       7.292595976708e-03       7.324826632300e-03       7.324812903495e-03      -4.832794315934e-04       7.024437658163e-03 
       7.837054591173e-03      -1.865215486789e+00      -7.032863800090e+00      -7.158674948157e+00      -2.700609318161e-01      -1.929313213218e+00      -6.993635185146e+00       5.078442922325e-01       5.093389506214e-01      -7.906039654660e-04       7.598710064317e-03       7.633849387500e-03       7.633834408122e-03      -3.705740915830e-04       7.326292133706e-03 
       8.019603043269e-03      -1.828222682293e+00      -7.276141802866e+00      -7.413684572568e+00      -2.764840094132e-01      -1.910234484241e+00      -7.238984264924e+00       5.051555418750e-01       5.065562890401e-01      -6.373701443035e-04       7.916429218644e-03       7.954733826603e-03       7.954717485180e-03      -2.497374900024e-04       7.640078013351e-03 
       8.206403595050e-03      -1.796558091891e+00      -7.528345709281e+00      -7.678695528237e+00      -2.831565431364e-01      -1.895815113565e+00      -7.494035663977e+00       5.024396298257e-01       5.037302123395e-01      -4.664571118184e-04       8.246117763216e-03       8.287866320054e-03       8.287848495437e-03      -1.235516416516e-04       7.966084680513e-03 
       8.397555290642e-03      -1.770922240264e+00      -7.789719900916e+00      -7.954048229882e+00      -2.900873700249e-01      -1.886240480275e+00      -7.759119493579e+00       4.996957453322e-01       5.008622320277e-01      -2.803935063344e-04       8.588148139353e-03       8.633643184963e-03       8.633623745510e-03       4.657724123896e-06       8.304585804534e-03 
       8.593159481205e-03      -1.751916275652e+00      -8.060508938912e+00      -8.240091530325e+00      -2.972855777546e-01      -1.881550109549e+00      -8.034569544333e+00       4.969227065195e-01       4.979537894125e-01      -8.254211465296e-05       8.942900484611e-03       8.992470418521e-03       8.992449221219e-03       1.310626789522e-04       8.655838499670e-03 
       8.793319878668e-03      -1.740008932529e+00      -8.340957106746e+00      -8.537182868575e+00      -3.047605143031e-01      -1.881617525049e+00      -8.320722569173e+00       4.941189808884e-01       4.950062433963e-01       1.228690191353e-04       9.310763019235e-03       9.364764227049e-03       9.364741116558e-03       2.514082513139e-04       9.020084265676e-03 
       8.998142610724e-03      -1.735502280241e+00      -8.631307411073e+00      -8.845688012254e+00      -3.125217699112e-01      -1.886133687322e+00      -8.617917172229e+00       4.912826695682e-01       4.920208100074e-01       3.307474435041e-04       9.692131599614e-03       9.750950751754e-03       9.750925559380e-03       3.611261005906e-04       9.397550419078e-03 
       9.207736277096e-03      -1.738497857937e+00      -8.931800701141e+00      -9.165980917850e+00      -3.205791681357e-01      -1.894595966270e+00      -8.926492881428e+00       4.884115252412e-01       4.889985234133e-01       5.351771707042e-04       1.008740956516e-02       1.015146608830e-02       1.015143863088e-02       4.554897256387e-04       9.788453296218e-03 
       9.422212007122e-03      -1.748864786612e+00      -9.242674791288e+00      -9.498443629246e+00      -3.289427588351e-01      -1.906304377493e+00      -9.246789367801e+00       4.855029894108e-01       4.859402040390e-01       7.295082313856e-04       1.049700766927e-02       1.056675639630e-02       1.056672647501e-02       5.298127187075e-04       1.019300324100e-02 
       9.641683518671e-03      -1.766211719489e+00      -9.564163020789e+00      -9.843465742204e+00      -3.376227856601e-01      -1.920366752564e+00      -9.579145387623e+00       4.825542074852e-01       4.828463926604e-01       9.065031005970e-04       1.092134316583e-02       1.099727719277e-02       1.099724459181e-02       5.796888757979e-04       1.061141066071e-02 
       9.866267178445e-03      -1.789865201532e+00      -9.896493292926e+00      -1.020144429049e+01      -3.466296792091e-01      -1.935714826217e+00      -9.923898372004e+00       4.795621034583e-01       4.797173337683e-01       1.058546643342e-03       1.136083972597e-02       1.144349346129e-02       1.144345794652e-02       6.012693862666e-04       1.104389480071e-02 
       1.009608206367e-02      -1.818856711155e+00      -1.023988647346e+01      -1.057278314118e+01      -3.559740220018e-01      -1.951132383324e+00      -1.028138379577e+01       4.765234289771e-01       4.765529246260e-01       1.177924572568e-03       1.181592637853e-02       1.190587881548e-02       1.190584013287e-02       5.915682960419e-04       1.149069351049e-02 
       1.033125002525e-02      -1.851921255941e+00      -1.059455479913e+01      -1.095789242774e+01      -3.656665174119e-01      -1.965296612862e+00      -1.065193491801e+01       4.734348374851e-01       4.733526836839e-01       1.257171785075e-03       1.228703650865e-02       1.238491472399e-02       1.238487259803e-02       5.487823118670e-04       1.195207479651e-02 
       1.057189575234e-02      -1.887510252922e+00      -1.096070049715e+01      -1.135718818388e+01      -3.757179697408e-01      -1.976832985711e+00      -1.103588310687e+01       4.702929880039e-01       4.701157465260e-01       1.289487736681e-03       1.277460716564e-02       1.288109004009e-02       1.288104417203e-02       4.726057242254e-04       1.242835004768e-02 
