### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  11.9322	        0	        0	5.61159e-21
  12.1708	-1.15902e-11	-2.85066e-10	5.61159e-21
  12.4142	1.86722e-11	-2.46098e-10	6.89019e-10
  12.6625	7.06009e-11	-1.99107e-10	1.29592e-09
  12.9158	1.40636e-10	-1.39734e-10	1.82837e-09
  13.1741	2.25936e-10	-6.45041e-11	2.29529e-09
  13.4376	3.24232e-10	2.92064e-11	2.70467e-09
  13.7063	4.33729e-10	1.4333e-10	3.06369e-09
  13.9805	5.53032e-10	2.79241e-10	3.37879e-09
  14.2601	6.81078e-10	4.37867e-10	3.65575e-09
  14.5453	8.17082e-10	6.19787e-10	3.89974e-09
  14.8362	9.60486e-10	8.25306e-10	4.11539e-09
  15.1329	1.11093e-09	1.05452e-09	4.30685e-09
  15.4356	1.26819e-09	1.30738e-09	4.47786e-09
  15.7443	1.43219e-09	1.58372e-09	4.63173e-09
  16.0591	1.60296e-09	1.8833e-09	4.77145e-09
  16.3803	1.7806e-09	2.20586e-09	4.89969e-09
  16.7079	1.96529e-09	2.55109e-09	5.01885e-09
  17.0421	2.15726e-09	2.91871e-09	5.13107e-09
  17.3829	2.35679e-09	3.30843e-09	5.23826e-09
  17.7306	2.5642e-09	3.72003e-09	5.34217e-09
  18.0852	2.77982e-09	4.15328e-09	5.44433e-09
  18.4469	3.00404e-09	4.60805e-09	5.54615e-09
  18.8159	3.23724e-09	5.08422e-09	5.64888e-09
  19.1922	3.47982e-09	5.58174e-09	5.75367e-09
   19.576	3.73221e-09	6.10063e-09	5.86154e-09
  19.9675	3.99482e-09	6.64097e-09	5.97342e-09
  20.3669	4.26811e-09	7.20289e-09	6.09019e-09
  20.7742	4.55253e-09	7.7866e-09	6.21261e-09
  21.1897	4.84853e-09	8.39237e-09	6.34142e-09
  21.6135	5.15658e-09	9.02053e-09	6.47728e-09
  22.0458	5.47718e-09	9.67146e-09	6.62083e-09
  22.4867	5.8108e-09	1.03456e-08	6.77264e-09
  22.9364	6.15796e-09	1.10436e-08	6.93328e-09
  23.3951	6.51916e-09	1.17659e-08	7.10327e-09
  23.8631	6.89494e-09	1.25132e-08	7.28312e-09
  24.3403	7.28584e-09	1.32862e-08	7.47332e-09
  24.8271	7.69242e-09	1.40857e-08	7.67436e-09
  25.3237	8.11526e-09	1.49125e-08	7.8867e-09
  25.8301	8.55494e-09	1.57675e-08	8.11081e-09
  26.3467	9.01207e-09	1.66515e-08	8.34717e-09
  26.8737	9.48729e-09	1.75657e-08	8.59622e-09
  27.4111	9.98126e-09	1.8511e-08	8.85846e-09
  27.9594	1.04946e-08	1.94886e-08	9.13437e-09
  28.5186	1.10281e-08	2.04995e-08	9.42444e-09
  29.0889	1.15825e-08	2.15451e-08	9.72918e-09
  29.6707	1.21584e-08	2.26264e-08	1.00491e-08
  30.2641	1.27566e-08	2.3745e-08	1.03848e-08
  30.8694	1.33781e-08	2.4902e-08	1.07368e-08
  31.4868	1.40235e-08	2.6099e-08	1.11057e-08
  32.1165	1.46938e-08	2.73374e-08	1.1492e-08
  32.7589	1.53899e-08	2.86187e-08	1.18965e-08
   33.414	1.61127e-08	2.99446e-08	1.23197e-08
  34.0823	1.68632e-08	3.13166e-08	1.27625e-08
   34.764	1.76423e-08	3.27367e-08	1.32255e-08
  35.4592	1.84512e-08	3.42064e-08	1.37095e-08
  36.1684	1.92909e-08	3.57278e-08	1.42153e-08
  36.8918	2.01625e-08	3.73027e-08	1.47436e-08
  37.6296	2.10673e-08	3.89332e-08	1.52955e-08
  38.3796	2.20032e-08	4.06157e-08	1.58717e-08
  39.1296	2.29555e-08	4.23235e-08	1.64704e-08
  39.8796	2.39236e-08	4.40568e-08	1.70777e-08
