### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 1
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.01415e-06	1.1932e-08	 (32 , 32 , 32) 
  12.4142	2.08436e-06	1.06201e-08	 (32 , 32 , 32) 
  12.6625	3.08742e-06	9.58494e-09	 (32 , 32 , 32) 
  12.9158	4.056e-06	8.86619e-09	 (32 , 32 , 32) 
  13.1741	4.99415e-06	8.49473e-09	 (32 , 32 , 32) 
  13.4376	5.90445e-06	8.49161e-09	 (32 , 32 , 32) 
  13.7063	6.78927e-06	8.87001e-09	 (32 , 32 , 32) 
  13.9805	7.65083e-06	9.637e-09	 (32 , 32 , 32) 
  14.2601	8.49124e-06	1.07949e-08	 (32 , 32 , 32) 
  14.5453	9.31249e-06	1.23425e-08	 (32 , 32 , 32) 
  14.8362	1.01164e-05	1.42759e-08	 (32 , 32 , 32) 
  15.1329	1.09049e-05	1.65896e-08	 (32 , 32 , 32) 
  15.4356	1.16795e-05	1.92767e-08	 (32 , 32 , 32) 
  15.7443	1.24418e-05	2.23299e-08	 (32 , 32 , 32) 
  16.0591	1.31934e-05	2.57415e-08	 (32 , 32 , 32) 
  16.3803	1.39356e-05	2.95039e-08	 (32 , 32 , 32) 
  16.7079	1.46699e-05	3.36101e-08	 (32 , 32 , 32) 
  17.0421	1.53976e-05	3.80536e-08	 (32 , 32 , 32) 
  17.3829	1.61198e-05	4.28285e-08	 (32 , 32 , 32) 
  17.7306	1.68378e-05	4.79301e-08	 (32 , 32 , 32) 
  18.0852	1.75527e-05	5.33543e-08	 (32 , 32 , 32) 
  18.4469	1.82655e-05	5.90985e-08	 (32 , 32 , 32) 
  18.8159	1.89775e-05	6.51606e-08	 (32 , 32 , 32) 
  19.1922	1.96894e-05	7.15403e-08	 (32 , 32 , 32) 
   19.576	2.04024e-05	7.82378e-08	 (32 , 32 , 32) 
  19.9675	2.11174e-05	8.52548e-08	 (32 , 32 , 32) 
  20.3669	2.18353e-05	9.25941e-08	 (32 , 32 , 32) 
  20.7742	2.25571e-05	1.0026e-07	 (32 , 32 , 32) 
  21.1897	2.32835e-05	1.08256e-07	 (32 , 32 , 32) 
  21.6135	2.40155e-05	1.1659e-07	 (32 , 32 , 32) 
  22.0458	2.47539e-05	1.25269e-07	 (32 , 32 , 32) 
  22.4867	2.54996e-05	1.34301e-07	 (32 , 32 , 32) 
  22.9364	2.62536e-05	1.43695e-07	 (32 , 32 , 32) 
  23.3951	2.70169e-05	1.53463e-07	 (32 , 32 , 32) 
  23.8631	2.77905e-05	1.63616e-07	 (32 , 32 , 32) 
  24.3403	2.85751e-05	1.7417e-07	 (32 , 32 , 32) 
  24.8271	2.9372e-05	1.85143e-07	 (32 , 32 , 32) 
  25.3237	3.01834e-05	1.96553e-07	 (32 , 32 , 32) 
  25.8301	3.10127e-05	2.08426e-07	 (32 , 32 , 32) 
  26.3467	3.18667e-05	2.2079e-07	 (32 , 32 , 32) 
  26.8737	3.27495e-05	2.33663e-07	 (32 , 32 , 32) 
  27.4111	3.36577e-05	2.47071e-07	 (32 , 32 , 32) 
  27.9594	3.45949e-05	2.61038e-07	 (32 , 32 , 32) 
  28.5186	3.55614e-05	2.75563e-07	 (32 , 32 , 32) 
  29.0889	3.65572e-05	2.90655e-07	 (32 , 32 , 32) 
  29.6707	3.75832e-05	3.06326e-07	 (32 , 32 , 32) 
  30.2641	3.86408e-05	3.22582e-07	 (32 , 32 , 32) 
  30.8694	3.97303e-05	3.39429e-07	 (32 , 32 , 32) 
  31.4868	4.08518e-05	3.56867e-07	 (32 , 32 , 32) 
  32.1165	4.20064e-05	3.74901e-07	 (32 , 32 , 32) 
  32.7589	4.3197e-05	3.93536e-07	 (32 , 32 , 32) 
   33.414	4.44244e-05	4.12766e-07	 (32 , 32 , 32) 
  34.0823	4.56884e-05	4.32589e-07	 (32 , 32 , 32) 
   34.764	4.69892e-05	4.52997e-07	 (32 , 32 , 32) 
