### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	1.47355e-08	-4.96219e-10	 (32 , 32 , 32) 
 0.673084	2.92029e-08	-4.40588e-10	 (32 , 32 , 32) 
 0.688745	4.34184e-08	-3.91194e-10	 (32 , 32 , 32) 
 0.704726	5.73978e-08	-3.47337e-10	 (32 , 32 , 32) 
 0.721036	7.11563e-08	-3.08396e-10	 (32 , 32 , 32) 
  0.73768	8.47087e-08	-2.73821e-10	 (32 , 32 , 32) 
 0.754664	9.80693e-08	-2.43122e-10	 (32 , 32 , 32) 
 0.771996	1.11252e-07	-2.15865e-10	 (32 , 32 , 32) 
 0.789681	1.24271e-07	-1.91663e-10	 (32 , 32 , 32) 
 0.807728	1.37138e-07	-1.70175e-10	 (32 , 32 , 32) 
 0.826143	1.49867e-07	-1.51095e-10	 (32 , 32 , 32) 
 0.844933	1.62471e-07	-1.34155e-10	 (32 , 32 , 32) 
 0.864106	1.7496e-07	-1.19114e-10	 (32 , 32 , 32) 
 0.883669	1.87347e-07	-1.05759e-10	 (32 , 32 , 32) 
 0.903631	1.99644e-07	-9.39015e-11	 (32 , 32 , 32) 
 0.923998	2.11861e-07	-8.33733e-11	 (32 , 32 , 32) 
 0.944778	2.2401e-07	-7.40255e-11	 (32 , 32 , 32) 
 0.965981	2.36101e-07	-6.57257e-11	 (32 , 32 , 32) 
 0.987614	2.48144e-07	-5.83564e-11	 (32 , 32 , 32) 
  1.00969	2.6015e-07	-5.18134e-11	 (32 , 32 , 32) 
   1.0322	2.72129e-07	-4.6004e-11	 (32 , 32 , 32) 
  1.05518	2.8409e-07	-4.08459e-11	 (32 , 32 , 32) 
  1.07862	2.96043e-07	-3.62661e-11	 (32 , 32 , 32) 
  1.10253	3.07996e-07	-3.21998e-11	 (32 , 32 , 32) 
  1.12693	3.1996e-07	-2.85894e-11	 (32 , 32 , 32) 
  1.15182	3.31944e-07	-2.53839e-11	 (32 , 32 , 32) 
  1.17722	3.43955e-07	-2.25377e-11	 (32 , 32 , 32) 
  1.20313	3.56003e-07	-2.00107e-11	 (32 , 32 , 32) 
  1.22956	3.68096e-07	-1.7767e-11	 (32 , 32 , 32) 
  1.25652	3.80243e-07	-1.57748e-11	 (32 , 32 , 32) 
  1.28403	3.92451e-07	-1.4006e-11	 (32 , 32 , 32) 
   1.3121	4.0473e-07	-1.24356e-11	 (32 , 32 , 32) 
  1.34073	4.17087e-07	-1.10412e-11	 (32 , 32 , 32) 
  1.36993	4.29529e-07	-9.8032e-12	 (32 , 32 , 32) 
  1.39973	4.42066e-07	-8.70399e-12	 (32 , 32 , 32) 
  1.43012	4.54704e-07	-7.72803e-12	 (32 , 32 , 32) 
  1.46113	4.67452e-07	-6.8615e-12	 (32 , 32 , 32) 
  1.49276	4.80316e-07	-6.09213e-12	 (32 , 32 , 32) 
  1.52503	4.93306e-07	-5.40903e-12	 (32 , 32 , 32) 
  1.55795	5.06427e-07	-4.80252e-12	 (32 , 32 , 32) 
  1.59153	5.19687e-07	-4.26401e-12	 (32 , 32 , 32) 
  1.62578	5.33095e-07	-3.78589e-12	 (32 , 32 , 32) 
  1.66072	5.46657e-07	-3.36138e-12	 (32 , 32 , 32) 
  1.69637	5.60381e-07	-2.98446e-12	 (32 , 32 , 32) 
  1.73273	5.74273e-07	-2.64981e-12	 (32 , 32 , 32) 
  1.76982	5.88342e-07	-2.35269e-12	 (32 , 32 , 32) 
  1.80765	6.02594e-07	-2.08888e-12	 (32 , 32 , 32) 
  1.84625	6.17037e-07	-1.85465e-12	 (32 , 32 , 32) 
  1.88561	6.31678e-07	-1.64668e-12	 (32 , 32 , 32) 
  1.92577	6.46524e-07	-1.46203e-12	 (32 , 32 , 32) 
  1.96673	6.61583e-07	-1.29809e-12	 (32 , 32 , 32) 
  2.00851	6.76861e-07	-1.15253e-12	 (32 , 32 , 32) 
  2.05113	6.92366e-07	-1.02329e-12	 (32 , 32 , 32) 
   2.0946	7.08105e-07	-9.08548e-13	 (32 , 32 , 32) 
  2.13894	7.24084e-07	-8.06668e-13	 (32 , 32 , 32) 
  2.18417	7.40312e-07	-7.16212e-13	 (32 , 32 , 32) 
   2.2303	7.56796e-07	-6.35898e-13	 (32 , 32 , 32) 
  2.27735	7.73541e-07	-5.64591e-13	 (32 , 32 , 32) 
  2.32534	7.90557e-07	-5.01279e-13	 (32 , 32 , 32) 
  2.37428	8.07848e-07	-4.45066e-13	 (32 , 32 , 32) 
   2.4242	8.25423e-07	-3.95156e-13	 (32 , 32 , 32) 
  2.47512	8.43289e-07	-3.50843e-13	 (32 , 32 , 32) 
  2.52704	8.61452e-07	-3.11499e-13	 (32 , 32 , 32) 
  2.57999	8.79919e-07	-2.76567e-13	 (32 , 32 , 32) 
  2.63399	8.98696e-07	-2.45551e-13	 (32 , 32 , 32) 
  2.68906	9.17791e-07	-2.18013e-13	 (32 , 32 , 32) 
  2.74522	9.3721e-07	-1.93564e-13	 (32 , 32 , 32) 
  2.80248	9.56958e-07	-1.71855e-13	 (32 , 32 , 32) 
  2.86087	9.77041e-07	-1.52581e-13	 (32 , 32 , 32) 
   2.9204	9.97466e-07	-1.35469e-13	 (32 , 32 , 32) 
   2.9811	1.01824e-06	-1.20275e-13	 (32 , 32 , 32) 
  3.04298	1.03936e-06	-1.06785e-13	 (32 , 32 , 32) 
  3.10606	1.06084e-06	-9.48071e-14	 (32 , 32 , 32) 
  3.17036	1.08268e-06	-8.41727e-14	 (32 , 32 , 32) 
  3.23589	1.10488e-06	-7.47307e-14	 (32 , 32 , 32) 
  3.30269	1.12745e-06	-6.63475e-14	 (32 , 32 , 32) 
  3.37075	1.15038e-06	-5.89044e-14	 (32 , 32 , 32) 
   3.4401	1.17368e-06	-5.22959e-14	 (32 , 32 , 32) 
  3.51076	1.19735e-06	-4.64284e-14	 (32 , 32 , 32) 
  3.58272	1.22139e-06	-4.12189e-14	 (32 , 32 , 32) 
  3.65602	1.24579e-06	-3.65935e-14	 (32 , 32 , 32) 
  3.73065	1.27055e-06	-3.24868e-14	 (32 , 32 , 32) 
  3.80663	1.29566e-06	-2.88406e-14	 (32 , 32 , 32) 
  3.88396	1.32111e-06	-2.56033e-14	 (32 , 32 , 32) 
  3.96265	1.34689e-06	-2.2729e-14	 (32 , 32 , 32) 
  4.04269	1.37299e-06	-2.01771e-14	 (32 , 32 , 32) 
  4.12408	1.39939e-06	-1.79113e-14	 (32 , 32 , 32) 
  4.20681	1.42606e-06	-1.58996e-14	 (32 , 32 , 32) 
  4.29088	1.453e-06	-1.41135e-14	 (32 , 32 , 32) 
  4.37626	1.48015e-06	-1.25277e-14	 (32 , 32 , 32) 
  4.46293	1.5075e-06	-1.11198e-14	 (32 , 32 , 32) 
  4.55086	1.53501e-06	-9.86977e-15	 (32 , 32 , 32) 
  4.64001	1.56262e-06	-8.75995e-15	 (32 , 32 , 32) 
  4.73035	1.59029e-06	-7.77463e-15	 (32 , 32 , 32) 
  4.82181	1.61796e-06	-6.89984e-15	 (32 , 32 , 32) 
  4.91434	1.64558e-06	-6.12319e-15	 (32 , 32 , 32) 
  5.00787	1.67306e-06	-5.43369e-15	 (32 , 32 , 32) 
  5.10231	1.70034e-06	-4.82156e-15	 (32 , 32 , 32) 
  5.19758	1.72732e-06	-4.27813e-15	 (32 , 32 , 32) 
  5.29358	1.75392e-06	-3.79571e-15	 (32 , 32 , 32) 
  5.39019	1.78004e-06	-3.36745e-15	 (32 , 32 , 32) 
   5.4873	1.80557e-06	-2.9873e-15	 (32 , 32 , 32) 
  5.58476	1.8304e-06	-2.64985e-15	 (32 , 32 , 32) 
  5.68245	1.85443e-06	-2.35033e-15	 (32 , 32 , 32) 
   5.7802	1.87752e-06	-2.08449e-15	 (32 , 32 , 32) 
  5.87787	1.89956e-06	-1.84855e-15	 (32 , 32 , 32) 
  5.97529	1.92042e-06	-1.63916e-15	 (32 , 32 , 32) 
   6.0723	1.93999e-06	-1.45336e-15	 (32 , 32 , 32) 
  6.16872	1.95815e-06	-1.28849e-15	 (32 , 32 , 32) 
  6.26439	1.97479e-06	-1.14221e-15	 (32 , 32 , 32) 
  6.35915	1.9898e-06	-1.01243e-15	 (32 , 32 , 32) 
  6.45282	2.00309e-06	-8.97317e-16	 (32 , 32 , 32) 
  6.54525	2.01457e-06	-7.95211e-16	 (32 , 32 , 32) 
   6.6363	2.02416e-06	-7.04656e-16	 (32 , 32 , 32) 
  6.72582	2.03181e-06	-6.24354e-16	 (32 , 32 , 32) 
  6.81369	2.03748e-06	-5.53152e-16	 (32 , 32 , 32) 
   6.8998	2.04112e-06	-4.90027e-16	 (32 , 32 , 32) 
  6.98405	2.04273e-06	-4.34069e-16	 (32 , 32 , 32) 
  7.06634	2.04231e-06	-3.8447e-16	 (32 , 32 , 32) 
  7.14661	2.03986e-06	-3.40513e-16	 (32 , 32 , 32) 
   7.2248	2.03541e-06	-3.0156e-16	 (32 , 32 , 32) 
  7.30085	2.02901e-06	-2.67045e-16	 (32 , 32 , 32) 
  7.37475	2.0207e-06	-2.36465e-16	 (32 , 32 , 32) 
  7.44647	2.01054e-06	-2.09376e-16	 (32 , 32 , 32) 
  7.51601	1.9986e-06	-1.85379e-16	 (32 , 32 , 32) 
  7.58335	1.98496e-06	-1.64125e-16	 (32 , 32 , 32) 
  7.64853	1.9697e-06	-1.45301e-16	 (32 , 32 , 32) 
  7.71154	1.95291e-06	-1.28631e-16	 (32 , 32 , 32) 
  7.77243	1.93467e-06	-1.13869e-16	 (32 , 32 , 32) 
  7.83122	1.91509e-06	-1.00798e-16	 (32 , 32 , 32) 
  7.88795	1.89424e-06	-8.92248e-17	 (32 , 32 , 32) 
  7.94267	1.87224e-06	-7.89781e-17	 (32 , 32 , 32) 
  7.99541	1.84916e-06	-6.99063e-17	 (32 , 32 , 32) 
  8.04623	1.82511e-06	-6.18752e-17	 (32 , 32 , 32) 
  8.09517	1.80016e-06	-5.47656e-17	 (32 , 32 , 32) 
   8.1423	1.77442e-06	-4.84721e-17	 (32 , 32 , 32) 
  8.18766	1.74797e-06	-4.29011e-17	 (32 , 32 , 32) 
  8.23131	1.72088e-06	-3.79699e-17	 (32 , 32 , 32) 
  8.27329	1.69325e-06	-3.3605e-17	 (32 , 32 , 32) 
  8.31367	1.66513e-06	-2.97416e-17	 (32 , 32 , 32) 
   8.3525	1.63662e-06	-2.6322e-17	 (32 , 32 , 32) 
  8.38983	1.60777e-06	-2.32954e-17	 (32 , 32 , 32) 
  8.42571	1.57865e-06	-2.06167e-17	 (32 , 32 , 32) 
  8.46019	1.54932e-06	-1.82458e-17	 (32 , 32 , 32) 
  8.49333	1.51984e-06	-1.61475e-17	 (32 , 32 , 32) 
  8.52517	1.49027e-06	-1.42904e-17	 (32 , 32 , 32) 
  8.55576	1.46065e-06	-1.26469e-17	 (32 , 32 , 32) 
  8.58515	1.43103e-06	-1.11923e-17	 (32 , 32 , 32) 
  8.61338	1.40147e-06	-9.90493e-18	 (32 , 32 , 32) 
   8.6405	1.37199e-06	-8.76564e-18	 (32 , 32 , 32) 
  8.66654	1.34264e-06	-7.75737e-18	 (32 , 32 , 32) 
  8.69156	1.31345e-06	-6.86505e-18	 (32 , 32 , 32) 
  8.71558	1.28445e-06	-6.07536e-18	 (32 , 32 , 32) 
  8.73865	1.25568e-06	-5.3765e-18	 (32 , 32 , 32) 
   8.7608	1.22717e-06	-4.75802e-18	 (32 , 32 , 32) 
  8.78207	1.19892e-06	-4.21067e-18	 (32 , 32 , 32) 
   8.8025	1.17098e-06	-3.72629e-18	 (32 , 32 , 32) 
  8.82211	1.14336e-06	-3.29762e-18	 (32 , 32 , 32) 
  8.84094	1.11608e-06	-2.91826e-18	 (32 , 32 , 32) 
  8.85902	1.08916e-06	-2.58254e-18	 (32 , 32 , 32) 
  8.87638	1.0626e-06	-2.28544e-18	 (32 , 32 , 32) 
  8.89305	1.03643e-06	-2.02252e-18	 (32 , 32 , 32) 
  8.90906	1.01066e-06	-1.78984e-18	 (32 , 32 , 32) 
  8.92442	9.85286e-07	-1.58393e-18	 (32 , 32 , 32) 
  8.93917	9.60328e-07	-1.40171e-18	 (32 , 32 , 32) 
  8.95333	9.35792e-07	-1.24045e-18	 (32 , 32 , 32) 
  8.96693	9.11683e-07	-1.09774e-18	 (32 , 32 , 32) 
  8.97998	8.88006e-07	-9.71448e-19	 (32 , 32 , 32) 
  8.99252	8.64765e-07	-8.59686e-19	 (32 , 32 , 32) 
  9.00455	8.41963e-07	-7.60781e-19	 (32 , 32 , 32) 
