# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.02819e-05 to 5.00333 h/Mpc,
# number of wavenumbers equal to 1940
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_ur                   6:d_tot                  7:phi                    8:psi                
       1.127383117107e-05      -9.663817000014e-04      -7.250407199175e-04      -7.250407491580e-04      -9.663694334472e-04      -7.251780276288e-04       5.722501541263e-01       5.719112477738e-01 
       1.133891570869e-05      -9.775679159085e-04      -7.334363081398e-04      -7.334363380615e-04      -9.775553636674e-04      -7.335752037936e-04       5.722501606306e-01       5.719112562904e-01 
       1.140437598345e-05      -9.888835498607e-04      -7.419290979513e-04      -7.419291285697e-04      -9.888707053220e-04      -7.420695998852e-04       5.722501554442e-01       5.719112531352e-01 
       1.147021416450e-05      -1.000330018982e-03      -7.505201552120e-04      -7.505201865438e-04      -1.000316875205e-03      -7.506622819645e-04       5.722500938987e-01       5.719111937308e-01 
       1.153643243351e-05      -1.011909071727e-03      -7.592107949151e-04      -7.592108269766e-04      -1.011895621940e-03      -7.593545652706e-04       5.722501097287e-01       5.719112115807e-01 
       1.160303298477e-05      -1.023622079666e-03      -7.680020488685e-04      -7.680020816767e-04      -1.023608316649e-03      -7.681474818055e-04       5.722501117460e-01       5.719112156986e-01 
       1.167001802520e-05      -1.035470565365e-03      -7.768950623020e-04      -7.768950958745e-04      -1.035456481672e-03      -7.770421770140e-04       5.722500853130e-01       5.719111914840e-01 
       1.173738977449e-05      -1.047456109349e-03      -7.858910244749e-04      -7.858910588293e-04      -1.047441697714e-03      -7.860398403780e-04       5.722500394479e-01       5.719111477805e-01 
       1.180515046514e-05      -1.059580449937e-03      -7.949912425529e-04      -7.949912777075e-04      -1.059565702676e-03      -7.951417793089e-04       5.722500564300e-01       5.719111669145e-01 
       1.187330234252e-05      -1.071845030031e-03      -8.041968024303e-04      -8.041968384037e-04      -1.071829939327e-03      -8.043490799045e-04       5.722500495325e-01       5.719111622271e-01 
       1.194184766498e-05      -1.084251479263e-03      -8.135089299993e-04      -8.135089668108e-04      -1.084236037035e-03      -8.136629682868e-04       5.722500230412e-01       5.719111380072e-01 
       1.201078870391e-05      -1.096801483586e-03      -8.229288938678e-04      -8.229289315360e-04      -1.096785681903e-03      -8.230847133010e-04       5.722500015448e-01       5.719111187023e-01 
       1.208012774379e-05      -1.109496749359e-03      -8.324579774434e-04      -8.324580159894e-04      -1.109480579585e-03      -8.326155985968e-04       5.722500089245e-01       5.719111283988e-01 
       1.214986708233e-05      -1.122338867196e-03      -8.420973778144e-04      -8.420974172586e-04      -1.122322320735e-03      -8.422568214861e-04       5.722499992708e-01       5.719111211068e-01 
       1.222000903046e-05      -1.135329544566e-03      -8.518483799062e-04      -8.518484202688e-04      -1.135312612856e-03      -8.520096671345e-04       5.722499781210e-01       5.719111022646e-01 
       1.229055591247e-05      -1.148470532926e-03      -8.617123013201e-04      -8.617123426227e-04      -1.148453206894e-03      -8.618754533909e-04       5.722499623327e-01       5.719110888562e-01 
       1.236151006608e-05      -1.161763560175e-03      -8.716904424443e-04      -8.716904847090e-04      -1.161745830634e-03      -8.718554808872e-04       5.722499472844e-01       5.719110762101e-01 
       1.243287384249e-05      -1.175210381515e-03      -8.817841241026e-04      -8.817841673516e-04      -1.175192239100e-03      -8.819510706944e-04       5.722499317970e-01       5.719110631427e-01 
       1.250464960647e-05      -1.188812778919e-03      -8.919946873137e-04      -8.919947315701e-04      -1.188794213980e-03      -8.921635640828e-04       5.722499178333e-01       5.719110516482e-01 
       1.257683973647e-05      -1.202572523760e-03      -9.023234651724e-04      -9.023235104595e-04      -1.202553526475e-03      -9.024942943963e-04       5.722498922842e-01       5.719110285738e-01 
       1.264944662463e-05      -1.216491484928e-03      -9.127718641745e-04      -9.127719105165e-04      -1.216472045170e-03      -9.129446683947e-04       5.722498792660e-01       5.719110180870e-01 
       1.272247267693e-05      -1.230571469905e-03      -9.233412448009e-04      -9.233412922223e-04      -1.230551577410e-03      -9.235160468134e-04       5.722498631431e-01       5.719110045109e-01 
       1.279592031323e-05      -1.244814359325e-03      -9.340330225261e-04      -9.340330710522e-04      -1.244794003559e-03      -9.342098453919e-04       5.722498530108e-01       5.719109969514e-01 
       1.286979196736e-05      -1.259222009069e-03      -9.448485942894e-04      -9.448486439457e-04      -1.259201179246e-03      -9.450274613309e-04       5.722498361718e-01       5.719109827150e-01 
       1.294409008721e-05      -1.273796347569e-03      -9.557894115154e-04      -9.557894623287e-04      -1.273775032430e-03      -9.559703463271e-04       5.722498235511e-01       5.719109727822e-01 
       1.301881713479e-05      -1.288539283269e-03      -9.668569111521e-04      -9.668569631491e-04      -1.288517471732e-03      -9.670399375969e-04       5.722498073858e-01       5.719109592775e-01 
       1.309397558631e-05      -1.303452746884e-03      -9.780525466787e-04      -9.780525998860e-04      -1.303430427648e-03      -9.782376888906e-04       5.722497797112e-01       5.719109342381e-01 
       1.316956793232e-05      -1.318538759677e-03      -9.893778393388e-04      -9.893778937854e-04      -1.318515920598e-03      -9.895651217383e-04       5.722497626629e-01       5.719109199302e-01 
       1.324559667769e-05      -1.333799301777e-03      -1.000834280162e-03      -1.000834335877e-03      -1.333775930816e-03      -1.001023727447e-03       5.722497498962e-01       5.719109099171e-01 
       1.332206434181e-05      -1.349236378118e-03      -1.012423378475e-03      -1.012423435489e-03      -1.349212462648e-03      -1.012615015628e-03       5.722497361339e-01       5.719108989949e-01 
       1.339897345857e-05      -1.364852022201e-03      -1.024146665689e-03      -1.024146724031e-03      -1.364827549775e-03      -1.024340517976e-03       5.722497187142e-01       5.719108843970e-01 
       1.347632657650e-05      -1.380648303415e-03      -1.036005699802e-03      -1.036005759502e-03      -1.380623261053e-03      -1.036201792782e-03       5.722496999308e-01       5.719108684781e-01 
       1.355412625886e-05      -1.396627354198e-03      -1.048002086624e-03      -1.048002147714e-03      -1.396601728888e-03      -1.048200446154e-03       5.722496989163e-01       5.719108702780e-01 
       1.363237508369e-05      -1.412791133478e-03      -1.060137301376e-03      -1.060137363889e-03      -1.412764911364e-03      -1.060337953591e-03       5.722496522947e-01       5.719108266002e-01 
       1.371107564391e-05      -1.429142024458e-03      -1.072413138309e-03      -1.072413202277e-03      -1.429115191682e-03      -1.072616109679e-03       5.722496612649e-01       5.719108385068e-01 
       1.379023054742e-05      -1.445681922856e-03      -1.084831025739e-03      -1.084831091198e-03      -1.445654465133e-03      -1.085036343000e-03       5.722496187893e-01       5.719107990432e-01 
       1.386984241718e-05      -1.462413196199e-03      -1.097392746410e-03      -1.097392813393e-03      -1.462385099087e-03      -1.097600436632e-03       5.722495979861e-01       5.719107812657e-01 
       1.394991389128e-05      -1.479338012383e-03      -1.110099933176e-03      -1.110100001720e-03      -1.479309261019e-03      -1.110310023733e-03       5.722495815726e-01       5.719107678942e-01 
       1.403044762304e-05      -1.496458601777e-03      -1.122954265706e-03      -1.122954335847e-03      -1.496429180534e-03      -1.123166784287e-03       5.722495668892e-01       5.719107563577e-01 
       1.411144628111e-05      -1.513777205744e-03      -1.135957432993e-03      -1.135957504766e-03      -1.513747099623e-03      -1.136172407600e-03       5.722495467080e-01       5.719107392520e-01 
       1.419291254954e-05      -1.531296051022e-03      -1.149111111903e-03      -1.149111185349e-03      -1.531265243518e-03      -1.149328570854e-03       5.722494977358e-01       5.719106935122e-01 
       1.427484912787e-05      -1.549017670120e-03      -1.162417210451e-03      -1.162417285607e-03      -1.548986145434e-03      -1.162637182417e-03       5.722495018654e-01       5.719107008042e-01 
       1.435725873122e-05      -1.566944205279e-03      -1.175877342280e-03      -1.175877419187e-03      -1.566911946488e-03      -1.176099856236e-03       5.722494843907e-01       5.719106865383e-01 
       1.444014409041e-05      -1.585078062838e-03      -1.189493320704e-03      -1.189493399402e-03      -1.585045052805e-03      -1.189718405962e-03       5.722494602860e-01       5.719106657244e-01 
       1.452350795200e-05      -1.603421684365e-03      -1.203266984904e-03      -1.203267065435e-03      -1.603387905460e-03      -1.203494671118e-03       5.722494457506e-01       5.719106545108e-01 
       1.460735307841e-05      -1.621977314988e-03      -1.217200027486e-03      -1.217200109893e-03      -1.621942749519e-03      -1.217430344627e-03       5.722493778494e-01       5.719105899984e-01 
       1.469168224802e-05      -1.640747798156e-03      -1.231294589614e-03      -1.231294673940e-03      -1.640712427795e-03      -1.231527568053e-03       5.722493958870e-01       5.719106113866e-01 
       1.477649825524e-05      -1.659735298227e-03      -1.245552303156e-03      -1.245552389446e-03      -1.659699104192e-03      -1.245787973566e-03       5.722493876205e-01       5.719106065317e-01 
       1.486180391061e-05      -1.678942355076e-03      -1.259975082184e-03      -1.259975170484e-03      -1.678905318039e-03      -1.260213475597e-03       5.722493652780e-01       5.719105876777e-01 
       1.494760204091e-05      -1.698371531390e-03      -1.274564858216e-03      -1.274564948572e-03      -1.698333631957e-03      -1.274806006022e-03       5.722493381958e-01       5.719105640947e-01 
       1.503389548922e-05      -1.718025389624e-03      -1.289323562425e-03      -1.289323654886e-03      -1.717986607696e-03      -1.289567496375e-03       5.722493053561e-01       5.719105348167e-01 
       1.512068711504e-05      -1.737906361298e-03      -1.304253027873e-03      -1.304253122487e-03      -1.737866676174e-03      -1.304499780058e-03       5.722492126546e-01       5.719104457718e-01 
       1.520797979438e-05      -1.758017460790e-03      -1.319355525645e-03      -1.319355622462e-03      -1.757976851495e-03      -1.319605128580e-03       5.722491892455e-01       5.719104259989e-01 
       1.529577641986e-05      -1.778361129767e-03      -1.334632897027e-03      -1.334632996100e-03      -1.778319574785e-03      -1.334885383572e-03       5.722491640990e-01       5.719104045314e-01 
       1.538407990080e-05      -1.798940169110e-03      -1.350087253076e-03      -1.350087354456e-03      -1.798897646416e-03      -1.350342656481e-03       5.722491727131e-01       5.719104168464e-01 
       1.547289316329e-05      -1.819757082695e-03      -1.365720482382e-03      -1.365720586124e-03      -1.819713569816e-03      -1.365978836250e-03       5.722491484054e-01       5.719103962973e-01 
       1.556221915034e-05      -1.840814904707e-03      -1.381534871425e-03      -1.381534977583e-03      -1.840770378568e-03      -1.381796209783e-03       5.722491800431e-01       5.719104316813e-01 
       1.565206082194e-05      -1.862116055688e-03      -1.397532246714e-03      -1.397532355345e-03      -1.862070492665e-03      -1.397796603930e-03       5.722491556170e-01       5.719104111062e-01 
       1.574242115517e-05      -1.883663462246e-03      -1.413714814608e-03      -1.413714925769e-03      -1.883616838069e-03      -1.413982225459e-03       5.722491117798e-01       5.719103712083e-01 
       1.583330314430e-05      -1.905460093413e-03      -1.430084813623e-03      -1.430084927373e-03      -1.905412383513e-03      -1.430355313304e-03       5.722490866422e-01       5.719103500101e-01 
       1.592470980088e-05      -1.927508763906e-03      -1.446644366739e-03      -1.446644483138e-03      -1.927459943069e-03      -1.446917990839e-03       5.722490610336e-01       5.719103283814e-01 
       1.601664415384e-05      -1.949812391966e-03      -1.463395674842e-03      -1.463395793952e-03      -1.949762434357e-03      -1.463672459360e-03       5.722490373477e-01       5.719103087067e-01 
       1.610910924962e-05      -1.972373919326e-03      -1.480340956677e-03      -1.480341078561e-03      -1.972322798499e-03      -1.480620938021e-03       5.722490147268e-01       5.719102901629e-01 
       1.620210815222e-05      -1.995196339717e-03      -1.497482470194e-03      -1.497482594917e-03      -1.995144028415e-03      -1.497765685196e-03       5.722489979898e-01       5.719102775379e-01 
       1.629564394334e-05      -2.018282635007e-03      -1.514822464972e-03      -1.514822592599e-03      -2.018229105393e-03      -1.515108950878e-03       5.722489780597e-01       5.719102617850e-01 
       1.638971972248e-05      -2.041635804478e-03      -1.532363204022e-03      -1.532363334623e-03      -2.041581028309e-03      -1.532652998501e-03       5.722489419844e-01       5.719102299428e-01 
       1.648433860702e-05      -2.065259047855e-03      -1.550107100802e-03      -1.550107234445e-03      -2.065202996264e-03      -1.550400241970e-03       5.722489230275e-01       5.719102152384e-01 
       1.657950373234e-05      -2.089155379959e-03      -1.568056430356e-03      -1.568056567111e-03      -2.089098023114e-03      -1.568352956751e-03       5.722488923374e-01       5.719101888762e-01 
       1.667521825193e-05      -2.113327707121e-03      -1.586213386714e-03      -1.586213526655e-03      -2.113269014457e-03      -1.586513337280e-03       5.722487838933e-01       5.719100848715e-01 
       1.677148533746e-05      -2.137779771881e-03      -1.604580791662e-03      -1.604580934861e-03      -2.137719712497e-03      -1.604884205867e-03       5.722487480702e-01       5.719100534733e-01 
       1.686830817895e-05      -2.162514825476e-03      -1.623161098837e-03      -1.623161245371e-03      -2.162453367870e-03      -1.623468016606e-03       5.722487892816e-01       5.719100990857e-01 
       1.696568998480e-05      -2.187535659737e-03      -1.641956416934e-03      -1.641956566880e-03      -2.187472771110e-03      -1.642266878582e-03       5.722487816118e-01       5.719100959175e-01 
       1.706363398195e-05      -2.212845544515e-03      -1.660969213923e-03      -1.660969367364e-03      -2.212781190811e-03      -1.661283260224e-03       5.722487181547e-01       5.719100371329e-01 
       1.716214341596e-05      -2.238448263401e-03      -1.680202344515e-03      -1.680202501530e-03      -2.238382411471e-03      -1.680520016769e-03       5.722487155495e-01       5.719100390887e-01 
       1.726122155115e-05      -2.264346850159e-03      -1.699658099966e-03      -1.699658260637e-03      -2.264279464886e-03      -1.699979439897e-03       5.722486842194e-01       5.719100124310e-01 
       1.736087167065e-05      -2.290544823104e-03      -1.719339135789e-03      -1.719339300202e-03      -2.290475868601e-03      -1.719664185615e-03       5.722486508514e-01       5.719099838265e-01 
       1.746109707657e-05      -2.317045483329e-03      -1.739247946067e-03      -1.739248114308e-03      -2.316974924251e-03      -1.739576748466e-03       5.722485780074e-01       5.719099157381e-01 
       1.756190109007e-05      -2.343852783077e-03      -1.759387510253e-03      -1.759387682414e-03      -2.343780579984e-03      -1.759720108459e-03       5.722485771286e-01       5.719099197394e-01 
       1.766328705150e-05      -2.370969873648e-03      -1.779760212148e-03      -1.779760388318e-03      -2.370895989533e-03      -1.780096649831e-03       5.722485548304e-01       5.719099023165e-01 
       1.776525832046e-05      -2.398400124472e-03      -1.800368596231e-03      -1.800368776506e-03      -2.398324519715e-03      -1.800708917534e-03       5.722484616385e-01       5.719098141502e-01 
       1.786781827599e-05      -2.426147929416e-03      -1.821215978445e-03      -1.821216162914e-03      -2.426070565518e-03      -1.821560228121e-03       5.722484839040e-01       5.719098413011e-01 
       1.797097031660e-05      -2.454216257210e-03      -1.842304601761e-03      -1.842304790527e-03      -2.454137091481e-03      -1.842652824985e-03       5.722484559618e-01       5.719098184525e-01 
       1.807471786044e-05      -2.482608995863e-03      -1.863637403186e-03      -1.863637596353e-03      -2.482527985459e-03      -1.863989645674e-03       5.722484229888e-01       5.719097907136e-01 
       1.817906434539e-05      -2.511329877059e-03      -1.885217203379e-03      -1.885217401044e-03      -2.511246980860e-03      -1.885573511361e-03       5.722483832190e-01       5.719097560971e-01 
       1.828401322917e-05      -2.540382745455e-03      -1.907046904743e-03      -1.907047107012e-03      -2.540297918945e-03      -1.907407324991e-03       5.722483491919e-01       5.719097273329e-01 
       1.838956798946e-05      -2.569771407247e-03      -1.929129383861e-03      -1.929129590841e-03      -2.569684605329e-03      -1.929493963677e-03       5.722483160289e-01       5.719096995028e-01 
       1.849573212404e-05      -2.599499719337e-03      -1.951467554926e-03      -1.951467766726e-03      -2.599410896243e-03      -1.951836342150e-03       5.722482795396e-01       5.719096683805e-01 
       1.860250915086e-05      -2.629571628061e-03      -1.974064400758e-03      -1.974064617489e-03      -2.629480737487e-03      -1.974437443779e-03       5.722482467857e-01       5.719096410333e-01 
       1.870990260817e-05      -2.659991020310e-03      -1.996922857702e-03      -1.996923079481e-03      -2.659898013385e-03      -1.997300205455e-03       5.722482001297e-01       5.719095998687e-01 
       1.881791605469e-05      -2.690762049133e-03      -2.020046064575e-03      -2.020046291519e-03      -2.690666876512e-03      -2.020427766571e-03       5.722481713617e-01       5.719095766759e-01 
       1.892655306963e-05      -2.721888658077e-03      -2.043437002980e-03      -2.043437235211e-03      -2.721791269428e-03      -2.043823109280e-03       5.722481363854e-01       5.719095473285e-01 
       1.903581725291e-05      -2.753374921026e-03      -2.067098753446e-03      -2.067098991082e-03      -2.753275265927e-03      -2.067489314675e-03       5.722480899815e-01       5.719095065480e-01 
       1.914571222520e-05      -2.785225136392e-03      -2.091034562117e-03      -2.091034805291e-03      -2.785123159930e-03      -2.091429629510e-03       5.722480625494e-01       5.719094849404e-01 
       1.925624162809e-05      -2.817443356216e-03      -2.115247495554e-03      -2.115247744393e-03      -2.817339004558e-03      -2.115647120900e-03       5.722480245404e-01       5.719094528001e-01 
       1.936740912418e-05      -2.850033876620e-03      -2.139740802488e-03      -2.139741057120e-03      -2.849927095963e-03      -2.140145038174e-03       5.722479870415e-01       5.719094211492e-01 
       1.947921839724e-05      -2.883000987187e-03      -2.164517725051e-03      -2.164517985616e-03      -2.882891719610e-03      -2.164926624068e-03       5.722479488182e-01       5.719093889171e-01 
       1.959167315227e-05      -2.916349031193e-03      -2.189581550221e-03      -2.189581816852e-03      -2.916237220469e-03      -2.189995166156e-03       5.722479108202e-01       5.719093569071e-01 
       1.970477711569e-05      -2.950082395176e-03      -2.214935592784e-03      -2.214935865627e-03      -2.949967979918e-03      -2.215353979844e-03       5.722478707141e-01       5.719093229510e-01 
       1.981853403541e-05      -2.984205528741e-03      -2.240583221692e-03      -2.240583500889e-03      -2.984088450002e-03      -2.241006434695e-03       5.722478310719e-01       5.719092894600e-01 
       1.993294768100e-05      -3.018722923593e-03      -2.266527832904e-03      -2.266528118605e-03      -3.018603118424e-03      -2.266955927296e-03       5.722477908185e-01       5.719092554664e-01 
       2.004802184377e-05      -3.053639054227e-03      -2.292772814273e-03      -2.292773106626e-03      -3.053516460864e-03      -2.293205846118e-03       5.722477373142e-01       5.719092082290e-01 
       2.016376033694e-05      -3.088958753481e-03      -2.319321819660e-03      -2.319322118819e-03      -3.088833306680e-03      -2.319759845698e-03       5.722477143034e-01       5.719091915763e-01 
       2.028016699571e-05      -3.124686390076e-03      -2.346178156211e-03      -2.346178462338e-03      -3.124558022117e-03      -2.346621233790e-03       5.722476686760e-01       5.719091524355e-01 
       2.039724567747e-05      -3.160826807048e-03      -2.373345488273e-03      -2.373345801534e-03      -3.160695448804e-03      -2.373793675416e-03       5.722476266993e-01       5.719091170469e-01 
       2.051500026182e-05      -3.197384682845e-03      -2.400827360670e-03      -2.400827681223e-03      -3.197250267730e-03      -2.401280716038e-03       5.722475746641e-01       5.719090715613e-01 
       2.063343465082e-05      -3.234364940254e-03      -2.428627495935e-03      -2.428627823953e-03      -3.234227395630e-03      -2.429086078882e-03       5.722475320420e-01       5.719090356275e-01 
       2.075255276900e-05      -3.271772426801e-03      -2.456749564442e-03      -2.456749900102e-03      -3.271631678784e-03      -2.457213434996e-03       5.722474951273e-01       5.719090055239e-01 
       2.087235856358e-05      -3.309612028825e-03      -2.485197266423e-03      -2.485197609905e-03      -3.309468002635e-03      -2.485666485288e-03       5.722474570936e-01       5.719089743749e-01 
       2.099285600456e-05      -3.347888684182e-03      -2.513974342896e-03      -2.513974694376e-03      -3.347741304935e-03      -2.514448971455e-03       5.722474114304e-01       5.719089356231e-01 
       2.111404908486e-05      -3.386607421508e-03      -2.543084601751e-03      -2.543084961413e-03      -3.386456612521e-03      -2.543564702086e-03       5.722473569624e-01       5.719088880983e-01 
       2.123594182045e-05      -3.425773498776e-03      -2.572532021832e-03      -2.572532389873e-03      -3.425619177925e-03      -2.573017656763e-03       5.722473208725e-01       5.719088591232e-01 
       2.135853825048e-05      -3.465391859188e-03      -2.602320351816e-03      -2.602320728427e-03      -3.465233946226e-03      -2.602811584839e-03       5.722472681733e-01       5.719088135584e-01 
       2.148184243743e-05      -3.505467897891e-03      -2.632453674091e-03      -2.632454059478e-03      -3.505306306050e-03      -2.632950569457e-03       5.722472288833e-01       5.719087816043e-01 
       2.160585846721e-05      -3.546006701280e-03      -2.662935849248e-03      -2.662936243606e-03      -3.545841349069e-03      -2.663438471899e-03       5.722471738559e-01       5.719087338421e-01 
       2.173059044935e-05      -3.587013766205e-03      -2.693771036656e-03      -2.693771440199e-03      -3.586844564120e-03      -2.694279452310e-03       5.722471285047e-01       5.719086959132e-01 
       2.185604251708e-05      -3.628494376852e-03      -2.724963244369e-03      -2.724963657308e-03      -3.628321236441e-03      -2.725477519465e-03       5.722470765880e-01       5.719086514701e-01 
       2.198221882750e-05      -3.670454069237e-03      -2.756516665892e-03      -2.756517088449e-03      -3.670276898019e-03      -2.757036867643e-03       5.722470299279e-01       5.719086124016e-01 
       2.210912356171e-05      -3.712898305779e-03      -2.788435443082e-03      -2.788435875480e-03      -3.712717009831e-03      -2.788961639452e-03       5.722469803670e-01       5.719085705183e-01 
       2.223676092494e-05      -3.755832706805e-03      -2.820723836858e-03      -2.820724279323e-03      -3.755647190604e-03      -2.821256096585e-03       5.722469339496e-01       5.719085318586e-01 
       2.236513514672e-05      -3.799262869364e-03      -2.853386089816e-03      -2.853386542590e-03      -3.799073032975e-03      -2.853924482424e-03       5.722468832722e-01       5.719084890629e-01 
       2.249425048096e-05      -3.843194522732e-03      -2.886426549579e-03      -2.886427012893e-03      -3.843000268227e-03      -2.886971145367e-03       5.722468320944e-01       5.719084458034e-01 
       2.262411120617e-05      -3.887633409647e-03      -2.919849568247e-03      -2.919850042356e-03      -3.887434632028e-03      -2.920400438323e-03       5.722467750505e-01       5.719083968138e-01 
       2.275472162552e-05      -3.932585481238e-03      -2.953659660981e-03      -2.953660146132e-03      -3.932382076011e-03      -2.954216877265e-03       5.722467287718e-01       5.719083586691e-01 
       2.288608606705e-05      -3.978056517397e-03      -2.987861212437e-03      -2.987861708889e-03      -3.977848376154e-03      -2.988424847651e-03       5.722466743264e-01       5.719083124715e-01 
       2.301820888378e-05      -4.024052516725e-03      -3.022458775971e-03      -3.022459283978e-03      -4.023839531400e-03      -3.023028903655e-03       5.722466158088e-01       5.719082622573e-01 
       2.315109445385e-05      -4.070579582750e-03      -3.057456979231e-03      -3.057457499070e-03      -4.070361638870e-03      -3.058033673781e-03       5.722465611345e-01       5.719082159764e-01 
       2.328474718069e-05      -4.117643843125e-03      -3.092860474759e-03      -3.092861006704e-03      -4.117420826493e-03      -3.093443811410e-03       5.722465127409e-01       5.719081760927e-01 
       2.341917149315e-05      -4.165251341372e-03      -3.128673849787e-03      -3.128674394118e-03      -4.165023133376e-03      -3.129263904604e-03       5.722464510200e-01       5.719081229753e-01 
       2.355437184562e-05      -4.213408501249e-03      -3.164901978669e-03      -3.164902535679e-03      -4.213174980115e-03      -3.165498828610e-03       5.722463995533e-01       5.719080802272e-01 
       2.369035271825e-05      -4.262121527240e-03      -3.201549574747e-03      -3.201550144728e-03      -4.261882569855e-03      -3.202153297618e-03       5.722463424285e-01       5.719080319204e-01 
       2.382711861703e-05      -4.311396832042e-03      -3.238621506299e-03      -3.238622089557e-03      -4.311152312070e-03      -3.239232180793e-03       5.722462812450e-01       5.719079796689e-01 
       2.396467407396e-05      -4.361240955162e-03      -3.276122737992e-03      -3.276123334835e-03      -4.360990741530e-03      -3.276740443700e-03       5.722462251187e-01       5.719079325755e-01 
       2.410302364720e-05      -4.411660350303e-03      -3.314058177004e-03      -3.314058787742e-03      -4.411404314321e-03      -3.314682994399e-03       5.722461630930e-01       5.719078796251e-01 
       2.424217192125e-05      -4.462661760830e-03      -3.352432939968e-03      -3.352433564930e-03      -4.462399764564e-03      -3.353064950461e-03       5.722461104459e-01       5.719078362084e-01 
       2.438212350705e-05      -4.514251689460e-03      -3.391251973915e-03      -3.391252613421e-03      -4.513983597542e-03      -3.391891259797e-03       5.722460431620e-01       5.719077781909e-01 
       2.452288304217e-05      -4.566437135216e-03      -3.430520587780e-03      -3.430521242190e-03      -4.566162799797e-03      -3.431167232331e-03       5.722459891140e-01       5.719077336436e-01 
       2.466445519096e-05      -4.619224726827e-03      -3.470243828051e-03      -3.470244497703e-03      -4.618944004504e-03      -3.470897915435e-03       5.722459215343e-01       5.719076756461e-01 
