7.157919000000e-06	3.937964005850e+01	9.900990099010e-03
7.190959000000e-06	3.938170166860e+01	9.900990099010e-03
7.224151000000e-06	3.938007283934e+01	9.900990099010e-03
7.257496000000e-06	3.937843685490e+01	9.900990099010e-03
7.290995000000e-06	3.937680760433e+01	9.900990099010e-03
7.324649000000e-06	3.937516764027e+01	9.900990099010e-03
7.358458000000e-06	3.937343592575e+01	9.900990099010e-03
7.392423000000e-06	3.937167475509e+01	9.900990099010e-03
7.426545000000e-06	3.936991762864e+01	9.900990099010e-03
7.460824000000e-06	3.936817500845e+01	9.900990099010e-03
7.495262000000e-06	3.937807510460e+01	9.900990099010e-03
7.529858000000e-06	3.938712472477e+01	9.900990099010e-03
7.564615000000e-06	3.938954583912e+01	9.900990099010e-03
7.599531000000e-06	3.938820334436e+01	9.900990099010e-03
7.634609000000e-06	3.938686064933e+01	9.900990099010e-03
7.669849000000e-06	3.938552629904e+01	9.900990099010e-03
7.705251000000e-06	3.938421053725e+01	9.900990099010e-03
7.740817000000e-06	3.938288696847e+01	9.900990099010e-03
7.776547000000e-06	3.938158785338e+01	9.900990099010e-03
7.812442000000e-06	3.938025295694e+01	9.900990099010e-03
7.848503000000e-06	3.937893227662e+01	9.900990099010e-03
7.884730000000e-06	3.937760817546e+01	9.900990099010e-03
7.921124000000e-06	3.937627731967e+01	9.900990099010e-03
7.957686000000e-06	3.937494762828e+01	9.900990099010e-03
7.994417000000e-06	3.937382666488e+01	9.900990099010e-03
8.031318000000e-06	3.937252706727e+01	9.900990099010e-03
8.068389000000e-06	3.937110002174e+01	9.900990099010e-03
8.105631000000e-06	3.936982928005e+01	9.900990099010e-03
8.143044000000e-06	3.936855861858e+01	9.900990099010e-03
8.180631000000e-06	3.937219531097e+01	9.900990099010e-03
8.218391000000e-06	3.937461089718e+01	9.900990099010e-03
8.256325000000e-06	3.937412764840e+01	9.900990099010e-03
8.294435000000e-06	3.937567294150e+01	9.900990099010e-03
8.332720000000e-06	3.938005301766e+01	9.900990099010e-03
8.371182000000e-06	3.938316911206e+01	9.900990099010e-03
8.409822000000e-06	3.938582873345e+01	9.900990099010e-03
8.448640000000e-06	3.938811229750e+01	9.900990099010e-03
