7.403779000000e-06	5.946399402031e-01	1.565989731568e+03	1.899987759683e-01	1.033690299914e-03	2.500000000000e-01
7.693432000000e-06	5.946402542887e-01	1.565997542169e+03	1.899994196053e-01	1.033627731498e-03	2.500000000000e-01
7.994417000000e-06	5.946387683345e-01	1.565963591500e+03	1.899966053565e-01	1.033876503435e-03	2.500000000000e-01
8.307177000000e-06	5.946370312466e-01	1.565925182920e+03	1.899934794464e-01	1.034150966121e-03	2.500000000000e-01
8.632173000000e-06	5.946383957288e-01	1.565959427225e+03	1.899962564990e-01	1.033904048769e-03	2.500000000000e-01
8.969884000000e-06	5.946401110001e-01	1.566001962445e+03	1.899996390112e-01	1.033593351159e-03	2.500000000000e-01
9.320806000000e-06	5.946368012448e-01	1.565924152618e+03	1.899933055777e-01	1.034155202408e-03	2.500000000000e-01
9.685457000000e-06	5.946383560610e-01	1.565963378374e+03	1.899964736517e-01	1.033873658428e-03	2.500000000000e-01
1.006437000000e-05	5.946365965534e-01	1.565925070578e+03	1.899933191697e-01	1.034146882889e-03	2.500000000000e-01
1.045812000000e-05	5.946363510412e-01	1.565921946026e+03	1.899930343604e-01	1.034163096685e-03	2.500000000000e-01
1.086726000000e-05	5.946387452735e-01	1.565981556222e+03	1.899978835717e-01	1.033737710788e-03	2.500000000000e-01
1.129241000000e-05	5.946364473589e-01	1.565929223657e+03	1.899935659035e-01	1.034107079767e-03	2.500000000000e-01
1.173420000000e-05	5.946365500664e-01	1.565935046796e+03	1.899939218813e-01	1.034057598547e-03	2.500000000000e-01
1.219327000000e-05	5.946375432577e-01	1.565961247545e+03	1.899961403446e-01	1.033873007678e-03	2.500000000000e-01
1.267030000000e-05	5.946364775192e-01	1.565941218992e+03	1.899943703527e-01	1.034011643176e-03	2.500000000000e-01
1.316599000000e-05	5.946381984820e-01	1.565985797438e+03	1.899980080569e-01	1.033690822414e-03	2.500000000000e-01
1.368107000000e-05	5.946383087330e-01	1.565993331577e+03	1.899985718880e-01	1.033632296230e-03	2.500000000000e-01
