4.821240e+00	 9.594113e-03	 1.005603e-04	 5.221008e-02	 3.244333e-05	 1.359867e-01	 
4.821240e+00	 1.020241e-02	 1.004374e-04	 5.376400e-02	 3.247644e-05	 1.238982e-01	 
4.821240e+00	 9.803922e-03	 1.005162e-04	 5.275120e-02	 3.245522e-05	 1.316030e-01	 
4.821240e+00	 8.328571e-02	 9.870501e-05	 1.507932e-01	 3.272782e-05	 5.253413e-03	 
4.821240e+00	 8.328571e-02	 9.870501e-05	 1.507932e-01	 3.272782e-05	 5.253413e-03	 
4.821240e+00	 8.399175e-02	 9.870182e-05	 1.514260e-01	 3.272579e-05	 5.187395e-03	 
4.821240e+00	 8.384563e-02	 9.870248e-05	 1.512952e-01	 3.272621e-05	 5.200943e-03	 
4.821240e+00	 8.470077e-02	 9.869864e-05	 1.520587e-01	 3.272370e-05	 5.122482e-03	 
4.821240e+00	 8.541280e-02	 9.869545e-05	 1.526913e-01	 3.272158e-05	 5.058651e-03	 
4.821240e+00	 8.541280e-02	 9.869545e-05	 1.526913e-01	 3.272158e-05	 5.058651e-03	 
4.821240e+00	 8.612781e-02	 9.869226e-05	 1.533239e-01	 3.271940e-05	 4.995880e-03	 
4.821240e+00	 8.612781e-02	 9.869226e-05	 1.533239e-01	 3.271940e-05	 4.995880e-03	 
4.821240e+00	 8.699142e-02	 9.868843e-05	 1.540845e-01	 3.271672e-05	 4.921783e-03	 
4.821240e+00	 8.699142e-02	 9.868843e-05	 1.540845e-01	 3.271672e-05	 4.921783e-03	 
4.821240e+00	 8.785936e-02	 9.868459e-05	 1.548449e-01	 3.271397e-05	 4.849149e-03	 
4.821240e+00	 8.785936e-02	 9.868459e-05	 1.548449e-01	 3.271397e-05	 4.849149e-03	 
4.821240e+00	 8.873163e-02	 9.868074e-05	 1.556053e-01	 3.271114e-05	 4.777942e-03	 
4.821240e+00	 8.873163e-02	 9.868074e-05	 1.556053e-01	 3.271114e-05	 4.777942e-03	 
4.821240e+00	 8.960823e-02	 9.867689e-05	 1.563657e-01	 3.270825e-05	 4.708127e-03	 
4.821240e+00	 8.960823e-02	 9.867689e-05	 1.563657e-01	 3.270825e-05	 4.708127e-03	 
4.821240e+00	 9.048917e-02	 9.867303e-05	 1.571260e-01	 3.270528e-05	 4.639671e-03	 
4.821240e+00	 9.048917e-02	 9.867303e-05	 1.571260e-01	 3.270528e-05	 4.639671e-03	 
4.821240e+00	 9.137444e-02	 9.866916e-05	 1.578862e-01	 3.270223e-05	 4.572540e-03	 
4.821240e+00	 9.137444e-02	 9.866916e-05	 1.578862e-01	 3.270223e-05	 4.572540e-03	 
4.821240e+00	 9.234983e-02	 9.866491e-05	 1.587194e-01	 3.269881e-05	 4.500437e-03	 
4.821240e+00	 9.234983e-02	 9.866491e-05	 1.587194e-01	 3.269881e-05	 4.500437e-03	 
4.821240e+00	 9.333044e-02	 9.866064e-05	 1.595525e-01	 3.269530e-05	 4.429848e-03	 
4.821240e+00	 9.333044e-02	 9.866064e-05	 1.595525e-01	 3.269529e-05	 4.429848e-03	 
4.821240e+00	 9.312587e-02	 9.866153e-05	 1.593791e-01	 3.269604e-05	 4.444420e-03	 
4.821240e+00	 9.312587e-02	 9.866153e-05	 1.593791e-01	 3.269603e-05	 4.444420e-03	 
4.821240e+00	 9.244082e-02	 9.866451e-05	 1.587969e-01	 3.269849e-05	 4.493809e-03	 
4.821240e+00	 9.390517e-02	 9.865815e-05	 1.600388e-01	 3.269320e-05	 4.389333e-03	 
4.821240e+00	 9.468775e-02	 9.865475e-05	 1.606984e-01	 3.269031e-05	 4.335156e-03	 
4.821240e+00	 9.468775e-02	 9.865475e-05	 1.606984e-01	 3.269031e-05	 4.335156e-03	 
4.821240e+00	 9.547359e-02	 9.865134e-05	 1.613579e-01	 3.268736e-05	 4.281870e-03	 
4.821240e+00	 9.547359e-02	 9.865134e-05	 1.613579e-01	 3.268736e-05	 4.281870e-03	 
4.821240e+00	 9.626271e-02	 9.864792e-05	 1.620174e-01	 3.268434e-05	 4.229457e-03	 
4.821240e+00	 9.820224e-02	 9.863953e-05	 1.636265e-01	 3.267673e-05	 4.105102e-03	 
4.821240e+00	 9.820224e-02	 9.863953e-05	 1.636265e-01	 3.267674e-05	 4.105102e-03	 
4.821240e+00	 1.783543e-01	 9.821696e-05	 2.194195e-01	 3.208001e-05	 1.689994e-03	 
4.821240e+00	 1.783543e-01	 9.821693e-05	 2.194197e-01	 3.207995e-05	 1.689994e-03	 
4.821240e+00	 1.872537e-01	 9.815401e-05	 2.246535e-01	 3.197551e-05	 1.573162e-03	 
4.821240e+00	 1.830981e-01	 9.818388e-05	 2.222285e-01	 3.202528e-05	 1.625933e-03	 
4.821240e+00	 1.963834e-01	 9.808509e-05	 2.298694e-01	 3.185946e-05	 1.467034e-03	 
4.821240e+00	 2.057460e-01	 9.800965e-05	 2.350654e-01	 3.173092e-05	 1.370421e-03	 
4.821240e+00	 2.018957e-01	 9.804123e-05	 2.329469e-01	 3.178488e-05	 1.408781e-03	 
4.821240e+00	 2.153444e-01	 9.792710e-05	 2.402393e-01	 3.158890e-05	 1.282290e-03	 
4.821240e+00	 2.306201e-01	 9.778439e-05	 2.481717e-01	 3.134089e-05	 1.160922e-03	 
4.821240e+00	 2.306201e-01	 9.778438e-05	 2.481717e-01	 3.134088e-05	 1.160922e-03	 
4.821240e+00	 2.275034e-01	 9.781465e-05	 2.465824e-01	 3.139369e-05	 1.184009e-03	 
4.821240e+00	 2.275034e-01	 9.781465e-05	 2.465824e-01	 3.139369e-05	 1.184009e-03	 
4.821240e+00	 2.226331e-01	 9.786075e-05	 2.440693e-01	 3.147392e-05	 1.221741e-03	 
4.821240e+00	 2.400321e-01	 9.768933e-05	 2.528837e-01	 3.117441e-05	 1.095794e-03	 
4.821240e+00	 2.400321e-01	 9.768932e-05	 2.528837e-01	 3.117439e-05	 1.095794e-03	 
4.821240e+00	 2.379053e-01	 9.771130e-05	 2.518303e-01	 3.121295e-05	 1.109938e-03	 
4.821240e+00	 2.379053e-01	 9.771129e-05	 2.518303e-01	 3.121294e-05	 1.109938e-03	 
4.821240e+00	 2.485674e-01	 9.759827e-05	 2.570463e-01	 3.101420e-05	 1.042113e-03	 
4.821240e+00	 2.455147e-01	 9.763137e-05	 2.555694e-01	 3.107251e-05	 1.060766e-03	 
4.821240e+00	 2.594946e-01	 9.747482e-05	 2.622275e-01	 3.079612e-05	 9.798975e-04	 
4.821240e+00	 2.594946e-01	 9.747482e-05	 2.622275e-01	 3.079612e-05	 9.798975e-04	 
4.821240e+00	 2.706920e-01	 9.734017e-05	 2.673704e-01	 3.055732e-05	 9.227334e-04	 
4.821240e+00	 2.821654e-01	 9.719348e-05	 2.724714e-01	 3.029635e-05	 8.701274e-04	 
4.821240e+00	 2.707678e-01	 9.733922e-05	 2.674047e-01	 3.055565e-05	 9.223667e-04	 
4.821240e+00	 2.939212e-01	 9.703390e-05	 2.775267e-01	 3.001167e-05	 8.216432e-04	 
4.821240e+00	 3.067917e-01	 9.684828e-05	 2.828689e-01	 2.967980e-05	 7.739925e-04	 
4.821240e+00	 3.067917e-01	 9.684828e-05	 2.828689e-01	 2.967979e-05	 7.739925e-04	 
4.821240e+00	 2.986464e-01	 9.696708e-05	 2.795111e-01	 2.989228e-05	 8.035317e-04	 
4.821240e+00	 3.200013e-01	 9.664582e-05	 2.881490e-01	 2.931710e-05	 7.301827e-04	 
4.821240e+00	 3.200013e-01	 9.664582e-05	 2.881490e-01	 2.931709e-05	 7.301827e-04	 
4.821240e+00	 3.294342e-01	 9.649379e-05	 2.917970e-01	 2.904436e-05	 7.016634e-04	 
4.821240e+00	 9.511807e-01	 7.712757e-05	 3.746925e-01	 -5.597156e-06	 2.321118e-04	 
4.821240e+00	 9.511807e-01	 7.712744e-05	 3.746925e-01	 -5.597287e-06	 2.321118e-04	 
4.821240e+00	 1.000000e+00	 7.535862e-05	 3.730897e-01	 -8.714380e-06	 2.253426e-04	 
4.821240e+00	 1.000000e+00	 7.535862e-05	 3.730897e-01	 -8.714363e-06	 2.253426e-04	 
4.821240e+00	 9.965034e-01	 7.548462e-05	 3.732236e-01	 -8.492783e-06	 2.257951e-04	 
4.821240e+00	 9.965034e-01	 7.548446e-05	 3.732235e-01	 -8.492934e-06	 2.257951e-04	 
4.821240e+00	 9.965034e-01	 7.548445e-05	 3.732235e-01	 -8.492939e-06	 2.257951e-04	 
4.821240e+00	 9.875577e-01	 7.580707e-05	 3.735531e-01	 -7.925026e-06	 2.269745e-04	 
4.821240e+00	 1.000000e+00	 7.535862e-05	 3.730897e-01	 -8.714363e-06	 2.253426e-04	 
4.821240e+00	 1.000000e+00	 7.535862e-05	 3.730897e-01	 -8.714364e-06	 2.253426e-04	 
4.821240e+00	 1.000000e+00	 7.535862e-05	 3.730897e-01	 -8.714364e-06	 2.253426e-04	 
4.821240e+00	 1.000000e+00	 7.535862e-05	 3.730897e-01	 -8.714364e-06	 2.253426e-04	 
4.639723e+00	 9.594062e-03	 1.076437e-04	 5.588753e-02	 3.472858e-05	 1.359878e-01	 
4.639723e+00	 1.020234e-02	 1.075120e-04	 5.755086e-02	 3.476403e-05	 1.238994e-01	 
4.639723e+00	 9.803922e-03	 1.075964e-04	 5.646690e-02	 3.474131e-05	 1.316030e-01	 
4.639723e+00	 8.295203e-02	 1.056594e-04	 1.610939e-01	 3.503423e-05	 5.285104e-03	 
4.639723e+00	 8.295203e-02	 1.056594e-04	 1.610939e-01	 3.503423e-05	 5.285104e-03	 
4.639723e+00	 8.319926e-02	 1.056582e-04	 1.613319e-01	 3.503348e-05	 5.261593e-03	 
4.639723e+00	 8.319926e-02	 1.056582e-04	 1.613319e-01	 3.503347e-05	 5.261593e-03	 
4.639723e+00	 8.365486e-02	 1.056560e-04	 1.617695e-01	 3.503208e-05	 5.218721e-03	 
4.639723e+00	 8.365486e-02	 1.056560e-04	 1.617695e-01	 3.503208e-05	 5.218721e-03	 
4.639723e+00	 8.411171e-02	 1.056538e-04	 1.622071e-01	 3.503066e-05	 5.176315e-03	 
4.639723e+00	 8.411171e-02	 1.056538e-04	 1.622071e-01	 3.503066e-05	 5.176315e-03	 
4.639723e+00	 8.384563e-02	 1.056551e-04	 1.619524e-01	 3.503149e-05	 5.200943e-03	 
4.639723e+00	 8.509597e-02	 1.056491e-04	 1.631459e-01	 3.502755e-05	 5.086888e-03	 
4.639723e+00	 8.509597e-02	 1.056491e-04	 1.631459e-01	 3.502755e-05	 5.086888e-03	 
4.639723e+00	 8.608597e-02	 1.056444e-04	 1.640845e-01	 3.502434e-05	 4.999516e-03	 
4.639723e+00	 8.608597e-02	 1.056444e-04	 1.640845e-01	 3.502434e-05	 4.999516e-03	 
4.639723e+00	 8.708173e-02	 1.056396e-04	 1.650230e-01	 3.502102e-05	 4.914140e-03	 
4.639723e+00	 8.708173e-02	 1.056396e-04	 1.650230e-01	 3.502103e-05	 4.914140e-03	 
4.639723e+00	 8.808324e-02	 1.056349e-04	 1.659615e-01	 3.501761e-05	 4.830704e-03	 
4.639723e+00	 8.808324e-02	 1.056349e-04	 1.659615e-01	 3.501761e-05	 4.830704e-03	 
4.639723e+00	 8.909051e-02	 1.056301e-04	 1.668998e-01	 3.501410e-05	 4.749152e-03	 
4.639723e+00	 8.909051e-02	 1.056301e-04	 1.668998e-01	 3.501410e-05	 4.749152e-03	 
4.639723e+00	 9.010353e-02	 1.056254e-04	 1.678381e-01	 3.501048e-05	 4.669432e-03	 
4.639723e+00	 9.010353e-02	 1.056254e-04	 1.678381e-01	 3.501048e-05	 4.669432e-03	 
4.639723e+00	 9.010353e-02	 1.056254e-04	 1.678381e-01	 3.501048e-05	 4.669432e-03	 
4.639723e+00	 9.010353e-02	 1.056254e-04	 1.678381e-01	 3.501048e-05	 4.669432e-03	 
4.639723e+00	 9.112231e-02	 1.056206e-04	 1.687763e-01	 3.500676e-05	 4.591492e-03	 
4.639723e+00	 9.112231e-02	 1.056206e-04	 1.687763e-01	 3.500676e-05	 4.591492e-03	 
4.639723e+00	 9.076538e-02	 1.056223e-04	 1.684482e-01	 3.500807e-05	 4.618549e-03	 
4.639723e+00	 9.076538e-02	 1.056223e-04	 1.684482e-01	 3.500807e-05	 4.618549e-03	 
4.639723e+00	 9.142967e-02	 1.056192e-04	 1.690582e-01	 3.500562e-05	 4.568405e-03	 
4.639723e+00	 9.142967e-02	 1.056192e-04	 1.690582e-01	 3.500562e-05	 4.568405e-03	 
4.639723e+00	 9.209639e-02	 1.056161e-04	 1.696683e-01	 3.500312e-05	 4.518988e-03	 
4.639723e+00	 9.276556e-02	 1.056130e-04	 1.702782e-01	 3.500057e-05	 4.470283e-03	 
4.639723e+00	 9.276556e-02	 1.056130e-04	 1.702782e-01	 3.500057e-05	 4.470283e-03	 
4.639723e+00	 9.244082e-02	 1.056145e-04	 1.699825e-01	 3.500181e-05	 4.493809e-03	 
