7.157919000000e-06	5.993770910452e-01	9.090909090909e-02
7.190959000000e-06	5.993770813376e-01	9.090909090909e-02
7.224151000000e-06	5.993770735861e-01	9.090909090909e-02
7.257496000000e-06	5.993770745788e-01	9.090909090909e-02
7.290995000000e-06	5.993776572355e-01	9.090909090909e-02
7.324649000000e-06	5.993776445223e-01	9.090909090909e-02
7.358458000000e-06	5.993776435755e-01	9.090909090909e-02
7.392423000000e-06	5.993776364576e-01	9.090909090909e-02
7.426545000000e-06	5.993776310638e-01	9.090909090909e-02
7.460824000000e-06	5.993776186165e-01	9.090909090909e-02
7.495262000000e-06	5.993776123331e-01	9.090909090909e-02
7.529858000000e-06	5.993776078050e-01	9.090909090909e-02
7.564615000000e-06	5.993775843078e-01	9.090909090909e-02
7.599531000000e-06	5.993775972953e-01	9.090909090909e-02
7.634609000000e-06	5.993775652667e-01	9.090909090909e-02
7.669849000000e-06	5.993775814511e-01	9.090909090909e-02
7.705251000000e-06	5.993775867067e-01	9.090909090909e-02
7.740817000000e-06	5.993775364257e-01	9.090909090909e-02
7.776547000000e-06	5.993769987056e-01	9.090909090909e-02
7.812442000000e-06	5.993775200900e-01	9.090909090909e-02
7.848503000000e-06	5.993769248385e-01	9.090909090909e-02
7.884730000000e-06	5.993769468352e-01	9.090909090909e-02
7.921124000000e-06	5.993772022681e-01	9.090909090909e-02
7.957686000000e-06	5.993771566130e-01	9.090909090909e-02
7.994417000000e-06	5.993771612049e-01	9.090909090909e-02
8.031318000000e-06	5.993768454094e-01	9.090909090909e-02
8.068389000000e-06	5.993768826059e-01	9.090909090909e-02
8.105631000000e-06	5.993771638532e-01	9.090909090909e-02
8.143044000000e-06	5.993772035052e-01	9.090909090909e-02
8.180631000000e-06	5.993773056798e-01	9.090909090909e-02
8.218391000000e-06	5.993773148422e-01	9.090909090909e-02
8.256325000000e-06	5.993772938690e-01	9.090909090909e-02
8.294435000000e-06	5.993773123547e-01	9.090909090909e-02
8.332720000000e-06	5.993772589376e-01	9.090909090909e-02
8.371182000000e-06	5.993772424549e-01	9.090909090909e-02
8.409822000000e-06	5.993772459357e-01	9.090909090909e-02
8.448640000000e-06	5.993771965861e-01	9.090909090909e-02
8.487637000000e-06	5.993761274157e-01	9.090909090909e-02
8.526814000000e-06	5.993761274157e-01	9.090909090909e-02
8.566172000000e-06	5.993761123755e-01	9.090909090909e-02
8.605712000000e-06	5.993761514375e-01	9.090909090909e-02
8.645434000000e-06	5.993764755867e-01	9.090909090909e-02
8.685340000000e-06	5.993763482631e-01	9.090909090909e-02
8.725429000000e-06	5.993763395244e-01	9.090909090909e-02
8.765704000000e-06	5.993764920179e-01	9.090909090909e-02
8.806165000000e-06	5.993760822468e-01	9.090909090909e-02
8.846812000000e-06	5.993766397323e-01	9.090909090909e-02
8.887647000000e-06	5.993761681338e-01	9.090909090909e-02
8.928671000000e-06	5.993763944151e-01	9.090909090909e-02
8.969884000000e-06	5.993763051570e-01	9.090909090909e-02
9.011287000000e-06	5.993763620148e-01	9.090909090909e-02
9.052881000000e-06	5.993763753847e-01	9.090909090909e-02
9.094667000000e-06	5.993763909373e-01	9.090909090909e-02
9.136646000000e-06	5.993763116355e-01	9.090909090909e-02
9.178819000000e-06	5.993763305073e-01	9.090909090909e-02
9.221186000000e-06	5.993763202465e-01	9.090909090909e-02
9.263750000000e-06	5.993762796668e-01	9.090909090909e-02
9.306509000000e-06	5.993762970199e-01	9.090909090909e-02
9.349466000000e-06	5.993763102873e-01	9.090909090909e-02
9.392621000000e-06	5.993762873348e-01	9.090909090909e-02
9.435975000000e-06	5.993762652440e-01	9.090909090909e-02
9.479530000000e-06	5.993764219365e-01	9.090909090909e-02
9.523285000000e-06	5.993764628370e-01	9.090909090909e-02
9.567243000000e-06	5.993764686653e-01	9.090909090909e-02
9.611403000000e-06	5.993764218897e-01	9.090909090909e-02
9.655768000000e-06	5.993764218897e-01	9.090909090909e-02
9.700337000000e-06	5.993764218897e-01	9.090909090909e-02
9.745111000000e-06	5.993764218897e-01	9.090909090909e-02
9.790093000000e-06	5.993764218897e-01	9.090909090909e-02
9.835282000000e-06	5.993764218272e-01	9.090909090909e-02
9.880679000000e-06	5.993764218272e-01	9.090909090909e-02
