# # Transfer functions T_i(k) for kessence field (normalized to initial curvature=1 at z= 0          # for k=1.05469e-05 to 239.653 h/Mpc,          #  number of wavenumbers equal to 199         # kessence model with w=-0.9 , $cs^2$= 0.01              # d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization          # d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot         # (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same         #  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)         # t_i   stands for theta_i(k,z) with above normalization          # t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z))          # k here is h/Mpc pi_conf (scalar field in conformal time) is in Mpc pi'_conf in dimensionless           # Hubble is conformal hubble which is normalized to H0          # d_kess means \pi_conf  in Newtonian gauge and in unit [Mpc] and t_kess means \pi' which is dimensionless 
#    
#  1:k (h/Mpc)              2:d_kess                    3:t_kess                    4:delta_fld                 5:theta_fld                  6:psi                   7:delta_cdm                 8:H_conf/H0                               
1.054685259621e-05	2.342928033066e+03	-4.854008792350e-02	-1.558113796503e-01	1.169914993158e-07	4.805253067780e-01	-1.558976370678e+00	2.259397993311e-04
1.183376324775e-05	2.342985819119e+03	-4.852814923180e-02	-1.558203159863e-01	1.472872040593e-07	4.805381391033e-01	-1.559191094483e+00	2.259397993311e-04
1.327770074781e-05	2.342980038277e+03	-4.852948386798e-02	-1.558263371651e-01	1.854231465271e-07	4.805374065850e-01	-1.559512088213e+00	2.259397993311e-04
1.489782526975e-05	2.342948053851e+03	-4.853676826682e-02	-1.558320429775e-01	2.334307244514e-07	4.805306927674e-01	-1.559933565329e+00	2.259397993311e-04
1.671563488162e-05	2.342957423140e+03	-4.853527746808e-02	-1.558426839061e-01	2.938730460787e-07	4.805332476590e-01	-1.560431156403e+00	2.259397993311e-04
1.875525081255e-05	2.342976248905e+03	-4.853169422802e-02	-1.558564937505e-01	3.699672182285e-07	4.805382118835e-01	-1.561052349544e+00	2.259397993311e-04
2.104373752675e-05	2.342953434244e+03	-4.853711032475e-02	-1.558709981618e-01	4.657565972239e-07	4.805342462279e-01	-1.561865013622e+00	2.259397993311e-04
2.361146185250e-05	2.342882757689e+03	-4.856033216241e-02	-1.558862418724e-01	5.863351282817e-07	4.805125487613e-01	-1.562938190752e+00	2.259397993311e-04
2.649249593155e-05	2.342954110217e+03	-4.853865292485e-02	-1.559161831138e-01	7.381746732570e-07	4.805372221230e-01	-1.564133354519e+00	2.259397993311e-04
2.972506933572e-05	2.342927170003e+03	-4.854555691465e-02	-1.559461437718e-01	9.292961689680e-07	4.805333141990e-01	-1.565742806250e+00	2.259397993311e-04
3.335207635008e-05	2.342903221116e+03	-4.855209193659e-02	-1.559844929482e-01	1.169902603587e-06	4.805306140947e-01	-1.567762326468e+00	2.259397993311e-04
3.742164515408e-05	2.342851222486e+03	-4.856667954219e-02	-1.560309586562e-01	1.472787429062e-06	4.805206730599e-01	-1.570324325650e+00	2.259397993311e-04
