# # Transfer functions T_i(k) for kessence field (normalized to initial curvature=1 at z= 100          # for k=1.05469e-05 to 239.653 h/Mpc,          #  number of wavenumbers equal to 199         # kessence model with w=-0.9 , cs^2= 1.0               # d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization          # d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot         # (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same         #  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)         # t_i   stands for theta_i(k,z) with above normalization          # t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z))          # k here is h/Mpc pi_conf (scalar field in conformal time) is in Mpc pi'_conf in dimensionless           # Hubble is conformal hubble which is normalized to H0          # d_kess means \pi_conf  in Newtonian gauge and in unit [Mpc] and t_kess means \pi' which is dimensionless 
#    
#  1:k (h/Mpc)              2:d_kess                    3:t_kess                    4:delta_fld                 5:theta_fld                  6:psi                   7:delta_cdm                 8:H_conf/H0                               
1.054685259621e-05	3.072569418981e+02	2.236038104770e-01	-1.164150430282e-01	1.534253284801e-08	5.968109069547e-01	-1.163144397205e+00	1.287104090990e-03
1.183376324775e-05	3.072568413893e+02	2.236046147500e-01	-1.164149491489e-01	1.931509816536e-08	5.968107724347e-01	-1.163147662445e+00	1.287104090990e-03
1.327770074781e-05	3.072566093502e+02	2.236008252245e-01	-1.164153014448e-01	2.431624954810e-08	5.968105058682e-01	-1.163152063980e+00	1.287104090990e-03
1.489782526975e-05	3.072561548568e+02	2.236015561859e-01	-1.164152065052e-01	3.061229919395e-08	5.968102874336e-01	-1.163157250366e+00	1.287104090990e-03
1.671563488162e-05	3.072558826964e+02	2.236034676596e-01	-1.164150108752e-01	3.853856723208e-08	5.968102426073e-01	-1.163163048103e+00	1.287104090990e-03
1.875525081255e-05	3.072549396799e+02	2.236085538097e-01	-1.164144500530e-01	4.851703271575e-08	5.968097205354e-01	-1.163171768943e+00	1.287104090990e-03
2.104373752675e-05	3.072540406335e+02	2.236033941989e-01	-1.164149460942e-01	6.107914666897e-08	5.968095213366e-01	-1.163181516299e+00	1.287104090990e-03
2.361146185250e-05	3.072533618488e+02	2.236036246191e-01	-1.164148853806e-01	7.689391999809e-08	5.968091446208e-01	-1.163194039308e+00	1.287104090990e-03
2.649249593155e-05	3.072524874383e+02	2.236040348180e-01	-1.164148594388e-01	9.680343440495e-08	5.968092954017e-01	-1.163207793700e+00	1.287104090990e-03
2.972506933572e-05	3.072513027136e+02	2.236039851921e-01	-1.164148155666e-01	1.218678336134e-07	5.968088070538e-01	-1.163227276419e+00	1.287104090990e-03
3.335207635008e-05	3.072496831741e+02	2.236053059791e-01	-1.164146564067e-01	1.534217039172e-07	5.968085362418e-01	-1.163250748905e+00	1.287104090990e-03
3.742164515408e-05	3.072476624707e+02	2.236069761487e-01	-1.164144453503e-01	1.931452115066e-07	5.968080958474e-01	-1.163280612709e+00	1.287104090990e-03
4.198777645321e-05	3.072449356789e+02	2.236084409014e-01	-1.164142201931e-01	2.431532569523e-07	5.968073090281e-01	-1.163318972585e+00	1.287104090990e-03
4.711106003561e-05	3.072418070234e+02	2.236114568498e-01	-1.164138133733e-01	3.061086970208e-07	5.968062567785e-01	-1.163367424277e+00	1.287104090990e-03
5.285947876168e-05	3.072377672590e+02	2.236145516097e-01	-1.164134029339e-01	3.853629504449e-07	5.968052471444e-01	-1.163427433396e+00	1.287104090990e-03
5.930931065539e-05	3.072326161369e+02	2.236158812194e-01	-1.164131459747e-01	4.851350772097e-07	5.968040071621e-01	-1.163502854230e+00	1.287104090990e-03
6.654614106728e-05	3.072260114632e+02	2.236206031064e-01	-1.164125088014e-01	6.107357473962e-07	5.968023573161e-01	-1.163598105228e+00	1.287104090990e-03
7.466599834007e-05	3.072177645230e+02	2.236256303317e-01	-1.164117734436e-01	7.688501133095e-07	5.968000309634e-01	-1.163718821423e+00	1.287104090990e-03
8.377662804643e-05	3.072069583727e+02	2.236325410682e-01	-1.164107121957e-01	9.678908994850e-07	5.967963292209e-01	-1.163873318712e+00	1.287104090990e-03
9.399892270729e-05	3.071938130585e+02	2.236407812638e-01	-1.164095066452e-01	1.218450309770e-06	5.967925139115e-01	-1.164065057798e+00	1.287104090990e-03
1.054685259621e-04	3.071774852492e+02	2.236511037799e-01	-1.164080356208e-01	1.533856526883e-06	5.967881261836e-01	-1.164305085855e+00	1.287104090990e-03
1.183376324775e-04	3.071568916109e+02	2.236639513923e-01	-1.164061925305e-01	1.930881501875e-06	5.967825428930e-01	-1.164607450187e+00	1.287104090990e-03
1.327770074781e-04	3.071308999097e+02	2.236799004574e-01	-1.164038807331e-01	2.430630091874e-06	5.967753739841e-01	-1.164988550535e+00	1.287104090990e-03
1.489782526975e-04	3.070981906041e+02	2.237004818062e-01	-1.164009150790e-01	3.059656102601e-06	5.967662987919e-01	-1.165468505464e+00	1.287104090990e-03
1.671563488162e-04	3.070573097407e+02	2.237257984061e-01	-1.163972945286e-01	3.851366057403e-06	5.967554098878e-01	-1.166071039335e+00	1.287104090990e-03
1.875525081255e-04	3.070055215152e+02	2.237582797495e-01	-1.163926285034e-01	4.847764838798e-06	5.967412309792e-01	-1.166830845805e+00	1.287104090990e-03
2.104373752675e-04	3.069401418376e+02	2.237994215862e-01	-1.163866826193e-01	6.101674660890e-06	5.967229139749e-01	-1.167789120907e+00	1.287104090990e-03
2.361146185250e-04	3.068578514476e+02	2.238512562520e-01	-1.163791931314e-01	7.679493867216e-06	5.966998537617e-01	-1.168995403457e+00	1.287104090990e-03
2.649249593155e-04	3.067546111470e+02	2.239159639757e-01	-1.163698828136e-01	9.664657274595e-06	5.966714583074e-01	-1.170511867670e+00	1.287104090990e-03
2.972506933572e-04	3.066246124469e+02	2.239976206901e-01	-1.163581250138e-01	1.216192638450e-05	5.966355370238e-01	-1.172421430944e+00	1.287104090990e-03
3.335207635008e-04	3.064609904331e+02	2.241006096155e-01	-1.163432935353e-01	1.530278789897e-05	5.965902111642e-01	-1.174825580106e+00	1.287104090990e-03
3.742164515408e-04	3.062550461199e+02	2.242305761543e-01	-1.163245714580e-01	1.925212227235e-05	5.965329569300e-01	-1.177852545068e+00	1.287104090990e-03
4.198777645321e-04	3.059960640849e+02	2.243942781942e-01	-1.163010052962e-01	2.421649015383e-05	5.964609973519e-01	-1.181662385816e+00	1.287104090990e-03
4.711106003561e-04	3.056706349929e+02	2.246001941325e-01	-1.162713991931e-01	3.045433194841e-05	5.963708522592e-01	-1.186456572984e+00	1.287104090990e-03
5.285947876168e-04	3.052611936623e+02	2.248605808627e-01	-1.162339572584e-01	3.828837688008e-05	5.962568196424e-01	-1.192492428753e+00	1.287104090990e-03
5.930931065539e-04	3.047473111380e+02	2.251877668011e-01	-1.161869973415e-01	4.812106610858e-05	5.961144064118e-01	-1.200085937635e+00	1.287104090990e-03
6.654614106728e-04	3.041013235053e+02	2.256018979381e-01	-1.161275764158e-01	6.045241684148e-05	5.959343282918e-01	-1.209644721326e+00	1.287104090990e-03
7.466599834007e-04	3.032906310543e+02	2.261245369856e-01	-1.160526939286e-01	7.590219804310e-05	5.957081424673e-01	-1.221672124722e+00	1.287104090990e-03
8.377662804643e-04	3.022740832305e+02	2.267845069263e-01	-1.159583076153e-01	9.523493082927e-05	5.954242492750e-01	-1.236803560854e+00	1.287104090990e-03
9.399892270729e-04	3.009997028527e+02	2.276206002695e-01	-1.158389180582e-01	1.193882056185e-04	5.950664470472e-01	-1.255841751716e+00	1.287104090990e-03
1.054685259621e-03	2.994055205294e+02	2.286778399730e-01	-1.156883755580e-01	1.495048087513e-04	5.946182617487e-01	-1.279783796487e+00	1.287104090990e-03
1.183376324775e-03	2.974135563064e+02	2.300181359222e-01	-1.154981064239e-01	1.869631937174e-04	5.940558663569e-01	-1.309889405966e+00	1.287104090990e-03
1.327770074781e-03	2.949288148600e+02	2.317210413071e-01	-1.152572080067e-01	2.334062943749e-04	5.933497875698e-01	-1.347736338861e+00	1.287104090990e-03
1.489782526975e-03	2.917706847338e+02	2.341368529655e-01	-1.149268722832e-01	2.906946323421e-04	5.924622419932e-01	-1.395286449738e+00	1.287104090990e-03
1.671563488162e-03	2.878769953175e+02	2.371787013825e-01	-1.145115951088e-01	3.610790732874e-04	5.913513186662e-01	-1.455010053309e+00	1.287104090990e-03
1.875525081255e-03	2.831018419633e+02	2.409344500553e-01	-1.139973610820e-01	4.470314242216e-04	5.899647270710e-01	-1.529978890920e+00	1.287104090990e-03
