### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  1.59153	6.53471e-06	3.55314e-08	 (32 , 32 , 32) 
  1.62578	6.69681e-06	3.76607e-08	 (32 , 32 , 32) 
  1.66072	6.86062e-06	3.98741e-08	 (32 , 32 , 32) 
  1.69637	7.02625e-06	4.21744e-08	 (32 , 32 , 32) 
  1.73273	7.19379e-06	4.45648e-08	 (32 , 32 , 32) 
  1.76982	7.36333e-06	4.70488e-08	 (32 , 32 , 32) 
  1.80765	7.53497e-06	4.96297e-08	 (32 , 32 , 32) 
  1.84625	7.70879e-06	5.23114e-08	 (32 , 32 , 32) 
  1.88561	7.8849e-06	5.50975e-08	 (32 , 32 , 32) 
  1.92577	8.06337e-06	5.79923e-08	 (32 , 32 , 32) 
  1.96673	8.24432e-06	6.09998e-08	 (32 , 32 , 32) 
  2.00851	8.42782e-06	6.41246e-08	 (32 , 32 , 32) 
  2.05113	8.61397e-06	6.73712e-08	 (32 , 32 , 32) 
   2.0946	8.80286e-06	7.07444e-08	 (32 , 32 , 32) 
  2.13894	8.99459e-06	7.42494e-08	 (32 , 32 , 32) 
  2.18417	9.18925e-06	7.78913e-08	 (32 , 32 , 32) 
   2.2303	9.38692e-06	8.16756e-08	 (32 , 32 , 32) 
  2.27735	9.58771e-06	8.5608e-08	 (32 , 32 , 32) 
  2.32534	9.7917e-06	8.96944e-08	 (32 , 32 , 32) 
  2.37428	9.99898e-06	9.3941e-08	 (32 , 32 , 32) 
   2.4242	1.02097e-05	9.83541e-08	 (32 , 32 , 32) 
  2.47512	1.04238e-05	1.0294e-07	 (32 , 32 , 32) 
  2.52704	1.06415e-05	1.07707e-07	 (32 , 32 , 32) 
  2.57999	1.08629e-05	1.12661e-07	 (32 , 32 , 32) 
  2.63399	1.1088e-05	1.17809e-07	 (32 , 32 , 32) 
  2.68906	1.13169e-05	1.23159e-07	 (32 , 32 , 32) 
  2.74522	1.15497e-05	1.2872e-07	 (32 , 32 , 32) 
  2.80248	1.17865e-05	1.34499e-07	 (32 , 32 , 32) 
  2.86087	1.20274e-05	1.40505e-07	 (32 , 32 , 32) 
   2.9204	1.22724e-05	1.46746e-07	 (32 , 32 , 32) 
   2.9811	1.25216e-05	1.53231e-07	 (32 , 32 , 32) 
  3.04298	1.2775e-05	1.59969e-07	 (32 , 32 , 32) 
  3.10606	1.30328e-05	1.6697e-07	 (32 , 32 , 32) 
  3.17036	1.32949e-05	1.74243e-07	 (32 , 32 , 32) 
  3.23589	1.35614e-05	1.81798e-07	 (32 , 32 , 32) 
  3.30269	1.38323e-05	1.89643e-07	 (32 , 32 , 32) 
  3.37075	1.41077e-05	1.9779e-07	 (32 , 32 , 32) 
   3.4401	1.43875e-05	2.06248e-07	 (32 , 32 , 32) 
  3.51076	1.46717e-05	2.15027e-07	 (32 , 32 , 32) 
  3.58272	1.49603e-05	2.24135e-07	 (32 , 32 , 32) 
  3.65602	1.52531e-05	2.33584e-07	 (32 , 32 , 32) 
  3.73065	1.55502e-05	2.43381e-07	 (32 , 32 , 32) 
  3.80663	1.58514e-05	2.53535e-07	 (32 , 32 , 32) 
  3.88396	1.61565e-05	2.64055e-07	 (32 , 32 , 32) 
  3.96265	1.64653e-05	2.74947e-07	 (32 , 32 , 32) 
  4.04269	1.67776e-05	2.86218e-07	 (32 , 32 , 32) 
  4.12408	1.70931e-05	2.97873e-07	 (32 , 32 , 32) 
  4.20681	1.74115e-05	3.09916e-07	 (32 , 32 , 32) 
  4.29088	1.77323e-05	3.22348e-07	 (32 , 32 , 32) 
  4.37626	1.80551e-05	3.3517e-07	 (32 , 32 , 32) 
  4.46293	1.83793e-05	3.48378e-07	 (32 , 32 , 32) 
  4.55086	1.87042e-05	3.61967e-07	 (32 , 32 , 32) 
  4.64001	1.90292e-05	3.75929e-07	 (32 , 32 , 32) 
  4.73035	1.93534e-05	3.90251e-07	 (32 , 32 , 32) 
  4.82181	1.9676e-05	4.04915e-07	 (32 , 32 , 32) 
  4.91434	1.99957e-05	4.199e-07	 (32 , 32 , 32) 
  5.00787	2.03116e-05	4.3518e-07	 (32 , 32 , 32) 
  5.10231	2.06224e-05	4.50721e-07	 (32 , 32 , 32) 
  5.19758	2.09266e-05	4.66484e-07	 (32 , 32 , 32) 
  5.29358	2.12229e-05	4.82422e-07	 (32 , 32 , 32) 
  5.39019	2.15096e-05	4.98482e-07	 (32 , 32 , 32) 
   5.4873	2.1785e-05	5.14603e-07	 (32 , 32 , 32) 
  5.58476	2.20478e-05	5.30714e-07	 (32 , 32 , 32) 
  5.68245	2.22963e-05	5.46741e-07	 (32 , 32 , 32) 
   5.7802	2.25286e-05	5.62599e-07	 (32 , 32 , 32) 
  5.87787	2.27432e-05	5.78197e-07	 (32 , 32 , 32) 
  5.97529	2.29381e-05	5.93437e-07	 (32 , 32 , 32) 
   6.0723	2.31116e-05	6.08216e-07	 (32 , 32 , 32) 
  6.16872	2.32619e-05	6.22427e-07	 (32 , 32 , 32) 
  6.26439	2.33876e-05	6.35964e-07	 (32 , 32 , 32) 
  6.35915	2.34874e-05	6.48717e-07	 (32 , 32 , 32) 
  6.45282	2.35599e-05	6.60577e-07	 (32 , 32 , 32) 
  6.54525	2.36048e-05	6.71436e-07	 (32 , 32 , 32) 
   6.6363	2.3622e-05	6.81195e-07	 (32 , 32 , 32) 
  6.72582	2.36125e-05	6.89759e-07	 (32 , 32 , 32) 
  6.81369	2.35765e-05	6.97033e-07	 (32 , 32 , 32) 
   6.8998	2.35146e-05	7.02931e-07	 (32 , 32 , 32) 
  6.98405	2.34264e-05	7.0738e-07	 (32 , 32 , 32) 
  7.06634	2.33121e-05	7.10325e-07	 (32 , 32 , 32) 
  7.14661	2.31718e-05	7.11727e-07	 (32 , 32 , 32) 
   7.2248	2.30107e-05	7.11565e-07	 (32 , 32 , 32) 
  7.30085	2.28289e-05	7.09832e-07	 (32 , 32 , 32) 
  7.37475	2.26254e-05	7.06537e-07	 (32 , 32 , 32) 
  7.44647	2.24002e-05	7.01705e-07	 (32 , 32 , 32) 
  7.51601	2.2154e-05	6.95379e-07	 (32 , 32 , 32) 
  7.58335	2.18866e-05	6.87612e-07	 (32 , 32 , 32) 
  7.64853	2.15986e-05	6.78474e-07	 (32 , 32 , 32) 
  7.71154	2.12918e-05	6.6804e-07	 (32 , 32 , 32) 
  7.77243	2.09674e-05	6.56395e-07	 (32 , 32 , 32) 
  7.83122	2.06266e-05	6.43631e-07	 (32 , 32 , 32) 
  7.88795	2.02713e-05	6.29849e-07	 (32 , 32 , 32) 
  7.94267	1.99028e-05	6.1515e-07	 (32 , 32 , 32) 
  7.99541	1.95224e-05	5.99641e-07	 (32 , 32 , 32) 
  8.04623	1.91318e-05	5.83431e-07	 (32 , 32 , 32) 
  8.09517	1.87323e-05	5.66626e-07	 (32 , 32 , 32) 
   8.1423	1.83253e-05	5.49332e-07	 (32 , 32 , 32) 
  8.18766	1.79122e-05	5.31654e-07	 (32 , 32 , 32) 
  8.23131	1.7494e-05	5.13689e-07	 (32 , 32 , 32) 
  8.27329	1.70724e-05	4.95534e-07	 (32 , 32 , 32) 
  8.31367	1.66484e-05	4.77276e-07	 (32 , 32 , 32) 
   8.3525	1.62233e-05	 4.59e-07	 (32 , 32 , 32) 
  8.38983	1.57982e-05	4.40782e-07	 (32 , 32 , 32) 
  8.42571	1.53741e-05	4.22692e-07	 (32 , 32 , 32) 
  8.46019	1.49522e-05	4.04795e-07	 (32 , 32 , 32) 
  8.49333	1.45331e-05	3.87148e-07	 (32 , 32 , 32) 
  8.52517	1.41178e-05	3.69802e-07	 (32 , 32 , 32) 
  8.55576	1.37068e-05	3.52803e-07	 (32 , 32 , 32) 
  8.58515	1.3301e-05	3.36189e-07	 (32 , 32 , 32) 
  8.61338	1.29007e-05	3.19994e-07	 (32 , 32 , 32) 
   8.6405	1.25065e-05	3.04245e-07	 (32 , 32 , 32) 
  8.66654	1.2119e-05	2.88966e-07	 (32 , 32 , 32) 
  8.69156	1.17383e-05	2.74175e-07	 (32 , 32 , 32) 
  8.71558	1.1365e-05	2.59885e-07	 (32 , 32 , 32) 
  8.73865	1.09993e-05	2.46107e-07	 (32 , 32 , 32) 
   8.7608	1.06413e-05	2.32847e-07	 (32 , 32 , 32) 
  8.78207	1.02914e-05	2.20107e-07	 (32 , 32 , 32) 
   8.8025	9.94958e-06	2.07888e-07	 (32 , 32 , 32) 
  8.82211	9.61603e-06	1.96186e-07	 (32 , 32 , 32) 
  8.84094	9.29081e-06	1.84997e-07	 (32 , 32 , 32) 
  8.85902	8.97397e-06	1.74313e-07	 (32 , 32 , 32) 
  8.87638	8.66552e-06	1.64126e-07	 (32 , 32 , 32) 
  8.89305	8.36545e-06	1.54424e-07	 (32 , 32 , 32) 
  8.90906	8.07374e-06	1.45196e-07	 (32 , 32 , 32) 
  8.92442	7.79031e-06	1.3643e-07	 (32 , 32 , 32) 
  8.93917	7.51511e-06	1.28112e-07	 (32 , 32 , 32) 
  8.95333	7.24805e-06	1.20226e-07	 (32 , 32 , 32) 
  8.96693	6.98902e-06	1.12759e-07	 (32 , 32 , 32) 
  8.97998	6.73791e-06	1.05695e-07	 (32 , 32 , 32) 
  8.99252	6.49459e-06	9.90194e-08	 (32 , 32 , 32) 
  9.00455	6.25892e-06	9.27155e-08	 (32 , 32 , 32) 
   9.0161	6.03077e-06	8.67681e-08	 (32 , 32 , 32) 
  9.02719	5.80998e-06	8.11618e-08	 (32 , 32 , 32) 
  9.03784	5.5964e-06	7.58812e-08	 (32 , 32 , 32) 
  9.04806	5.38986e-06	7.09111e-08	 (32 , 32 , 32) 
  9.05787	5.19021e-06	6.62368e-08	 (32 , 32 , 32) 
  9.06729	4.99727e-06	6.18438e-08	 (32 , 32 , 32) 
  9.07633	4.81088e-06	5.77178e-08	 (32 , 32 , 32) 
  9.08501	4.63086e-06	5.38453e-08	 (32 , 32 , 32) 
  9.09335	4.45706e-06	5.02129e-08	 (32 , 32 , 32) 
  9.10135	4.2893e-06	4.68078e-08	 (32 , 32 , 32) 
  9.10903	4.1274e-06	4.36176e-08	 (32 , 32 , 32) 
   9.1164	3.97121e-06	4.06305e-08	 (32 , 32 , 32) 
  9.12348	3.82056e-06	3.78349e-08	 (32 , 32 , 32) 
  9.13028	3.67527e-06	3.522e-08	 (32 , 32 , 32) 
   9.1368	3.53519e-06	3.27753e-08	 (32 , 32 , 32) 
  9.14307	3.40017e-06	3.04908e-08	 (32 , 32 , 32) 
  9.14908	3.27003e-06	2.83571e-08	 (32 , 32 , 32) 
  9.15485	3.14462e-06	2.6365e-08	 (32 , 32 , 32) 
  9.16039	3.02381e-06	2.45059e-08	 (32 , 32 , 32) 
  9.16571	2.90742e-06	2.27718e-08	 (32 , 32 , 32) 
  9.17082	2.79533e-06	2.11548e-08	 (32 , 32 , 32) 
  9.17572	2.68738e-06	1.96476e-08	 (32 , 32 , 32) 
  9.18043	2.58344e-06	1.82433e-08	 (32 , 32 , 32) 
  9.18495	2.48337e-06	1.69353e-08	 (32 , 32 , 32) 
  9.18928	2.38705e-06	1.57175e-08	 (32 , 32 , 32) 
  9.19345	2.29433e-06	1.4584e-08	 (32 , 32 , 32) 
  9.19745	2.20511e-06	1.35292e-08	 (32 , 32 , 32) 
  9.20128	2.11924e-06	1.25482e-08	 (32 , 32 , 32) 
  9.20497	2.03663e-06	1.16359e-08	 (32 , 32 , 32) 
  9.20851	1.95714e-06	1.07878e-08	 (32 , 32 , 32) 
   9.2119	1.88068e-06	9.99967e-09	 (32 , 32 , 32) 
  9.21516	1.80713e-06	9.26738e-09	 (32 , 32 , 32) 
  9.21829	1.73638e-06	8.58718e-09	 (32 , 32 , 32) 
  9.22129	1.66835e-06	7.95553e-09	 (32 , 32 , 32) 
  9.22418	1.60292e-06	7.36911e-09	 (32 , 32 , 32) 
  9.22695	 1.54e-06	6.82481e-09	 (32 , 32 , 32) 
   9.2296	1.4795e-06	6.31973e-09	 (32 , 32 , 32) 
  9.23216	1.42134e-06	5.85113e-09	 (32 , 32 , 32) 
   9.2346	1.36542e-06	5.41648e-09	 (32 , 32 , 32) 
  9.23696	1.31166e-06	5.0134e-09	 (32 , 32 , 32) 
  9.23921	1.25998e-06	4.63968e-09	 (32 , 32 , 32) 
  9.24138	1.21031e-06	4.29324e-09	 (32 , 32 , 32) 
  9.24346	1.16256e-06	3.97216e-09	 (32 , 32 , 32) 
  9.24546	1.11667e-06	3.67463e-09	 (32 , 32 , 32) 
  9.24738	1.07257e-06	3.39897e-09	 (32 , 32 , 32) 
  9.24922	1.03019e-06	3.14362e-09	 (32 , 32 , 32) 
  9.25098	9.89459e-07	2.90712e-09	 (32 , 32 , 32) 
  9.25268	9.50321e-07	2.68812e-09	 (32 , 32 , 32) 
  9.25431	9.12712e-07	2.48535e-09	 (32 , 32 , 32) 
  9.25587	8.76575e-07	2.29763e-09	 (32 , 32 , 32) 
  9.25737	8.41854e-07	2.12389e-09	 (32 , 32 , 32) 
  9.25881	8.08495e-07	1.96308e-09	 (32 , 32 , 32) 
   9.2602	7.76444e-07	1.81429e-09	 (32 , 32 , 32) 
  9.26152	7.45653e-07	1.67662e-09	 (32 , 32 , 32) 
   9.2628	7.16071e-07	1.54925e-09	 (32 , 32 , 32) 
  9.26402	6.87654e-07	1.43144e-09	 (32 , 32 , 32) 
   9.2652	6.60355e-07	1.32248e-09	 (32 , 32 , 32) 
  9.26632	6.34131e-07	1.22172e-09	 (32 , 32 , 32) 
  9.26741	6.08941e-07	1.12854e-09	 (32 , 32 , 32) 
  9.26845	5.84744e-07	1.0424e-09	 (32 , 32 , 32) 
  9.26944	5.61503e-07	9.62756e-10	 (32 , 32 , 32) 
   9.2704	5.39179e-07	8.89137e-10	 (32 , 32 , 32) 
  9.27132	5.17737e-07	8.21091e-10	 (32 , 32 , 32) 
   9.2722	4.97143e-07	7.58202e-10	 (32 , 32 , 32) 
  9.27305	4.77363e-07	7.00085e-10	 (32 , 32 , 32) 
  9.27387	4.58367e-07	6.46383e-10	 (32 , 32 , 32) 
  9.27465	4.40122e-07	5.96765e-10	 (32 , 32 , 32) 
   9.2754	4.22599e-07	5.50923e-10	 (32 , 32 , 32) 
  9.27612	4.05771e-07	5.08574e-10	 (32 , 32 , 32) 
  9.27681	3.8961e-07	4.69455e-10	 (32 , 32 , 32) 
  9.27747	3.7409e-07	4.33322e-10	 (32 , 32 , 32) 
  9.27811	3.59186e-07	3.99949e-10	 (32 , 32 , 32) 
  9.27872	3.44873e-07	3.69128e-10	 (32 , 32 , 32) 
  9.27931	3.31128e-07	3.40667e-10	 (32 , 32 , 32) 
  9.27987	3.17929e-07	3.14385e-10	 (32 , 32 , 32) 
  9.28041	3.05254e-07	2.90118e-10	 (32 , 32 , 32) 
  9.28093	2.93083e-07	2.67712e-10	 (32 , 32 , 32) 
  9.28143	2.81395e-07	2.47026e-10	 (32 , 32 , 32) 
  9.28191	2.70172e-07	2.2793e-10	 (32 , 32 , 32) 
  9.28237	2.59396e-07	2.10301e-10	 (32 , 32 , 32) 
  9.28281	2.49048e-07	1.94028e-10	 (32 , 32 , 32) 
  9.28323	2.39111e-07	1.79008e-10	 (32 , 32 , 32) 
  9.28364	2.29571e-07	1.65145e-10	 (32 , 32 , 32) 
  9.28403	2.20409e-07	1.5235e-10	 (32 , 32 , 32) 
   9.2844	2.11613e-07	1.40542e-10	 (32 , 32 , 32) 
  9.28476	2.03167e-07	1.29645e-10	 (32 , 32 , 32) 
  9.28511	1.95057e-07	1.19589e-10	 (32 , 32 , 32) 
  9.28544	1.8727e-07	1.10309e-10	 (32 , 32 , 32) 
  9.28576	1.79794e-07	1.01747e-10	 (32 , 32 , 32) 
  9.28606	1.72615e-07	9.38464e-11	 (32 , 32 , 32) 
  9.28635	1.65723e-07	8.65571e-11	 (32 , 32 , 32) 
  9.28664	1.59105e-07	7.98319e-11	 (32 , 32 , 32) 
  9.28691	1.52751e-07	7.36273e-11	 (32 , 32 , 32) 
  9.28717	1.4665e-07	6.79032e-11	 (32 , 32 , 32) 
  9.28741	1.40793e-07	6.26226e-11	 (32 , 32 , 32) 
  9.28765	1.35169e-07	5.77514e-11	 (32 , 32 , 32) 
  9.28788	1.2977e-07	5.32579e-11	 (32 , 32 , 32) 
   9.2881	1.24586e-07	4.91129e-11	 (32 , 32 , 32) 
  9.28831	1.19608e-07	4.52896e-11	 (32 , 32 , 32) 
  9.28852	1.1483e-07	4.1763e-11	 (32 , 32 , 32) 
  9.28871	1.10242e-07	3.85103e-11	 (32 , 32 , 32) 
   9.2889	1.05837e-07	3.55103e-11	 (32 , 32 , 32) 
  9.28908	1.01608e-07	3.27434e-11	 (32 , 32 , 32) 
  9.28925	9.75478e-08	3.01915e-11	 (32 , 32 , 32) 
  9.28942	9.36496e-08	2.7838e-11	 (32 , 32 , 32) 
  9.28958	8.99071e-08	2.56676e-11	 (32 , 32 , 32) 
  9.28973	8.6314e-08	2.3666e-11	 (32 , 32 , 32) 
  9.28988	8.28644e-08	2.18202e-11	 (32 , 32 , 32) 
  9.29002	7.95525e-08	2.0118e-11	 (32 , 32 , 32) 
  9.29015	7.63729e-08	1.85483e-11	 (32 , 32 , 32) 
  9.29028	7.33202e-08	1.71009e-11	 (32 , 32 , 32) 
  9.29041	7.03895e-08	1.57662e-11	 (32 , 32 , 32) 
  9.29052	6.75759e-08	1.45355e-11	 (32 , 32 , 32) 
  9.29064	6.48746e-08	1.34007e-11	 (32 , 32 , 32) 
  9.29075	6.22813e-08	1.23543e-11	 (32 , 32 , 32) 
  9.29086	5.97915e-08	1.13895e-11	 (32 , 32 , 32) 
  9.29096	5.74012e-08	1.04999e-11	 (32 , 32 , 32) 
  9.29105	5.51064e-08	9.67971e-12	 (32 , 32 , 32) 
  9.29115	5.29034e-08	8.92348e-12	 (32 , 32 , 32) 
  9.29124	5.07883e-08	8.22625e-12	 (32 , 32 , 32) 
  9.29132	4.87578e-08	7.58342e-12	 (32 , 32 , 32) 
  9.29141	4.68084e-08	6.99075e-12	 (32 , 32 , 32) 
  9.29149	4.49369e-08	6.44435e-12	 (32 , 32 , 32) 
  9.29156	4.31402e-08	5.9406e-12	 (32 , 32 , 32) 
  9.29163	4.14153e-08	5.47618e-12	 (32 , 32 , 32) 
  9.29171	3.97593e-08	5.04802e-12	 (32 , 32 , 32) 
  9.29177	3.81695e-08	4.6533e-12	 (32 , 32 , 32) 
  9.29184	3.66433e-08	4.28941e-12	 (32 , 32 , 32) 
   9.2919	3.51781e-08	3.95395e-12	 (32 , 32 , 32) 
  9.29196	3.37714e-08	3.6447e-12	 (32 , 32 , 32) 
  9.29202	3.2421e-08	3.35961e-12	 (32 , 32 , 32) 
  9.29207	3.11246e-08	3.0968e-12	 (32 , 32 , 32) 
  9.29212	2.98799e-08	2.85453e-12	 (32 , 32 , 32) 
  9.29217	2.86851e-08	2.6312e-12	 (32 , 32 , 32) 
  9.29222	2.7538e-08	2.42532e-12	 (32 , 32 , 32) 
  9.29227	2.64367e-08	2.23554e-12	 (32 , 32 , 32) 
  9.29232	2.53795e-08	2.0606e-12	 (32 , 32 , 32) 
  9.29236	2.43646e-08	1.89934e-12	 (32 , 32 , 32) 
   9.2924	2.33902e-08	1.75068e-12	 (32 , 32 , 32) 
  9.29244	2.24548e-08	1.61366e-12	 (32 , 32 , 32) 
  9.29248	2.15568e-08	1.48735e-12	 (32 , 32 , 32) 
  9.29251	2.06947e-08	1.37092e-12	 (32 , 32 , 32) 
  9.29255	1.98671e-08	1.2636e-12	 (32 , 32 , 32) 
  9.29258	1.90725e-08	1.16468e-12	 (32 , 32 , 32) 
  9.29261	1.83098e-08	1.0735e-12	 (32 , 32 , 32) 
  9.29265	1.75775e-08	9.89446e-13	 (32 , 32 , 32) 
  9.29268	1.68745e-08	9.11974e-13	 (32 , 32 , 32) 
   9.2927	1.61996e-08	8.40564e-13	 (32 , 32 , 32) 
  9.29273	1.55518e-08	7.74744e-13	 (32 , 32 , 32) 
  9.29276	1.49298e-08	7.14074e-13	 (32 , 32 , 32) 
  9.29278	1.43327e-08	6.58153e-13	 (32 , 32 , 32) 
  9.29281	1.37594e-08	6.0661e-13	 (32 , 32 , 32) 
  9.29283	1.32091e-08	5.59101e-13	 (32 , 32 , 32) 
  9.29285	1.26808e-08	5.15312e-13	 (32 , 32 , 32) 
  9.29288	1.21736e-08	4.7495e-13	 (32 , 32 , 32) 
   9.2929	1.16868e-08	4.37749e-13	 (32 , 32 , 32) 
  9.29292	1.12193e-08	4.0346e-13	 (32 , 32 , 32) 
  9.29293	1.07706e-08	3.71857e-13	 (32 , 32 , 32) 
  9.29295	1.03398e-08	3.42727e-13	 (32 , 32 , 32) 
  9.29297	9.92627e-09	3.15879e-13	 (32 , 32 , 32) 
  9.29299	9.52925e-09	2.91134e-13	 (32 , 32 , 32) 
    9.293	9.14811e-09	2.68326e-13	 (32 , 32 , 32) 
  9.29302	8.78222e-09	2.47304e-13	 (32 , 32 , 32) 
  9.29303	8.43096e-09	2.27929e-13	 (32 , 32 , 32) 
  9.29305	8.09374e-09	2.10072e-13	 (32 , 32 , 32) 
  9.29306	7.77002e-09	1.93613e-13	 (32 , 32 , 32) 
  9.29307	7.45924e-09	1.78443e-13	 (32 , 32 , 32) 
  9.29309	7.16089e-09	1.64461e-13	 (32 , 32 , 32) 
   9.2931	6.87447e-09	1.51575e-13	 (32 , 32 , 32) 
  9.29311	6.59951e-09	1.39698e-13	 (32 , 32 , 32) 
  9.29312	6.33554e-09	1.28752e-13	 (32 , 32 , 32) 
  9.29313	6.08214e-09	1.18663e-13	 (32 , 32 , 32) 
  9.29314	5.83886e-09	1.09365e-13	 (32 , 32 , 32) 
  9.29315	5.60532e-09	1.00795e-13	 (32 , 32 , 32) 
  9.29316	5.38112e-09	9.28959e-14	 (32 , 32 , 32) 
  9.29317	5.16588e-09	8.56161e-14	 (32 , 32 , 32) 
  9.29318	4.95926e-09	7.89068e-14	 (32 , 32 , 32) 
  9.29319	4.7609e-09	7.2723e-14	 (32 , 32 , 32) 
   9.2932	4.57047e-09	6.70239e-14	 (32 , 32 , 32) 
  9.29321	4.38766e-09	6.17712e-14	 (32 , 32 , 32) 
  9.29321	4.21216e-09	5.69302e-14	 (32 , 32 , 32) 
  9.29322	4.04368e-09	5.24685e-14	 (32 , 32 , 32) 
  9.29323	3.88194e-09	4.83564e-14	 (32 , 32 , 32) 
  9.29323	3.72666e-09	4.45665e-14	 (32 , 32 , 32) 
  9.29324	3.5776e-09	4.10736e-14	 (32 , 32 , 32) 
  9.29325	3.4345e-09	3.78544e-14	 (32 , 32 , 32) 
  9.29325	3.29713e-09	3.48875e-14	 (32 , 32 , 32) 
  9.29326	3.16524e-09	3.21532e-14	 (32 , 32 , 32) 
  9.29326	3.03864e-09	2.9633e-14	 (32 , 32 , 32) 
  9.29327	2.9171e-09	2.73104e-14	 (32 , 32 , 32) 
  9.29327	2.80042e-09	2.51699e-14	 (32 , 32 , 32) 
  9.29328	2.6884e-09	2.3197e-14	 (32 , 32 , 32) 
  9.29328	2.58087e-09	2.13788e-14	 (32 , 32 , 32) 
  9.29329	2.47764e-09	1.97031e-14	 (32 , 32 , 32) 
  9.29329	2.37853e-09	1.81587e-14	 (32 , 32 , 32) 
  9.29329	2.28339e-09	1.67354e-14	 (32 , 32 , 32) 
   9.2933	2.19206e-09	1.54236e-14	 (32 , 32 , 32) 
   9.2933	2.10438e-09	1.42146e-14	 (32 , 32 , 32) 
  9.29331	2.0202e-09	1.31004e-14	 (32 , 32 , 32) 
  9.29331	1.9394e-09	1.20735e-14	 (32 , 32 , 32) 
  9.29331	1.86182e-09	1.11271e-14	 (32 , 32 , 32) 
  9.29332	1.78735e-09	1.02549e-14	 (32 , 32 , 32) 
  9.29332	1.71586e-09	9.45107e-15	 (32 , 32 , 32) 
  9.29332	1.64722e-09	8.71023e-15	 (32 , 32 , 32) 
  9.29332	1.58134e-09	8.02745e-15	 (32 , 32 , 32) 
  9.29333	1.51808e-09	7.39819e-15	 (32 , 32 , 32) 
  9.29333	1.45736e-09	6.81826e-15	 (32 , 32 , 32) 
  9.29333	1.39907e-09	6.28378e-15	 (32 , 32 , 32) 
  9.29333	1.34311e-09	5.7912e-15	 (32 , 32 , 32) 
  9.29334	1.28938e-09	5.33722e-15	 (32 , 32 , 32) 
  9.29334	1.23781e-09	4.91884e-15	 (32 , 32 , 32) 
  9.29334	1.1883e-09	4.53325e-15	 (32 , 32 , 32) 
  9.29334	1.14076e-09	4.17788e-15	 (32 , 32 , 32) 
