### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  11.9322	        0	        0	5.61159e-21
  12.1708	-1.15959e-11	-2.85206e-10	5.61159e-21
  12.4142	1.86618e-11	-2.46223e-10	6.89019e-10
  12.6625	7.05866e-11	-1.99218e-10	1.29592e-09
  12.9158	1.40618e-10	-1.39832e-10	1.82837e-09
  13.1741	2.25916e-10	-6.45915e-11	2.29529e-09
  13.4376	3.2421e-10	2.91284e-11	2.70467e-09
  13.7063	4.33706e-10	1.4326e-10	3.06369e-09
  13.9805	5.53007e-10	2.79178e-10	3.37879e-09
  14.2601	6.81053e-10	4.37811e-10	3.65575e-09
  14.5453	8.17056e-10	6.19736e-10	3.89974e-09
  14.8362	9.6046e-10	8.25259e-10	4.11539e-09
  15.1329	1.1109e-09	1.05448e-09	4.30685e-09
  15.4356	1.26816e-09	1.30734e-09	4.47786e-09
  15.7443	1.43216e-09	1.58368e-09	4.63173e-09
  16.0591	1.60293e-09	1.88327e-09	4.77145e-09
  16.3803	1.78057e-09	2.20582e-09	4.89969e-09
  16.7079	1.96526e-09	2.55105e-09	5.01885e-09
  17.0421	2.15723e-09	2.91866e-09	5.13107e-09
  17.3829	2.35676e-09	3.30839e-09	5.23826e-09
  17.7306	2.56417e-09	3.71998e-09	5.34217e-09
  18.0852	2.7798e-09	4.15323e-09	5.44433e-09
  18.4469	3.00402e-09	4.60799e-09	5.54615e-09
  18.8159	3.23721e-09	5.08415e-09	5.64888e-09
  19.1922	3.47979e-09	5.58166e-09	5.75367e-09
   19.576	3.73218e-09	6.10055e-09	5.86154e-09
  19.9675	3.99479e-09	6.64087e-09	5.97342e-09
  20.3669	4.26808e-09	7.20278e-09	6.09019e-09
  20.7742	4.55249e-09	7.78648e-09	6.21261e-09
  21.1897	4.84849e-09	8.39223e-09	6.34142e-09
  21.6135	5.15654e-09	9.02037e-09	6.47728e-09
  22.0458	5.47713e-09	9.67129e-09	6.62083e-09
  22.4867	5.81075e-09	1.03455e-08	6.77264e-09
  22.9364	6.1579e-09	1.10434e-08	6.93328e-09
  23.3951	6.5191e-09	1.17657e-08	7.10327e-09
  23.8631	6.89487e-09	1.25129e-08	7.28312e-09
  24.3403	7.28577e-09	1.32859e-08	7.47332e-09
  24.8271	7.69234e-09	1.40854e-08	7.67436e-09
  25.3237	8.11516e-09	1.49121e-08	7.8867e-09
  25.8301	8.55483e-09	1.57671e-08	8.11081e-09
  26.3467	9.01196e-09	1.66511e-08	8.34717e-09
  26.8737	9.48717e-09	1.75652e-08	8.59622e-09
  27.4111	9.98112e-09	1.85105e-08	8.85846e-09
  27.9594	1.04945e-08	1.9488e-08	9.13437e-09
  28.5186	1.1028e-08	2.04989e-08	9.42444e-09
  29.0889	1.15823e-08	2.15444e-08	9.72918e-09
  29.6707	1.21582e-08	2.26257e-08	1.00491e-08
  30.2641	1.27564e-08	2.37442e-08	1.03848e-08
  30.8694	1.33778e-08	2.49011e-08	1.07368e-08
  31.4868	1.40233e-08	2.60981e-08	1.11057e-08
  32.1165	1.46936e-08	2.73364e-08	1.1492e-08
  32.7589	1.53896e-08	2.86176e-08	1.18965e-08
   33.414	1.61124e-08	2.99434e-08	1.23197e-08
  34.0823	1.68628e-08	3.13154e-08	1.27625e-08
   34.764	1.76419e-08	3.27353e-08	1.32255e-08
  35.4592	1.84508e-08	3.4205e-08	1.37095e-08
  36.1684	1.92904e-08	3.57263e-08	1.42153e-08
  36.8918	2.01621e-08	3.73011e-08	1.47436e-08
  37.6296	2.10668e-08	3.89315e-08	1.52955e-08
  38.3796	2.20027e-08	4.06139e-08	1.58717e-08
  39.1296	2.29549e-08	4.23216e-08	1.64704e-08
  39.8796	2.3923e-08	4.40548e-08	1.70777e-08
  40.6296	2.49067e-08	4.58135e-08	1.76942e-08
  41.3796	2.59059e-08	4.75977e-08	1.83202e-08
  42.1296	2.69206e-08	4.94074e-08	1.8956e-08
  42.8796	2.79505e-08	5.12426e-08	1.9602e-08
  43.6296	2.89958e-08	5.31034e-08	2.02585e-08
  44.3796	3.00562e-08	5.49899e-08	2.09258e-08
  45.1296	3.11317e-08	5.69019e-08	2.16041e-08
  45.8796	3.22224e-08	5.88395e-08	2.22938e-08
  46.6296	3.33282e-08	6.08027e-08	2.29953e-08
  47.3796	3.44492e-08	6.27916e-08	2.37087e-08
  48.1296	3.55852e-08	6.4806e-08	2.44344e-08
  48.8796	3.67364e-08	6.68459e-08	2.51727e-08
  49.6296	3.79028e-08	6.89114e-08	2.5924e-08
  50.3796	3.90844e-08	7.10024e-08	2.66886e-08
  51.1296	4.02812e-08	7.31188e-08	2.74668e-08
  51.8796	4.14932e-08	7.52607e-08	2.8259e-08
  52.6296	4.27207e-08	7.7428e-08	2.90657e-08
  53.3796	4.39634e-08	7.96205e-08	2.98871e-08
  54.1296	4.52217e-08	8.18384e-08	3.07239e-08
  54.8796	4.64955e-08	8.40814e-08	3.15766e-08
  55.6296	4.77848e-08	8.63496e-08	3.24458e-08
  56.3796	4.90899e-08	8.86429e-08	3.33321e-08
  57.1296	5.04108e-08	9.09611e-08	3.42359e-08
