### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.0089e-06	-9.66995e-09	 (32 , 32 , 32) 
  12.4142	2.07456e-06	-8.54766e-09	 (32 , 32 , 32) 
  12.6625	3.07367e-06	-7.50315e-09	 (32 , 32 , 32) 
  12.9158	4.0388e-06	-6.5152e-09	 (32 , 32 , 32) 
  13.1741	4.9739e-06	-5.5649e-09	 (32 , 32 , 32) 
  13.4376	5.88144e-06	-4.63655e-09	 (32 , 32 , 32) 
  13.7063	6.76367e-06	-3.71716e-09	 (32 , 32 , 32) 
  13.9805	7.62273e-06	-2.796e-09	 (32 , 32 , 32) 
  14.2601	8.46061e-06	-1.86424e-09	 (32 , 32 , 32) 
  14.5453	9.27917e-06	-9.14572e-10	 (32 , 32 , 32) 
  14.8362	1.00802e-05	5.90075e-11	 (32 , 32 , 32) 
  15.1329	1.08654e-05	1.06146e-09	 (32 , 32 , 32) 
  15.4356	1.16362e-05	2.09688e-09	 (32 , 32 , 32) 
  15.7443	1.23942e-05	3.1687e-09	 (32 , 32 , 32) 
  16.0591	1.31408e-05	4.27976e-09	 (32 , 32 , 32) 
  16.3803	1.38774e-05	5.4325e-09	 (32 , 32 , 32) 
  16.7079	1.46051e-05	6.62901e-09	 (32 , 32 , 32) 
  17.0421	1.53251e-05	7.87113e-09	 (32 , 32 , 32) 
  17.3829	1.60387e-05	9.1605e-09	 (32 , 32 , 32) 
  17.7306	1.67468e-05	1.04987e-08	 (32 , 32 , 32) 
  18.0852	1.74506e-05	1.1887e-08	 (32 , 32 , 32) 
  18.4469	1.8151e-05	1.3327e-08	 (32 , 32 , 32) 
  18.8159	1.88489e-05	1.482e-08	 (32 , 32 , 32) 
  19.1922	1.95452e-05	1.63674e-08	 (32 , 32 , 32) 
   19.576	2.02408e-05	1.79705e-08	 (32 , 32 , 32) 
  19.9675	2.09366e-05	1.9631e-08	 (32 , 32 , 32) 
  20.3669	2.16333e-05	2.13503e-08	 (32 , 32 , 32) 
  20.7742	2.23317e-05	2.31299e-08	 (32 , 32 , 32) 
  21.1897	2.30326e-05	2.49717e-08	 (32 , 32 , 32) 
  21.6135	2.37367e-05	2.68774e-08	 (32 , 32 , 32) 
  22.0458	2.44447e-05	2.88487e-08	 (32 , 32 , 32) 
  22.4867	2.51573e-05	3.08877e-08	 (32 , 32 , 32) 
  22.9364	2.58753e-05	3.29964e-08	 (32 , 32 , 32) 
  23.3951	2.65997e-05	3.51771e-08	 (32 , 32 , 32) 
  23.8631	2.7331e-05	3.74322e-08	 (32 , 32 , 32) 
  24.3403	2.80701e-05	3.97644e-08	 (32 , 32 , 32) 
  24.8271	2.88178e-05	4.21771e-08	 (32 , 32 , 32) 
  25.3237	2.95763e-05	4.4674e-08	 (32 , 32 , 32) 
  25.8301	3.03485e-05	4.72595e-08	 (32 , 32 , 32) 
  26.3467	3.11411e-05	4.99131e-08	 (32 , 32 , 32) 
  26.8737	3.19579e-05	5.25799e-08	 (32 , 32 , 32) 
  27.4111	3.27951e-05	5.52308e-08	 (32 , 32 , 32) 
  27.9594	3.36559e-05	5.78612e-08	 (32 , 32 , 32) 
  28.5186	3.45404e-05	6.04658e-08	 (32 , 32 , 32) 
  29.0889	3.54478e-05	6.30567e-08	 (32 , 32 , 32) 
