# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   6.427028e-01   9.900990e-03   5.696651e+00   0.000000e+00   3.120460e-01
      1   6.464618e-01   1.000024e-02   5.667501e+00   1.441771e-10   3.120460e-01
      2   6.502401e-01   1.010049e-02   5.638508e+00   2.763974e-10   3.120460e-01
      3   6.540379e-01   1.020174e-02   5.609671e+00   4.047280e-10   3.120460e-01
      4   6.578552e-01   1.030400e-02   5.580989e+00   5.303540e-10   3.120460e-01
      5   6.616921e-01   1.040729e-02   5.552461e+00   6.535182e-10   3.120460e-01
      6   6.655487e-01   1.051162e-02   5.524086e+00   7.743244e-10   3.120460e-01
      7   6.694251e-01   1.061699e-02   5.495863e+00   8.928494e-10   3.120460e-01
      8   6.733215e-01   1.072342e-02   5.467792e+00   1.009161e-09   3.120460e-01
      9   6.772378e-01   1.083091e-02   5.439871e+00   1.123324e-09   3.120460e-01
     10   6.811742e-01   1.093949e-02   5.412100e+00   1.235398e-09   3.120460e-01
     11   6.851309e-01   1.104915e-02   5.384477e+00   1.345442e-09   3.120460e-01
     12   6.891078e-01   1.115991e-02   5.357002e+00   1.453514e-09   3.120460e-01
     13   6.931052e-01   1.127178e-02   5.329674e+00   1.559668e-09   3.120460e-01
     14   6.971230e-01   1.138477e-02   5.302491e+00   1.663959e-09   3.120460e-01
     15   7.011614e-01   1.149890e-02   5.275454e+00   1.766437e-09   3.120460e-01
     16   7.052206e-01   1.161416e-02   5.248561e+00   1.867154e-09   3.120460e-01
