### The result of the verage over time 
### d tau = 0.238656
### number of kessence update = 10
### initial time = 11.9328
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9328	        0	        0	 (32 , 32 , 32) 
  12.1714	1.00901e-06	-9.02337e-09	 (32 , 32 , 32) 
  12.4149	2.07476e-06	-7.9235e-09	 (32 , 32 , 32) 
  12.6632	3.07397e-06	-6.78926e-09	 (32 , 32 , 32) 
  12.9164	4.03925e-06	-5.55763e-09	 (32 , 32 , 32) 
  13.1748	4.97458e-06	-4.17707e-09	 (32 , 32 , 32) 
  13.4382	5.88249e-06	-2.60745e-09	 (32 , 32 , 32) 
   13.707	6.76529e-06	-8.18031e-10	 (32 , 32 , 32) 
  13.9812	7.62517e-06	1.21438e-09	 (32 , 32 , 32) 
  14.2608	8.46421e-06	3.50686e-09	 (32 , 32 , 32) 
   14.546	9.28433e-06	6.07166e-09	 (32 , 32 , 32) 
  14.8369	1.00874e-05	8.91724e-09	 (32 , 32 , 32) 
  15.1337	1.08751e-05	1.20492e-08	 (32 , 32 , 32) 
  15.4363	1.16492e-05	1.54708e-08	 (32 , 32 , 32) 
  15.7451	1.24112e-05	1.91838e-08	 (32 , 32 , 32) 
    16.06	1.31625e-05	2.31891e-08	 (32 , 32 , 32) 
  16.3812	1.39046e-05	2.74865e-08	 (32 , 32 , 32) 
  16.7088	1.46389e-05	3.20757e-08	 (32 , 32 , 32) 
   17.043	1.53666e-05	3.69565e-08	 (32 , 32 , 32) 
  17.3838	1.60889e-05	4.21284e-08	 (32 , 32 , 32) 
  17.7315	1.68071e-05	4.75917e-08	 (32 , 32 , 32) 
  18.0861	1.75222e-05	5.33468e-08	 (32 , 32 , 32) 
  18.4478	1.82353e-05	5.9395e-08	 (32 , 32 , 32) 
  18.8168	1.89475e-05	6.57382e-08	 (32 , 32 , 32) 
  19.1931	1.96598e-05	7.23789e-08	 (32 , 32 , 32) 
   19.577	2.03731e-05	7.93204e-08	 (32 , 32 , 32) 
  19.9685	2.10884e-05	8.65672e-08	 (32 , 32 , 32) 
  20.3679	2.18067e-05	9.41243e-08	 (32 , 32 , 32) 
  20.7753	2.25287e-05	1.01998e-07	 (32 , 32 , 32) 
  21.1908	2.32554e-05	1.10195e-07	 (32 , 32 , 32) 
  21.6146	2.39877e-05	1.18723e-07	 (32 , 32 , 32) 
  22.0469	2.47265e-05	1.27591e-07	 (32 , 32 , 32) 
  22.4878	2.54725e-05	1.36809e-07	 (32 , 32 , 32) 
  22.9376	2.62267e-05	1.46388e-07	 (32 , 32 , 32) 
  23.3963	2.69903e-05	1.5634e-07	 (32 , 32 , 32) 
  23.8642	2.77641e-05	1.66679e-07	 (32 , 32 , 32) 
  24.3415	2.8549e-05	1.77422e-07	 (32 , 32 , 32) 
  24.8284	2.9346e-05	1.88588e-07	 (32 , 32 , 32) 
  25.3249	3.01576e-05	2.00199e-07	 (32 , 32 , 32) 
  25.8314	3.0987e-05	2.12282e-07	 (32 , 32 , 32) 
  26.3481	3.18411e-05	2.2486e-07	 (32 , 32 , 32) 
   26.875	3.27241e-05	2.37956e-07	 (32 , 32 , 32) 
  27.4125	3.36324e-05	2.51594e-07	 (32 , 32 , 32) 
  27.9608	3.45695e-05	2.65787e-07	 (32 , 32 , 32) 
    28.52	3.55361e-05	2.8054e-07	 (32 , 32 , 32) 
  29.0904	3.65318e-05	2.95863e-07	 (32 , 32 , 32) 
  29.6722	3.75578e-05	3.11766e-07	 (32 , 32 , 32) 
  30.2656	3.86153e-05	3.28254e-07	 (32 , 32 , 32) 
  30.8709	3.97046e-05	3.45332e-07	 (32 , 32 , 32) 
  31.4884	4.08259e-05	3.63001e-07	 (32 , 32 , 32) 
  32.1181	4.19804e-05	3.81268e-07	 (32 , 32 , 32) 
  32.7605	4.31707e-05	4.00132e-07	 (32 , 32 , 32) 
  33.4157	4.43978e-05	4.19589e-07	 (32 , 32 , 32) 
   34.084	4.56615e-05	4.39636e-07	 (32 , 32 , 32) 
  34.7657	4.69619e-05	4.60266e-07	 (32 , 32 , 32) 
   35.461	4.82989e-05	4.8147e-07	 (32 , 32 , 32) 
  36.1702	4.96737e-05	5.03224e-07	 (32 , 32 , 32) 
  36.8936	5.10887e-05	5.25507e-07	 (32 , 32 , 32) 
  37.6315	5.25452e-05	5.483e-07	 (32 , 32 , 32) 
  38.3815	5.40391e-05	5.71492e-07	 (32 , 32 , 32) 
  39.1315	5.55454e-05	5.94667e-07	 (32 , 32 , 32) 
  39.8815	5.7062e-05	6.17796e-07	 (32 , 32 , 32) 
  40.6315	5.85886e-05	6.40845e-07	 (32 , 32 , 32) 
  41.3815	6.01246e-05	6.6378e-07	 (32 , 32 , 32) 
  42.1315	6.16702e-05	6.86563e-07	 (32 , 32 , 32) 
  42.8815	6.32258e-05	7.0915e-07	 (32 , 32 , 32) 
  43.6315	6.47905e-05	7.31499e-07	 (32 , 32 , 32) 
  44.3815	6.63655e-05	7.53572e-07	 (32 , 32 , 32) 
  45.1315	6.79497e-05	7.75316e-07	 (32 , 32 , 32) 
  45.8815	6.95414e-05	7.9666e-07	 (32 , 32 , 32) 
  46.6315	7.11402e-05	8.17516e-07	 (32 , 32 , 32) 
  47.3815	7.27476e-05	8.3778e-07	 (32 , 32 , 32) 
  48.1315	7.43622e-05	8.57364e-07	 (32 , 32 , 32) 
  48.8815	7.59851e-05	8.76201e-07	 (32 , 32 , 32) 
  49.6315	7.76219e-05	8.94235e-07	 (32 , 32 , 32) 
  50.3815	7.92715e-05	9.11416e-07	 (32 , 32 , 32) 
  51.1315	8.09321e-05	9.27714e-07	 (32 , 32 , 32) 
  51.8815	8.26027e-05	9.43108e-07	 (32 , 32 , 32) 
  52.6315	8.42823e-05	9.57579e-07	 (32 , 32 , 32) 
  53.3815	8.59683e-05	9.71116e-07	 (32 , 32 , 32) 
  54.1315	8.76602e-05	9.83719e-07	 (32 , 32 , 32) 
  54.8815	8.9357e-05	9.95383e-07	 (32 , 32 , 32) 
  55.6315	9.10576e-05	1.0061e-06	 (32 , 32 , 32) 
  56.3815	9.27609e-05	1.01588e-06	 (32 , 32 , 32) 
  57.1315	9.44662e-05	1.02471e-06	 (32 , 32 , 32) 
  57.8815	9.61726e-05	1.03258e-06	 (32 , 32 , 32) 
  58.6315	9.7879e-05	1.0395e-06	 (32 , 32 , 32) 
  59.3815	9.95839e-05	1.04547e-06	 (32 , 32 , 32) 
  60.1315	0.000101287	1.0505e-06	 (32 , 32 , 32) 
  60.8815	0.000102986	1.05459e-06	 (32 , 32 , 32) 
  61.6315	0.000104681	1.05776e-06	 (32 , 32 , 32) 
  62.3815	0.000106372	1.06002e-06	 (32 , 32 , 32) 
  63.1315	0.000108057	1.06138e-06	 (32 , 32 , 32) 
  63.8815	0.000109735	1.06186e-06	 (32 , 32 , 32) 
  64.6315	0.000111405	1.06148e-06	 (32 , 32 , 32) 
  65.3815	0.000113066	1.06023e-06	 (32 , 32 , 32) 
  66.1315	0.000114718	1.05813e-06	 (32 , 32 , 32) 
  66.8815	0.000116362	1.05517e-06	 (32 , 32 , 32) 
  67.6315	0.000117997	1.0514e-06	 (32 , 32 , 32) 
  68.3815	0.000119623	1.04681e-06	 (32 , 32 , 32) 
  69.1315	0.000121241	1.04145e-06	 (32 , 32 , 32) 
  69.8815	0.00012285	1.03534e-06	 (32 , 32 , 32) 
  70.6315	0.000124451	1.0285e-06	 (32 , 32 , 32) 
  71.3815	0.000126043	1.02099e-06	 (32 , 32 , 32) 
  72.1315	0.000127624	1.01284e-06	 (32 , 32 , 32) 
  72.8815	0.000129196	1.0041e-06	 (32 , 32 , 32) 
