# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   1.193278e+01   9.900990e-03   1.004937e+01   0.000000e+00   9.998998e-01
      1   1.217144e+01   1.030099e-02   9.852327e+00   6.889360e-10   9.998998e-01
      2   1.241487e+01   1.071715e-02   9.659144e+00   1.295765e-09   9.998998e-01
      3   1.266316e+01   1.115012e-02   9.469749e+00   1.828157e-09   9.998998e-01
      4   1.291643e+01   1.160059e-02   9.284067e+00   2.295020e-09   9.998998e-01
      5   1.317475e+01   1.206925e-02   9.102027e+00   2.704353e-09   9.998998e-01
      6   1.343825e+01   1.255685e-02   8.923556e+00   3.063335e-09   9.998998e-01
      7   1.370701e+01   1.306415e-02   8.748584e+00   3.378404e-09   9.998998e-01
      8   1.398116e+01   1.359194e-02   8.577043e+00   3.655332e-09   9.998997e-01
      9   1.426078e+01   1.414105e-02   8.408866e+00   3.899293e-09   9.998997e-01
     10   1.454599e+01   1.471235e-02   8.243986e+00   4.114923e-09   9.998997e-01
     11   1.483691e+01   1.530673e-02   8.082339e+00   4.306373e-09   9.998997e-01
     12   1.513365e+01   1.592512e-02   7.923862e+00   4.477364e-09   9.998997e-01
     13   1.543633e+01   1.656850e-02   7.768492e+00   4.631223e-09   9.998997e-01
     14   1.574505e+01   1.723786e-02   7.616169e+00   4.770935e-09   9.998997e-01
     15   1.605995e+01   1.793427e-02   7.466832e+00   4.899170e-09   9.998997e-01
     16   1.638115e+01   1.865882e-02   7.320424e+00   5.018320e-09   9.998997e-01
     17   1.670878e+01   1.941263e-02   7.176886e+00   5.130529e-09   9.998997e-01
     18   1.704295e+01   2.019690e-02   7.036163e+00   5.237721e-09   9.998997e-01
     19   1.738381e+01   2.101286e-02   6.898199e+00   5.341622e-09   9.998997e-01
     20   1.773149e+01   2.186178e-02   6.762940e+00   5.443782e-09   9.998997e-01
     21   1.808612e+01   2.274499e-02   6.630333e+00   5.545598e-09   9.998997e-01
     22   1.844784e+01   2.366389e-02   6.500327e+00   5.648328e-09   9.998996e-01
     23   1.881679e+01   2.461991e-02   6.372869e+00   5.753110e-09   9.998996e-01
     24   1.919313e+01   2.561456e-02   6.247911e+00   5.860974e-09   9.998996e-01
     25   1.957699e+01   2.664939e-02   6.125403e+00   5.972857e-09   9.998996e-01
     26   1.996853e+01   2.772602e-02   6.005297e+00   6.089617e-09   9.998996e-01
     27   2.036790e+01   2.884615e-02   5.887546e+00   6.212036e-09   9.998996e-01
     28   2.077526e+01   3.001154e-02   5.772104e+00   6.340839e-09   9.998996e-01
     29   2.119077e+01   3.122400e-02   5.658926e+00   6.476696e-09   9.998995e-01
     30   2.161458e+01   3.248545e-02   5.547966e+00   6.620234e-09   9.998995e-01
     31   2.204687e+01   3.379787e-02   5.439183e+00   6.772039e-09   9.998995e-01
     32   2.248781e+01   3.516330e-02   5.332532e+00   6.932669e-09   9.998995e-01
     33   2.293757e+01   3.658390e-02   5.227973e+00   7.102651e-09   9.998995e-01
     34   2.339632e+01   3.806189e-02   5.125463e+00   7.282494e-09   9.998995e-01
     35   2.386425e+01   3.959959e-02   5.024964e+00   7.472688e-09   9.998994e-01
     36   2.434153e+01   4.119941e-02   4.926435e+00   7.673715e-09   9.998994e-01
     37   2.482836e+01   4.286387e-02   4.829839e+00   7.886043e-09   9.998994e-01
     38   2.532493e+01   4.459557e-02   4.735136e+00   8.110142e-09   9.998994e-01
     39   2.583143e+01   4.639723e-02   4.642290e+00   8.346483e-09   9.998993e-01
