### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
 0.642703	2.75066e-25	        0	3.81165e-21
 0.657739	-8.45134e-13	-2.06705e-11	3.81165e-21
 0.673084	2.00258e-11	-1.66971e-11	3.73593e-10
 0.688745	5.08361e-11	-1.06032e-11	6.88201e-10
 0.704726	9.01337e-11	-1.53591e-12	9.66222e-10
 0.721036	1.36726e-10	1.11828e-11	1.21765e-09
  0.73768	1.89614e-10	2.80868e-11	1.44757e-09
 0.754664	2.4796e-10	4.95897e-11	1.65916e-09
 0.771996	3.11061e-10	7.60048e-11	1.85473e-09
 0.789681	3.78329e-10	1.07562e-10	2.03613e-09
 0.807728	4.49273e-10	1.4442e-10	2.20499e-09
 0.826143	5.23487e-10	1.86684e-10	2.36271e-09
 0.844933	6.00637e-10	2.34409e-10	2.51054e-09
 0.864106	6.80449e-10	2.87615e-10	2.64961e-09
 0.883669	7.62704e-10	3.4629e-10	2.78095e-09
 0.903631	8.47227e-10	4.104e-10	2.90548e-09
 0.923998	9.33883e-10	4.79895e-10	3.02404e-09
 0.944778	1.02257e-09	5.54712e-10	3.13739e-09
 0.965981	1.11322e-09	6.34777e-10	3.24623e-09
 0.987614	1.20577e-09	7.20015e-10	3.3512e-09
  1.00969	1.30021e-09	8.10347e-10	3.45288e-09
   1.0322	1.39652e-09	9.05696e-10	3.5518e-09
  1.05518	1.49472e-09	1.00599e-09	3.64847e-09
  1.07862	1.59481e-09	1.11115e-09	3.74333e-09
  1.10253	1.69684e-09	1.22112e-09	3.8368e-09
  1.12693	1.80084e-09	1.33584e-09	3.92926e-09
  1.15182	1.90687e-09	1.45526e-09	4.02109e-09
  1.17722	2.01498e-09	1.57934e-09	4.11261e-09
  1.20313	2.12524e-09	1.70806e-09	4.20413e-09
  1.22956	2.23772e-09	1.84138e-09	4.29596e-09
  1.25652	2.3525e-09	1.9793e-09	4.38836e-09
  1.28403	2.46966e-09	2.12182e-09	4.48159e-09
   1.3121	2.58928e-09	2.26895e-09	4.57591e-09
  1.34073	2.71147e-09	2.42072e-09	4.67154e-09
  1.36993	2.83631e-09	2.57714e-09	4.76871e-09
  1.39973	2.9639e-09	2.73827e-09	4.86763e-09
  1.43012	3.09435e-09	2.90417e-09	4.96851e-09
  1.46113	3.22776e-09	3.07489e-09	5.07156e-09
  1.49276	3.36425e-09	3.25052e-09	5.17695e-09
  1.52503	3.50393e-09	3.43113e-09	5.28488e-09
  1.55795	3.64693e-09	3.61684e-09	5.39554e-09
  1.59153	3.79335e-09	3.80774e-09	5.5091e-09
  1.62578	3.94334e-09	4.00396e-09	5.62576e-09
  1.66072	4.09703e-09	4.20563e-09	5.74567e-09
  1.69637	4.25455e-09	4.41288e-09	5.86902e-09
  1.73273	4.41604e-09	4.62587e-09	5.99599e-09
  1.76982	4.58165e-09	4.84476e-09	6.12675e-09
  1.80765	4.75154e-09	5.06973e-09	6.26148e-09
  1.84625	4.92585e-09	5.30095e-09	6.40036e-09
  1.88561	5.10476e-09	5.53862e-09	6.54355e-09
  1.92577	5.28843e-09	5.78294e-09	6.69126e-09
  1.96673	5.47704e-09	6.03413e-09	6.84364e-09
  2.00851	5.67077e-09	6.29242e-09	7.0009e-09
  2.05113	5.8698e-09	6.55803e-09	7.16322e-09
   2.0946	6.07434e-09	6.83121e-09	7.33079e-09
  2.13894	6.28458e-09	7.11222e-09	7.5038e-09
  2.18417	6.50073e-09	7.40134e-09	7.68246e-09
   2.2303	6.72302e-09	7.69882e-09	7.86695e-09
  2.27735	6.95166e-09	8.00497e-09	8.0575e-09
  2.32534	7.1869e-09	8.32009e-09	8.2543e-09
  2.37428	7.42898e-09	8.64448e-09	8.45756e-09
   2.4242	7.67815e-09	8.97846e-09	8.66751e-09
  2.47512	7.93469e-09	9.32236e-09	8.88436e-09
  2.52704	8.19885e-09	9.67653e-09	9.10833e-09
  2.57999	8.47094e-09	1.00413e-08	9.33964e-09
  2.63399	8.75125e-09	1.04171e-08	9.57854e-09
  2.68906	9.04009e-09	1.08042e-08	9.82523e-09
  2.74522	9.33779e-09	1.1203e-08	1.008e-08
  2.80248	9.64469e-09	1.1614e-08	1.03429e-08
  2.86087	9.96115e-09	1.20374e-08	1.06144e-08
   2.9204	1.02875e-08	1.24738e-08	1.08946e-08
   2.9811	1.06242e-08	1.29235e-08	1.11838e-08
  3.04298	1.09716e-08	1.33869e-08	1.14821e-08
  3.10606	1.13302e-08	1.38645e-08	1.17898e-08
  3.17036	1.17004e-08	1.43566e-08	1.21071e-08
  3.23589	1.20827e-08	1.48637e-08	1.24341e-08
  3.30269	1.24775e-08	1.53862e-08	1.27711e-08
  3.37075	1.28855e-08	1.59244e-08	1.31182e-08
   3.4401	1.33071e-08	1.64789e-08	1.34755e-08
  3.51076	1.37429e-08	1.70499e-08	1.38431e-08
  3.58272	1.41937e-08	1.76378e-08	1.42211e-08
  3.65602	1.466e-08	1.82429e-08	1.46095e-08
  3.73065	1.51426e-08	1.88656e-08	1.50083e-08
  3.80663	1.56422e-08	1.9506e-08	1.54174e-08
  3.88396	1.61596e-08	2.01644e-08	1.58367e-08
  3.96265	1.66958e-08	2.0841e-08	1.62658e-08
  4.04269	1.72515e-08	2.15358e-08	1.67046e-08
  4.12408	1.78278e-08	2.22487e-08	1.71524e-08
  4.20681	1.84258e-08	2.29797e-08	1.76089e-08
  4.29088	1.90466e-08	2.37285e-08	1.80734e-08
  4.37626	1.96915e-08	2.44948e-08	1.85449e-08
  4.46293	2.03616e-08	2.5278e-08	1.90225e-08
  4.55086	2.10584e-08	2.60775e-08	1.95051e-08
  4.64001	2.17835e-08	2.68923e-08	1.99912e-08
  4.73035	2.25384e-08	2.77212e-08	2.04793e-08
  4.82181	2.33247e-08	2.8563e-08	2.09676e-08
  4.91434	2.41444e-08	2.94159e-08	2.14539e-08
  5.00787	2.49991e-08	3.02781e-08	2.1936e-08
  5.10231	2.5891e-08	3.11471e-08	2.24113e-08
  5.19758	2.6822e-08	3.20203e-08	2.2877e-08
  5.29358	2.77942e-08	3.28948e-08	2.333e-08
  5.39019	2.88097e-08	3.37671e-08	2.37671e-08
   5.4873	2.98707e-08	3.46334e-08	2.41849e-08
  5.58476	3.09792e-08	3.54894e-08	2.45797e-08
  5.68245	3.21372e-08	3.63307e-08	2.49477e-08
   5.7802	3.33465e-08	3.71522e-08	2.52854e-08
  5.87787	3.46089e-08	3.79486e-08	2.55889e-08
  5.97529	3.59258e-08	3.87143e-08	2.58546e-08
   6.0723	3.72983e-08	3.94436e-08	2.60793e-08
  6.16872	3.87271e-08	4.01304e-08	2.62598e-08
  6.26439	4.02126e-08	4.07688e-08	2.63934e-08
  6.35915	4.17546e-08	4.13527e-08	2.64779e-08
  6.45282	4.33524e-08	4.18764e-08	2.65115e-08
  6.54525	4.50049e-08	4.23343e-08	2.64931e-08
