### The result of the verage over time 
### d tau = 0.238644
### number of kessence update = 10
### initial time = 11.9322
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  11.9322	        0	        0	 (32 , 32 , 32) 
  12.1708	1.00888e-06	-9.76509e-09	 (32 , 32 , 32) 
  12.4142	2.07452e-06	-8.6315e-09	 (32 , 32 , 32) 
  12.6625	3.07361e-06	-7.57653e-09	 (32 , 32 , 32) 
  12.9158	4.03873e-06	-6.57889e-09	 (32 , 32 , 32) 
  13.1741	4.97381e-06	-5.61956e-09	 (32 , 32 , 32) 
  13.4376	5.88134e-06	-4.68279e-09	 (32 , 32 , 32) 
  13.7063	6.76357e-06	-3.75552e-09	 (32 , 32 , 32) 
  13.9805	7.62262e-06	-2.82697e-09	 (32 , 32 , 32) 
  14.2601	8.46049e-06	-1.88824e-09	 (32 , 32 , 32) 
  14.5453	9.27906e-06	-9.31979e-10	 (32 , 32 , 32) 
  14.8362	1.00801e-05	4.78504e-11	 (32 , 32 , 32) 
  15.1329	1.08652e-05	1.05625e-09	 (32 , 32 , 32) 
  15.4356	1.16361e-05	2.09735e-09	 (32 , 32 , 32) 
  15.7443	1.23941e-05	3.1746e-09	 (32 , 32 , 32) 
  16.0591	1.31407e-05	4.29088e-09	 (32 , 32 , 32) 
  16.3803	1.38773e-05	5.44865e-09	 (32 , 32 , 32) 
  16.7079	1.4605e-05	6.65003e-09	 (32 , 32 , 32) 
  17.0421	1.53251e-05	7.89686e-09	 (32 , 32 , 32) 
  17.3829	1.60386e-05	9.19083e-09	 (32 , 32 , 32) 
  17.7306	1.67468e-05	1.05335e-08	 (32 , 32 , 32) 
  18.0852	1.74506e-05	1.19262e-08	 (32 , 32 , 32) 
  18.4469	1.81509e-05	1.33705e-08	 (32 , 32 , 32) 
  18.8159	1.88489e-05	1.48676e-08	 (32 , 32 , 32) 
  19.1922	1.95452e-05	1.64191e-08	 (32 , 32 , 32) 
   19.576	2.02409e-05	1.80264e-08	 (32 , 32 , 32) 
  19.9675	2.09367e-05	1.96908e-08	 (32 , 32 , 32) 
  20.3669	2.16334e-05	2.14141e-08	 (32 , 32 , 32) 
  20.7742	2.23318e-05	2.31977e-08	 (32 , 32 , 32) 
  21.1897	2.30328e-05	2.50433e-08	 (32 , 32 , 32) 
  21.6135	2.37369e-05	2.69528e-08	 (32 , 32 , 32) 
  22.0458	2.44449e-05	2.8928e-08	 (32 , 32 , 32) 
  22.4867	2.51575e-05	3.09708e-08	 (32 , 32 , 32) 
  22.9364	2.58756e-05	3.30833e-08	 (32 , 32 , 32) 
  23.3951	 2.66e-05	3.52677e-08	 (32 , 32 , 32) 
  23.8631	2.73313e-05	3.75265e-08	 (32 , 32 , 32) 
  24.3403	2.80705e-05	3.98625e-08	 (32 , 32 , 32) 
  24.8271	2.88182e-05	4.22789e-08	 (32 , 32 , 32) 
  25.3237	2.95767e-05	4.47796e-08	 (32 , 32 , 32) 
  25.8301	3.03489e-05	4.73688e-08	 (32 , 32 , 32) 
