### The result of the verage over time 
### d tau = 0.00375899
### number of kessence update = 10
### initial time = 0.642702
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  1.01872	2.38222e-09	2.17415e-09	6.27415e-09
   1.0244	2.4315e-09	2.23834e-09	6.32891e-09
   1.0301	2.48122e-09	2.30348e-09	6.38362e-09
  1.03583	2.5314e-09	2.36958e-09	6.4383e-09
   1.0416	2.58202e-09	2.43663e-09	6.49295e-09
  1.04739	2.63311e-09	2.50463e-09	6.54758e-09
  1.05321	2.68466e-09	2.57358e-09	6.60222e-09
  1.05906	2.73666e-09	2.64348e-09	6.65686e-09
  1.06494	2.78913e-09	2.71433e-09	6.71152e-09
  1.07085	2.84207e-09	2.78613e-09	6.76622e-09
  1.07679	2.89549e-09	2.85889e-09	6.82096e-09
  1.08275	2.94937e-09	2.93259e-09	6.87575e-09
  1.08875	3.00373e-09	3.00724e-09	6.93061e-09
  1.09478	3.05857e-09	3.08284e-09	6.98555e-09
  1.10084	3.1139e-09	3.1594e-09	7.04057e-09
  1.10694	3.16971e-09	3.2369e-09	7.09568e-09
  1.11306	3.22601e-09	3.31536e-09	7.15091e-09
  1.11921	3.2828e-09	3.39476e-09	7.20625e-09
