### The result of the verage over time 
### d tau = 0.00375899
### number of kessence update = 10
### initial time = 0.642702
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642702	        0	        0	 (32 , 32 , 32) 
 0.646461	4.89798e-08	-9.25572e-11	 (32 , 32 , 32) 
  0.65024	9.94527e-08	-8.99751e-11	 (32 , 32 , 32) 
 0.654037	1.49284e-07	-8.7247e-11	 (32 , 32 , 32) 
 0.657855	1.9876e-07	-8.42699e-11	 (32 , 32 , 32) 
 0.661692	2.47911e-07	-8.09454e-11	 (32 , 32 , 32) 
 0.665548	2.9675e-07	-7.71789e-11	 (32 , 32 , 32) 
 0.669425	3.45283e-07	-7.28799e-11	 (32 , 32 , 32) 
 0.673321	3.9352e-07	-6.79614e-11	 (32 , 32 , 32) 
 0.677237	4.41466e-07	-6.23401e-11	 (32 , 32 , 32) 
 0.681174	4.89129e-07	-5.59361e-11	 (32 , 32 , 32) 
  0.68513	5.36514e-07	-4.86728e-11	 (32 , 32 , 32) 
 0.689107	5.83629e-07	-4.04769e-11	 (32 , 32 , 32) 
 0.693105	6.30477e-07	-3.1278e-11	 (32 , 32 , 32) 
 0.697122	6.77066e-07	-2.10089e-11	 (32 , 32 , 32) 
 0.701161	7.234e-07	-9.60511e-12	 (32 , 32 , 32) 
  0.70522	7.69484e-07	2.9952e-12	 (32 , 32 , 32) 
   0.7093	8.15323e-07	1.68511e-11	 (32 , 32 , 32) 
 0.713401	8.60922e-07	3.20192e-11	 (32 , 32 , 32) 
 0.717522	9.06287e-07	4.85535e-11	 (32 , 32 , 32) 
 0.721665	9.5142e-07	6.65059e-11	 (32 , 32 , 32) 
  0.72583	9.96328e-07	8.59258e-11	 (32 , 32 , 32) 
 0.730015	1.04101e-06	1.06861e-10	 (32 , 32 , 32) 
 0.734222	1.08548e-06	1.29356e-10	 (32 , 32 , 32) 
  0.73845	1.12974e-06	1.53454e-10	 (32 , 32 , 32) 
   0.7427	1.17378e-06	1.79197e-10	 (32 , 32 , 32) 
 0.746972	1.21762e-06	2.06624e-10	 (32 , 32 , 32) 
 0.751265	1.26127e-06	2.35773e-10	 (32 , 32 , 32) 
 0.755581	1.30471e-06	2.6668e-10	 (32 , 32 , 32) 
 0.759919	1.34796e-06	2.99379e-10	 (32 , 32 , 32) 
 0.764278	1.39102e-06	3.33903e-10	 (32 , 32 , 32) 
  0.76866	1.4339e-06	3.70284e-10	 (32 , 32 , 32) 
 0.773065	1.4766e-06	4.0855e-10	 (32 , 32 , 32) 
 0.777491	1.51912e-06	4.48731e-10	 (32 , 32 , 32) 
 0.781941	1.56147e-06	4.90853e-10	 (32 , 32 , 32) 
 0.786413	1.60364e-06	5.34943e-10	 (32 , 32 , 32) 
 0.790908	1.64565e-06	5.81025e-10	 (32 , 32 , 32) 
 0.795426	1.6875e-06	6.29122e-10	 (32 , 32 , 32) 
 0.799967	1.72919e-06	6.79258e-10	 (32 , 32 , 32) 
 0.804531	1.77072e-06	7.31452e-10	 (32 , 32 , 32) 
 0.809118	1.8121e-06	7.85727e-10	 (32 , 32 , 32) 
 0.813729	1.85333e-06	8.421e-10	 (32 , 32 , 32) 
 0.818364	1.89442e-06	9.00591e-10	 (32 , 32 , 32) 
 0.823021	1.93536e-06	9.61217e-10	 (32 , 32 , 32) 
 0.827703	1.97616e-06	1.024e-09	 (32 , 32 , 32) 
 0.832408	2.01683e-06	1.08894e-09	 (32 , 32 , 32) 
 0.837138	2.05737e-06	1.15607e-09	 (32 , 32 , 32) 
 0.841891	2.09778e-06	1.2254e-09	 (32 , 32 , 32) 
 0.846669	2.13806e-06	1.29693e-09	 (32 , 32 , 32) 
 0.851471	2.17822e-06	1.3707e-09	 (32 , 32 , 32) 
 0.856298	2.21825e-06	1.4467e-09	 (32 , 32 , 32) 
 0.861149	2.25817e-06	1.52495e-09	 (32 , 32 , 32) 
 0.866024	2.29798e-06	1.60546e-09	 (32 , 32 , 32) 
 0.870925	2.33767e-06	1.68824e-09	 (32 , 32 , 32) 
  0.87585	2.37726e-06	1.77331e-09	 (32 , 32 , 32) 
 0.880801	2.41674e-06	1.86066e-09	 (32 , 32 , 32) 
 0.885777	2.45612e-06	1.95032e-09	 (32 , 32 , 32) 
 0.890777	2.4954e-06	2.0423e-09	 (32 , 32 , 32) 
 0.895804	2.53458e-06	2.13659e-09	 (32 , 32 , 32) 
 0.900856	2.57367e-06	2.23321e-09	 (32 , 32 , 32) 
 0.905933	2.61266e-06	2.33217e-09	 (32 , 32 , 32) 
 0.911037	2.65157e-06	2.43348e-09	 (32 , 32 , 32) 
 0.916166	2.69039e-06	2.53714e-09	 (32 , 32 , 32) 
 0.921321	2.72912e-06	2.64316e-09	 (32 , 32 , 32) 
 0.926503	2.76778e-06	2.75155e-09	 (32 , 32 , 32) 
 0.931711	2.80635e-06	2.86232e-09	 (32 , 32 , 32) 
 0.936945	2.84486e-06	2.97547e-09	 (32 , 32 , 32) 
 0.942206	2.88328e-06	3.09101e-09	 (32 , 32 , 32) 
 0.947493	2.92164e-06	3.20895e-09	 (32 , 32 , 32) 
 0.952808	2.95992e-06	3.32929e-09	 (32 , 32 , 32) 
 0.958149	2.99815e-06	3.45204e-09	 (32 , 32 , 32) 
 0.963517	3.0363e-06	3.5772e-09	 (32 , 32 , 32) 
 0.968913	3.0744e-06	3.70479e-09	 (32 , 32 , 32) 
 0.974336	3.11244e-06	3.83481e-09	 (32 , 32 , 32) 
 0.979787	3.15042e-06	3.96726e-09	 (32 , 32 , 32) 
 0.985265	3.18834e-06	4.10216e-09	 (32 , 32 , 32) 
 0.990771	3.22622e-06	4.2395e-09	 (32 , 32 , 32) 
 0.996304	3.26404e-06	4.3793e-09	 (32 , 32 , 32) 
  1.00187	3.30182e-06	4.52156e-09	 (32 , 32 , 32) 
  1.00746	3.33955e-06	4.66628e-09	 (32 , 32 , 32) 
  1.01307	3.37724e-06	4.81348e-09	 (32 , 32 , 32) 
  1.01872	3.41488e-06	4.96316e-09	 (32 , 32 , 32) 
   1.0244	3.45249e-06	5.11533e-09	 (32 , 32 , 32) 
   1.0301	3.49006e-06	5.26999e-09	 (32 , 32 , 32) 
  1.03583	3.5276e-06	5.42715e-09	 (32 , 32 , 32) 
   1.0416	3.5651e-06	5.58682e-09	 (32 , 32 , 32) 
  1.04739	3.60258e-06	5.749e-09	 (32 , 32 , 32) 
  1.05321	3.64003e-06	5.9137e-09	 (32 , 32 , 32) 
  1.05906	3.67745e-06	6.08093e-09	 (32 , 32 , 32) 
  1.06494	3.71484e-06	6.2507e-09	 (32 , 32 , 32) 
  1.07085	3.75222e-06	6.42301e-09	 (32 , 32 , 32) 
  1.07679	3.78957e-06	6.59788e-09	 (32 , 32 , 32) 
  1.08275	3.82691e-06	6.7753e-09	 (32 , 32 , 32) 
  1.08875	3.86423e-06	6.95529e-09	 (32 , 32 , 32) 
  1.09478	3.90153e-06	7.13786e-09	 (32 , 32 , 32) 
  1.10084	3.93883e-06	7.32301e-09	 (32 , 32 , 32) 
  1.10694	3.97611e-06	7.51076e-09	 (32 , 32 , 32) 
  1.11306	4.01339e-06	7.7011e-09	 (32 , 32 , 32) 
  1.11921	4.05066e-06	7.89406e-09	 (32 , 32 , 32) 
