### The result of the verage over time 
### d tau = 0.241324
### number of kessence update = 10
### initial time = 10.9962
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  10.9962	        0	        0	 (32 , 32 , 32) 
  11.2376	9.97819e-07	-9.02371e-09	 (32 , 32 , 32) 
  11.4837	2.02042e-06	-7.92794e-09	 (32 , 32 , 32) 
  11.7349	2.98829e-06	-6.80759e-09	 (32 , 32 , 32) 
  11.9911	3.92428e-06	-5.60223e-09	 (32 , 32 , 32) 
  12.2525	4.83176e-06	-4.26278e-09	 (32 , 32 , 32) 
  12.5192	5.71311e-06	-2.75086e-09	 (32 , 32 , 32) 
  12.7912	6.57051e-06	-1.03688e-09	 (32 , 32 , 32) 
  13.0688	7.40604e-06	9.01621e-10	 (32 , 32 , 32) 
  13.3519	8.22166e-06	3.08138e-09	 (32 , 32 , 32) 
  13.6407	9.01922e-06	5.51455e-09	 (32 , 32 , 32) 
  13.9353	9.80046e-06	8.20967e-09	 (32 , 32 , 32) 
  14.2359	1.0567e-05	1.11725e-08	 (32 , 32 , 32) 
  14.5425	1.13206e-05	1.44068e-08	 (32 , 32 , 32) 
  14.8552	1.20625e-05	1.79145e-08	 (32 , 32 , 32) 
  15.1743	1.27942e-05	2.16969e-08	 (32 , 32 , 32) 
  15.4998	1.35172e-05	2.57543e-08	 (32 , 32 , 32) 
  15.8318	1.42326e-05	3.00866e-08	 (32 , 32 , 32) 
  16.1705	1.49417e-05	3.46939e-08	 (32 , 32 , 32) 
   16.516	1.56456e-05	3.95762e-08	 (32 , 32 , 32) 
  16.8684	1.63456e-05	4.47338e-08	 (32 , 32 , 32) 
  17.2279	1.70426e-05	5.01674e-08	 (32 , 32 , 32) 
  17.5947	1.77378e-05	5.58783e-08	 (32 , 32 , 32) 
  17.9688	1.8432e-05	6.18683e-08	 (32 , 32 , 32) 
  18.3504	1.91264e-05	6.81401e-08	 (32 , 32 , 32) 
  18.7396	1.98218e-05	7.46969e-08	 (32 , 32 , 32) 
  19.1367	2.05191e-05	8.15429e-08	 (32 , 32 , 32) 
  19.5418	2.12192e-05	8.86829e-08	 (32 , 32 , 32) 
   19.955	2.1923e-05	9.61227e-08	 (32 , 32 , 32) 
  20.3764	2.26314e-05	1.03869e-07	 (32 , 32 , 32) 
  20.8064	2.33451e-05	1.11929e-07	 (32 , 32 , 32) 
  21.2449	2.40651e-05	1.20311e-07	 (32 , 32 , 32) 
  21.6923	2.4792e-05	1.29025e-07	 (32 , 32 , 32) 
  22.1486	2.5527e-05	1.3808e-07	 (32 , 32 , 32) 
  22.6141	2.62708e-05	1.47489e-07	 (32 , 32 , 32) 
  23.0889	2.70245e-05	1.57264e-07	 (32 , 32 , 32) 
  23.5732	2.77889e-05	1.67421e-07	 (32 , 32 , 32) 
  24.0672	2.8565e-05	1.77976e-07	 (32 , 32 , 32) 
  24.5712	2.93544e-05	1.88951e-07	 (32 , 32 , 32) 
  25.0852	3.01608e-05	2.0037e-07	 (32 , 32 , 32) 
  25.6096	3.09888e-05	2.12256e-07	 (32 , 32 , 32) 
  26.1444	3.1845e-05	2.24633e-07	 (32 , 32 , 32) 
    26.69	3.27265e-05	2.37523e-07	 (32 , 32 , 32) 
  27.2465	3.36352e-05	2.50943e-07	 (32 , 32 , 32) 
  27.8141	3.45732e-05	2.64897e-07	 (32 , 32 , 32) 
  28.3931	3.55395e-05	2.79392e-07	 (32 , 32 , 32) 
  28.9838	3.6535e-05	2.9444e-07	 (32 , 32 , 32) 
  29.5862	3.75614e-05	3.10047e-07	 (32 , 32 , 32) 
  30.2007	3.86187e-05	3.26217e-07	 (32 , 32 , 32) 
  30.8275	3.97074e-05	3.42951e-07	 (32 , 32 , 32) 
  31.4669	4.08279e-05	3.60256e-07	 (32 , 32 , 32) 
  32.1191	4.19829e-05	3.78132e-07	 (32 , 32 , 32) 
  32.7843	4.31739e-05	3.96576e-07	 (32 , 32 , 32) 
  33.4629	4.44006e-05	4.15586e-07	 (32 , 32 , 32) 
   34.155	4.56633e-05	4.35156e-07	 (32 , 32 , 32) 
   34.861	4.69617e-05	4.55278e-07	 (32 , 32 , 32) 
  35.5812	4.82969e-05	4.75934e-07	 (32 , 32 , 32) 
  36.3157	4.96707e-05	4.97102e-07	 (32 , 32 , 32) 
   37.065	5.10845e-05	5.18762e-07	 (32 , 32 , 32) 
   37.815	5.2513e-05	5.40479e-07	 (32 , 32 , 32) 
   38.565	5.39532e-05	5.6219e-07	 (32 , 32 , 32) 
   39.315	5.54037e-05	5.83867e-07	 (32 , 32 , 32) 
   40.065	5.68634e-05	6.0548e-07	 (32 , 32 , 32) 
   40.815	5.83322e-05	6.26999e-07	 (32 , 32 , 32) 
   41.565	5.98098e-05	6.48393e-07	 (32 , 32 , 32) 
   42.315	6.12967e-05	6.69622e-07	 (32 , 32 , 32) 
   43.065	6.27924e-05	6.90648e-07	 (32 , 32 , 32) 
   43.815	6.42972e-05	7.11436e-07	 (32 , 32 , 32) 
   44.565	6.58113e-05	7.31949e-07	 (32 , 32 , 32) 
   45.315	6.73331e-05	7.52131e-07	 (32 , 32 , 32) 
   46.065	6.88621e-05	7.71908e-07	 (32 , 32 , 32) 
   46.815	7.03977e-05	7.91196e-07	 (32 , 32 , 32) 
   47.565	7.1941e-05	8.099e-07	 (32 , 32 , 32) 
   48.315	7.34906e-05	8.27953e-07	 (32 , 32 , 32) 
   49.065	7.50505e-05	8.45304e-07	 (32 , 32 , 32) 
   49.815	7.66231e-05	8.61899e-07	 (32 , 32 , 32) 
   50.565	7.82073e-05	8.777e-07	 (32 , 32 , 32) 
   51.315	7.98015e-05	8.92687e-07	 (32 , 32 , 32) 
   52.065	8.14046e-05	9.06839e-07	 (32 , 32 , 32) 
   52.815	8.30158e-05	9.20141e-07	 (32 , 32 , 32) 
   53.565	8.46325e-05	9.32587e-07	 (32 , 32 , 32) 
   54.315	8.62546e-05	9.44176e-07	 (32 , 32 , 32) 
   55.065	8.78809e-05	9.54905e-07	 (32 , 32 , 32) 
   55.815	8.95106e-05	9.6477e-07	 (32 , 32 , 32) 
   56.565	9.11426e-05	9.73769e-07	 (32 , 32 , 32) 
   57.315	9.27764e-05	9.81898e-07	 (32 , 32 , 32) 
   58.065	9.4411e-05	9.89156e-07	 (32 , 32 , 32) 
   58.815	9.60454e-05	9.95541e-07	 (32 , 32 , 32) 
   59.565	9.76783e-05	1.00106e-06	 (32 , 32 , 32) 
   60.315	9.93091e-05	1.00571e-06	 (32 , 32 , 32) 
   61.065	0.000100937	1.00951e-06	 (32 , 32 , 32) 
   61.815	0.00010256	1.01246e-06	 (32 , 32 , 32) 
   62.565	0.000104179	1.01458e-06	 (32 , 32 , 32) 
   63.315	0.000105793	1.01588e-06	 (32 , 32 , 32) 
   64.065	0.0001074	1.01638e-06	 (32 , 32 , 32) 
   64.815	 0.000109	1.01607e-06	 (32 , 32 , 32) 
   65.565	0.000110592	1.01498e-06	 (32 , 32 , 32) 
