# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=10
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.594732426716e+00      -1.196049325941e+00      -1.196049325943e+00      -1.195925520451e-01      -1.594732426592e+00      -1.193692998757e+00       6.013544301070e-01       5.993766646688e-01       4.830920627349e-08       4.831435057657e-08       4.831435196740e-08       4.831322646139e-08       4.830909510403e-08       4.831432910844e-08 
       1.183376324775e-05      -1.594772100275e+00      -1.196079084719e+00      -1.196079084721e+00      -1.195914976775e-01      -1.594772100078e+00      -1.193722685281e+00       6.013542302405e-01       5.993765066117e-01       6.081591649721e-08       6.082414782234e-08       6.082414977953e-08       6.082197314838e-08       6.081573980428e-08       6.082411312061e-08 
       1.327770074781e-05      -1.594822457310e+00      -1.196116858300e+00      -1.196116858302e+00      -1.195915771448e-01      -1.594822456999e+00      -1.193760371930e+00       6.013538754457e-01       5.993762044089e-01       7.655985476333e-08       7.657302912835e-08       7.657303217420e-08       7.656988288216e-08       7.655957310360e-08       7.657297362994e-08 
       1.489782526975e-05      -1.594885782557e+00      -1.196164361429e+00      -1.196164361432e+00      -1.195920672823e-01      -1.594885782066e+00      -1.193807767047e+00       6.013534457762e-01       5.993758405414e-01       9.637867304098e-08       9.639968223130e-08       9.639968707038e-08       9.639548162005e-08       9.637822517165e-08       9.639959399128e-08 
       1.671563488162e-05      -1.594964393857e+00      -1.196223334166e+00      -1.196223334170e+00      -1.195919981884e-01      -1.594964393092e+00      -1.193866603390e+00       6.013531815900e-01       5.993756559065e-01       1.213267115334e-07       1.213599798325e-07       1.213599874636e-07       1.213535570544e-07       1.213260044091e-07       1.213598401579e-07 
       1.875525081255e-05      -1.595064775155e+00      -1.196298643228e+00      -1.196298643234e+00      -1.195914503667e-01      -1.595064773940e+00      -1.193941736703e+00       6.013524933424e-01       5.993750715786e-01       1.527300517318e-07       1.527830315580e-07       1.527830437282e-07       1.527727429989e-07       1.527289272979e-07       1.527828091234e-07 
       2.104373752675e-05      -1.595190846010e+00      -1.196393233586e+00      -1.196393233600e+00      -1.195911504770e-01      -1.595190844050e+00      -1.194036107597e+00       6.013516995498e-01       5.993744105640e-01       1.922578660815e-07       1.923422528613e-07       1.923422723063e-07       1.923258616516e-07       1.922560719367e-07       1.923418986091e-07 
       2.361146185250e-05      -1.595349171525e+00      -1.196512035949e+00      -1.196512035971e+00      -1.195904354620e-01      -1.595349168416e+00      -1.194154633125e+00       6.013507934868e-01       5.993736686577e-01       2.420103780128e-07       2.421442934801e-07       2.421443243072e-07       2.421184246546e-07       2.420075315680e-07       2.421437313325e-07 
       2.649249593155e-05      -1.595545657898e+00      -1.196659490453e+00      -1.196659490478e+00      -1.195899877578e-01      -1.595545653046e+00      -1.194301745434e+00       6.013503559087e-01       5.993734271831e-01       3.046303999538e-07       3.048415312565e-07       3.048415796846e-07       3.048008598830e-07       3.046259179360e-07       3.048406448758e-07 
       2.972506933572e-05      -1.595795936667e+00      -1.196847344814e+00      -1.196847344857e+00      -1.195893398160e-01      -1.595795928947e+00      -1.194489163459e+00       6.013490646623e-01       5.993723935197e-01       3.834371647037e-07       3.837721893588e-07       3.837722661927e-07       3.837080171124e-07       3.834300507792e-07       3.837707829537e-07 
       3.335207635008e-05      -1.596109665923e+00      -1.197082870369e+00      -1.197082870436e+00      -1.195880663190e-01      -1.596109653701e+00      -1.194724140198e+00       6.013477620996e-01       5.993714110227e-01       4.826094123526e-07       4.831399229948e-07       4.831400446623e-07       4.830369908393e-07       4.825981471565e-07       4.831376955115e-07 
       3.742164515408e-05      -1.596505031369e+00      -1.197379757427e+00      -1.197379757533e+00      -1.195864400211e-01      -1.596505011998e+00      -1.195020335067e+00       6.013459960111e-01       5.993700493147e-01       6.073953241451e-07       6.082359860348e-07       6.082361789372e-07       6.080722102486e-07       6.073774733280e-07       6.082324561659e-07 
       4.198777645321e-05      -1.597003461291e+00      -1.197754157671e+00      -1.197754157844e+00      -1.195847450021e-01      -1.597003430537e+00      -1.195393863103e+00       6.013435582258e-01       5.993681238831e-01       7.643883594991e-07       7.657216702085e-07       7.657219761860e-07       7.654620392932e-07       7.643600487283e-07       7.657160718164e-07 
       4.711106003561e-05      -1.597630821220e+00      -1.198225593442e+00      -1.198225593721e+00      -1.195826704825e-01      -1.597630772453e+00      -1.195864200019e+00       6.013404572913e-01       5.993656682131e-01       9.618689099576e-07       9.639831371041e-07       9.639836225494e-07       9.635738745296e-07       9.618240261119e-07       9.639742608042e-07 
       5.285947876168e-05      -1.598419010392e+00      -1.198818182971e+00      -1.198818183439e+00      -1.195801123693e-01      -1.598418932975e+00      -1.196455407236e+00       6.013368570832e-01       5.993628764177e-01       1.210228503300e-06       1.213578177181e-06       1.213578947059e-06       1.212930920180e-06       1.210157371555e-06       1.213564115022e-06 
       5.930931065539e-05      -1.599410344335e+00      -1.199563975201e+00      -1.199563975914e+00      -1.195771895673e-01      -1.599410221881e+00      -1.197199458767e+00       6.013324013255e-01       5.993594354110e-01       1.522491101117e-06       1.527797167542e-06       1.527798386229e-06       1.526778386467e-06       1.522378474718e-06       1.527774893896e-06 
