# Matter power spectrum P(k) at redshift z=0
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
#    1:k (h/Mpc)              2:P (Mpc/h)^3        
       1.054685259621e-05       5.072215705631e+01 
       1.183376324775e-05       5.696261006579e+01 
       1.327770074781e-05       6.402531123216e+01 
       1.489782526975e-05       7.180355470771e+01 
       1.671563488162e-05       8.020995724383e+01 
       1.875525081255e-05       8.955368410355e+01 
       2.104373752675e-05       1.001904705136e+02 
       2.361146185250e-05       1.120659107028e+02 
       2.649249593155e-05       1.251287305003e+02 
       2.972506933572e-05       1.398767138186e+02 
       3.335207635008e-05       1.562861178546e+02 
       3.742164515408e-05       1.745909252102e+02 
       4.198777645321e-05       1.950809504322e+02 
       4.711106003561e-05       2.179581739806e+02 
       5.285947876168e-05       2.434786554438e+02 
       5.930931065539e-05       2.719793494732e+02 
       6.654614106728e-05       3.037934084789e+02 
       7.466599834007e-05       3.393763002378e+02 
       8.377662804643e-05       3.791833378157e+02 
       9.399892270729e-05       4.235625925536e+02 
       1.054685259621e-04       4.730962371977e+02 
       1.183376324775e-04       5.284149787588e+02 
       1.327770074781e-04       5.901795114668e+02 
       1.489782526975e-04       6.591479426453e+02 
       1.671563488162e-04       7.360891262921e+02 
       1.875525081255e-04       8.219951847495e+02 
       2.104373752675e-04       9.178366929451e+02 
       2.361146185250e-04       1.024743720082e+03 
       2.649249593155e-04       1.143950365603e+03 
       2.972506933572e-04       1.276796228654e+03 
       3.335207635008e-04       1.424768935113e+03 
       3.742164515408e-04       1.589494487802e+03 
       4.198777645321e-04       1.772731582958e+03 
       4.711106003561e-04       1.976387709738e+03 
       5.285947876168e-04       2.202535819611e+03 
       5.930931065539e-04       2.453405219402e+03 
       6.654614106728e-04       2.731412377732e+03 
       7.466599834007e-04       3.039176231731e+03 
       8.377662804643e-04       3.379550004508e+03 
       9.399892270729e-04       3.755635214897e+03 
       1.054685259621e-03       4.170827143587e+03 
       1.183376324775e-03       4.628758405385e+03 
       1.327770074781e-03       5.133235416195e+03 
       1.489782526975e-03       5.688092245854e+03 
       1.671563488162e-03       6.297155787352e+03 
       1.875525081255e-03       6.964025861168e+03 
       2.104373752675e-03       7.691900403303e+03 
       2.361146185250e-03       8.483426891142e+03 
       2.649249593155e-03       9.340447989245e+03 
       2.972506933572e-03       1.026376060988e+04 
       3.335207635008e-03       1.125286389428e+04 
       3.742164515408e-03       1.230557126054e+04 
       4.198777645321e-03       1.341765055066e+04 
       4.711106003561e-03       1.458232168634e+04 
       5.285947876168e-03       1.578972804332e+04 
       5.930931065539e-03       1.702675082581e+04 
       6.654614106728e-03       1.827606853453e+04 
       7.466599834007e-03       1.951703228754e+04 
       8.377662804643e-03       2.072186976874e+04 
       9.399892270729e-03       2.185807156330e+04 
       1.054685259621e-02       2.288845013431e+04 
       1.183376324775e-02       2.377318662966e+04 
       1.327770074781e-02       2.446121069725e+04 
       1.489782526974e-02       2.490174992923e+04 
       1.671563488086e-02       2.504391992973e+04 
       1.875525076973e-02       2.484070506738e+04 
       2.104373607140e-02       2.425788405427e+04 
       2.361143066644e-02       2.328355291302e+04 
       2.649205439088e-02       2.193920020418e+04 
       2.972075451757e-02       2.029206510571e+04 
       3.332187009777e-02       1.846347794064e+04 
       3.726658787584e-02       1.663408259615e+04 
       4.140132042673e-02       1.501411746622e+04 
       4.546485493313e-02       1.374555027592e+04 
       4.927262234621e-02       1.282270240006e+04 
       5.280268412055e-02       1.215275028826e+04 
       5.611119878647e-02       1.164234603562e+04 
       5.926237879422e-02       1.122302502290e+04 
       6.230848743506e-02       1.084792588962e+04 
       6.528901860015e-02       1.048522599739e+04 
       6.823369460407e-02       1.011373685531e+04 
       7.116531250048e-02       9.720780647729e+03 
       7.410183068026e-02       9.300446574675e+03 
       7.705780747365e-02       8.852739110709e+03 
       8.004538373371e-02       8.382777766608e+03 
       8.307495976188e-02       7.899687880326e+03 
       8.615566873787e-02       7.415372290622e+03 
       8.929571346181e-02       6.943165275181e+03 
       9.250260988308e-02       6.496248870402e+03 
       9.578336594046e-02       6.086266468552e+03 
       9.914461468725e-02       5.722074381852e+03 
       1.025927145257e-01       5.408798061226e+03 
       1.061338253666e-01       5.147068433482e+03 
       1.097739668815e-01       4.933182933054e+03 
       1.135190632435e-01       4.758877152636e+03 
       1.173749775506e-01       4.612072939592e+03 
       1.213475383070e-01       4.477989697835e+03 
       1.254425597737e-01       4.340970443119e+03 
       1.296658576113e-01       4.187028288418e+03 
       1.340232609726e-01       4.006690512183e+03 
       1.385206220229e-01       3.797350490643e+03 
       1.431638237421e-01       3.564291374541e+03 
       1.479587867889e-01       3.319645065402e+03 
       1.529114761562e-01       3.079526394898e+03 
       1.580279083181e-01       2.860037483439e+03 
       1.633141595536e-01       2.673233040472e+03 
       1.687763761271e-01       2.524099733707e+03 
       1.744207869996e-01       2.409258584262e+03 
       1.802537197480e-01       2.317765935481e+03 
       1.862816203722e-01       2.234753838578e+03 
       1.925110776767e-01       2.144145746411e+03 
       1.989488529230e-01       2.034800503642e+03 
       2.056019154738e-01       1.906452305226e+03 
       2.124774851805e-01       1.769318146767e+03 
       2.195830823236e-01       1.637987389587e+03 
       2.269265859981e-01       1.524335459929e+03 
       2.345163019561e-01       1.433661149257e+03 
       2.423610410938e-01       1.362846518587e+03 
       2.504702100020e-01       1.301130204076e+03 
       2.588539153201e-01       1.236303464033e+03 
       2.675230840551e-01       1.162219042028e+03 
       2.764896025829e-01       1.081343979014e+03 
       2.857664777758e-01       1.002729543132e+03 
       2.953680246450e-01       9.353204687337e+02 
       3.053100861264e-01       8.804682471497e+02 
       3.156102922491e-01       8.325899523196e+02 
       3.262883680594e-01       7.843505315805e+02 
       3.373665024931e-01       7.324085567475e+02 
       3.488697941667e-01       6.803340041351e+02 
       3.608267951645e-01       6.332728928220e+02 
       3.732701808774e-01       5.929287344712e+02 
       3.862375836022e-01       5.557445314269e+02 
       3.997726411382e-01       5.183162821423e+02 
       4.139263308233e-01       4.809588612906e+02 
       4.287586871213e-01       4.463516473379e+02 
       4.443410413287e-01       4.150552202508e+02 
       4.607589820742e-01       3.854124585478e+02 
       4.781163260651e-01       3.561790298071e+02 
       4.965405280147e-01       3.283998063331e+02 
       5.161901767526e-01       3.027161882186e+02 
       5.372655712937e-01       2.779375378314e+02 
       5.600239306133e-01       2.540427291085e+02 
       5.848017053680e-01       2.314276813192e+02 
       6.120479564648e-01       2.095876179606e+02 
       6.423751703103e-01       1.885175967471e+02 
       6.766374864735e-01       1.681517347333e+02 
       7.160505782202e-01       1.483222544141e+02 
       7.623675870757e-01       1.289675091167e+02 
       8.181009515535e-01       1.100565247450e+02 
       8.866669877955e-01       9.171250899040e+01 
       9.720352653516e-01       7.433443363520e+01 
       1.077298081276e+00       5.863964595485e+01 
       1.203007562282e+00       4.534805108168e+01 
       1.348050603337e+00       3.469956699139e+01 
       1.512161386350e+00       2.641993860126e+01 
       1.696615642717e+00       2.005858934560e+01 
       1.903628028800e+00       1.519335714584e+01 
       2.135905356582e+00       1.148330288772e+01 
       2.396525207951e+00       8.661537322930e+00 
       2.688945509013e+00       6.520515170594e+00 
       3.017046483717e+00       4.899668186838e+00 
       3.385181832217e+00       3.675276645517e+00 
       3.798236486915e+00       2.752259669524e+00 
       4.261691432122e+00       2.057630444830e+00 
       4.781696433381e+00       1.536018481563e+00 
       5.365151641124e+00       1.144986622969e+00 
       6.019799151469e+00       8.522959797471e-01 
       6.754325739140e+00       6.335708247651e-01 
       7.578478125682e+00       4.703710404391e-01 
       8.503192312539e+00       3.487762151572e-01 
       9.540738695147e+00       2.582963499163e-01 
       1.070488488363e+01       1.910908228862e-01 
       1.201107839061e+01       1.412052866245e-01 
       1.347665161033e+01       1.042356700085e-01 
       1.512105180899e+01       7.686824509364e-02 
       1.696609917814e+01       5.663438626446e-02 
       1.903627637539e+01       4.167633280726e-02 
       2.135905339438e+01       3.064254437450e-02 
       2.396525207492e+01       2.250994870795e-02 
       2.688945509006e+01       1.652096682047e-02 
       3.017046483717e+01       1.211444561043e-02 
       3.385181832217e+01       8.875256748980e-03 
       3.798236486915e+01       6.495064815076e-03 
       4.261691432122e+01       4.749507635844e-03 
       4.781696433381e+01       3.469582646421e-03 
       5.365151641124e+01       2.532042104529e-03 
       6.019799151469e+01       1.845608606470e-03 
       6.754325739140e+01       1.343888228319e-03 
       7.578478125682e+01       9.769376385161e-04 
       8.503192312539e+01       7.092483920525e-04 
       9.540738695147e+01       5.141864330851e-04 
       1.070488488363e+02       3.720320401125e-04 
       1.201107839061e+02       2.683860342290e-04 
       1.347665161033e+02       1.932567001003e-04 
       1.512105180899e+02       1.386862064921e-04 
       1.696609917814e+02       9.918558353190e-05 
       1.903627637539e+02       7.061886654330e-05 
       2.135905339438e+02       5.002756978530e-05 
       2.396525207492e+02       3.521874208380e-05 
