# Transfer functions T_i(k) for adiabatic (AD) mode (normalized to initial curvature=1) at redshift z=1
# for k=1.05469e-05 to 239.653 h/Mpc,
# number of wavenumbers equal to 199
# d_i   stands for (delta rho_i/rho_i)(k,z) with above normalization 
# d_tot stands for (delta rho_tot/rho_tot)(k,z) with rho_Lambda NOT included in rho_tot
# (note that this differs from the transfer function output from CAMB/CMBFAST, which gives the same
#  quantities divided by -k^2 with k in Mpc^-1; use format=camb to match CAMB)
# t_i   stands for theta_i(k,z) with above normalization 
# t_tot stands for (sum_i [rho_i+p_i] theta_i)/(sum_i [rho_i+p_i]))(k,z)
#
#    1:k (h/Mpc)              2:d_g                    3:d_b                    4:d_cdm                  5:d_fld                  6:d_ur                   7:d_tot                  8:phi                    9:psi                   10:t_g                   11:t_b                   12:t_cdm                 13:t_fld                 14:t_ur                  15:t_tot              
       1.054685259621e-05      -1.720946829751e+00      -1.290710296329e+00      -1.290710296354e+00      -1.290070644872e-01      -1.720946820921e+00      -9.967620431789e-01       5.699625466083e-01       5.696171921745e-01       1.058821709960e-07       1.059467276186e-07       1.059467310292e-07       1.059350716151e-07       1.058801216279e-07       1.059462987577e-07 
       1.183376324775e-05      -1.721154959858e+00      -1.290866496656e+00      -1.290866496694e+00      -1.290060425073e-01      -1.721154945819e+00      -9.968784586010e-01       5.699620866979e-01       5.696167708833e-01       1.332764556364e-07       1.333789607592e-07       1.333789661425e-07       1.333605257413e-07       1.332731997296e-07       1.333782821587e-07 
       1.327770074781e-05      -1.721417457514e+00      -1.291063533315e+00      -1.291063533375e+00      -1.290045794166e-01      -1.721417435177e+00      -9.970252652563e-01       5.699613769179e-01       5.696161098573e-01       1.677513023569e-07       1.679140541245e-07       1.679140626843e-07       1.678847733658e-07       1.677461282645e-07       1.679129763388e-07 
       1.489782526975e-05      -1.721749307380e+00      -1.291312679910e+00      -1.291312680006e+00      -1.290026105182e-01      -1.721749271895e+00      -9.972108674093e-01       5.699601192347e-01       5.696149134448e-01       2.111327312790e-07       2.113910741479e-07       2.113910877571e-07       2.113447028581e-07       2.111245169033e-07       2.113893668972e-07 
       1.671563488162e-05      -1.722162223106e+00      -1.291622775308e+00      -1.291622775458e+00      -1.290007586256e-01      -1.722162166923e+00      -9.974420246205e-01       5.699597231584e-01       5.696145937396e-01       2.657161461575e-07       2.661254295692e-07       2.661254511217e-07       2.660519352692e-07       2.657031352910e-07       2.661227237949e-07 
       1.875525081255e-05      -1.722682722124e+00      -1.292013800814e+00      -1.292013801052e+00      -1.289982625120e-01      -1.722682632910e+00      -9.977334691358e-01       5.699590112874e-01       5.696139787731e-01       3.343824668576e-07       3.350316489791e-07       3.350316832303e-07       3.349150132753e-07       3.343618204870e-07       3.350273552230e-07 
       2.104373752675e-05      -1.723339121469e+00      -1.292507133847e+00      -1.292507134230e+00      -1.289949277837e-01      -1.723338979740e+00      -9.981011197707e-01       5.699577610838e-01       5.696128507264e-01       4.207497443174e-07       4.217792337116e-07       4.217792881364e-07       4.215942065767e-07       4.207169813910e-07       4.217724225563e-07 
       2.361146185250e-05      -1.724164922577e+00      -1.293128119851e+00      -1.293128120460e+00      -1.289907223577e-01      -1.724164697865e+00      -9.985639004551e-01       5.699562146368e-01       5.696114575730e-01       5.293559487195e-07       5.309876790789e-07       5.309877653877e-07       5.306943002244e-07       5.293040207739e-07       5.309768797928e-07 
       2.649249593155e-05      -1.725202087453e+00      -1.293908568108e+00      -1.293908569059e+00      -1.289855409319e-01      -1.725201732352e+00      -9.991455444354e-01       5.699547105243e-01       5.696101443894e-01       6.658903546310e-07       6.684730904190e-07       6.684732267839e-07       6.680082440493e-07       6.658082343826e-07       6.684559811776e-07 
       2.972506933572e-05      -1.726508206731e+00      -1.294892256273e+00      -1.294892257785e+00      -1.289789630110e-01      -1.726507643773e+00      -9.998786442991e-01       5.699524275204e-01       5.696081036855e-01       8.374626424119e-07       8.415556086100e-07       8.415558248458e-07       8.408187494517e-07       8.373325176102e-07       8.415284885190e-07 
       3.335207635008e-05      -1.728150284049e+00      -1.296130296820e+00      -1.296130299213e+00      -1.289707192373e-01      -1.728149392553e+00      -1.000801310642e+00       5.699496690299e-01       5.696056492298e-01       1.052969731427e-06       1.059452788088e-06       1.059453130585e-06       1.058285266409e-06       1.052763710330e-06       1.059409819001e-06 
       3.742164515408e-05      -1.730215009144e+00      -1.297689114533e+00      -1.297689118325e+00      -1.289603104877e-01      -1.730213597082e+00      -1.001963031436e+00       5.699461213693e-01       5.696024842902e-01       1.323497926016e-06       1.333767139805e-06       1.333767682486e-06       1.331917050659e-06       1.323171737054e-06       1.333699052804e-06 
       4.198777645321e-05      -1.732810736121e+00      -1.299652197499e+00      -1.299652203516e+00      -1.289471474929e-01      -1.732808498961e+00      -1.003426018816e+00       5.699414343251e-01       5.695982792052e-01       1.662837813244e-06       1.679104951510e-06       1.679105811695e-06       1.676173458309e-06       1.662321363573e-06       1.678997070533e-06 
       4.711106003561e-05      -1.736071543355e+00      -1.302123601325e+00      -1.302123610869e+00      -1.289305661207e-01      -1.736067999903e+00      -1.005267826683e+00       5.699355174360e-01       5.695929685491e-01       2.088091440422e-06       2.113854520654e-06       2.113855883957e-06       2.109209595121e-06       2.087274040989e-06       2.113683593871e-06 
       5.285947876168e-05      -1.740164370075e+00      -1.305234044747e+00      -1.305234059895e+00      -1.289097567850e-01      -1.740158760700e+00      -1.007585888393e+00       5.699283503044e-01       5.695865624986e-01       2.620379136528e-06       2.661165279915e-06       2.661167439469e-06       2.653806243007e-06       2.619086268842e-06       2.660894501261e-06 
       5.930931065539e-05      -1.745298993827e+00      -1.309149621525e+00      -1.309149645486e+00      -1.288835597377e-01      -1.745290118262e+00      -1.010503969641e+00       5.699193928009e-01       5.695785610849e-01       3.285627616100e-06       3.350177459345e-06       3.350180879181e-06       3.338519311090e-06       3.283583910873e-06       3.349748541467e-06 
