### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	1.93064e-07	        0	 (32 , 32 , 32) 
 0.673084	3.89081e-07	        0	 (32 , 32 , 32) 
 0.688745	5.77957e-07	        0	 (32 , 32 , 32) 
 0.704726	7.62504e-07	        0	 (32 , 32 , 32) 
 0.721036	9.43171e-07	        0	 (32 , 32 , 32) 
  0.73768	1.12026e-06	        0	 (32 , 32 , 32) 
 0.754664	1.29404e-06	        0	 (32 , 32 , 32) 
 0.771996	1.46478e-06	        0	 (32 , 32 , 32) 
 0.789681	1.63271e-06	        0	 (32 , 32 , 32) 
 0.807728	1.79805e-06	        0	 (32 , 32 , 32) 
 0.826143	1.96103e-06	        0	 (32 , 32 , 32) 
 0.844933	2.12186e-06	        0	 (32 , 32 , 32) 
 0.864106	2.28072e-06	        0	 (32 , 32 , 32) 
 0.883669	2.4378e-06	        0	 (32 , 32 , 32) 
 0.903631	2.59329e-06	        0	 (32 , 32 , 32) 
 0.923998	2.74735e-06	        0	 (32 , 32 , 32) 
 0.944778	2.90014e-06	        0	 (32 , 32 , 32) 
 0.965981	3.05182e-06	        0	 (32 , 32 , 32) 
 0.987614	3.20254e-06	        0	 (32 , 32 , 32) 
  1.00969	3.35244e-06	        0	 (32 , 32 , 32) 
   1.0322	3.50167e-06	        0	 (32 , 32 , 32) 
  1.05518	3.65035e-06	        0	 (32 , 32 , 32) 
  1.07862	3.79861e-06	        0	 (32 , 32 , 32) 
  1.10253	3.94659e-06	        0	 (32 , 32 , 32) 
  1.12693	4.09439e-06	        0	 (32 , 32 , 32) 
  1.15182	4.24215e-06	        0	 (32 , 32 , 32) 
  1.17722	4.38997e-06	        0	 (32 , 32 , 32) 
  1.20313	4.53797e-06	        0	 (32 , 32 , 32) 
  1.22956	4.68626e-06	        0	 (32 , 32 , 32) 
  1.25652	4.83495e-06	        0	 (32 , 32 , 32) 
  1.28403	4.98413e-06	        0	 (32 , 32 , 32) 
   1.3121	5.13392e-06	        0	 (32 , 32 , 32) 
  1.34073	5.28442e-06	        0	 (32 , 32 , 32) 
  1.36993	5.43573e-06	        0	 (32 , 32 , 32) 
  1.39973	5.58794e-06	        0	 (32 , 32 , 32) 
  1.43012	5.74115e-06	        0	 (32 , 32 , 32) 
  1.46113	5.89546e-06	        0	 (32 , 32 , 32) 
  1.49276	6.05097e-06	        0	 (32 , 32 , 32) 
  1.52503	6.20777e-06	        0	 (32 , 32 , 32) 
  1.55795	6.36594e-06	        0	 (32 , 32 , 32) 
  1.59153	6.52559e-06	        0	 (32 , 32 , 32) 
  1.62578	6.68681e-06	        0	 (32 , 32 , 32) 
  1.66072	6.84968e-06	        0	 (32 , 32 , 32) 
  1.69637	7.0143e-06	        0	 (32 , 32 , 32) 
  1.73273	7.18075e-06	        0	 (32 , 32 , 32) 
  1.76982	7.34913e-06	        0	 (32 , 32 , 32) 
  1.80765	7.51952e-06	        0	 (32 , 32 , 32) 
  1.84625	7.69201e-06	        0	 (32 , 32 , 32) 
  1.88561	7.86668e-06	        0	 (32 , 32 , 32) 
  1.92577	8.04363e-06	        0	 (32 , 32 , 32) 
  1.96673	8.22295e-06	        0	 (32 , 32 , 32) 
  2.00851	8.40471e-06	        0	 (32 , 32 , 32) 
  2.05113	8.589e-06	        0	 (32 , 32 , 32) 
   2.0946	8.77591e-06	        0	 (32 , 32 , 32) 
  2.13894	8.96553e-06	        0	 (32 , 32 , 32) 
  2.18417	9.15793e-06	        0	 (32 , 32 , 32) 
   2.2303	9.35321e-06	        0	 (32 , 32 , 32) 
  2.27735	9.55143e-06	        0	 (32 , 32 , 32) 
  2.32534	9.7527e-06	        0	 (32 , 32 , 32) 
  2.37428	9.95708e-06	        0	 (32 , 32 , 32) 
   2.4242	1.01647e-05	        0	 (32 , 32 , 32) 
  2.47512	1.03755e-05	        0	 (32 , 32 , 32) 
  2.52704	1.05897e-05	        0	 (32 , 32 , 32) 
  2.57999	1.08074e-05	        0	 (32 , 32 , 32) 
  2.63399	1.10285e-05	        0	 (32 , 32 , 32) 
  2.68906	1.12532e-05	        0	 (32 , 32 , 32) 
  2.74522	1.14815e-05	        0	 (32 , 32 , 32) 
  2.80248	1.17136e-05	        0	 (32 , 32 , 32) 
  2.86087	1.19494e-05	        0	 (32 , 32 , 32) 
   2.9204	1.2189e-05	        0	 (32 , 32 , 32) 
   2.9811	1.24325e-05	        0	 (32 , 32 , 32) 
  3.04298	1.26799e-05	        0	 (32 , 32 , 32) 
  3.10606	1.29312e-05	        0	 (32 , 32 , 32) 
  3.17036	1.31865e-05	        0	 (32 , 32 , 32) 
  3.23589	1.34458e-05	        0	 (32 , 32 , 32) 
  3.30269	1.3709e-05	        0	 (32 , 32 , 32) 
  3.37075	1.39762e-05	        0	 (32 , 32 , 32) 
   3.4401	1.42473e-05	        0	 (32 , 32 , 32) 
  3.51076	1.45224e-05	        0	 (32 , 32 , 32) 
  3.58272	1.48012e-05	        0	 (32 , 32 , 32) 
  3.65602	1.50838e-05	        0	 (32 , 32 , 32) 
  3.73065	1.53699e-05	        0	 (32 , 32 , 32) 
  3.80663	1.56596e-05	        0	 (32 , 32 , 32) 
