# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   6.427024e-01   9.900990e-03   5.696668e+00   0.000000e+00   3.120460e-01
      1   6.430783e-01   9.910893e-03   5.693740e+00   1.429022e-11   3.120460e-01
      2   6.434544e-01   9.920807e-03   5.690812e+00   2.813747e-11   3.120460e-01
      3   6.438307e-01   9.930730e-03   5.687887e+00   4.170805e-11   3.120460e-01
      4   6.442071e-01   9.940663e-03   5.684963e+00   5.510395e-11   3.120460e-01
      5   6.445838e-01   9.950606e-03   5.682040e+00   6.838492e-11   3.120460e-01
      6   6.449607e-01   9.960559e-03   5.679119e+00   8.158573e-11   3.120460e-01
      7   6.453377e-01   9.970522e-03   5.676200e+00   9.472672e-11   3.120460e-01
      8   6.457150e-01   9.980495e-03   5.673282e+00   1.078200e-10   3.120460e-01
      9   6.460924e-01   9.990478e-03   5.670366e+00   1.208730e-10   3.120460e-01
     10   6.464701e-01   1.000047e-02   5.667452e+00   1.338904e-10   3.120460e-01
     11   6.468479e-01   1.001047e-02   5.664539e+00   1.468750e-10   3.120460e-01
     12   6.472260e-01   1.002049e-02   5.661627e+00   1.598289e-10   3.120460e-01
     13   6.476042e-01   1.003051e-02   5.658717e+00   1.727533e-10   3.120460e-01
     14   6.479826e-01   1.004054e-02   5.655809e+00   1.856493e-10   3.120460e-01
     15   6.483612e-01   1.005059e-02   5.652902e+00   1.985176e-10   3.120460e-01
     16   6.487400e-01   1.006064e-02   5.649997e+00   2.113587e-10   3.120460e-01
     17   6.491190e-01   1.007070e-02   5.647094e+00   2.241729e-10   3.120460e-01
     18   6.494982e-01   1.008077e-02   5.644192e+00   2.369607e-10   3.120460e-01
     19   6.498776e-01   1.009086e-02   5.641291e+00   2.497222e-10   3.120460e-01
     20   6.502572e-01   1.010095e-02   5.638392e+00   2.624578e-10   3.120460e-01
     21   6.506370e-01   1.011105e-02   5.635495e+00   2.751677e-10   3.120460e-01
     22   6.510170e-01   1.012117e-02   5.632600e+00   2.878519e-10   3.120460e-01
     23   6.513972e-01   1.013129e-02   5.629705e+00   3.005107e-10   3.120460e-01
     24   6.517775e-01   1.014143e-02   5.626813e+00   3.131442e-10   3.120460e-01
     25   6.521581e-01   1.015157e-02   5.623922e+00   3.257526e-10   3.120460e-01
     26   6.525389e-01   1.016172e-02   5.621032e+00   3.383360e-10   3.120460e-01
     27   6.529198e-01   1.017189e-02   5.618144e+00   3.508944e-10   3.120460e-01
     28   6.533010e-01   1.018206e-02   5.615258e+00   3.634281e-10   3.120460e-01
     29   6.536823e-01   1.019225e-02   5.612373e+00   3.759370e-10   3.120460e-01
     30   6.540639e-01   1.020244e-02   5.609490e+00   3.884214e-10   3.120460e-01
     31   6.544456e-01   1.021265e-02   5.606608e+00   4.008813e-10   3.120460e-01
     32   6.548275e-01   1.022286e-02   5.603728e+00   4.133167e-10   3.120460e-01
     33   6.552097e-01   1.023309e-02   5.600850e+00   4.257279e-10   3.120460e-01
     34   6.555920e-01   1.024332e-02   5.597973e+00   4.381148e-10   3.120460e-01
     35   6.559745e-01   1.025357e-02   5.595097e+00   4.504776e-10   3.120460e-01
     36   6.563573e-01   1.026382e-02   5.592224e+00   4.628164e-10   3.120460e-01
     37   6.567402e-01   1.027409e-02   5.589351e+00   4.751311e-10   3.120460e-01
     38   6.571233e-01   1.028437e-02   5.586480e+00   4.874220e-10   3.120460e-01
     39   6.575066e-01   1.029465e-02   5.583611e+00   4.996891e-10   3.120460e-01
     40   6.578901e-01   1.030495e-02   5.580743e+00   5.119325e-10   3.120460e-01
     41   6.582738e-01   1.031526e-02   5.577877e+00   5.241522e-10   3.120460e-01
     42   6.586577e-01   1.032558e-02   5.575013e+00   5.363483e-10   3.120460e-01
     43   6.590418e-01   1.033590e-02   5.572150e+00   5.485209e-10   3.120460e-01
     44   6.594261e-01   1.034624e-02   5.569288e+00   5.606701e-10   3.120460e-01
     45   6.598106e-01   1.035659e-02   5.566428e+00   5.727960e-10   3.120460e-01
     46   6.601953e-01   1.036695e-02   5.563570e+00   5.848986e-10   3.120460e-01
     47   6.605802e-01   1.037732e-02   5.560713e+00   5.969779e-10   3.120460e-01
     48   6.609653e-01   1.038770e-02   5.557858e+00   6.090341e-10   3.120460e-01
     49   6.613506e-01   1.039809e-02   5.555004e+00   6.210673e-10   3.120460e-01
     50   6.617361e-01   1.040849e-02   5.552152e+00   6.330775e-10   3.120460e-01
     51   6.621218e-01   1.041890e-02   5.549301e+00   6.450647e-10   3.120460e-01
     52   6.625076e-01   1.042932e-02   5.546452e+00   6.570291e-10   3.120460e-01
     53   6.628937e-01   1.043976e-02   5.543604e+00   6.689707e-10   3.120460e-01
     54   6.632800e-01   1.045020e-02   5.540758e+00   6.808895e-10   3.120460e-01
     55   6.636665e-01   1.046065e-02   5.537914e+00   6.927857e-10   3.120460e-01
     56   6.640532e-01   1.047111e-02   5.535071e+00   7.046594e-10   3.120460e-01
     57   6.644400e-01   1.048159e-02   5.532229e+00   7.165105e-10   3.120460e-01
     58   6.648271e-01   1.049207e-02   5.529389e+00   7.283391e-10   3.120460e-01
     59   6.652144e-01   1.050257e-02   5.526551e+00   7.401454e-10   3.120460e-01
     60   6.656018e-01   1.051307e-02   5.523714e+00   7.519293e-10   3.120460e-01
     61   6.659895e-01   1.052359e-02   5.520878e+00   7.636910e-10   3.120460e-01
     62   6.663774e-01   1.053411e-02   5.518045e+00   7.754305e-10   3.120460e-01
     63   6.667655e-01   1.054465e-02   5.515212e+00   7.871478e-10   3.120460e-01
     64   6.671537e-01   1.055520e-02   5.512381e+00   7.988431e-10   3.120460e-01
     65   6.675422e-01   1.056575e-02   5.509552e+00   8.105164e-10   3.120460e-01
     66   6.679308e-01   1.057632e-02   5.506724e+00   8.221678e-10   3.120460e-01
     67   6.683197e-01   1.058690e-02   5.503898e+00   8.337973e-10   3.120460e-01
     68   6.687088e-01   1.059749e-02   5.501074e+00   8.454049e-10   3.120460e-01
     69   6.690980e-01   1.060809e-02   5.498250e+00   8.569908e-10   3.120460e-01
     70   6.694875e-01   1.061870e-02   5.495429e+00   8.685551e-10   3.120460e-01
     71   6.698772e-01   1.062932e-02   5.492609e+00   8.800977e-10   3.120460e-01
     72   6.702670e-01   1.063996e-02   5.489790e+00   8.916187e-10   3.120460e-01
     73   6.706571e-01   1.065060e-02   5.486973e+00   9.031183e-10   3.120460e-01
     74   6.710474e-01   1.066125e-02   5.484157e+00   9.145964e-10   3.120460e-01
     75   6.714378e-01   1.067191e-02   5.481343e+00   9.260531e-10   3.120460e-01
     76   6.718285e-01   1.068259e-02   5.478531e+00   9.374885e-10   3.120460e-01
     77   6.722194e-01   1.069327e-02   5.475720e+00   9.489027e-10   3.120460e-01
     78   6.726104e-01   1.070397e-02   5.472910e+00   9.602956e-10   3.120460e-01
     79   6.730017e-01   1.071468e-02   5.470102e+00   9.716674e-10   3.120460e-01
     80   6.733932e-01   1.072539e-02   5.467296e+00   9.830182e-10   3.120460e-01
     81   6.737848e-01   1.073612e-02   5.464491e+00   9.943479e-10   3.120460e-01
     82   6.741767e-01   1.074686e-02   5.461687e+00   1.005657e-09   3.120460e-01
     83   6.745688e-01   1.075761e-02   5.458885e+00   1.016945e-09   3.120460e-01
     84   6.749611e-01   1.076837e-02   5.456085e+00   1.028212e-09   3.120460e-01
     85   6.753535e-01   1.077914e-02   5.453286e+00   1.039458e-09   3.120460e-01
     86   6.757462e-01   1.078992e-02   5.450489e+00   1.050683e-09   3.120460e-01
     87   6.761391e-01   1.080072e-02   5.447693e+00   1.061888e-09   3.120460e-01
     88   6.765322e-01   1.081152e-02   5.444898e+00   1.073072e-09   3.120460e-01
     89   6.769254e-01   1.082233e-02   5.442105e+00   1.084236e-09   3.120460e-01
     90   6.773189e-01   1.083316e-02   5.439314e+00   1.095379e-09   3.120460e-01
     91   6.777126e-01   1.084399e-02   5.436524e+00   1.106502e-09   3.120460e-01
     92   6.781065e-01   1.085484e-02   5.433736e+00   1.117605e-09   3.120460e-01
     93   6.785006e-01   1.086570e-02   5.430949e+00   1.128687e-09   3.120460e-01
     94   6.788949e-01   1.087657e-02   5.428163e+00   1.139748e-09   3.120460e-01
     95   6.792894e-01   1.088745e-02   5.425379e+00   1.150790e-09   3.120460e-01
     96   6.796841e-01   1.089834e-02   5.422597e+00   1.161812e-09   3.120460e-01
     97   6.800790e-01   1.090924e-02   5.419816e+00   1.172813e-09   3.120460e-01
     98   6.804741e-01   1.092015e-02   5.417037e+00   1.183794e-09   3.120460e-01
     99   6.808694e-01   1.093107e-02   5.414259e+00   1.194756e-09   3.120460e-01
