### The result of the verage over time 
### d tau = 0.15036
### number of kessence update = 10
### initial time = 6.42703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  6.42703	        0	        0	 (32 , 32 , 32) 
  6.57739	6.07322e-07	-2.2978e-09	 (32 , 32 , 32) 
  6.73084	1.20462e-06	-2.02837e-09	 (32 , 32 , 32) 
  6.88745	1.79016e-06	-1.7687e-09	 (32 , 32 , 32) 
  7.04726	2.36538e-06	-1.50806e-09	 (32 , 32 , 32) 
  7.21036	2.93093e-06	-1.23736e-09	 (32 , 32 , 32) 
   7.3768	3.48745e-06	-9.48954e-10	 (32 , 32 , 32) 
  7.54664	4.03556e-06	-6.36427e-10	 (32 , 32 , 32) 
  7.71996	4.57586e-06	-2.94409e-10	 (32 , 32 , 32) 
  7.89681	5.10894e-06	8.15793e-11	 (32 , 32 , 32) 
  8.07728	5.63537e-06	4.95266e-10	 (32 , 32 , 32) 
