### The result of the verage over time 
### d tau = 0.238732
### number of kessence update = 10
### initial time = 10.8885
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  10.8885	        0	        0	8.84091e-21
  11.1273	-5.46788e-11	-1.34491e-09	8.84091e-21
  11.3708	-6.03986e-11	-1.15946e-09	6.75482e-10
  11.6193	-3.65798e-11	-9.33947e-10	 1.27e-09
  11.8727	1.44658e-11	-6.46955e-10	1.79216e-09
  12.1313	9.16193e-11	-2.81472e-10	2.25055e-09
  12.3951	1.9467e-10	1.75368e-10	2.65291e-09
  12.6642	3.24093e-10	7.33053e-10	3.00617e-09
  12.9388	4.80865e-10	1.39835e-09	3.31656e-09
  13.2188	6.66324e-10	2.17586e-09	3.58968e-09
  13.5045	8.8205e-10	3.06848e-09	3.83056e-09
   13.796	1.12978e-09	4.07776e-09	4.04368e-09
  14.0933	1.41133e-09	5.20429e-09	4.2331e-09
  14.3966	1.72856e-09	6.44787e-09	4.40244e-09
   14.706	2.0833e-09	7.80781e-09	4.55494e-09
  15.0216	2.47737e-09	9.28308e-09	4.69351e-09
  15.3436	2.91251e-09	1.08724e-08	4.82077e-09
   15.672	3.39043e-09	1.25746e-08	4.93905e-09
   16.007	3.91273e-09	1.43882e-08	5.05045e-09
  16.3488	4.48095e-09	1.63121e-08	5.15686e-09
  16.6974	5.09658e-09	1.83453e-08	5.25996e-09
  17.0531	5.76103e-09	2.04868e-08	5.36129e-09
  17.4159	6.47563e-09	2.27362e-08	5.46221e-09
  17.7859	7.2417e-09	2.50931e-08	5.56396e-09
  18.1634	8.06049e-09	2.75575e-08	5.66766e-09
  18.5485	8.93323e-09	3.01296e-08	5.77432e-09
  18.9413	9.86113e-09	3.28101e-08	5.88487e-09
   19.342	1.08454e-08	3.55998e-08	6.00015e-09
  19.7507	1.18872e-08	3.85001e-08	6.12093e-09
  20.1676	1.29879e-08	4.15124e-08	6.24794e-09
  20.5929	1.41485e-08	4.46388e-08	6.38182e-09
  21.0267	1.53704e-08	4.78814e-08	6.5232e-09
  21.4692	1.66549e-08	5.12429e-08	6.67266e-09
  21.9206	1.80034e-08	5.47262e-08	6.83075e-09
  22.3811	1.94173e-08	5.83345e-08	6.99799e-09
  22.8507	2.08981e-08	6.20714e-08	7.17489e-09
  23.3298	2.24473e-08	6.59408e-08	7.36192e-09
  23.8185	2.40667e-08	6.99469e-08	7.55956e-09
   24.317	2.57578e-08	7.40943e-08	7.76827e-09
  24.8255	2.75227e-08	7.83878e-08	7.98852e-09
  25.3442	2.93632e-08	8.28327e-08	8.22078e-09
  25.8732	3.12815e-08	8.74343e-08	8.46548e-09
  26.4129	3.32796e-08	9.21985e-08	8.72312e-09
  26.9634	3.53599e-08	9.71314e-08	8.99417e-09
  27.5249	3.75248e-08	1.02239e-07	9.27911e-09
  28.0976	3.97768e-08	1.07529e-07	9.57844e-09
  28.6818	4.21188e-08	1.13008e-07	9.8927e-09
  29.2778	4.45534e-08	1.18684e-07	1.02224e-08
  29.8856	4.70838e-08	1.24563e-07	1.05681e-08
  30.5057	4.97131e-08	1.30656e-07	1.09304e-08
  31.1381	5.24446e-08	1.36969e-07	1.13098e-08
  31.7833	5.52817e-08	1.43512e-07	1.1707e-08
  32.4413	5.82282e-08	1.50295e-07	1.21227e-08
  33.1125	6.12879e-08	1.57326e-07	1.25575e-08
  33.7972	6.44649e-08	1.64617e-07	1.30122e-08
  34.4955	6.77633e-08	1.72178e-07	1.34874e-08
  35.2079	7.11877e-08	1.8002e-07	1.39841e-08
  35.9345	7.47428e-08	1.88155e-07	1.45029e-08
  36.6757	7.84333e-08	1.96595e-07	1.50447e-08
  37.4257	8.22337e-08	2.05283e-07	1.56105e-08
  38.1757	8.61002e-08	2.14121e-07	1.61945e-08
  38.9257	9.00321e-08	2.2311e-07	1.67871e-08
  39.6757	9.40295e-08	2.3225e-07	1.73886e-08
  40.4257	9.80923e-08	2.41543e-07	1.79994e-08
  41.1757	1.0222e-07	2.50989e-07	1.86199e-08
  41.9257	1.06414e-07	2.60588e-07	1.92502e-08
  42.6757	1.10673e-07	2.70342e-07	1.98908e-08
  43.4257	1.14997e-07	2.80251e-07	2.05419e-08
  44.1757	1.19387e-07	2.90316e-07	2.12038e-08
  44.9257	1.23842e-07	3.00537e-07	2.18767e-08
  45.6757	1.28364e-07	3.10916e-07	2.2561e-08
  46.4257	1.32951e-07	3.21453e-07	2.3257e-08
  47.1757	1.37604e-07	3.32148e-07	2.39648e-08
  47.9257	1.42324e-07	3.43003e-07	2.46849e-08
  48.6757	1.4711e-07	3.54017e-07	2.54175e-08
  49.4257	1.51963e-07	3.65192e-07	2.61631e-08
  50.1757	1.56883e-07	3.76529e-07	2.69218e-08
  50.9257	1.6187e-07	3.88027e-07	2.76941e-08
  51.6757	1.66925e-07	3.99688e-07	2.84803e-08
  52.4257	1.72047e-07	4.11513e-07	2.92808e-08
  53.1757	1.77237e-07	4.23501e-07	3.00962e-08
  53.9257	1.82496e-07	4.35654e-07	3.09269e-08
  54.6757	1.87823e-07	4.47973e-07	3.17734e-08
  55.4257	1.93218e-07	4.60459e-07	3.26363e-08
  56.1757	1.98683e-07	4.73111e-07	3.35163e-08
  56.9257	2.04218e-07	4.85931e-07	3.44138e-08
  57.6757	2.09822e-07	4.98919e-07	3.53293e-08
  58.4257	2.15497e-07	5.12076e-07	3.62635e-08
  59.1757	2.21242e-07	5.25403e-07	3.72169e-08
  59.9257	2.27057e-07	5.389e-07	3.819e-08
  60.6757	2.32944e-07	5.52568e-07	3.91828e-08
  61.4257	2.38903e-07	5.66407e-07	4.0196e-08
  62.1757	2.44933e-07	5.80418e-07	4.12299e-08
  62.9257	2.51035e-07	5.94601e-07	4.22852e-08
  63.6757	2.5721e-07	6.08957e-07	4.33618e-08
  64.4257	2.63458e-07	6.23485e-07	4.44605e-08
  65.1757	2.69779e-07	6.38186e-07	4.55817e-08
  65.9257	2.76174e-07	6.53061e-07	4.67261e-08
  66.6757	2.82642e-07	6.6811e-07	4.78936e-08
  67.4257	2.89185e-07	6.83332e-07	4.9085e-08
  68.1757	2.95802e-07	6.98729e-07	5.03013e-08
  68.9257	3.02493e-07	7.14302e-07	5.15427e-08
  69.6757	3.0926e-07	7.30051e-07	5.28093e-08
  70.4257	3.16102e-07	7.45977e-07	5.4101e-08
  71.1757	3.2302e-07	7.62083e-07	5.54161e-08
  71.9257	3.30015e-07	7.7837e-07	5.67531e-08
  72.6757	3.37085e-07	7.9484e-07	5.81121e-08
  73.4257	3.44232e-07	8.11496e-07	5.94934e-08
  74.1757	3.51456e-07	8.28343e-07	6.08974e-08
  74.9257	3.58758e-07	8.45386e-07	6.23242e-08
  75.6757	3.66138e-07	8.62631e-07	6.37742e-08
  76.4257	3.73597e-07	8.80089e-07	6.52468e-08
  77.1757	3.81136e-07	8.97768e-07	6.67425e-08
  77.9257	3.88756e-07	9.15683e-07	6.82631e-08
  78.6757	3.96458e-07	9.33851e-07	6.98069e-08
  79.4257	4.04243e-07	9.52292e-07	7.13758e-08
  80.1757	4.12115e-07	9.7103e-07	7.29703e-08
  80.9257	4.20074e-07	9.90096e-07	7.45915e-08
  81.6757	4.28125e-07	1.00953e-06	7.6239e-08
  82.4257	4.3627e-07	1.02938e-06	7.79144e-08
  83.1757	4.44514e-07	1.04971e-06	7.96176e-08
  83.9257	4.52861e-07	1.0706e-06	8.13493e-08
  84.6757	4.6132e-07	1.09215e-06	8.31089e-08
  85.4257	4.69899e-07	1.11451e-06	8.48971e-08
  86.1757	4.78607e-07	1.13787e-06	8.67136e-08
  86.9257	4.87461e-07	1.1625e-06	8.85558e-08
  87.6757	4.96478e-07	1.18876e-06	9.04208e-08
  88.4257	5.05684e-07	1.21723e-06	9.23058e-08
  89.1757	5.15115e-07	1.24876e-06	9.42106e-08
  89.9257	5.24825e-07	1.28476e-06	9.61333e-08
  90.6757	5.34894e-07	1.32749e-06	9.80763e-08
