# background statistics
# cycle   tau/boxsize    a             conformal H/H0  phi(k=0)       T00(k=0)
      0   1.088852e+01   9.900990e-03   1.004615e+01   0.000000e+00   9.899998e-01
      1   1.112725e+01   1.030095e-02   9.847411e+00   6.754819e-10   9.899998e-01
      2   1.137080e+01   1.071708e-02   9.652671e+00   1.269996e-09   9.899998e-01
      3   1.161927e+01   1.115001e-02   9.461845e+00   1.792157e-09   9.899998e-01
      4   1.187274e+01   1.160043e-02   9.274850e+00   2.250555e-09   9.899998e-01
      5   1.213133e+01   1.206905e-02   9.091606e+00   2.652913e-09   9.899998e-01
      6   1.239512e+01   1.255661e-02   8.912035e+00   3.006171e-09   9.899998e-01
      7   1.266424e+01   1.306386e-02   8.736060e+00   3.316562e-09   9.899998e-01
      8   1.293877e+01   1.359160e-02   8.563605e+00   3.589683e-09   9.899998e-01
      9   1.321883e+01   1.414066e-02   8.394600e+00   3.830555e-09   9.899998e-01
     10   1.350453e+01   1.471191e-02   8.228970e+00   4.043681e-09   9.899997e-01
     11   1.379598e+01   1.530623e-02   8.066648e+00   4.233102e-09   9.899997e-01
     12   1.409330e+01   1.592457e-02   7.907564e+00   4.402439e-09   9.899997e-01
     13   1.439659e+01   1.656788e-02   7.751653e+00   4.554939e-09   9.899997e-01
     14   1.470599e+01   1.723719e-02   7.598847e+00   4.693513e-09   9.899997e-01
     15   1.502161e+01   1.793353e-02   7.449085e+00   4.820769e-09   9.899997e-01
     16   1.534357e+01   1.865801e-02   7.302304e+00   4.939048e-09   9.899997e-01
     17   1.567201e+01   1.941176e-02   7.158442e+00   5.050449e-09   9.899997e-01
     18   1.600705e+01   2.019596e-02   7.017440e+00   5.156857e-09   9.899997e-01
     19   1.634882e+01   2.101184e-02   6.879239e+00   5.259963e-09   9.899997e-01
     20   1.669745e+01   2.186068e-02   6.743783e+00   5.361290e-09   9.899997e-01
     21   1.705309e+01   2.274381e-02   6.611016e+00   5.462209e-09   9.899997e-01
     22   1.741587e+01   2.366263e-02   6.480883e+00   5.563959e-09   9.899997e-01
     23   1.778593e+01   2.461856e-02   6.353331e+00   5.667657e-09   9.899996e-01
     24   1.816342e+01   2.561311e-02   6.228308e+00   5.774319e-09   9.899996e-01
     25   1.854849e+01   2.664785e-02   6.105761e+00   5.884869e-09   9.899996e-01
     26   1.894129e+01   2.772438e-02   5.985642e+00   6.000149e-09   9.899996e-01
     27   1.934198e+01   2.884441e-02   5.867901e+00   6.120933e-09   9.899996e-01
     28   1.975070e+01   3.000969e-02   5.752490e+00   6.247937e-09   9.899996e-01
     29   2.016762e+01   3.122204e-02   5.639363e+00   6.381821e-09   9.899996e-01
     30   2.059291e+01   3.248338e-02   5.528473e+00   6.523203e-09   9.899995e-01
     31   2.102672e+01   3.379567e-02   5.419776e+00   6.672664e-09   9.899995e-01
     32   2.146924e+01   3.516097e-02   5.313227e+00   6.830754e-09   9.899995e-01
     33   2.192063e+01   3.658144e-02   5.208783e+00   6.997994e-09   9.899995e-01
