### The result of the verage over time 
### d tau = 0.238732
### number of kessence update = 10
### initial time = 10.8885
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  10.8885	        0	        0	 (32 , 32 , 32) 
  11.1273	1.00868e-06	-9.02347e-09	 (32 , 32 , 32) 
  11.3708	2.05999e-06	-7.92459e-09	 (32 , 32 , 32) 
  11.6193	3.04963e-06	-6.79413e-09	 (32 , 32 , 32) 
  11.8727	4.00599e-06	-5.56975e-09	 (32 , 32 , 32) 
  12.1313	4.93282e-06	-4.20065e-09	 (32 , 32 , 32) 
  12.3951	5.83259e-06	-2.64722e-09	 (32 , 32 , 32) 
  12.6642	6.70758e-06	-8.79069e-10	 (32 , 32 , 32) 
  12.9388	7.55993e-06	1.12674e-09	 (32 , 32 , 32) 
  13.2188	8.39168e-06	3.38715e-09	 (32 , 32 , 32) 
  13.5045	9.20473e-06	5.91435e-09	 (32 , 32 , 32) 
   13.796	1.00009e-05	8.71679e-09	 (32 , 32 , 32) 
  14.0933	1.07819e-05	 1.18e-08	 (32 , 32 , 32) 
  14.3966	1.15494e-05	1.51675e-08	 (32 , 32 , 32) 
   14.706	1.2305e-05	1.8821e-08	 (32 , 32 , 32) 
  15.0216	1.30499e-05	2.27612e-08	 (32 , 32 , 32) 
  15.3436	1.37858e-05	2.69884e-08	 (32 , 32 , 32) 
   15.672	1.45139e-05	3.15022e-08	 (32 , 32 , 32) 
   16.007	1.52354e-05	3.63022e-08	 (32 , 32 , 32) 
  16.3488	1.59516e-05	4.13882e-08	 (32 , 32 , 32) 
  16.6974	1.66637e-05	4.67605e-08	 (32 , 32 , 32) 
  17.0531	1.73727e-05	5.24195e-08	 (32 , 32 , 32) 
  17.4159	1.80797e-05	5.83664e-08	 (32 , 32 , 32) 
  17.7859	1.87858e-05	6.4603e-08	 (32 , 32 , 32) 
  18.1634	1.94919e-05	7.11319e-08	 (32 , 32 , 32) 
  18.5485	2.0199e-05	7.79564e-08	 (32 , 32 , 32) 
  18.9413	2.09081e-05	8.50807e-08	 (32 , 32 , 32) 
   19.342	2.16201e-05	9.25098e-08	 (32 , 32 , 32) 
  19.7507	2.23358e-05	1.0025e-07	 (32 , 32 , 32) 
  20.1676	2.30561e-05	1.08307e-07	 (32 , 32 , 32) 
  20.5929	2.37819e-05	1.1669e-07	 (32 , 32 , 32) 
  21.0267	2.4514e-05	1.25407e-07	 (32 , 32 , 32) 
  21.4692	2.52533e-05	1.34467e-07	 (32 , 32 , 32) 
  21.9206	2.60008e-05	1.43882e-07	 (32 , 32 , 32) 
  22.3811	2.67575e-05	1.53663e-07	 (32 , 32 , 32) 
  22.8507	2.75241e-05	1.63824e-07	 (32 , 32 , 32) 
  23.3298	2.83018e-05	1.74382e-07	 (32 , 32 , 32) 
  23.8185	2.90915e-05	1.85354e-07	 (32 , 32 , 32) 
   24.317	2.98953e-05	1.96763e-07	 (32 , 32 , 32) 
  24.8255	3.07167e-05	2.08634e-07	 (32 , 32 , 32) 
  25.3442	3.15618e-05	2.20992e-07	 (32 , 32 , 32) 
  25.8732	3.24357e-05	2.33857e-07	 (32 , 32 , 32) 
  26.4129	3.33347e-05	2.47255e-07	 (32 , 32 , 32) 
  26.9634	3.42622e-05	2.612e-07	 (32 , 32 , 32) 
  27.5249	3.52189e-05	2.75695e-07	 (32 , 32 , 32) 
  28.0976	3.62045e-05	2.9075e-07	 (32 , 32 , 32) 
  28.6818	3.722e-05	3.06375e-07	 (32 , 32 , 32) 
  29.2778	3.82668e-05	3.22577e-07	 (32 , 32 , 32) 
  29.8856	3.93451e-05	3.39358e-07	 (32 , 32 , 32) 
  30.5057	4.04551e-05	3.56721e-07	 (32 , 32 , 32) 
  31.1381	4.15977e-05	3.74672e-07	 (32 , 32 , 32) 
  31.7833	4.27759e-05	3.93211e-07	 (32 , 32 , 32) 
  32.4413	4.39905e-05	4.12334e-07	 (32 , 32 , 32) 
  33.1125	4.52415e-05	4.32038e-07	 (32 , 32 , 32) 
  33.7972	4.65289e-05	4.52317e-07	 (32 , 32 , 32) 
  34.4955	4.78526e-05	4.73162e-07	 (32 , 32 , 32) 
  35.2079	4.92135e-05	4.9455e-07	 (32 , 32 , 32) 
  35.9345	5.06143e-05	5.16462e-07	 (32 , 32 , 32) 
  36.6757	5.2056e-05	5.38877e-07	 (32 , 32 , 32) 
  37.4257	5.35283e-05	5.61586e-07	 (32 , 32 , 32) 
  38.1757	5.50128e-05	5.84282e-07	 (32 , 32 , 32) 
  38.9257	5.65076e-05	6.06934e-07	 (32 , 32 , 32) 
  39.6757	5.80121e-05	6.29512e-07	 (32 , 32 , 32) 
  40.4257	5.95258e-05	6.51983e-07	 (32 , 32 , 32) 
  41.1757	6.10489e-05	6.74309e-07	 (32 , 32 , 32) 
  41.9257	6.25818e-05	6.9645e-07	 (32 , 32 , 32) 
  42.6757	6.41235e-05	7.18364e-07	 (32 , 32 , 32) 
  43.4257	6.56752e-05	7.40014e-07	 (32 , 32 , 32) 
  44.1757	6.72362e-05	7.61353e-07	 (32 , 32 , 32) 
  44.9257	6.88046e-05	7.82314e-07	 (32 , 32 , 32) 
  45.6757	7.03802e-05	8.02815e-07	 (32 , 32 , 32) 
  46.4257	7.19637e-05	8.22757e-07	 (32 , 32 , 32) 
  47.1757	7.35546e-05	8.42049e-07	 (32 , 32 , 32) 
  47.9257	7.51523e-05	8.60626e-07	 (32 , 32 , 32) 
  48.6757	7.67637e-05	8.78433e-07	 (32 , 32 , 32) 
  49.4257	7.83876e-05	8.95419e-07	 (32 , 32 , 32) 
  50.1757	8.00228e-05	9.1155e-07	 (32 , 32 , 32) 
  50.9257	8.16678e-05	9.26808e-07	 (32 , 32 , 32) 
  51.6757	8.3322e-05	9.41171e-07	 (32 , 32 , 32) 
  52.4257	8.4983e-05	9.54627e-07	 (32 , 32 , 32) 
  53.1757	8.66498e-05	9.67177e-07	 (32 , 32 , 32) 
  53.9257	8.83217e-05	9.78815e-07	 (32 , 32 , 32) 
