### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	1.92987e-07	-4.94821e-09	 (32 , 32 , 32) 
 0.673084	3.88938e-07	-4.29083e-09	 (32 , 32 , 32) 
 0.688745	5.77759e-07	-3.53171e-09	 (32 , 32 , 32) 
 0.704726	7.62267e-07	-2.59931e-09	 (32 , 32 , 32) 
 0.721036	9.42912e-07	-1.43384e-09	 (32 , 32 , 32) 
  0.73768	 1.12e-06	1.44622e-11	 (32 , 32 , 32) 
 0.754664	1.29381e-06	1.78683e-09	 (32 , 32 , 32) 
 0.771996	1.4646e-06	3.91729e-09	 (32 , 32 , 32) 
 0.789681	1.63263e-06	6.43382e-09	 (32 , 32 , 32) 
 0.807728	1.79812e-06	9.35931e-09	 (32 , 32 , 32) 
 0.826143	1.9613e-06	1.27124e-08	 (32 , 32 , 32) 
 0.844933	2.12239e-06	1.65084e-08	 (32 , 32 , 32) 
 0.864106	2.28158e-06	2.07597e-08	 (32 , 32 , 32) 
 0.883669	2.43908e-06	2.54764e-08	 (32 , 32 , 32) 
 0.903631	2.59507e-06	3.06669e-08	 (32 , 32 , 32) 
 0.923998	2.74973e-06	3.63385e-08	 (32 , 32 , 32) 
 0.944778	2.90324e-06	4.24971e-08	 (32 , 32 , 32) 
 0.965981	3.05576e-06	4.91483e-08	 (32 , 32 , 32) 
 0.987614	3.20745e-06	5.62974e-08	 (32 , 32 , 32) 
  1.00969	3.35848e-06	6.39492e-08	 (32 , 32 , 32) 
   1.0322	3.50898e-06	7.2109e-08	 (32 , 32 , 32) 
  1.05518	3.6591e-06	8.07822e-08	 (32 , 32 , 32) 
  1.07862	3.809e-06	8.99747e-08	 (32 , 32 , 32) 
  1.10253	3.95881e-06	9.96927e-08	 (32 , 32 , 32) 
  1.12693	4.10866e-06	1.09943e-07	 (32 , 32 , 32) 
  1.15182	4.25869e-06	1.20735e-07	 (32 , 32 , 32) 
  1.17722	4.40903e-06	1.32075e-07	 (32 , 32 , 32) 
  1.20313	4.55982e-06	1.43974e-07	 (32 , 32 , 32) 
  1.22956	4.71117e-06	1.56443e-07	 (32 , 32 , 32) 
  1.25652	4.86321e-06	1.69493e-07	 (32 , 32 , 32) 
  1.28403	5.01607e-06	1.83138e-07	 (32 , 32 , 32) 
   1.3121	5.16988e-06	1.9739e-07	 (32 , 32 , 32) 
  1.34073	5.32475e-06	2.12265e-07	 (32 , 32 , 32) 
  1.36993	5.48082e-06	2.27781e-07	 (32 , 32 , 32) 
  1.39973	5.63819e-06	2.43954e-07	 (32 , 32 , 32) 
  1.43012	5.797e-06	2.60803e-07	 (32 , 32 , 32) 
  1.46113	5.95737e-06	2.7835e-07	 (32 , 32 , 32) 
  1.49276	6.11942e-06	2.96616e-07	 (32 , 32 , 32) 
  1.52503	6.28327e-06	3.15624e-07	 (32 , 32 , 32) 
  1.55795	6.44906e-06	3.35399e-07	 (32 , 32 , 32) 
  1.59153	6.6169e-06	3.55968e-07	 (32 , 32 , 32) 
  1.62578	6.78692e-06	3.77359e-07	 (32 , 32 , 32) 
  1.66072	6.95925e-06	3.99601e-07	 (32 , 32 , 32) 
  1.69637	7.13403e-06	4.22724e-07	 (32 , 32 , 32) 
  1.73273	7.31138e-06	4.46763e-07	 (32 , 32 , 32) 
  1.76982	7.49143e-06	4.71752e-07	 (32 , 32 , 32) 
  1.80765	7.67433e-06	4.97727e-07	 (32 , 32 , 32) 
  1.84625	7.8602e-06	5.24726e-07	 (32 , 32 , 32) 
  1.88561	8.0492e-06	5.5279e-07	 (32 , 32 , 32) 
  1.92577	8.24146e-06	5.8196e-07	 (32 , 32 , 32) 
  1.96673	8.43714e-06	6.12282e-07	 (32 , 32 , 32) 
