### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  7.71154	2.22759e-06	1.92783e-06	6.93044e-08
  7.77243	2.29515e-06	1.89022e-06	6.74765e-08
  7.83122	2.36205e-06	1.84971e-06	6.56145e-08
  7.88795	2.42815e-06	1.80659e-06	6.37291e-08
  7.94267	2.49328e-06	1.76116e-06	6.18299e-08
  7.99541	2.55728e-06	1.71373e-06	5.9926e-08
  8.04623	2.62004e-06	1.6646e-06	5.80255e-08
  8.09517	2.68144e-06	1.61407e-06	5.61356e-08
   8.1423	2.74136e-06	1.56244e-06	5.42629e-08
  8.18766	2.79973e-06	1.50997e-06	5.24129e-08
  8.23131	2.85646e-06	1.45696e-06	5.05907e-08
  8.27329	2.91148e-06	1.40363e-06	4.88004e-08
  8.31367	2.96476e-06	1.35025e-06	4.70456e-08
   8.3525	3.01625e-06	1.29702e-06	4.53293e-08
  8.38983	3.06592e-06	1.24415e-06	4.36539e-08
  8.42571	3.11377e-06	1.19182e-06	4.20212e-08
  8.46019	3.15977e-06	1.14021e-06	4.04326e-08
  8.49333	3.20394e-06	1.08945e-06	3.88894e-08
  8.52517	3.24628e-06	1.0397e-06	3.7392e-08
  8.55576	3.28681e-06	9.91043e-07	3.59409e-08
  8.58515	3.32557e-06	9.43596e-07	3.45361e-08
  8.61338	3.36257e-06	8.97438e-07	3.31775e-08
   8.6405	3.39785e-06	8.52636e-07	3.18648e-08
  8.66654	3.43145e-06	8.09246e-07	3.05974e-08
  8.69156	3.46343e-06	7.67308e-07	2.93747e-08
  8.71558	3.49381e-06	7.26853e-07	2.81958e-08
  8.73865	3.52265e-06	6.87901e-07	2.70599e-08
   8.7608	3.55001e-06	6.50462e-07	2.5966e-08
  8.78207	3.57593e-06	6.14536e-07	2.4913e-08
   8.8025	3.60046e-06	5.80117e-07	 2.39e-08
  8.82211	3.62366e-06	5.47191e-07	2.29256e-08
  8.84094	3.64559e-06	5.15739e-07	2.19889e-08
  8.85902	3.66629e-06	4.85736e-07	2.10886e-08
  8.87638	3.68582e-06	4.57152e-07	2.02235e-08
  8.89305	3.70424e-06	4.29953e-07	1.93926e-08
  8.90906	3.72158e-06	4.04105e-07	1.85947e-08
  8.92442	3.73792e-06	3.79566e-07	1.78286e-08
  8.93917	3.75328e-06	3.56297e-07	1.70932e-08
  8.95333	3.76773e-06	3.34255e-07	1.63873e-08
  8.96693	3.7813e-06	3.13395e-07	1.571e-08
  8.97998	3.79405e-06	2.93672e-07	1.50601e-08
  8.99252	3.80601e-06	2.75043e-07	1.44366e-08
  9.00455	3.81724e-06	2.57462e-07	1.38385e-08
   9.0161	3.82776e-06	2.40883e-07	1.32648e-08
  9.02719	3.83763e-06	2.25262e-07	1.27146e-08
  9.03784	3.84686e-06	2.10555e-07	1.2187e-08
  9.04806	3.85552e-06	1.96719e-07	1.16811e-08
  9.05787	3.86361e-06	1.83712e-07	1.11959e-08
  9.06729	3.87119e-06	1.71492e-07	1.07308e-08
  9.07633	3.87827e-06	1.60019e-07	1.02848e-08
  9.08501	3.88489e-06	1.49254e-07	9.85725e-09
  9.09335	3.89108e-06	1.3916e-07	9.44737e-09
  9.10135	3.89686e-06	1.29701e-07	9.05445e-09
  9.10903	3.90226e-06	1.20841e-07	8.67779e-09
   9.1164	3.9073e-06	1.12548e-07	8.31674e-09
  9.12348	3.912e-06	1.04788e-07	7.97066e-09
  9.13028	3.91639e-06	9.75321e-08	7.63893e-09
   9.1368	3.92048e-06	9.07498e-08	7.32096e-09
  9.14307	3.9243e-06	8.44135e-08	7.0162e-09
  9.14908	3.92786e-06	7.84965e-08	6.72409e-09
  9.15485	3.93118e-06	7.29735e-08	6.44412e-09
  9.16039	3.93427e-06	6.78204e-08	6.17579e-09
  9.16571	3.93716e-06	6.30143e-08	5.91861e-09
  9.17082	3.93984e-06	5.85337e-08	5.67213e-09
  9.17572	3.94234e-06	5.43581e-08	5.43589e-09
  9.18043	3.94467e-06	5.04682e-08	5.20949e-09
  9.18495	3.94684e-06	4.68457e-08	4.9925e-09
  9.18928	3.94886e-06	4.34733e-08	4.78455e-09
  9.19345	3.95074e-06	4.03348e-08	4.58525e-09
  9.19745	3.95249e-06	3.74149e-08	4.39424e-09
  9.20128	3.95412e-06	3.46993e-08	4.21119e-09
  9.20497	3.95563e-06	3.21743e-08	4.03576e-09
  9.20851	3.95704e-06	2.98273e-08	3.86763e-09
   9.2119	3.95835e-06	2.76464e-08	3.70651e-09
  9.21516	3.95958e-06	2.56202e-08	3.55209e-09
  9.21829	3.96071e-06	2.37384e-08	3.4041e-09
  9.22129	3.96177e-06	2.19911e-08	3.26228e-09
  9.22418	3.96275e-06	2.0369e-08	3.12637e-09
  9.22695	3.96367e-06	1.88636e-08	2.99611e-09
   9.2296	3.96452e-06	1.74667e-08	2.87128e-09
  9.23216	3.96531e-06	1.61708e-08	2.75166e-09
   9.2346	3.96605e-06	1.4969e-08	2.63701e-09
  9.23696	3.96673e-06	1.38544e-08	2.52714e-09
  9.23921	3.96737e-06	1.28212e-08	2.42185e-09
  9.24138	3.96796e-06	1.18634e-08	2.32094e-09
  9.24346	3.96852e-06	1.09758e-08	2.22424e-09
  9.24546	3.96903e-06	1.01533e-08	2.13157e-09
  9.24738	3.96951e-06	9.39133e-09	2.04275e-09
  9.24922	3.96995e-06	8.68553e-09	1.95764e-09
  9.25098	3.97037e-06	8.03188e-09	1.87607e-09
  9.25268	3.97075e-06	7.42661e-09	1.79791e-09
  9.25431	3.97111e-06	6.86622e-09	1.72299e-09
  9.25587	3.97145e-06	6.34747e-09	1.6512e-09
  9.25737	3.97176e-06	5.86733e-09	1.58241e-09
  9.25881	3.97205e-06	5.42299e-09	1.51647e-09
   9.2602	3.97232e-06	5.01183e-09	1.45329e-09
  9.26152	3.97257e-06	4.63143e-09	1.39273e-09
   9.2628	3.9728e-06	4.27953e-09	1.3347e-09
  9.26402	3.97302e-06	3.95403e-09	1.27909e-09
   9.2652	3.97322e-06	3.65299e-09	1.2258e-09
  9.26632	3.97341e-06	3.3746e-09	1.17472e-09
  9.26741	3.97359e-06	3.11718e-09	1.12578e-09
  9.26845	3.97375e-06	2.87919e-09	1.07887e-09
  9.26944	3.97391e-06	2.65918e-09	1.03392e-09
   9.2704	3.97405e-06	2.45581e-09	9.90836e-10
  9.27132	3.97419e-06	2.26783e-09	9.49551e-10
   9.2722	3.97431e-06	2.09411e-09	9.09987e-10
  9.27305	3.97443e-06	1.93357e-09	8.72071e-10
  9.27387	3.97454e-06	1.78523e-09	8.35735e-10
  9.27465	3.97464e-06	1.64818e-09	8.00912e-10
   9.2754	3.97473e-06	1.52155e-09	7.67541e-10
  9.27612	3.97482e-06	1.40458e-09	7.3556e-10
  9.27681	3.9749e-06	1.29653e-09	7.04912e-10
  9.27747	3.97498e-06	1.19673e-09	6.75541e-10
  9.27811	3.97505e-06	1.10455e-09	6.47393e-10
  9.27872	3.97512e-06	1.01943e-09	6.20419e-10
  9.27931	3.97519e-06	9.40816e-10	5.94568e-10
  9.27987	3.97525e-06	8.68228e-10	5.69794e-10
  9.28041	3.9753e-06	8.01205e-10	5.46053e-10
  9.28093	3.97535e-06	7.39323e-10	5.23301e-10
  9.28143	3.9754e-06	6.82193e-10	5.01496e-10
  9.28191	3.97545e-06	6.29452e-10	4.80601e-10
  9.28237	3.97549e-06	5.80766e-10	4.60576e-10
  9.28281	3.97553e-06	5.35825e-10	4.41385e-10
  9.28323	3.97557e-06	4.94343e-10	4.22994e-10
  9.28364	3.9756e-06	4.56057e-10	4.05369e-10
  9.28403	3.97564e-06	4.20722e-10	3.88479e-10
   9.2844	3.97567e-06	3.88111e-10	3.72292e-10
  9.28476	3.9757e-06	3.58017e-10	3.5678e-10
  9.28511	3.97573e-06	3.30246e-10	3.41914e-10
  9.28544	3.97575e-06	3.04619e-10	3.27668e-10
  9.28576	3.97578e-06	2.80974e-10	3.14015e-10
  9.28606	3.9758e-06	2.59156e-10	3.00931e-10
  9.28635	3.97582e-06	2.39026e-10	2.88392e-10
  9.28664	3.97584e-06	2.20454e-10	2.76376e-10
  9.28691	3.97586e-06	2.03319e-10	2.6486e-10
  9.28717	3.97588e-06	1.87512e-10	2.53824e-10
  9.28741	3.9759e-06	1.7293e-10	2.43248e-10
  9.28765	3.97591e-06	1.59478e-10	2.33113e-10
  9.28788	3.97593e-06	1.47069e-10	2.234e-10
   9.2881	3.97594e-06	1.35622e-10	2.14092e-10
  9.28831	3.97595e-06	1.25064e-10	2.05171e-10
  9.28852	3.97597e-06	1.15326e-10	1.96622e-10
  9.28871	3.97598e-06	1.06344e-10	1.8843e-10
   9.2889	3.97599e-06	9.80591e-11	1.80579e-10
  9.28908	3.976e-06	9.04183e-11	1.73054e-10
  9.28925	3.97601e-06	8.33714e-11	1.65844e-10
  9.28942	3.97602e-06	7.68724e-11	1.58934e-10
  9.28958	3.97603e-06	7.08789e-11	1.52311e-10
  9.28973	3.97604e-06	6.53516e-11	1.45965e-10
  9.28988	3.97605e-06	6.02544e-11	1.39883e-10
  9.29002	3.97606e-06	5.55539e-11	1.34055e-10
  9.29015	3.97606e-06	5.12194e-11	1.28469e-10
  9.29028	3.97607e-06	4.72224e-11	1.23116e-10
  9.29041	3.97608e-06	4.35367e-11	1.17986e-10
  9.29052	3.97608e-06	4.01382e-11	1.1307e-10
  9.29064	3.97609e-06	3.70045e-11	1.08359e-10
  9.29075	3.97609e-06	3.4115e-11	1.03844e-10
  9.29086	3.9761e-06	3.14508e-11	9.95173e-11
  9.29096	3.9761e-06	2.89944e-11	9.53707e-11
  9.29105	3.97611e-06	2.67294e-11	9.13969e-11
  9.29115	3.97611e-06	2.46412e-11	8.75887e-11
  9.29124	3.97612e-06	2.27159e-11	8.39392e-11
  9.29132	3.97612e-06	2.09407e-11	8.04417e-11
  9.29141	3.97613e-06	1.93042e-11	7.709e-11
  9.29149	3.97613e-06	1.77953e-11	7.38779e-11
  9.29156	3.97613e-06	1.64043e-11	7.07997e-11
  9.29163	3.97614e-06	1.51218e-11	6.78497e-11
  9.29171	3.97614e-06	1.39395e-11	6.50226e-11
  9.29177	3.97614e-06	1.28495e-11	6.23133e-11
  9.29184	3.97615e-06	1.18447e-11	5.97169e-11
   9.2919	3.97615e-06	1.09184e-11	5.72287e-11
  9.29196	3.97615e-06	1.00644e-11	5.48442e-11
  9.29202	3.97615e-06	9.27716e-12	5.2559e-11
  9.29207	3.97616e-06	8.55144e-12	5.03691e-11
  9.29212	3.97616e-06	7.88244e-12	4.82704e-11
  9.29217	3.97616e-06	7.26573e-12	4.62591e-11
  9.29222	3.97616e-06	6.69723e-12	4.43316e-11
  9.29227	3.97616e-06	6.17317e-12	4.24845e-11
  9.29232	3.97617e-06	5.69009e-12	4.07143e-11
  9.29236	3.97617e-06	5.24478e-12	3.90179e-11
   9.2924	3.97617e-06	4.8343e-12	3.73921e-11
  9.29244	3.97617e-06	4.45592e-12	3.58341e-11
  9.29248	3.97617e-06	4.10714e-12	3.4341e-11
  9.29251	3.97617e-06	3.78564e-12	3.29102e-11
  9.29255	3.97618e-06	3.48929e-12	3.15389e-11
  9.29258	3.97618e-06	3.21612e-12	3.02248e-11
  9.29261	3.97618e-06	2.96433e-12	2.89654e-11
  9.29265	3.97618e-06	2.73224e-12	2.77585e-11
  9.29268	3.97618e-06	2.51831e-12	2.66019e-11
   9.2927	3.97618e-06	2.32112e-12	2.54935e-11
  9.29273	3.97618e-06	2.13936e-12	2.44313e-11
  9.29276	3.97618e-06	1.97183e-12	2.34133e-11
  9.29278	3.97618e-06	1.81741e-12	2.24377e-11
  9.29281	3.97619e-06	1.67508e-12	2.15028e-11
  9.29283	3.97619e-06	1.54389e-12	2.06069e-11
  9.29285	3.97619e-06	1.42297e-12	1.97483e-11
  9.29288	3.97619e-06	1.31152e-12	1.89254e-11
   9.2929	3.97619e-06	1.20879e-12	1.81369e-11
  9.29292	3.97619e-06	1.11411e-12	1.73812e-11
  9.29293	3.97619e-06	1.02684e-12	1.66569e-11
  9.29295	3.97619e-06	9.464e-13	1.59629e-11
  9.29297	3.97619e-06	8.72262e-13	1.52978e-11
  9.29299	3.97619e-06	8.0393e-13	1.46604e-11
    9.293	3.97619e-06	7.4095e-13	1.40495e-11
  9.29302	3.97619e-06	6.82901e-13	1.34641e-11
  9.29303	3.97619e-06	6.29399e-13	1.29031e-11
  9.29305	3.97619e-06	5.80087e-13	1.23655e-11
  9.29306	3.97619e-06	5.34638e-13	1.18503e-11
  9.29307	3.9762e-06	4.92749e-13	1.13565e-11
  9.29309	3.9762e-06	4.54141e-13	1.08833e-11
   9.2931	3.9762e-06	4.18557e-13	1.04298e-11
  9.29311	3.9762e-06	3.8576e-13	9.99527e-12
  9.29312	3.9762e-06	3.55533e-13	9.5788e-12
  9.29313	3.9762e-06	3.27674e-13	9.17968e-12
  9.29314	3.9762e-06	3.01997e-13	8.7972e-12
  9.29315	3.9762e-06	2.78332e-13	8.43065e-12
  9.29316	3.9762e-06	2.56521e-13	8.07937e-12
  9.29317	3.9762e-06	2.36419e-13	7.74273e-12
  9.29318	3.9762e-06	2.17892e-13	7.42012e-12
  9.29319	3.9762e-06	2.00816e-13	7.11095e-12
   9.2932	3.9762e-06	1.85078e-13	6.81466e-12
  9.29321	3.9762e-06	1.70574e-13	6.53071e-12
  9.29321	3.9762e-06	1.57206e-13	6.2586e-12
  9.29322	3.9762e-06	1.44885e-13	5.99782e-12
  9.29323	3.9762e-06	1.3353e-13	5.74791e-12
  9.29323	3.9762e-06	1.23065e-13	5.50842e-12
  9.29324	3.9762e-06	1.1342e-13	5.2789e-12
  9.29325	3.9762e-06	1.04531e-13	5.05895e-12
  9.29325	3.9762e-06	9.63378e-14	4.84816e-12
  9.29326	3.9762e-06	8.87871e-14	4.64615e-12
  9.29326	3.9762e-06	8.18282e-14	4.45256e-12
  9.29327	3.9762e-06	7.54146e-14	4.26704e-12
  9.29327	3.9762e-06	6.95036e-14	4.08924e-12
  9.29328	3.9762e-06	6.40559e-14	3.91886e-12
  9.29328	3.9762e-06	5.90351e-14	3.75557e-12
  9.29329	3.9762e-06	5.44078e-14	3.59909e-12
  9.29329	3.9762e-06	5.01432e-14	3.44913e-12
  9.29329	3.9762e-06	4.62128e-14	3.30542e-12
   9.2933	3.9762e-06	4.25905e-14	3.16769e-12
   9.2933	3.9762e-06	3.92521e-14	3.0357e-12
  9.29331	3.9762e-06	3.61753e-14	2.90921e-12
  9.29331	3.9762e-06	3.33397e-14	2.788e-12
  9.29331	3.9762e-06	3.07263e-14	2.67183e-12
  9.29332	3.9762e-06	2.83178e-14	2.5605e-12
  9.29332	3.9762e-06	2.6098e-14	2.45382e-12
  9.29332	3.9762e-06	2.40523e-14	2.35157e-12
  9.29332	3.9762e-06	2.21669e-14	2.25359e-12
  9.29333	3.9762e-06	2.04292e-14	2.15969e-12
  9.29333	3.9762e-06	1.88278e-14	2.06971e-12
  9.29333	3.9762e-06	1.73519e-14	1.98347e-12
  9.29333	3.9762e-06	1.59917e-14	1.90082e-12
  9.29334	3.9762e-06	1.47381e-14	1.82162e-12
  9.29334	3.9762e-06	1.35828e-14	1.74572e-12
  9.29334	3.9762e-06	1.2518e-14	1.67298e-12
  9.29334	3.9762e-06	1.15367e-14	1.60328e-12
  9.29334	3.9762e-06	1.06324e-14	1.53647e-12
  9.29335	3.9762e-06	9.79886e-15	1.47245e-12
  9.29335	3.9762e-06	9.03071e-15	1.4111e-12
  9.29335	3.9762e-06	8.32277e-15	1.3523e-12
  9.29335	3.9762e-06	7.67033e-15	1.29596e-12
