### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 30
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
 0.642703	        0	        0	 (32 , 32 , 32) 
 0.657739	1.93055e-07	-5.75127e-10	 (32 , 32 , 32) 
 0.673084	3.89065e-07	-4.99977e-10	 (32 , 32 , 32) 
 0.688745	5.77933e-07	-4.15421e-10	 (32 , 32 , 32) 
 0.704726	7.62476e-07	-3.14233e-10	 (32 , 32 , 32) 
 0.721036	9.4314e-07	-1.90369e-10	 (32 , 32 , 32) 
  0.73768	1.12023e-06	-3.87947e-11	 (32 , 32 , 32) 
 0.754664	1.29401e-06	1.44666e-10	 (32 , 32 , 32) 
 0.771996	1.46475e-06	3.63465e-10	 (32 , 32 , 32) 
 0.789681	1.63269e-06	6.20441e-10	 (32 , 32 , 32) 
 0.807728	1.79805e-06	9.17922e-10	 (32 , 32 , 32) 
 0.826143	1.96105e-06	1.25781e-09	 (32 , 32 , 32) 
 0.844933	2.1219e-06	1.64166e-09	 (32 , 32 , 32) 
 0.864106	2.2808e-06	2.07073e-09	 (32 , 32 , 32) 
 0.883669	2.43792e-06	2.54608e-09	 (32 , 32 , 32) 
 0.903631	2.59346e-06	3.06855e-09	 (32 , 32 , 32) 
 0.923998	2.74758e-06	3.63888e-09	 (32 , 32 , 32) 
 0.944778	2.90044e-06	4.25769e-09	 (32 , 32 , 32) 
 0.965981	3.0522e-06	4.92555e-09	 (32 , 32 , 32) 
 0.987614	3.20302e-06	5.64299e-09	 (32 , 32 , 32) 
  1.00969	3.35304e-06	6.4105e-09	 (32 , 32 , 32) 
   1.0322	3.50239e-06	7.22861e-09	 (32 , 32 , 32) 
  1.05518	3.65121e-06	8.09786e-09	 (32 , 32 , 32) 
  1.07862	3.79964e-06	9.01883e-09	 (32 , 32 , 32) 
  1.10253	3.9478e-06	9.99215e-09	 (32 , 32 , 32) 
  1.12693	4.09581e-06	1.10185e-08	 (32 , 32 , 32) 
  1.15182	4.2438e-06	1.20987e-08	 (32 , 32 , 32) 
  1.17722	4.39187e-06	1.32336e-08	 (32 , 32 , 32) 
  1.20313	4.54015e-06	1.44241e-08	 (32 , 32 , 32) 
  1.22956	4.68874e-06	1.56712e-08	 (32 , 32 , 32) 
  1.25652	4.83776e-06	1.69762e-08	 (32 , 32 , 32) 
  1.28403	4.98732e-06	1.83402e-08	 (32 , 32 , 32) 
   1.3121	5.13751e-06	1.97647e-08	 (32 , 32 , 32) 
  1.34073	5.28844e-06	2.12511e-08	 (32 , 32 , 32) 
  1.36993	5.44022e-06	2.28011e-08	 (32 , 32 , 32) 
  1.39973	5.59295e-06	2.44163e-08	 (32 , 32 , 32) 
  1.43012	5.74672e-06	2.60986e-08	 (32 , 32 , 32) 
