### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- pi_k(x)	3-zeta(x)	 4-x
  8.31367	      nan	      nan	 (32 , 32 , 32) 
   8.3525	      nan	      nan	 (32 , 32 , 32) 
  8.38983	      nan	      nan	 (32 , 32 , 32) 
  8.42571	      nan	      nan	 (32 , 32 , 32) 
  8.46019	      nan	      nan	 (32 , 32 , 32) 
  8.49333	      nan	      nan	 (32 , 32 , 32) 
  8.52517	      nan	      nan	 (32 , 32 , 32) 
  8.55576	      nan	      nan	 (32 , 32 , 32) 
  8.58515	      nan	      nan	 (32 , 32 , 32) 
  8.61338	      nan	      nan	 (32 , 32 , 32) 
   8.6405	      nan	      nan	 (32 , 32 , 32) 
  8.66654	      nan	      nan	 (32 , 32 , 32) 
  8.69156	      nan	      nan	 (32 , 32 , 32) 
  8.71558	      nan	      nan	 (32 , 32 , 32) 
  8.73865	      nan	      nan	 (32 , 32 , 32) 
   8.7608	      nan	      nan	 (32 , 32 , 32) 
  8.78207	      nan	      nan	 (32 , 32 , 32) 
   8.8025	      nan	      nan	 (32 , 32 , 32) 
  8.82211	      nan	      nan	 (32 , 32 , 32) 
  8.84094	      nan	      nan	 (32 , 32 , 32) 
  8.85902	      nan	      nan	 (32 , 32 , 32) 
  8.87638	      nan	      nan	 (32 , 32 , 32) 
  8.89305	      nan	      nan	 (32 , 32 , 32) 
  8.90906	      nan	      nan	 (32 , 32 , 32) 
  8.92442	      nan	      nan	 (32 , 32 , 32) 
  8.93917	      nan	      nan	 (32 , 32 , 32) 
  8.95333	      nan	      nan	 (32 , 32 , 32) 
  8.96693	      nan	      nan	 (32 , 32 , 32) 
  8.97998	      nan	      nan	 (32 , 32 , 32) 
  8.99252	      nan	      nan	 (32 , 32 , 32) 
  9.00455	      nan	      nan	 (32 , 32 , 32) 
   9.0161	      nan	      nan	 (32 , 32 , 32) 
  9.02719	      nan	      nan	 (32 , 32 , 32) 
  9.03784	      nan	      nan	 (32 , 32 , 32) 
  9.04806	      nan	      nan	 (32 , 32 , 32) 
  9.05787	      nan	      nan	 (32 , 32 , 32) 
  9.06729	      nan	      nan	 (32 , 32 , 32) 
  9.07633	      nan	      nan	 (32 , 32 , 32) 
  9.08501	      nan	      nan	 (32 , 32 , 32) 
  9.09335	      nan	      nan	 (32 , 32 , 32) 
  9.10135	      nan	      nan	 (32 , 32 , 32) 
  9.10903	      nan	      nan	 (32 , 32 , 32) 
   9.1164	      nan	      nan	 (32 , 32 , 32) 
  9.12348	      nan	      nan	 (32 , 32 , 32) 
  9.13028	      nan	      nan	 (32 , 32 , 32) 
   9.1368	      nan	      nan	 (32 , 32 , 32) 
  9.14307	      nan	      nan	 (32 , 32 , 32) 
  9.14908	      nan	      nan	 (32 , 32 , 32) 
  9.15485	      nan	      nan	 (32 , 32 , 32) 
  9.16039	      nan	      nan	 (32 , 32 , 32) 
  9.16571	      nan	      nan	 (32 , 32 , 32) 
  9.17082	      nan	      nan	 (32 , 32 , 32) 
  9.17572	      nan	      nan	 (32 , 32 , 32) 
  9.18043	      nan	      nan	 (32 , 32 , 32) 
  9.18495	      nan	      nan	 (32 , 32 , 32) 
  9.18928	      nan	      nan	 (32 , 32 , 32) 
  9.19345	      nan	      nan	 (32 , 32 , 32) 
  9.19745	      nan	      nan	 (32 , 32 , 32) 
  9.20128	      nan	      nan	 (32 , 32 , 32) 
  9.20497	      nan	      nan	 (32 , 32 , 32) 
  9.20851	      nan	      nan	 (32 , 32 , 32) 
   9.2119	      nan	      nan	 (32 , 32 , 32) 
  9.21516	      nan	      nan	 (32 , 32 , 32) 
  9.21829	      nan	      nan	 (32 , 32 , 32) 
  9.22129	      nan	      nan	 (32 , 32 , 32) 
  9.22418	      nan	      nan	 (32 , 32 , 32) 
  9.22695	      nan	      nan	 (32 , 32 , 32) 
   9.2296	      nan	      nan	 (32 , 32 , 32) 
  9.23216	      nan	      nan	 (32 , 32 , 32) 
   9.2346	      nan	      nan	 (32 , 32 , 32) 
  9.23696	      nan	      nan	 (32 , 32 , 32) 
  9.23921	      nan	      nan	 (32 , 32 , 32) 
  9.24138	      nan	      nan	 (32 , 32 , 32) 
  9.24346	      nan	      nan	 (32 , 32 , 32) 
  9.24546	      nan	      nan	 (32 , 32 , 32) 
  9.24738	      nan	      nan	 (32 , 32 , 32) 
  9.24922	      nan	      nan	 (32 , 32 , 32) 
  9.25098	      nan	      nan	 (32 , 32 , 32) 
  9.25268	      nan	      nan	 (32 , 32 , 32) 
  9.25431	      nan	      nan	 (32 , 32 , 32) 
  9.25587	      nan	      nan	 (32 , 32 , 32) 
  9.25737	      nan	      nan	 (32 , 32 , 32) 
  9.25881	      nan	      nan	 (32 , 32 , 32) 
   9.2602	      nan	      nan	 (32 , 32 , 32) 
  9.26152	      nan	      nan	 (32 , 32 , 32) 
   9.2628	      nan	      nan	 (32 , 32 , 32) 
  9.26402	      nan	      nan	 (32 , 32 , 32) 
   9.2652	      nan	      nan	 (32 , 32 , 32) 
  9.26632	      nan	      nan	 (32 , 32 , 32) 
  9.26741	      nan	      nan	 (32 , 32 , 32) 
  9.26845	      nan	      nan	 (32 , 32 , 32) 
  9.26944	      nan	      nan	 (32 , 32 , 32) 
   9.2704	      nan	      nan	 (32 , 32 , 32) 
  9.27132	      nan	      nan	 (32 , 32 , 32) 
   9.2722	      nan	      nan	 (32 , 32 , 32) 
  9.27305	      nan	      nan	 (32 , 32 , 32) 
  9.27387	      nan	      nan	 (32 , 32 , 32) 
  9.27465	      nan	      nan	 (32 , 32 , 32) 
   9.2754	      nan	      nan	 (32 , 32 , 32) 
  9.27612	      nan	      nan	 (32 , 32 , 32) 
  9.27681	      nan	      nan	 (32 , 32 , 32) 
  9.27747	      nan	      nan	 (32 , 32 , 32) 
  9.27811	      nan	      nan	 (32 , 32 , 32) 
  9.27872	      nan	      nan	 (32 , 32 , 32) 
  9.27931	      nan	      nan	 (32 , 32 , 32) 
  9.27987	      nan	      nan	 (32 , 32 , 32) 
  9.28041	      nan	      nan	 (32 , 32 , 32) 
  9.28093	      nan	      nan	 (32 , 32 , 32) 
  9.28143	      nan	      nan	 (32 , 32 , 32) 
  9.28191	      nan	      nan	 (32 , 32 , 32) 
  9.28237	      nan	      nan	 (32 , 32 , 32) 
  9.28281	      nan	      nan	 (32 , 32 , 32) 
  9.28323	      nan	      nan	 (32 , 32 , 32) 
  9.28364	      nan	      nan	 (32 , 32 , 32) 
  9.28403	      nan	      nan	 (32 , 32 , 32) 
   9.2844	      nan	      nan	 (32 , 32 , 32) 
  9.28476	      nan	      nan	 (32 , 32 , 32) 
  9.28511	      nan	      nan	 (32 , 32 , 32) 
  9.28544	      nan	      nan	 (32 , 32 , 32) 
  9.28576	      nan	      nan	 (32 , 32 , 32) 
  9.28606	      nan	      nan	 (32 , 32 , 32) 
  9.28635	      nan	      nan	 (32 , 32 , 32) 
  9.28664	      nan	      nan	 (32 , 32 , 32) 
  9.28691	      nan	      nan	 (32 , 32 , 32) 
  9.28717	      nan	      nan	 (32 , 32 , 32) 
  9.28741	      nan	      nan	 (32 , 32 , 32) 
