### The result of the verage over time 
### d tau = 0.015036
### number of kessence update = 10
### initial time = 0.642703
### 1- tau	2- average(H pi_k)	3- average (zeta)	 4- average (phi)   
  9.18043	      nan	      nan	5.20949e-09
  9.18495	      nan	      nan	4.9925e-09
  9.18928	      nan	      nan	4.78455e-09
  9.19345	      nan	      nan	4.58525e-09
  9.19745	      nan	      nan	4.39424e-09
  9.20128	      nan	      nan	4.21119e-09
  9.20497	      nan	      nan	4.03576e-09
  9.20851	      nan	      nan	3.86763e-09
   9.2119	      nan	      nan	3.70651e-09
  9.21516	      nan	      nan	3.55209e-09
  9.21829	      nan	      nan	3.4041e-09
  9.22129	      nan	      nan	3.26228e-09
  9.22418	      nan	      nan	3.12637e-09
  9.22695	      nan	      nan	2.99611e-09
   9.2296	      nan	      nan	2.87128e-09
  9.23216	      nan	      nan	2.75166e-09
   9.2346	      nan	      nan	2.63701e-09
  9.23696	      nan	      nan	2.52714e-09
  9.23921	      nan	      nan	2.42185e-09
  9.24138	      nan	      nan	2.32094e-09
  9.24346	      nan	      nan	2.22424e-09
  9.24546	      nan	      nan	2.13157e-09
  9.24738	      nan	      nan	2.04275e-09
  9.24922	      nan	      nan	1.95764e-09
  9.25098	      nan	      nan	1.87607e-09
  9.25268	      nan	      nan	1.79791e-09
  9.25431	      nan	      nan	1.72299e-09
  9.25587	      nan	      nan	1.6512e-09
  9.25737	      nan	      nan	1.58241e-09
  9.25881	      nan	      nan	1.51647e-09
   9.2602	      nan	      nan	1.45329e-09
  9.26152	      nan	      nan	1.39273e-09
   9.2628	      nan	      nan	1.3347e-09
  9.26402	      nan	      nan	1.27909e-09
   9.2652	      nan	      nan	1.2258e-09
  9.26632	      nan	      nan	1.17472e-09
  9.26741	      nan	      nan	1.12578e-09
  9.26845	      nan	      nan	1.07887e-09
  9.26944	      nan	      nan	1.03392e-09
   9.2704	      nan	      nan	9.90836e-10
  9.27132	      nan	      nan	9.49551e-10
   9.2722	      nan	      nan	9.09987e-10
  9.27305	      nan	      nan	8.72071e-10
  9.27387	      nan	      nan	8.35735e-10
  9.27465	      nan	      nan	8.00912e-10
   9.2754	      nan	      nan	7.67541e-10
  9.27612	      nan	      nan	7.3556e-10
  9.27681	      nan	      nan	7.04912e-10
  9.27747	      nan	      nan	6.75541e-10
  9.27811	      nan	      nan	6.47393e-10
  9.27872	      nan	      nan	6.20419e-10
  9.27931	      nan	      nan	5.94568e-10
  9.27987	      nan	      nan	5.69794e-10
  9.28041	      nan	      nan	5.46053e-10
  9.28093	      nan	      nan	5.23301e-10
  9.28143	      nan	      nan	5.01496e-10
  9.28191	      nan	      nan	4.80601e-10
  9.28237	      nan	      nan	4.60576e-10
  9.28281	      nan	      nan	4.41385e-10
  9.28323	      nan	      nan	4.22994e-10
  9.28364	      nan	      nan	4.05369e-10
  9.28403	      nan	      nan	3.88479e-10
   9.2844	      nan	      nan	3.72292e-10
  9.28476	      nan	      nan	3.5678e-10
  9.28511	      nan	      nan	3.41914e-10
  9.28544	      nan	      nan	3.27668e-10
  9.28576	      nan	      nan	3.14015e-10
  9.28606	      nan	      nan	3.00931e-10
  9.28635	      nan	      nan	2.88392e-10
  9.28664	      nan	      nan	2.76376e-10
  9.28691	      nan	      nan	2.6486e-10
  9.28717	      nan	      nan	2.53824e-10
  9.28741	      nan	      nan	2.43248e-10
