7.207536000000e-06	5.968085682992e-01	9.900990099010e-03
7.290995000000e-06	5.968085682992e-01	9.900990099010e-03
7.375421000000e-06	5.968089689891e-01	9.900990099010e-03
7.460824000000e-06	5.968096730522e-01	9.900990099010e-03
7.547216000000e-06	5.968087837452e-01	9.900990099010e-03
7.634609000000e-06	5.968090684512e-01	9.900990099010e-03
7.723014000000e-06	5.968085682992e-01	9.900990099010e-03
7.812442000000e-06	5.968085682992e-01	9.900990099010e-03
7.902906000000e-06	5.968088183938e-01	9.900990099010e-03
7.994417000000e-06	5.968095197426e-01	9.900990099010e-03
8.086988000000e-06	5.968097710967e-01	9.900990099010e-03
8.180631000000e-06	5.968098928886e-01	9.900990099010e-03
8.275358000000e-06	5.968084682992e-01	9.900990099010e-03
8.371182000000e-06	5.968084682992e-01	9.900990099010e-03
8.468116000000e-06	5.968084682992e-01	9.900990099010e-03
8.566172000000e-06	5.968093700882e-01	9.900990099010e-03
8.665364000000e-06	5.968091225145e-01	9.900990099010e-03
8.765704000000e-06	5.968094925139e-01	9.900990099010e-03
8.867206000000e-06	5.968097741419e-01	9.900990099010e-03
8.969883000000e-06	5.968097622663e-01	9.900990099010e-03
9.073750000000e-06	5.968090011578e-01	9.900990099010e-03
9.178819000000e-06	5.968098472137e-01	9.900990099010e-03
9.285105000000e-06	5.968089938522e-01	9.900990099010e-03
9.392621000000e-06	5.968093815995e-01	9.900990099010e-03
9.501382000000e-06	5.968084451905e-01	9.900990099010e-03
9.611403000000e-06	5.968083682992e-01	9.900990099010e-03
9.722698000000e-06	5.968083682992e-01	9.900990099010e-03
9.835282000000e-06	5.968083682992e-01	9.900990099010e-03
9.949169000000e-06	5.968083682992e-01	9.900990099010e-03
1.006437000000e-05	5.968092038082e-01	9.900990099010e-03
1.018091000000e-05	5.968083451905e-01	9.900990099010e-03
1.029880000000e-05	5.968083451905e-01	9.900990099010e-03
1.041806000000e-05	5.968084583320e-01	9.900990099010e-03
1.053869000000e-05	5.968085935191e-01	9.900990099010e-03
1.066073000000e-05	5.968086856573e-01	9.900990099010e-03
1.078417000000e-05	5.968083451905e-01	9.900990099010e-03
1.090905000000e-05	5.968083557488e-01	9.900990099010e-03
1.103537000000e-05	5.968086429459e-01	9.900990099010e-03
1.116315000000e-05	5.968089899808e-01	9.900990099010e-03
1.129241000000e-05	5.968090320387e-01	9.900990099010e-03
1.142317000000e-05	5.968089468299e-01	9.900990099010e-03
1.155545000000e-05	5.968089899021e-01	9.900990099010e-03
1.168925000000e-05	5.968097087941e-01	9.900990099010e-03
1.182461000000e-05	5.968082729308e-01	9.900990099010e-03
1.196153000000e-05	5.968088781609e-01	9.900990099010e-03
1.210004000000e-05	5.968091806104e-01	9.900990099010e-03
1.224015000000e-05	5.968085852184e-01	9.900990099010e-03
1.238189000000e-05	5.968087623228e-01	9.900990099010e-03
1.252526000000e-05	5.968092579141e-01	9.900990099010e-03
1.267030000000e-05	5.968085462832e-01	9.900990099010e-03
1.281701000000e-05	5.968080682992e-01	9.900990099010e-03
1.296543000000e-05	5.968080682992e-01	9.900990099010e-03
1.311556000000e-05	5.968081451905e-01	9.900990099010e-03
1.326743000000e-05	5.968081758675e-01	9.900990099010e-03
1.342106000000e-05	5.968083065278e-01	9.900990099010e-03
1.357647000000e-05	5.968080451905e-01	9.900990099010e-03
1.373368000000e-05	5.968084157766e-01	9.900990099010e-03
1.389270000000e-05	5.968087997462e-01	9.900990099010e-03
1.405357000000e-05	5.968080451905e-01	9.900990099010e-03
1.421631000000e-05	5.968089447928e-01	9.900990099010e-03
1.438092000000e-05	5.968079451905e-01	9.900990099010e-03
1.454745000000e-05	5.968092874880e-01	9.900990099010e-03
1.471590000000e-05	5.968079451905e-01	9.900990099010e-03
1.488630000000e-05	5.968084860250e-01	9.900990099010e-03
1.505868000000e-05	5.968078682992e-01	9.900990099010e-03
1.523305000000e-05	5.968078451905e-01	9.900990099010e-03
1.540944000000e-05	5.968083784937e-01	9.900990099010e-03
1.558787000000e-05	5.968078451905e-01	9.900990099010e-03
1.576837000000e-05	5.968077682992e-01	9.900990099010e-03
1.595096000000e-05	5.968077451905e-01	9.900990099010e-03
1.613566000000e-05	5.968080405931e-01	9.900990099010e-03
1.632250000000e-05	5.968078336602e-01	9.900990099010e-03
1.651151000000e-05	5.968086076002e-01	9.900990099010e-03
1.670270000000e-05	5.968084858258e-01	9.900990099010e-03
1.689611000000e-05	5.968080325613e-01	9.900990099010e-03
1.709176000000e-05	5.968085420415e-01	9.900990099010e-03
1.728967000000e-05	5.968076018066e-01	9.900990099010e-03
1.748988000000e-05	5.968089866896e-01	9.900990099010e-03
1.769240000000e-05	5.968075451905e-01	9.900990099010e-03
1.789727000000e-05	5.968080862096e-01	9.900990099010e-03
1.810451000000e-05	5.968084324563e-01	9.900990099010e-03
1.831415000000e-05	5.968074451905e-01	9.900990099010e-03
1.852622000000e-05	5.968073451905e-01	9.900990099010e-03
1.874074000000e-05	5.968084995801e-01	9.900990099010e-03
1.895775000000e-05	5.968084827447e-01	9.900990099010e-03
1.917727000000e-05	5.968074350534e-01	9.900990099010e-03
